target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
lăsa,permitelăsa,stratlăsa,permite,strat
magazin,ateliermagazin,ligămagazin,atelier,ligă
mai sus,mai josmai sus,ruginitmai sus,mai jos,ruginit
maioneză,ketchupmaioneză,merge mai departemaioneză,ketchup,merge mai departe
manipulare,controlmanipulare,peretemanipulare,control,perete
marfă,încărcăturămarfă,blestemmarfă,încărcătură,blestem
marinar,piratmarinar,chimicmarinar,pirat,chimic
marină militară,pușcaș marinmarină militară,comoarămarină militară,pușcaș marin,comoară
marketing,publicitatemarketing,contactmarketing,publicitate,contact
marţi,lunimarţi,pânzămarţi,luni,pânză
masaj,yogamasaj,scurtmasaj,yoga,scurt
matematică,fizicămatematică,aproapematematică,fizică,aproape
maxim,minimmaxim,generalmaxim,minim,general
mașină,vehiculmașină,salutmașină,vehicul,salut
mașinărie,robotmașinărie,odihnimașinărie,robot,odihni
mecanic,tehnicmecanic,plajămecanic,tehnic,plajă
meci,turneumeci,neajutoratmeci,turneu,neajutorat
medalie,trofeumedalie,traseumedalie,trofeu,traseu
medalion,artefactmedalion,bancarmedalion,artefact,bancar
menţinere,conservaremenţinere,surprizămenţinere,conservare,surpriză
merge,intramerge,cantitatemerge,intra,cantitate
mers pe jos,alergamers pe jos,fizicămers pe jos,alerga,fizică
mesaj,avertizaremesaj,sărăciemesaj,avertizare,sărăcie
mesteca,înghițimesteca,viitormesteca,înghiți,viitor
metal,fiermetal,impresiemetal,fier,impresie
metru,kilometrumetru,soțmetru,kilometru,soț
mic,puținmic,fazămic,puțin,fază
mic dejun,cinămic dejun,răumic dejun,cină,rău
microfon,aparat fotomicrofon,subestimamicrofon,aparat foto,subestima
microscop,telescopmicroscop,frumușelmicroscop,telescop,frumușel
miliard,milionmiliard,naturalmiliard,milion,natural
militar,civilmilitar,veveriţămilitar,civil,veveriţă
milă,iertaremilă,punctmilă,iertare,punct
mincinos,minciunămincinos,ieșiremincinos,minciună,ieșire
minister,ambasadăminister,a-și da seamaminister,ambasadă,a-și da seama
ministru,ambasadorministru,înapoiministru,ambasador,înapoi
minunat,drăguțminunat,cercminunat,drăguț,cerc
minus,plusminus,tatuajminus,plus,tatuaj
minut,secundăminut,caritateminut,secundă,caritate
mireasă,miremireasă,sudicmireasă,mire,sudic
miros,gustmiros,nedreptatemiros,gust,nedreptate
misiune,sarcinămisiune,admitemisiune,sarcină,admite
mister,secretmister,izbucnimister,secret,izbucni
modest,umilmodest,articolmodest,umil,articol
momeală,capcanămomeală,federalmomeală,capcană,federal
monitor,ecranmonitor,băiețimonitor,ecran,băieți
morfină,aspirinămorfină,locmorfină,aspirină,loc
mort,viumort,introducemort,viu,introduce
motel,hotelmotel,clasămotel,hotel,clasă
motor,rezervormotor,suferinţămotor,rezervor,suferinţă
moștenire,patrimoniumoștenire,brutalmoștenire,patrimoniu,brutal
mulțumire,recunoscătormulțumire,apusmulțumire,recunoscător,apus
muncitor,agricultormuncitor,înlăturamuncitor,agricultor,înlătura
muncă,loc de muncămuncă,vederemuncă,loc de muncă,vedere
munte,dealmunte,ascultamunte,deal,asculta
muri,suferimuri,fenomenmuri,suferi,fenomen
mutaţie,evoluţiemutaţie,podmutaţie,evoluţie,pod
muzeu,bibliotecămuzeu,rezolvamuzeu,bibliotecă,rezolva
muzician,cântăreţmuzician,mărmuzician,cântăreţ,măr
muzică,jazzmuzică,dejamuzică,jazz,deja
muşchi,nervmuşchi,loc de muncămuşchi,nerv,loc de muncă
mânca,hrănimânca,agentmânca,hrăni,agent
mămică,tăticmămică,ritualmămică,tătic,ritual
mănăstire,orfelinatmănăstire,popularmănăstire,orfelinat,popular
mănăstire.1,templumănăstire,rezolvaremănăstire,templu,rezolvare
mărturie,martormărturie,laptemărturie,martor,lapte
mărturisi,admitemărturisi,scăzutmărturisi,admite,scăzut
nas,gurănas,fiarănas,gură,fiară
naviga,ancorănaviga,sprijinnaviga,ancoră,sprijin
navă,echipajnavă,comprimatnavă,echipaj,comprimat
naţiune,țarănaţiune,de ajunsnaţiune,țară,de ajuns
neasteptat,bruscneasteptat,fişierneasteptat,brusc,fişier
nebun,paranoicnebun,acoperirenebun,paranoic,acoperire
necunoscut,anonimnecunoscut,mărimenecunoscut,anonim,mărime
negativ,pozitivnegativ,soartănegativ,pozitiv,soartă
negru,albnegru,spionajnegru,alb,spionaj
neplăcut,incomodneplăcut,magieneplăcut,incomod,magie
nevoie,necesarnevoie,ospitalitatenevoie,necesar,ospitalitate
nisip,noroinisip,mercenarnisip,noroi,mercenar
nord,sudnord,nerezonabilnord,sud,nerezonabil
normal,sănătosnormal,bățnormal,sănătos,băț
nuclear,atomicnuclear,loialnuclear,atomic,loial
nume de familie,poreclănume de familie,învățanume de familie,poreclă,învăța
nuntă,logodnănuntă,viermenuntă,logodnă,vierme
oameni,populațieoameni,capcanăoameni,populație,capcană
obișnuit,comunobișnuit,legaobișnuit,comun,lega
obraz,buzăobraz,pâineobraz,buză,pâine
ocean,mareocean,profilocean,mare,profil
octombrie,septembrieoctombrie,antidotoctombrie,septembrie,antidot
oficial,în mod oficialoficial,curoficial,în mod oficial,cur
oglindă,reflecţieoglindă,ideeoglindă,reflecţie,idee
om de știință,geniuom de știință,foameom de știință,geniu,foame
onestitate,loialitateonestitate,drăguțonestitate,loialitate,drăguț
onoare,privilegiuonoare,kilometruonoare,privilegiu,kilometru
opțiune,alegereopțiune,entuziasmopțiune,alegere,entuziasm
orar,calendarorar,sudorar,calendar,sud
oraș,capitalăoraș,deschidereoraș,capitală,deschidere
orbită,planetăorbită,aspirinăorbită,planetă,aspirină
ordin,comandăordin,magneticordin,comandă,magnetic
organiza,aranjaorganiza,supapăorganiza,aranja,supapă
oribil,teribiloribil,gardianoribil,teribil,gardian
ou,cuibou,mafieou,cuib,mafie
oxigen,aeroxigen,africaoxigen,aer,africa
oţel,betonoţel,masă de birouoţel,beton,masă de birou
pa,salutpa,rinichipa,salut,rinichi
pantof,cizmăpantof,conducepantof,cizmă,conduce
paragraf,secțiuneparagraf,recunoscătorparagraf,secțiune,recunoscător
paranormal,supranaturalparanormal,mamaparanormal,supranatural,mama
parfum,rujparfum,coșmarparfum,ruj,coșmar
parolă,codparolă,rechinparolă,cod,rechin
particulă,materieparticulă,dealparticulă,materie,deal
pasiune,entuziasmpasiune,chelnerpasiune,entuziasm,chelner
pasăre,fluturepasăre,unitatepasăre,fluture,unitate
pat,canapeapat,jurnalismpat,canapea,jurnalism
patru,doipatru,delicatpatru,doi,delicat
patrulă,gardianpatrulă,întoarcepatrulă,gardian,întoarce
pașaport,biletpașaport,sarcinăpașaport,bilet,sarcină
penis,vaginpenis,înlocuipenis,vagin,înlocui
pentru totdeauna,eternpentru totdeauna,îngustpentru totdeauna,etern,îngust
perfect,idealperfect,mieperfect,ideal,mie
performanţă,spectacolperformanţă,rasistperformanţă,spectacol,rasist
pericol,riscpericol,hârtiepericol,risc,hârtie
periculos,riscantpericulos,divorțpericulos,riscant,divorț
perimetru,razăperimetru,optimistperimetru,rază,optimist
perioadă,fazăperioadă,maimuţăperioadă,fază,maimuţă
personalitate,personajpersonalitate,orbpersonalitate,personaj,orb
perspectivă,vedereperspectivă,gustosperspectivă,vedere,gustos
perturba,întrerupeperturba,cocainăperturba,întrerupe,cocaină
pescuit,vânătoarepescuit,tăcutpescuit,vânătoare,tăcut
petrecere,recepţiepetrecere,ketchuppetrecere,recepţie,ketchup
petrol,cărbunepetrol,relaţiepetrol,cărbune,relaţie
peşte,rechinpeşte,pacientpeşte,rechin,pacient
piatră,rockpiatră,cabinăpiatră,rock,cabină
pictor,artistpictor,suplimentarpictor,artist,suplimentar
piept,stomacpiept,descurcarepiept,stomac,descurcare
pilot,astronautpilot,cezarpilot,astronaut,cezar
pilulă,comprimatpilulă,iertarepilulă,comprimat,iertare
pisică,câinepisică,strespisică,câine,stres
pix,hârtiepix,pușcaș marinpix,hârtie,pușcaș marin
placut,confortabilplacut,candidatplacut,confortabil,candidat
planificare,pregătireplanificare,şerifplanificare,pregătire,şerif
plastic,cimentplastic,corectplastic,ciment,corect
plauzibil,explicaţieplauzibil,colegplauzibil,explicaţie,coleg
plecare,sosireplecare,porcplecare,sosire,porc
plimbare,conduceplimbare,canalplimbare,conduce,canal
plimbare.1,pui de somnplimbare,cipplimbare,pui de somn,cip
plin,golplin,vorbireplin,gol,vorbire
poartă,portalpoartă,factorpoartă,portal,factor
poem,textpoem,reclamațiepoem,text,reclamație
poker,jocuri de norocpoker,stomacpoker,jocuri de noroc,stomac
politic,criticpolitic,fluturepolitic,critic,fluture
politician,politicăpolitician,minimpolitician,politică,minim
politică,jurnalismpolitică,bulevardpolitică,jurnalism,bulevard
porc,vacăporc,capacitateporc,vacă,capacitate
port,golfport,uităport,golf,uită
portocaliu,verdeportocaliu,preveniportocaliu,verde,preveni
portofel,buzunarportofel,gloriosportofel,buzunar,glorios
posibilitate,şansăposibilitate,tutunposibilitate,şansă,tutun
poziţie,statutpoziţie,singurpoziţie,statut,singur
practic,literalmentepractic,astăzipractic,literalmente,astăzi
praf,cenușăpraf,pregătirepraf,cenușă,pregătire
preda,învățapreda,arenăpreda,învăța,arenă
predică,vorbirepredică,gelospredică,vorbire,gelos
pregăti,gatapregăti,probabilitatepregăti,gata,probabilitate
premiu,nobelpremiu,bisericăpremiu,nobel,biserică
preot,călugărpreot,subţirepreot,călugăr,subţire
preparate,mâncarepreparate,vestpreparate,mâncare,vest
presa,butonpresa,distanţăpresa,buton,distanţă
presiune,pulspresiune,dezgustătorpresiune,puls,dezgustător
presupoziție,concluziepresupoziție,lovipresupoziție,concluzie,lovi
președinte,cancelarpreședinte,mânăpreședinte,cancelar,mână
preț,valoarepreț,regalpreț,valoare,regal
prieten,colegprieten,pornoprieten,coleg,porno
prietenie,relaţieprietenie,camerăprietenie,relaţie,cameră
prietenos,politicosprietenos,planprietenos,politicos,plan
primar,secundarprimar,bărbatprimar,secundar,bărbat
primar.1,şerifprimar,pistolprimar,şerif,pistol
prinde,apucaprinde,pur şi simpluprinde,apuca,pur şi simplu
prinţ,prinţesăprinţ,calendarprinţ,prinţesă,calendar
prizonier,ostaticprizonier,bârfăprizonier,ostatic,bârfă
probabil,poateprobabil,managementprobabil,poate,management
probabil.1,probabilitateprobabil,priveșteprobabil,probabilitate,privește
problemă,încurcăturăproblemă,moarteproblemă,încurcătură,moarte
probă,doveziprobă,extremprobă,dovezi,extrem
procedură,procesprocedură,fierbinteprocedură,proces,fierbinte
proces,audiereproces,risipiproces,audiere,risipi
procuror,avocatprocuror,controlprocuror,avocat,control
produce,faceproduce,al treileaproduce,face,al treilea
producție,fabricăproducție,tăticproducție,fabrică,tătic
produs,marcăprodus,sâmbătăprodus,marcă,sâmbătă
profesionist,amatorprofesionist,confirmareprofesionist,amator,confirmare
profesor,decanprofesor,păturăprofesor,decan,pătură
profesor.1,studentprofesor,picăturăprofesor,student,picătură
program,proiectprogram,aranjaprogram,proiect,aranja
proiectil,rachetăproiectil,gașcăproiectil,rachetă,gașcă
promisiune,garanțiepromisiune,originalpromisiune,garanție,original
propoziție,cuvântpropoziție,mirepropoziție,cuvânt,mire
proprietar,chiriaşproprietar,desertproprietar,chiriaş,desert
proprietar.1,proprietateproprietar,escortaproprietar,proprietate,escorta
prosop,păturăprosop,navalprosop,pătură,naval
prost,naivprost,sticlăprost,naiv,sticlă
prostie,nebunieprostie,criticprostie,nebunie,critic
protocol,regulăprotocol,piratprotocol,regulă,pirat
prototip,modelprototip,gustareprototip,model,gustare
provocare,obstacolprovocare,internetprovocare,obstacol,internet
prânz,gustareprânz,nefericitprânz,gustare,nefericit
prădător,pradăprădător,nervprădător,pradă,nerv
prăfuit,ruginitprăfuit,mai josprăfuit,ruginit,mai jos
psihologic,medicalpsihologic,milăpsihologic,medical,milă
psihologie,anatomiepsihologie,crăpăturăpsihologie,anatomie,crăpătură
public,mulțimepublic,avertizarepublic,mulțime,avertizare
pune,introducepune,artăpune,introduce,artă
punte,cabinăpunte,activpunte,cabină,activ
pădure,junglăpădure,conversaţiepădure,junglă,conversaţie
pălărie,cascăpălărie,medicalpălărie,cască,medical
părinte,adultpărinte,mâinepărinte,adult,mâine
părăsi,plecapărăsi,hobbypărăsi,pleca,hobby
păstrare,ținerepăstrare,administrațiepăstrare,ținere,administrație
radiație,contaminareradiație,diplomăradiație,contaminare,diplomă
rană,leziunerană,pasagerrană,leziune,pasager
rapid,încetrapid,doirapid,încet,doi
rareori,ocazionalrareori,venărareori,ocazional,venă
raton,veveriţăraton,lunarraton,veveriţă,lunar
rață,gâscărață,milionrață,gâscă,milion
reactor,generatorreactor,lunăreactor,generator,lună
real,adevăratreal,seniorreal,adevărat,senior
realist,optimistrealist,capsulărealist,optimist,capsulă
rece,fierbinterece,orgasmrece,fierbinte,orgasm
recent,adineaorirecent,zombierecent,adineaori,zombie
recompensă,bonusrecompensă,secundarrecompensă,bonus,secundar
recunoștință,ospitalitaterecunoștință,concluzierecunoștință,ospitalitate,concluzie
reduce,creștereduce,englezăreduce,crește,engleză
rege,reginărege,rachetărege,regină,rachetă
religie,filozofiereligie,mortalreligie,filozofie,mortal
remarcabil,excepţionalremarcabil,supermanremarcabil,excepţional,superman
reparație,rezolvareparație,vulpereparație,rezolva,vulpe
repede,încetrepede,împușcăturărepede,încet,împușcătură
reputație,carierăreputație,diareereputație,carieră,diaree
restaurant,cârciumărestaurant,sidarestaurant,cârciumă,sida
resturi menajere,gunoiresturi menajere,aterizareresturi menajere,gunoi,aterizare
reușire,descurcarereușire,urăreușire,descurcare,ură
revistă,playboyrevistă,răpitorrevistă,playboy,răpitor
rezonabil,corectrezonabil,romanrezonabil,corect,roman
rezultat,rezultarezultat,interzisrezultat,rezulta,interzis
reîmprospăta,proaspătreîmprospăta,demisiereîmprospăta,proaspăt,demisie
rochie,fustărochie,plecarochie,fustă,pleca
roma,cezarroma,încăpăţânatroma,cezar,încăpăţânat
romantic,dramaticromantic,capitalăromantic,dramatic,capitală
roti,întoarceroti,legiuneroti,întoarce,legiune
roșie,cartofroșie,permiteroșie,cartof,permite
râs,zâmbetrâs,imperialrâs,zâmbet,imperial
răcorit,încălzitrăcorit,artefactrăcorit,încălzit,artefact
rămâne,starămâne,auritrămâne,sta,aurit
răpi,furarăpi,operaționalrăpi,fura,operațional
răscumpărare,răpitorrăscumpărare,filozofierăscumpărare,răpitor,filozofie
răspuns,rezolvarerăspuns,ochirăspuns,rezolvare,ochi
răsărit,apusrăsărit,iertarăsărit,apus,ierta
rău,bunrău,mândrierău,bun,mândrie
războinic,soldatrăzboinic,secțiunerăzboinic,soldat,secțiune
sabotaj,spionajsabotaj,pui de somnsabotaj,spionaj,pui de somn
sac,cutiesac,necesarsac,cutie,necesar
sacou,cămașăsacou,guvernatorsacou,cămașă,guvernator
salariu,pensiesalariu,terapiesalariu,pensie,terapie
salată,supăsalată,murdarsalată,supă,murdar
salutare,felicitaresalutare,cenușăsalutare,felicitare,cenușă
salvator,erousalvator,castronsalvator,erou,castron
samurai,ninjasamurai,mulțimesamurai,ninja,mulțime
sarcină,nașteresarcină,hotelsarcină,naștere,hotel
sat,tabărăsat,istețsat,tabără,isteț
satelit,radarsatelit,sugesatelit,radar,suge
scandal,bârfăscandal,adnscandal,bârfă,adn
scaun,masăscaun,societatescaun,masă,societate
scrie,citiscrie,alegerescrie,citi,alegere
scriitor,poetscriitor,buzăscriitor,poet,buză
scris,cititscris,profitscris,citit,profit
scrisoare,telegramăscrisoare,fumscrisoare,telegramă,fum
scuza,iertascuza,sănătosscuza,ierta,sănătos
scăpa,salvascăpa,proaspătscăpa,salva,proaspăt
se uită,priveștese uită,unchise uită,privește,unchi
seară,noapteseară,flataseară,noapte,flata
sediu,bazăsediu,garanțiesediu,bază,garanție
selectați,alegeselectați,telegramăselectați,alege,telegramă
semnal,frecvențăsemnal,sinucideresemnal,frecvență,sinucidere
semnare,formularsemnare,creiersemnare,formular,creier
semnătură,timbrusemnătură,comunsemnătură,timbru,comun
senat,parlamentsenat,diamantsenat,parlament,diamant
senator,guvernatorsenator,încurcăturăsenator,guvernator,încurcătură
sensibil,delicatsensibil,personajsensibil,delicat,personaj
sentiment,impresiesentiment,picnicsentiment,impresie,picnic
seringă,acseringă,contractseringă,ac,contract
servitoare,bonăservitoare,paranoicservitoare,bonă,paranoic
servitor,sclavservitor,albumservitor,sclav,album
sete,foamesete,personalsete,foame,personal
sfert,jumătatesfert,îndoialăsfert,jumătate,îndoială
sfătui,sfatsfătui,puisfătui,sfat,pui
siguranță,securitatesiguranță,tumoaresiguranță,securitate,tumoare
simbol,steagsimbol,noaptesimbol,steag,noapte
simplu,pur şi simplusimplu,securitatesimplu,pur şi simplu,securitate
sincer,decentsincer,echipamentesincer,decent,echipamente
sindrom,simptomsindrom,poruncisindrom,simptom,porunci
singuratic,singursinguratic,pulssinguratic,singur,puls
sintagmă,dicţionarsintagmă,bugetsintagmă,dicţionar,buget
sistem,reţeasistem,lunăsistem,reţea,lună
slab,puternicslab,amantăslab,puternic,amantă
slănină,pâine prăjităslănină,uraganslănină,pâine prăjită,uragan
soare,lunăsoare,zgâriasoare,lună,zgâria
sobă,cuptorsobă,rezultasobă,cuptor,rezulta
solar,lunarsolar,încărcăturăsolar,lunar,încărcătură
solid,dursolid,crearesolid,dur,creare
sondă,capsulăsondă,curajsondă,capsulă,curaj
sos,cremăsos,radarsos,cremă,radar
soție,soțsoție,calibrusoție,soț,calibru
spaghete,lasagnaspaghete,prezenţăspaghete,lasagna,prezenţă
sparge,izbisparge,stadionsparge,izbi,stadion
spate,fațăspate,amatorspate,față,amator
specialist,expertspecialist,meritaspecialist,expert,merita
spectaculos,senzaţionalspectaculos,cititspectaculos,senzaţional,citit
spirit,sufletspirit,chinspirit,suflet,chin
sport,hobbysport,voluntarsport,hobby,voluntar
spălare,curatspălare,alertaspălare,curat,alerta
sta jos,sta în picioaresta jos,regimentsta jos,sta în picioare,regiment
stare de rău,bolnavstare de rău,dicţionarstare de rău,bolnav,dicţionar
stat,federalstat,încetstat,federal,încet
statie,platformăstatie,successtatie,platformă,succes
statuie,monumentstatuie,experienţăstatuie,monument,experienţă
stea,celebritatestea,templustea,celebritate,templu
sticla,sticlăsticla,pingsticla,sticlă,ping
stil,ritmstil,aterizastil,ritm,ateriza
stop,prevenistop,celulăstop,preveni,celulă
stradă,bulevardstradă,a operastradă,bulevard,a opera
strategie,planstrategie,plicstrategie,plan,plic
structură,piramidăstructură,protejastructură,piramidă,proteja
străin,oznstrăin,buzunarstrăin,ozn,buzunar
studiu,cercetarestudiu,tusestudiu,cercetare,tuse
stânga,dreaptastânga,puținstânga,dreapta,puțin
subiect,obiectsubiect,minciunăsubiect,obiect,minciună
substitut,înlocuisubstitut,instanțăsubstitut,înlocui,instanță
suc,laptesuc,internsuc,lapte,intern
suc acidulat,limonadăsuc acidulat,reginăsuc acidulat,limonadă,regină
suferință,sărăciesuferință,cinăsuferință,sărăcie,cină
suficient,de ajunssuficient,antrenorsuficient,de ajuns,antrenor
sugera,propunesugera,catolicsugera,propune,catolic
sunet,zgomotsunet,tabărăsunet,zgomot,tabără
suprafaţă,stratsuprafaţă,puternicsuprafaţă,strat,puternic
supravieţui,trăisupravieţui,protestsupravieţui,trăi,protest
surd,orbsurd,băuturăsurd,orb,băutură
sursă de venit,profitsursă de venit,dulcesursă de venit,profit,dulce
sus,jossus,refugiatsus,jos,refugiat
suspect,îndoialăsuspect,finanțasuspect,îndoială,finanța
sută,miesută,furasută,mie,fura
sârmă,cablusârmă,maresârmă,cablu,mare
săptămânal,zilnicsăptămânal,dreaptasăptămânal,zilnic,dreapta
săptămână,lunăsăptămână,naivsăptămână,lună,naiv
sări,urcasări,whiskysări,urca,whisky
talent,potenţialtalent,definitivtalent,potenţial,definitiv
tata,mamatata,paradistata,mama,paradis
tată,unchitată,avea loctată,unchi,avea loc
teatru,cinemateatru,melcteatru,cinema,melc
tehnică,metodătehnică,cancelartehnică,metodă,cancelar
telefon,apeltelefon,admiratelefon,apel,admira
televiziune,radioteleviziune,refugiuteleviziune,radio,refugiu
temperatură,căldurătemperatură,călugărtemperatură,căldură,călugăr
temporizator,detonatortemporizator,satisfăcuttemporizator,detonator,satisfăcut
tenis,golftenis,umbrătenis,golf,umbră
teorie,ideeteorie,licitaţieteorie,idee,licitaţie
test,experimenttest,tufiștest,experiment,tufiș
titlu,numetitlu,ajutaretitlu,nume,ajutare
toamnă,primăvarătoamnă,atenţietoamnă,primăvară,atenţie
tornadă,uragantornadă,sclavtornadă,uragan,sclav
tort,deserttort,regionaltort,desert,regional
tortură,chintortură,unutortură,chin,unu
trabuc,fumtrabuc,mutaretrabuc,fum,mutare
tradiţional,moderntradiţional,secundătradiţional,modern,secundă
trage,apăsatrage,codtrage,apăsa,cod
trage.1,împușcăturătrage,turneutrage,împușcătură,turneu
tragic,tristtragic,leziunetragic,trist,leziune
transfer,mutaretransfer,eterntransfer,mutare,etern
transmiţător,senzortransmiţător,tristtransmiţător,senzor,trist
tratament,terapietratament,fatătratament,terapie,fată
trecut,viitortrecut,geniutrecut,viitor,geniu
trei,unutrei,tipictrei,unu,tipic
trimite,aducetrimite,miezul nopţiitrimite,aduce,miezul nopţii
triplu,dublatriplu,influențătriplu,dubla,influență
triunghi,cerctriunghi,trentriunghi,cerc,tren
tron,coroanătron,observațietron,coroană,observație
trupă,orchestrătrupă,excelenttrupă,orchestră,excelent
trădător,spiontrădător,publicitatetrădător,spion,publicitate
tunel,podtunel,yogatunel,pod,yoga
tunet,fulgertunet,scârbostunet,fulger,scârbos
turbare,furieturbare,campionturbare,furie,campion
tânăr,vechitânăr,ilegaltânăr,vechi,ilegal
tăcere,tăcuttăcere,colectatăcere,tăcut,colecta
ucide,otravăucide,neobișnuitucide,otravă,neobișnuit
ud,uscatud,riscud,uscat,risc
uimitor,impresionantuimitor,rezistenţăuimitor,impresionant,rezistenţă
ultimul,primulultimul,cuibultimul,primul,cuib
uman,bărbatuman,reflecţieuman,bărbat,reflecţie
undeva,altundevaundeva,furtundeva,altundeva,furt
unic,specialunic,dublaunic,special,dubla
uniformă,insignăuniformă,obstacoluniformă,insignă,obstacol
universitate,colegiuuniversitate,imposibiluniversitate,colegiu,imposibil
unt,miereunt,căutaunt,miere,căuta
ureche,ochiureche,ridicolureche,ochi,ridicol
urină,sângeurină,riscanturină,sânge,riscant
urmări,urmaurmări,servietăurmări,urma,servietă
urât,dezgustătorurât,soldaturât,dezgustător,soldat
uşor,imposibiluşor,cinemauşor,imposibil,cinema
uşă,fereastrăuşă,doveziuşă,fereastră,dovezi
vacanţă,crăciunvacanţă,dorirevacanţă,crăciun,dorire
vaccin,antidotvaccin,greuvaccin,antidot,greu
vale,deşertvale,atomicvale,deşert,atomic
valiză,servietăvaliză,colegiuvaliză,servietă,colegiu
vampir,zombievampir,conversavampir,zombie,conversa
vanilie,scorţişoarăvanilie,bunicvanilie,scorţişoară,bunic
veni,sosiveni,astronautveni,sosi,astronaut
ventilare,supapăventilare,în mod oficialventilare,supapă,în mod oficial
venus,martevenus,tehnicvenus,marte,tehnic
verifica,inspectaverifica,sfârșitverifica,inspecta,sfârșit
vestic,sudicvestic,autografvestic,sudic,autograf
victorie,câştigvictorie,farmecvictorie,câştig,farmec
video,dvdvideo,palatvideo,dvd,palat
vinde,cumpăravinde,poreclăvinde,cumpăra,poreclă
vindeca,recuperavindeca,combinaţievindeca,recupera,combinaţie
vinovat,nevinovatvinovat,apelvinovat,nevinovat,apel
vis,coșmarvis,în mod normalvis,coșmar,în mod normal
vitamină,proteinăvitamină,noroivitamină,proteină,noroi
viteză,distanţăviteză,inspiraviteză,distanţă,inspira
viziune,revelațieviziune,târziuviziune,revelație,târziu
vodcă,whiskyvodcă,expertvodcă,whisky,expert
vorbi,conversavorbi,planetăvorbi,conversa,planetă
vot,majoritatevot,lampăvot,majoritate,lampă
vrednic,meritavrednic,carnavalvrednic,merita,carnaval
vreodată,niciodatăvreodată,zahărvreodată,niciodată,zahăr
vrăjitoare,blestemvrăjitoare,betonvrăjitoare,blestem,beton
vrăjitor,magievrăjitor,înecavrăjitor,magie,îneca
vânzare,licitaţievânzare,tonvânzare,licitaţie,ton
vărul,rudăvărul,evoluţievărul,rudă,evoluţie
watson,sherlockwatson,părwatson,sherlock,păr
web,internetweb,clanweb,internet,clan
zbor,aterizarezbor,câştigzbor,aterizare,câştig
zbura,aterizazbura,trofeuzbura,ateriza,trofeu
zi de naștere,aniversarezi de naștere,păcatzi de naștere,aniversare,păcat
ziar,articolziar,loialitateziar,articol,loialitate
zice,spunezice,dinastiezice,spune,dinastie
zonă,domeniuzonă,playboyzonă,domeniu,playboy
zăpadă,ploaiezăpadă,nevinovatzăpadă,ploaie,nevinovat
îmbrăţişare,pupicîmbrăţişare,incidentîmbrăţişare,pupic,incident
îmbunătăţire,schimbareîmbunătăţire,rodeoîmbunătăţire,schimbare,rodeo
împrumut,creditîmprumut,golfîmprumut,credit,golf
împărat,imperialîmpărat,materieîmpărat,imperial,materie
împărăție,regalîmpărăție,pozitivîmpărăție,regal,pozitiv
în cele din urmă,într-un finalîn cele din urmă,recunoaşteîn cele din urmă,într-un final,recunoaşte
în general,naturalîn general,vântîn general,natural,vânt
în jur,rotundîn jur,gestîn jur,rotund,gest
în mod direct,directîn mod direct,incitantîn mod direct,direct,incitant
în mod voluntar,voluntarîn mod voluntar,portalîn mod voluntar,voluntar,portal
înalt,scăzutînalt,refuzaînalt,scăzut,refuza
încarcerare,penalizareîncarcerare,rezervorîncarcerare,penalizare,rezervor
încercare,încearcăîncercare,remorcăîncercare,încearcă,remorcă
închide,deschideînchide,erouînchide,deschide,erou
închidere,deschidereînchidere,câineînchidere,deschidere,câine
închiriere,angajareînchiriere,furieînchiriere,angajare,furie
închis,blocatînchis,usturoiînchis,blocat,usturoi
închisoare,celulăînchisoare,taxiînchisoare,celulă,taxi
încredere,respectîncredere,atelierîncredere,respect,atelier
încă,dejaîncă,linișteîncă,deja,liniște
încăierare,luptăîncăierare,conțineîncăierare,luptă,conține
înfiorător,înfricoșătorînfiorător,detonatorînfiorător,înfricoșător,detonator
înfometat,obositînfometat,softwareînfometat,obosit,software
înfricoșa,speriaînfricoșa,invazieînfricoșa,speria,invazie
înfrângere,victorieînfrângere,nudînfrângere,victorie,nud
îngheţa,topiîngheţa,parlamentîngheţa,topi,parlament
înghiţitură,picăturăînghiţitură,naivînghiţitură,picătură,naiv
îngropa,săpaîngropa,proteinăîngropa,săpa,proteină
înmormântare,sicriuînmormântare,creditînmormântare,sicriu,credit
înot,înecaînot,reporterînot,îneca,reporter
înregistrare,înregistraînregistrare,la modăînregistrare,înregistra,la modă
însoți,escortaînsoți,gurăînsoți,escorta,gură
întoarcere,înapoiîntoarcere,accidentalîntoarcere,înapoi,accidental
într-adevăr,de faptîntr-adevăr,fațăîntr-adevăr,de fapt,față
întreținere,reparațiiîntreținere,colţîntreținere,reparații,colţ
întuneric,umbrăîntuneric,vinîntuneric,umbră,vin
întâlni,vedeîntâlni,mormântîntâlni,vede,mormânt
întâlnire,conferinţăîntâlnire,zâmbetîntâlnire,conferinţă,zâmbet
întâmpla,avea locîntâmpla,sexualîntâmpla,avea loc,sexual
învineți,zgâriaînvineți,întrerupeînvineți,zgâria,întrerupe
înălţime,greutateînălţime,îngrijoratînălţime,greutate,îngrijorat
înăuntru,afarăînăuntru,insultăînăuntru,afară,insultă
înțelege,a-și da seamaînțelege,focînțelege,a-și da seama,foc
şantaj,mităşantaj,agricultorşantaj,mită,agricultor
şarpe,viermeşarpe,maratonşarpe,vierme,maraton
şcoală,clasăşcoală,instinctşcoală,clasă,instinct
