target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
จูเลียต,โรมิโอจูเลียต,โรงแรมจูเลียต,โรมิโอ,โรงแรม
ฉุดคร่า,ลักพาตัวฉุดคร่า,ถ้วยรางวัลฉุดคร่า,ลักพาตัว,ถ้วยรางวัล
ชนะ,ได้รับชนะ,ขนมปังชนะ,ได้รับ,ขนมปัง
ชาติ,ประเทศชาติ,พอชาติ,ประเทศ,พอ
ชายฝั่ง,ชายหาดชายฝั่ง,ดนตรีแจ๊สชายฝั่ง,ชายหาด,ดนตรีแจ๊ส
ชิ้นส่วน,เศษชิ้นส่วน,เป็นครั้งคราวชิ้นส่วน,เศษ,เป็นครั้งคราว
ชีววิทยา,เคมีชีววิทยา,นักเต้นชีววิทยา,เคมี,นักเต้น
ชีส,ขนมปังชีส,ข้อผิดพลาดชีส,ขนมปัง,ข้อผิดพลาด
ชื่อเสียง,อาชีพชื่อเสียง,ท้องเสียชื่อเสียง,อาชีพ,ท้องเสีย
ชุดกระโปรง,กระโปรงชุดกระโปรง,จากลาชุดกระโปรง,กระโปรง,จากลา
ชุดยูนิฟอร์ม,ตราสัญลักษณ์ชุดยูนิฟอร์ม,อุปสรรคชุดยูนิฟอร์ม,ตราสัญลักษณ์,อุปสรรค
ชุมชน,สังคมชุมชน,ไร้ประโยชน์ชุมชน,สังคม,ไร้ประโยชน์
ช็อกโกแลต,น้ำตาลช็อกโกแลต,ความหมายช็อกโกแลต,น้ำตาล,ความหมาย
ช่วยเหลือ,กู้ภัยช่วยเหลือ,เครื่องสูบน้ำช่วยเหลือ,กู้ภัย,เครื่องสูบน้ำ
ช่วยเหลือ.1,ช่วยช่วยเหลือ,สดช่วยเหลือ,ช่วย,สด
ช่างภาพ,ลายเซ็นช่างภาพ,มุสิกช่างภาพ,ลายเซ็น,มุสิก
ซอย,มุมซอย,เพิ่มซอย,มุม,เพิ่ม
ซอส,ครีมซอสซอส,สาบานซอส,ครีมซอส,สาบาน
ซามูไร,นินจาซามูไร,ฝูงชนซามูไร,นินจา,ฝูงชน
ซิการ์,สูบซิการ์,จ้างซิการ์,สูบ,จ้าง
ซินโดรม,อาการซินโดรม,ความรับผิดชอบซินโดรม,อาการ,ความรับผิดชอบ
ซึ่งสมเหตุสมผล,ในแง่ดีซึ่งสมเหตุสมผล,ยาแคปซูลซึ่งสมเหตุสมผล,ในแง่ดี,ยาแคปซูล
ซึ่งเป็นไปได้,อาจจะซึ่งเป็นไปได้,การจัดการซึ่งเป็นไปได้,อาจจะ,การจัดการ
ซึ่งไม่ยุติธรรม,ความอยุติธรรมซึ่งไม่ยุติธรรม,โล่ซึ่งไม่ยุติธรรม,ความอยุติธรรม,โล่
ซื่อสัตย์,จงรักภักดีซื่อสัตย์,เหยื่อซื่อสัตย์,จงรักภักดี,เหยื่อ
ซ่อน,ปิดบังซ่อน,ตั๋วซ่อน,ปิดบัง,ตั๋ว
ซ่อมแซม,แก้ไขซ่อมแซม,สุนัขจิ้งจอกซ่อมแซม,แก้ไข,สุนัขจิ้งจอก
ซ้าย,ขวาซ้าย,มีคุณธรรมสูงซ้าย,ขวา,มีคุณธรรมสูง
ดนตรี,ดนตรีแจ๊สดนตรี,ทูน่าดนตรี,ดนตรีแจ๊ส,ทูน่า
ดวงอาทิตย์,ดวงจันทร์ดวงอาทิตย์,เสน่ห์ดวงอาทิตย์,ดวงจันทร์,เสน่ห์
ดอกไม้,พืชดอกไม้,แรงจูงใจดอกไม้,พืช,แรงจูงใจ
ดาดฟ้า,ห้องโดยสารดาดฟ้า,พิธีกรรมดาดฟ้า,ห้องโดยสาร,พิธีกรรม
ดารา,ผู้มีชื่อเสียงดารา,วัดดารา,ผู้มีชื่อเสียง,วัด
ดาวศุกร์,ดาวอังคารดาวศุกร์,ทางเทคนิคดาวศุกร์,ดาวอังคาร,ทางเทคนิค
ดาวเทียม,เรดาร์ดาวเทียม,ดูดดาวเทียม,เรดาร์,ดูด
ดำเนินต่อ,ดำเนินการต่อดำเนินต่อ,ตู้ดำเนินต่อ,ดำเนินการต่อ,ตู้
ดึง,ดันดึง,ทัวร์นาเมนต์ดึง,ดัน,ทัวร์นาเมนต์
ดึงดูด,ความสนใจดึงดูด,การสู้รบดึงดูด,ความสนใจ,การสู้รบ
ด้วยความสมัครใจ,อาสาสมัครด้วยความสมัครใจ,ทางเข้าด้วยความสมัครใจ,อาสาสมัคร,ทางเข้า
ตรงกันข้าม,ตรงข้ามตรงกันข้าม,ศตวรรษตรงกันข้าม,ตรงข้าม,ศตวรรษ
ตลก,มีไหวพริบตลก,ท้องฟ้าตลก,มีไหวพริบ,ท้องฟ้า
ตลอดกาล,นิรันดรตลอดกาล,แคบตลอดกาล,นิรันดร,แคบ
ตอน,ซีรี่ย์ตอน,คล่องแคล่วตอน,ซีรี่ย์,คล่องแคล่ว
ตอนเช้า,พรุ่งนี้ตอนเช้า,โรงงานตอนเช้า,พรุ่งนี้,โรงงาน
ตอนเย็น,กลางคืนตอนเย็น,ครีมซอสตอนเย็น,กลางคืน,ครีมซอส
ตอบกลับ,คำตอบตอบกลับ,ดวงตาตอบกลับ,คำตอบ,ดวงตา
ตัด,ฉีกตัด,กล้องโทรทรรศน์ตัด,ฉีก,กล้องโทรทรรศน์
ตับ,ไตตับ,ศัตรูตับ,ไต,ศัตรู
ตาย,ทุกข์ทรมานตาย,แทรกเข้าตาย,ทุกข์ทรมาน,แทรกเข้า
ตาย.1,มีชีวิตอยู่ตาย,ปรากฏการณ์ตาย,มีชีวิตอยู่,ปรากฏการณ์
ตำนาน,นิทานปรัมปราตำนาน,ฟื้นตัวตำนาน,นิทานปรัมปรา,ฟื้นตัว
ตำแหน่ง,สถานะตำแหน่ง,โสดตำแหน่ง,สถานะ,โสด
ติดตั้ง,อุปกรณ์ติดตั้ง,ข้างนอกติดตั้ง,อุปกรณ์,ข้างนอก
ตื่นเต้น,ภูมิใจตื่นเต้น,เกี่ยวกับวัยรุ่นตื่นเต้น,ภูมิใจ,เกี่ยวกับวัยรุ่น
ตุลาคม,กันยายนตุลาคม,ยาแก้พิษตุลาคม,กันยายน,ยาแก้พิษ
ตู้เสื้อผ้า,ตู้ตู้เสื้อผ้า,อนาธิปไตยตู้เสื้อผ้า,ตู้,อนาธิปไตย
ต้นแบบ,แบบอย่างต้นแบบ,อาหารว่างต้นแบบ,แบบอย่าง,อาหารว่าง
ต้นไม้,พุ่มไม้ต้นไม้,ความเป็นจริงต้นไม้,พุ่มไม้,ความเป็นจริง
ต้านทาน,ความต้านทานต้านทาน,ครึ่งต้านทาน,ความต้านทาน,ครึ่ง
ถนน,ถนนหลวงถนน,ผ่าตัดถนน,ถนนหลวง,ผ่าตัด
ถาม,คำถามถาม,แว่นตาถาม,คำถาม,แว่นตา
ถุง,กล่องถุง,รถไฟถุง,กล่อง,รถไฟ
ถูกกฎหมาย,ผิดกฎหมายถูกกฎหมาย,นำมาถูกกฎหมาย,ผิดกฎหมาย,นำมา
ถูกต้อง,ผิดถูกต้อง,รุ่งโรจน์ถูกต้อง,ผิด,รุ่งโรจน์
ทดแทน,แทนที่ทดแทน,ศาลทดแทน,แทนที่,ศาล
ทราย,โคลนทราย,ทหารรับจ้างทราย,โคลน,ทหารรับจ้าง
ทฤษฎี,ความคิดทฤษฎี,การประมูลทฤษฎี,ความคิด,การประมูล
ทศวรรษ,ศตวรรษทศวรรษ,ไม่สบายทศวรรษ,ศตวรรษ,ไม่สบาย
ทหาร,พลเรือนทหาร,มีไหวพริบทหาร,พลเรือน,มีไหวพริบ
ทหารปืนใหญ่,ทหารม้าทหารปืนใหญ่,ที่ถูกล็อคทหารปืนใหญ่,ทหารม้า,ที่ถูกล็อค
ทอดทิ้ง,จากลาทอดทิ้ง,สกปรกทอดทิ้ง,จากลา,สกปรก
ทะเลสาบ,แม่น้ำทะเลสาบ,ซีรี่ย์ทะเลสาบ,แม่น้ำ,ซีรี่ย์
ทักทาย,แสดงความยินดีทักทาย,ขี้เถ้าทักทาย,แสดงความยินดี,ขี้เถ้า
ทัศนคติ,ความคิดเห็นทัศนคติ,กันยายนทัศนคติ,ความคิดเห็น,กันยายน
ทัศนคติ.1,มุมมองทัศนคติ,สวนสัตว์ทัศนคติ,มุมมอง,สวนสัตว์
ทั่วโลก,ระดับชาติทั่วโลก,ปืนพกทั่วโลก,ระดับชาติ,ปืนพก
ทางกลไก,ทางเทคนิคทางกลไก,ชายหาดทางกลไก,ทางเทคนิค,ชายหาด
ทางกายภาพ,เรื่องทางเพศทางกายภาพ,แก๊สทางกายภาพ,เรื่องทางเพศ,แก๊ส
ทางการเมือง,วิกฤตทางการเมือง,ผีเสื้อทางการเมือง,วิกฤต,ผีเสื้อ
ทางจิตวิทยา,ทางการแพทย์ทางจิตวิทยา,รอทางจิตวิทยา,ทางการแพทย์,รอ
ทางทิศตะวันตก,ทางทิศใต้ทางทิศตะวันตก,สายลับทางทิศตะวันตก,ทางทิศใต้,สายลับ
ทางสุริยคติ,ทางจันทรคติทางสุริยคติ,ของบรรทุกทางสุริยคติ,ทางจันทรคติ,ของบรรทุก
ทางหลวง,ถนนทางหลวง,ผลรวมทางหลวง,ถนน,ผลรวม
ทางอารมณ์,ทางจิตทางอารมณ์,อย่างหนักแน่นทางอารมณ์,ทางจิต,อย่างหนักแน่น
ทางเข้า,ทางออกทางเข้า,ซุปทางเข้า,ทางออก,ซุป
ทางเดิน,เส้นทางทางเดิน,ลาซานย่าทางเดิน,เส้นทาง,ลาซานย่า
ทางเลือก,ตัวเลือกทางเลือก,กระตุ้นทางเลือก,ตัวเลือก,กระตุ้น
ทารุณ,ทรมานทารุณ,หนึ่งทารุณ,ทรมาน,หนึ่ง
ทำ,จัดทำทำ,ลำดับที่สามทำ,จัดทำ,ลำดับที่สาม
ทำลาย,ทุบทำลาย,สนามกีฬาทำลาย,ทุบ,สนามกีฬา
ทำให้ขุ่นเคือง,สบประมาททำให้ขุ่นเคือง,แรกสุดทำให้ขุ่นเคือง,สบประมาท,แรกสุด
ทำให้ตกใจ,ทำให้กลัวทำให้ตกใจ,การบุกรุกทำให้ตกใจ,ทำให้กลัว,การบุกรุก
ทำให้สดชื่น,สดทำให้สดชื่น,การลาออกทำให้สดชื่น,สด,การลาออก
ทิศตะวันออก,ทิศตะวันตกทิศตะวันออก,การลงโทษทิศตะวันออก,ทิศตะวันตก,การลงโทษ
ทิศเหนือ,ทิศใต้ทิศเหนือ,ผู้อำนวยการสร้างทิศเหนือ,ทิศใต้,ผู้อำนวยการสร้าง
ทีม,สมาคมทีม,ปกป้องทีม,สมาคม,ปกป้อง
ที่กำบัง,ที่หลบภัยที่กำบัง,คาร์บอนที่กำบัง,ที่หลบภัย,คาร์บอน
ที่ตั้ง,สถานที่ที่ตั้ง,เลสเบี้ยนที่ตั้ง,สถานที่,เลสเบี้ยน
ที่นั่น,ที่นี่ที่นั่น,อย่างอิสระที่นั่น,ที่นี่,อย่างอิสระ
ที่ปิดอยู่,ที่ถูกล็อคที่ปิดอยู่,กระเทียมที่ปิดอยู่,ที่ถูกล็อค,กระเทียม
ที่สุด,สุดท้ายที่สุด,พิจารณาที่สุด,สุดท้าย,พิจารณา
ที่อยู่,ตัวเลขที่อยู่,ถูกต้องที่อยู่,ตัวเลข,ถูกต้อง
ที่เป็นไปได้,ความน่าจะเป็นที่เป็นไปได้,ดูที่เป็นไปได้,ความน่าจะเป็น,ดู
ทุนนิยม,อนาธิปไตยทุนนิยม,ถนนหลวงทุนนิยม,อนาธิปไตย,ถนนหลวง
ท่วงทำนอง,จังหวะท่วงทำนอง,ลงจอดท่วงทำนอง,จังหวะ,ลงจอด
ท่าเรือ,อ่าวท่าเรือ,ความบ้าคลั่งท่าเรือ,อ่าว,ความบ้าคลั่ง
ท้องถิ่น,ภูมิภาคท้องถิ่น,ความปิติยินดีท้องถิ่น,ภูมิภาค,ความปิติยินดี
ท้ายสุด,แรกสุดท้ายสุด,รังท้ายสุด,แรกสุด,รัง
ธันวาคม,พฤศจิกายนธันวาคม,การพนันธันวาคม,พฤศจิกายน,การพนัน
ธุรการ,การจัดการธุรการ,อะไรธุรการ,การจัดการ,อะไร
ธุรกิจ,อุตสาหกรรมธุรกิจ,พระเจ้าธุรกิจ,อุตสาหกรรม,พระเจ้า
นก,ผีเสื้อนก,สั่งการนก,ผีเสื้อ,สั่งการ
นกหวีด,แตรนกหวีด,จักรวาลนกหวีด,แตร,จักรวาล
นรก,สวรรค์นรก,อนุญาตนรก,สวรรค์,อนุญาต
นวด,โยคะนวด,สั้นนวด,โยคะ,สั้น
นอน,พักผ่อนนอน,กาฬโรคนอน,พักผ่อน,กาฬโรค
นักการเมือง,นโยบายนักการเมือง,ขั้นต่ำสุดนักการเมือง,นโยบาย,ขั้นต่ำสุด
นักข่าว,ผู้สื่อข่าวนักข่าว,ราคาเเพงนักข่าว,ผู้สื่อข่าว,ราคาเเพง
นักดนตรี,นักร้องนักดนตรี,ร่วงหล่นนักดนตรี,นักร้อง,ร่วงหล่น
นักบิน,นักบินอวกาศนักบิน,ซีซาร์นักบิน,นักบินอวกาศ,ซีซาร์
นักรบ,ทหารนักรบ,มาตรานักรบ,ทหาร,มาตรา
นักลงทุน,นายธนาคารนักลงทุน,การปนเปื้อนนักลงทุน,นายธนาคาร,การปนเปื้อน
นักลอบสังหาร,ทหารรับจ้างนักลอบสังหาร,ธงนักลอบสังหาร,ทหารรับจ้าง,ธง
นักล่า,เหยื่อนักล่า,จังหวะนักล่า,เหยื่อ,จังหวะ
นักวิทยาศาสตร์,อัจฉริยภาพนักวิทยาศาสตร์,ความหิวนักวิทยาศาสตร์,อัจฉริยภาพ,ความหิว
นักสืบ,นักวิเคราะห์นักสืบ,กระโปรงนักสืบ,นักวิเคราะห์,กระโปรง
นักสืบ.1,สายลับนักสืบ,อย่างแท้จริงนักสืบ,สายลับ,อย่างแท้จริง
นักสู้,แชมเปียนนักสู้,เดือนนักสู้,แชมเปียน,เดือน
นักเขียน,กวีนักเขียน,ริมฝีปากนักเขียน,กวี,ริมฝีปาก
นักแสดงชาย,ผู้เขียนนักแสดงชาย,อย่างชัดเจนนักแสดงชาย,ผู้เขียน,อย่างชัดเจน
นักโทษ,ตัวประกันนักโทษ,การนินทานักโทษ,ตัวประกัน,การนินทา
นั่ง,ยืนนั่ง,กองทหารนั่ง,ยืน,กองทหาร
นาที,วินาทีนาที,การกุศลนาที,วินาที,การกุศล
นานๆ ครั้ง,เป็นครั้งคราวนานๆ ครั้ง,หลอดเลือดดำนานๆ ครั้ง,เป็นครั้งคราว,หลอดเลือดดำ
นามสกุล,ชื่อเล่นนามสกุล,เรียนรู้นามสกุล,ชื่อเล่น,เรียนรู้
นายกเทศมนตรี,นายอำเภอนายกเทศมนตรี,อนุรักษ์นายกเทศมนตรี,นายอำเภอ,อนุรักษ์
นิตยสาร,นิตยสารเพลย์บอยนิตยสาร,วิธีการนิตยสาร,นิตยสารเพลย์บอย,วิธีการ
นิทรรศการ,แกลเลอรี่นิทรรศการ,นิทานปรัมปรานิทรรศการ,แกลเลอรี่,นิทานปรัมปรา
นิ้วหัวแม่มือ,นิ้วนิ้วหัวแม่มือ,พระเจ้าแผ่นดินนิ้วหัวแม่มือ,นิ้ว,พระเจ้าแผ่นดิน
น่าขยะแขยง,น่ากลัวน่าขยะแขยง,ที่จุดระเบิดน่าขยะแขยง,น่ากลัว,ที่จุดระเบิด
น่าตื่นเต้น,น่าเร้าใจน่าตื่นเต้น,การอ่านน่าตื่นเต้น,น่าเร้าใจ,การอ่าน
น่ารัก,ดีน่ารัก,การต้อนรับน่ารัก,ดี,การต้อนรับ
น่ารัก.1,อ่อนหวานน่ารัก,วงกลมน่ารัก,อ่อนหวาน,วงกลม
น่ารังเกียจ,สกปรกน่ารังเกียจ,แผ่นดินไหวน่ารังเกียจ,สกปรก,แผ่นดินไหว
น่าสงสาร,น่าเวทนาน่าสงสาร,การทดลองน่าสงสาร,น่าเวทนา,การทดลอง
น่าสนใจ,น่าตื่นเต้นน่าสนใจ,บริษัทน่าสนใจ,น่าตื่นเต้น,บริษัท
น่าสยดสยอง,แย่น่าสยดสยอง,อารักขาน่าสยดสยอง,แย่,อารักขา
น่าเกลียด,น่าขยะแขยงน่าเกลียด,เหยื่อน่าเกลียด,น่าขยะแขยง,เหยื่อ
น้ำผลไม้,นมน้ำผลไม้,ภายในน้ำผลไม้,นม,ภายใน
น้ำมัน,ถ่านหินน้ำมัน,ความสัมพันธ์น้ำมัน,ถ่านหิน,ความสัมพันธ์
น้ำหอม,ลิปสติกน้ำหอม,ฝันร้ายน้ำหอม,ลิปสติก,ฝันร้าย
น้ำอัดลม,น้ำมะนาวน้ำอัดลม,พระราชินีน้ำอัดลม,น้ำมะนาว,พระราชินี
บทกวี,ข้อความบทกวี,หินบทกวี,ข้อความ,หิน
บรรจุภัณฑ์,ซองจดหมายบรรจุภัณฑ์,ดราม่าบรรจุภัณฑ์,ซองจดหมาย,ดราม่า
บรรยากาศ,สิ่งแวดล้อมบรรยากาศ,มีค่าบรรยากาศ,สิ่งแวดล้อม,มีค่า
บรรษัท,บริษัทบรรษัท,ความร้อนบรรษัท,บริษัท,ความร้อน
บริกรหญิง,บริกรบริกรหญิง,ทั้งหมดบริกรหญิง,บริกร,ทั้งหมด
บอก,กล่าวบอก,ราชวงศ์บอก,กล่าว,ราชวงศ์
บอสตัน,วอชิงตันบอสตัน,อย่างกะทันหันบอสตัน,วอชิงตัน,อย่างกะทันหัน
บัณฑิต,ประกาศนียบัตรบัณฑิต,สรรพาวุธบัณฑิต,ประกาศนียบัตร,สรรพาวุธ
บัลลังก์,มงกุฎบัลลังก์,การสังเกตบัลลังก์,มงกุฎ,การสังเกต
บางสิ่งบางอย่าง,ไม่มีอะไรบางสิ่งบางอย่าง,น่าเสียดายบางสิ่งบางอย่าง,ไม่มีอะไร,น่าเสียดาย
บางแห่ง,ที่อื่นบางแห่ง,การลักขโมยบางแห่ง,ที่อื่น,การลักขโมย
บาทหลวง,พระบาทหลวง,บางบาทหลวง,พระ,บาง
บาร์,คลับบาร์,ทางจิตบาร์,คลับ,ทางจิต
บำรุงรักษา,อนุรักษ์บำรุงรักษา,น่าเร้าใจบำรุงรักษา,อนุรักษ์,น่าเร้าใจ
บิน,ลงจอดบิน,ชีพจรบิน,ลงจอด,ชีพจร
บุคลิกภาพ,อุปนิสัยบุคลิกภาพ,ตาบอดบุคลิกภาพ,อุปนิสัย,ตาบอด
บุหรี่,ยาสูบบุหรี่,ลาบุหรี่,ยาสูบ,ลา
บ่อยครั้ง,บางครั้งบ่อยครั้ง,โอเคบ่อยครั้ง,บางครั้ง,โอเค
บ้าคลั่ง,หวาดระแวงบ้าคลั่ง,ปิดบังบ้าคลั่ง,หวาดระแวง,ปิดบัง
ปกติ,สุขภาพดีปกติ,ขยะปกติ,สุขภาพดี,ขยะ
ประชดประชัน,การประชดประชันประชดประชัน,ธัญพืชประชดประชัน,การประชดประชัน,ธัญพืช
ประชาธิปไตย,เสรีภาพประชาธิปไตย,เพื่อนประชาธิปไตย,เสรีภาพ,เพื่อน
ประตู,หน้าต่างประตู,หลักฐานประตู,หน้าต่าง,หลักฐาน
ประตูรั้ว,ทางเข้าประตูรั้ว,คำชมเชยประตูรั้ว,ทางเข้า,คำชมเชย
ประทับใจ,ยกยอประทับใจ,เกี่ยวกับกระดูกสันหลังประทับใจ,ยกยอ,เกี่ยวกับกระดูกสันหลัง
ประทุ,ระเบิดประทุ,พิเศษประทุ,ระเบิด,พิเศษ
ประธาน,กรรมประธาน,ลายเซ็นประธาน,กรรม,ลายเซ็น
ประธานาธิบดี,นายกรัฐมนตรีประธานาธิบดี,บรรจุประธานาธิบดี,นายกรัฐมนตรี,บรรจุ
ประสบความสำเร็จ,จัดการประสบความสำเร็จ,เกลียดประสบความสำเร็จ,จัดการ,เกลียด
ประหม่า,เป็นกังวลประหม่า,วัฒนธรรมประหม่า,เป็นกังวล,วัฒนธรรม
ประโยค,คำประโยค,เจ้าบ่าวประโยค,คำ,เจ้าบ่าว
ปราสาท,พระราชวังปราสาท,ลองปราสาท,พระราชวัง,ลอง
ปริมาณความจุ,บรรจุปริมาณความจุ,โรมิโอปริมาณความจุ,บรรจุ,โรมิโอ
ปลา,ปลาฉลามปลา,คนไข้ปลา,ปลาฉลาม,คนไข้
ปล่อย,อนุญาตปล่อย,ชั้นปล่อย,อนุญาต,ชั้น
ปล้น,ขโมยปล้น,อย่างแน่นอนปล้น,ขโมย,อย่างแน่นอน
ปัจเจกบุคคล,บุคคลปัจเจกบุคคล,ดาบปัจเจกบุคคล,บุคคล,ดาบ
ปัญหา,อุปสรรคปัญหา,ความตายปัญหา,อุปสรรค,ความตาย
ปัสสาวะ,เลือดปัสสาวะ,เสี่ยงภัยปัสสาวะ,เลือด,เสี่ยงภัย
ปากกา,กระดาษปากกา,นาวิกโยธินปากกา,กระดาษ,นาวิกโยธิน
ปิด,เปิดปิด,ฮีโร่ปิด,เปิด,ฮีโร่
ปีศาจ,นางฟ้าปีศาจ,คำถามปีศาจ,นางฟ้า,คำถาม
ปืน,ปืนไรเฟิลปืน,ผู้ตรวจการณ์ปืน,ปืนไรเฟิล,ผู้ตรวจการณ์
ป่าไม้,ป่าดงดิบป่าไม้,การสนทนาป่าไม้,ป่าดงดิบ,การสนทนา
ป้องกัน,ปกป้องป้องกัน,การสร้างป้องกัน,ปกป้อง,การสร้าง
ผลกระทบ,อิทธิพลผลกระทบ,ชามผลกระทบ,อิทธิพล,ชาม
ผลที่ตามมา,ผลลัพธ์ผลที่ตามมา,ต้องห้ามผลที่ตามมา,ผลลัพธ์,ต้องห้าม
ผลิต,สรรสร้างผลิต,ตัวประกันผลิต,สรรสร้าง,ตัวประกัน
ผลิตภัณฑ์,ยี่ห้อผลิตภัณฑ์,วันเสาร์ผลิตภัณฑ์,ยี่ห้อ,วันเสาร์
ผลไม้,แอปเปิ้ลผลไม้,หมวกนิรภัยผลไม้,แอปเปิ้ล,หมวกนิรภัย
ผูก,ผูกมัดผูก,ประสบการณ์ผูก,ผูกมัด,ประสบการณ์
ผู้คน,ประชากรผู้คน,กับดักผู้คน,ประชากร,กับดัก
ผู้ชนะ,ผู้แพ้ผู้ชนะ,อ่อนนุ่มผู้ชนะ,ผู้แพ้,อ่อนนุ่ม
ผู้ชม,ฝูงชนผู้ชม,คำเตือนผู้ชม,ฝูงชน,คำเตือน
ผู้ชำนาญเฉพาะทาง,ผู้เชี่ยวชาญผู้ชำนาญเฉพาะทาง,สมควรได้รับผู้ชำนาญเฉพาะทาง,ผู้เชี่ยวชาญ,สมควรได้รับ
ผู้ช่วย,เลขานุการผู้ช่วย,รองเท้าบูตผู้ช่วย,เลขานุการ,รองเท้าบูต
ผู้ช่วยชีวิต,ฮีโร่ผู้ช่วยชีวิต,ใหญ่ผู้ช่วยชีวิต,ฮีโร่,ใหญ่
ผู้ซื้อ,ผู้ขายผู้ซื้อ,ผิวผู้ซื้อ,ผู้ขาย,ผิว
ผู้นำ,สมาชิกผู้นำ,แย่ผู้นำ,สมาชิก,แย่
ผู้ปกครอง,ผู้ใหญ่ผู้ปกครอง,พรุ่งนี้ผู้ปกครอง,ผู้ใหญ่,พรุ่งนี้
ผู้ประกอบการ,เศรษฐีผู้ประกอบการ,การแขวนคอผู้ประกอบการ,เศรษฐี,การแขวนคอ
ผู้พิพากษา,ศาลผู้พิพากษา,ดีผู้พิพากษา,ศาล,ดี
ผู้มีสิทธิเลือกตั้ง,ผู้สมัครผู้มีสิทธิเลือกตั้ง,วิศวกรผู้มีสิทธิเลือกตั้ง,ผู้สมัคร,วิศวกร
ผู้หญิง,ม่ายผู้หญิง,สูงสุดผู้หญิง,ม่าย,สูงสุด
ผู้หมวด,จ่าผู้หมวด,นักร้องผู้หมวด,จ่า,นักร้อง
ผู้หลบหนี,ผู้ลี้ภัยผู้หลบหนี,ดินปืนผู้หลบหนี,ผู้ลี้ภัย,ดินปืน
ผู้อำนวยการ,ผู้อำนวยการสร้างผู้อำนวยการ,สีแดงผู้อำนวยการ,ผู้อำนวยการสร้าง,สีแดง
ผู้เล่น,โค้ชผู้เล่น,เตาอบผู้เล่น,โค้ช,เตาอบ
ผู้โจมตี,เหยื่อผู้โจมตี,การสัมมนาผู้โจมตี,เหยื่อ,การสัมมนา
ผู้ให้ข้อมูล,แหล่งที่มาผู้ให้ข้อมูล,เป็นที่นิยมผู้ให้ข้อมูล,แหล่งที่มา,เป็นที่นิยม
ผ้าขนหนู,ผ้าห่มผ้าขนหนู,ทหารเรือผ้าขนหนู,ผ้าห่ม,ทหารเรือ
ผ้าฝ้าย,ผ้าไหมผ้าฝ้าย,การแก้แค้นผ้าฝ้าย,ผ้าไหม,การแก้แค้น
ผ้าเช็ดหน้า,ผ้าผ้าเช็ดหน้า,นินจาผ้าเช็ดหน้า,ผ้า,นินจา
ฝัง,ขุดฝัง,โปรตีนฝัง,ขุด,โปรตีน
ฝุ่น,ขี้เถ้าฝุ่น,แม่น้ำฝุ่น,ขี้เถ้า,แม่น้ำ
ฝุ่นจับ,เป็นสนิมฝุ่นจับ,ต่ำกว่าฝุ่นจับ,เป็นสนิม,ต่ำกว่า
ฝ่ายตรงข้าม,ศัตรูฝ่ายตรงข้าม,เกาฝ่ายตรงข้าม,ศัตรู,เกา
พนักงานอัยการ,ทนายความพนักงานอัยการ,ควบคุมพนักงานอัยการ,ทนายความ,ควบคุม
พบปะ,พบพบปะ,ตระบองพบปะ,พบ,ตระบอง
พยายาม,ลองพยายาม,รถพ่วงพยายาม,ลอง,รถพ่วง
พรม,พื้นพรม,การไต่สวนพรม,พื้น,การไต่สวน
พระคาร์ดินัล,บิชอปพระคาร์ดินัล,กล่องพระคาร์ดินัล,บิชอป,กล่อง
พระราชา,พระราชินีพระราชา,ยาสูบพระราชา,พระราชินี,ยาสูบ
พละกำลัง,ความแข็งแกร่งพละกำลัง,สุขภาพพละกำลัง,ความแข็งแกร่ง,สุขภาพ
พลังงาน,พลังพลังงาน,ทำอาหารพลังงาน,พลัง,ทำอาหาร
พลาสติก,ปูนซีเมนต์พลาสติก,ผิดพลาสติก,ปูนซีเมนต์,ผิด
พังทลาย,ร่วงหล่นพังทลาย,การล่าสัตว์พังทลาย,ร่วงหล่น,การล่าสัตว์
พันล้าน,ล้านพันล้าน,อย่างเป็นธรรมชาติพันล้าน,ล้าน,อย่างเป็นธรรมชาติ
พันเอก,นายพลพันเอก,ความขัดแย้งพันเอก,นายพล,ความขัดแย้ง
พายุ,ลมพายุ,สิทธิพิเศษพายุ,ลม,สิทธิพิเศษ
พายุทอร์นาโด,พายุเฮอริเคนพายุทอร์นาโด,ทาสพายุทอร์นาโด,พายุเฮอริเคน,ทาส
พิธีการ,พิธีกรรมพิธีการ,บาสเกตบอลพิธีการ,พิธีกรรม,บาสเกตบอล
พิพิธภัณฑ์,ห้องสมุดพิพิธภัณฑ์,แก้ไขพิพิธภัณฑ์,ห้องสมุด,แก้ไข
พี่ชายน้องชาย,พี่สาวน้องสาวพี่ชายน้องชาย,ความคิดเห็นพี่ชายน้องชาย,พี่สาวน้องสาว,ความคิดเห็น
พื้นผิว,ชั้นพื้นผิว,แข็งแกร่งพื้นผิว,ชั้น,แข็งแกร่ง
พูด,พูดคุยพูด,ดาวเคราะห์พูด,พูดคุย,ดาวเคราะห์
พ่อ,ลุงพ่อ,ปรากฎขึ้นพ่อ,ลุง,ปรากฎขึ้น
พ่อครัว,ทำอาหารพ่อครัว,เสียงรบกวนพ่อครัว,ทำอาหาร,เสียงรบกวน
พ่อค้า,ทางการค้าพ่อค้า,ความสมดุลพ่อค้า,ทางการค้า,ความสมดุล
