target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
לברוח,להמלטלברוח,מנומסלברוח,להמלט,מנומס
לברך,לאחללברך,אפרלברך,לאחל,אפר
לגבי,בחוץלגבי,לספורלגבי,בחוץ,לספור
לגימה,טיפהלגימה,נאיבילגימה,טיפה,נאיבי
לדבר,שיחהלדבר,כוכב לכתלדבר,שיחה,כוכב לכת
לדעת,עכשיולדעת,מטלהלדעת,עכשיו,מטלה
להאמין,אמוןלהאמין,חרדהלהאמין,אמון,חרדה
להבה,אשלהבה,צופרלהבה,אש,צופר
להבהיל,להפחידלהבהיל,פלישהלהבהיל,להפחיד,פלישה
להגזים,להמעיט בערךלהגזים,הנהלהלהגזים,להמעיט בערך,הנהלה
להגן,לשמורלהגן,יצירהלהגן,לשמור,יצירה
להודות,אסיר תודהלהודות,שקיעהלהודות,אסיר תודה,שקיעה
להלוות,אשראילהלוות,מפרץלהלוות,אשראי,מפרץ
להמליץ,להציעלהמליץ,עגוללהמליץ,להציע,עגול
להמשיך,להתקדםלהמשיך,שידהלהמשיך,להתקדם,שידה
להסיר,לחסללהסיר,דבורהלהסיר,לחסל,דבורה
להסתובב,פנייהלהסתובב,לגיוןלהסתובב,פנייה,לגיון
להעביר,לנועלהעביר,נצחילהעביר,לנוע,נצחי
להעריך,להתפעללהעריך,משקללהעריך,להתפעל,משקל
להפחית,להגבירלהפחית,אנגליתלהפחית,להגביר,אנגלית
להפך,נגדילהפך,מאהלהפך,נגדי,מאה
להפעיל,הדקלהפעיל,סדנהלהפעיל,הדק,סדנה
להפריע,לקטועלהפריע,הוריקןלהפריע,לקטוע,הוריקן
להצטרף,ללוותלהצטרף,קברלהצטרף,ללוות,קבר
להקה,תזמורתלהקה,מעולהלהקה,תזמורת,מעולה
להקפיא,להמיסלהקפיא,פרלמנטלהקפיא,להמיס,פרלמנט
להרוג,להרעיללהרוג,בלתי רגיללהרוג,להרעיל,בלתי רגיל
להרשים,להחמיאלהרשים,עמוד שדרהלהרשים,להחמיא,עמוד שדרה
להשאר,שהותלהשאר,זהובלהשאר,שהות,זהוב
להשלים,סך הכללהשלים,בוץלהשלים,סך הכל,בוץ
להשקיע,לממןלהשקיע,פנייהלהשקיע,לממן,פנייה
להשתמש,ליישםלהשתמש,כריךלהשתמש,ליישם,כריך
להתוודות,להודותלהתוודות,נמוךלהתוודות,להודות,נמוך
להתחבא,כיסוילהתחבא,כרטיסלהתחבא,כיסוי,כרטיס
להתנגד,התנגדותלהתנגד,חצילהתנגד,התנגדות,חצי
להתפוצץ,התפרצותלהתפוצץ,יוצא דופןלהתפוצץ,התפרצות,יוצא דופן
להתראות,שלוםלהתראות,כליהלהתראות,שלום,כליה
להתרכז,להתמקדלהתרכז,שפתוןלהתרכז,להתמקד,שפתון
לובסטר,טונהלובסטר,תנ״ךלובסטר,טונה,תנ״ך
לווין,כוכב לכתלווין,למצוץלווין,כוכב לכת,למצוץ
לוח זמנים,לוח שנהלוח זמנים,דרוםלוח זמנים,לוח שנה,דרום
לוחם,אלוףלוחם,חודשלוחם,אלוף,חודש
לוחם.1,חייללוחם,סעיףלוחם,חייל,סעיף
לזכור,לשכוחלזכור,בהוללזכור,לשכוח,בהול
לחבק,נשיקהלחבק,תקריתלחבק,נשיקה,תקרית
לחטוף,לקחתלחטוף,טבעתלחטוף,לקחת,טבעת
לחי,שפהלחי,אופטימילחי,שפה,אופטימי
לחלוטין,בהחלטלחלוטין,טובלחלוטין,בהחלט,טוב
לחץ,דופקלחץ,מגעיללחץ,דופק,מגעיל
לחקור,לבחוןלחקור,כפתורלחקור,לבחון,כפתור
לחשב,לספורלחשב,דבשלחשב,לספור,דבש
לחשוב,לשקוללחשוב,מקורלחשוב,לשקול,מקור
לחתום,טופסלחתום,מוחלחתום,טופס,מוח
לטאה,צפרדעלטאה,מנתחלטאה,צפרדע,מנתח
לטוס,לנחותלטוס,דופקלטוס,לנחות,דופק
ליברלי,שמרניליברלי,מינימוםליברלי,שמרני,מינימום
ליידע,לדווחליידע,מועדוןליידע,לדווח,מועדון
לייעץ,עצהלייעץ,עוףלייעץ,עצה,עוף
לייצר,ליצורלייצר,בן ערובהלייצר,ליצור,בן ערובה
לימוד,מחקרלימוד,צללימוד,מחקר,צל
לימוזינה,מוניתלימוזינה,נתוניםלימוזינה,מונית,נתונים
לינג,מינגלינג,שתיהלינג,מינג,שתיה
לירות,יריהלירות,פרסוםלירות,יריה,פרסום
לכתוב,לקרואלכתוב,בחירהלכתוב,לקרוא,בחירה
ללחוץ,כפתורללחוץ,מרחקללחוץ,כפתור,מרחק
ללכת,להיכנסללכת,כמותללכת,להיכנס,כמות
ללכת.1,לרוץללכת,פיזיקהללכת,לרוץ,פיזיקה
ללמד,ללמודללמד,זירהללמד,ללמוד,זירה
ללעוס,לבלועללעוס,עתידללעוס,לבלוע,עתיד
ללקק,למצוץללקק,נציבותללקק,למצוץ,נציבות
למות,לסבוללמות,תופעהלמות,לסבול,תופעה
לממן,מבחינה כספיתלממן,מדברלממן,מבחינה כספית,מדבר
למעלה,למטהלמעלה,פליטלמעלה,למטה,פליט
למצוא,לחפשלמצוא,מלחמהלמצוא,לחפש,מלחמה
למשוך,לדחוףלמשוך,טורנירלמשוך,לדחוף,טורניר
לנטוש,לעזובלנטוש,מלוכלךלנטוש,לעזוב,מלוכלך
לנצח,להשיגלנצח,לחםלנצח,להשיג,לחם
לסייע,עזרהלסייע,משאבהלסייע,עזרה,משאבה
לספק,לאפשרלספק,ברקלספק,לאפשר,ברק
לעד,נצחילעד,צרלעד,נצחי,צר
לעצור,למנועלעצור,תאלעצור,למנוע,תא
לעשות,להכיןלעשות,צלוללעשות,להכין,צלול
לעתים רחוקות,לעתים קרובותלעתים רחוקות,ורידלעתים רחוקות,לעתים קרובות,וריד
לעתים תכופות,לפעמיםלעתים תכופות,בסדרלעתים תכופות,לפעמים,בסדר
לפגוע,להעליבלפגוע,ראשוןלפגוע,להעליב,ראשון
לפגוש,לראותלפגוש,מקללפגוש,לראות,מקל
לצייד,ציודלצייד,טבלהלצייד,ציוד,טבלה
לצייר,לצבועלצייר,רחוםלצייר,לצבוע,רחום
לצפות,לחכותלצפות,רדיוסלצפות,לחכות,רדיוס
לקבור,לחפורלקבור,חלבוןלקבור,לחפור,חלבון
לקבל,לסרבלקבל,אדםלקבל,לסרב,אדם
לקוח,מטופללקוח,נגיףלקוח,מטופל,נגיף
לקפוץ,לטפסלקפוץ,וויסקילקפוץ,לטפס,וויסקי
לקשור,לאחדלקשור,ניסיוןלקשור,לאחד,ניסיון
לרדוף,לעקוב אחרלרדוף,השתקפותלרדוף,לעקוב אחר,השתקפות
לרענן,טרילרענן,התפטרותלרענן,טרי,התפטרות
לרפא,להחליםלרפא,קומבינציהלרפא,להחלים,קומבינציה
לרשת,מורשתלרשת,תעודהלרשת,מורשת,תעודה
לשאול,שאלהלשאול,חוזהלשאול,שאלה,חוזה
לשבור,לרסקלשבור,אצטדיוןלשבור,לרסק,אצטדיון
לשבת,לעמודלשבת,מחלקהלשבת,לעמוד,מחלקה
לשדוד,לגנובלשדוד,סבאלשדוד,לגנוב,סבא
לשחות,להטביעלשחות,כתבלשחות,להטביע,כתב
לשטוף,לנקותלשטוף,דרוךלשטוף,לנקות,דרוך
לשים,להכניסלשים,אומנותלשים,להכניס,אומנות
לשכור,להעסיקלשכור,כעסלשכור,להעסיק,כעס
לשלוח,להביאלשלוח,חצותלשלוח,להביא,חצות
לשלש,להכפיללשלש,מאפיהלשלש,להכפיל,מאפיה
לשמוע,להקשיבלשמוע,משקפייםלשמוע,להקשיב,משקפיים
לשמור,להחזיקלשמור,אבאלשמור,להחזיק,אבא
לשמור.1,להציללשמור,מנהללשמור,להציל,מנהל
לשרוד,לחיותלשרוד,עמיתלשרוד,לחיות,עמית
לשרוק,צופרלשרוק,יקוםלשרוק,צופר,יקום
לתחזק,לשמורלתחזק,קערהלתחזק,לשמור,קערה
לתפוס,לחטוףלתפוס,בפשטותלתפוס,לחטוף,בפשטות
לתפעל,לשלוטלתפעל,קירלתפעל,לשלוט,קיר
לתקוף,פלישהלתקוף,בינלאומילתקוף,פלישה,בינלאומי
לתקן,לסדרלתקן,שועללתקן,לסדר,שועל
לתת,להציעלתת,טרמינללתת,להציע,טרמינל
לתת.1,להתירלתת,שכבהלתת,להתיר,שכבה
מאבק,לחימהמאבק,רשתמאבק,לחימה,רשת
מאה,אלףמאה,לגנובמאה,אלף,לגנוב
מאהבת,פילגשמאהבת,אמוןמאהבת,פילגש,אמון
מאובק,חלודמאובק,בנקאימאובק,חלוד,בנקאי
מאוד,בצורה קיצוניתמאוד,לדחוףמאוד,בצורה קיצונית,לדחוף
מאסר,עונשמאסר,להשפיעמאסר,עונש,להשפיע
מבטא,קולמבטא,חיל פרשיםמבטא,קול,חיל פרשים
מבין,להביןמבין,אשמבין,להבין,אש
מבנה,פירמידהמבנה,התעניינותמבנה,פירמידה,התעניינות
מגבת,שמיכהמגבת,ימימגבת,שמיכה,ימי
מגזין,פלייבוימגזין,שיטהמגזין,פלייבוי,שיטה
מגעיל,מלוכלךמגעיל,רעידת אדמהמגעיל,מלוכלך,רעידת אדמה
מגפה,נֶגַעמגפה,לראותמגפה,נֶגַע,לראות
מדהים,מרשיםמדהים,התנגדותמדהים,מרשים,התנגדות
מדים,סמלמדים,מכשולמדים,סמל,מכשול
מדינה,פדרלימדינה,לאטמדינה,פדרלי,לאט
מדליה,פרסמדליה,מסלולמדליה,פרס,מסלול
מדע,טכנולוגיהמדע,לחטוףמדע,טכנולוגיה,לחטוף
מדען,גאוןמדען,תקליטמדען,גאון,תקליט
מהיר,איטימהיר,חברהמהיר,איטי,חברה
מהירות,מרחקמהירות,לעורר השראהמהירות,מרחק,לעורר השראה
מובן מאליו,בבירורמובן מאליו,סמלמובן מאליו,בבירור,סמל
מוזיאון,ספריהמוזיאון,לסדרמוזיאון,ספריה,לסדר
מוזר,בלתי רגילמוזר,יהלוםמוזר,בלתי רגיל,יהלום
מוחי,מוחמוחי,מיילמוחי,מוח,מייל
מוטציה,אבולוציהמוטציה,רכושמוטציה,אבולוציה,רכוש
מומחה,יַדעָןמומחה,מגיעמומחה,יַדעָן,מגיע
מוסיקאי,זמרמוסיקאי,נפילהמוסיקאי,זמר,נפילה
מוסיקה,ג'זמוסיקה,דוארמוסיקה,ג'ז,דואר
מוסך,סדנהמוסך,אצבעמוסך,סדנה,אצבע
מוצר,מותגמוצר,יום שבתמוצר,מותג,יום שבת
מוקדם,מאוחרמוקדם,מסךמוקדם,מאוחר,מסך
מורה,תלמידמורה,טיפהמורה,תלמיד,טיפה
מורפין,אספיריןמורפין,מקוםמורפין,אספירין,מקום
מושיע,גיבורמושיע,אחורהמושיע,גיבור,אחורה
מושך,תשומת לבמושך,לחימהמושך,תשומת לב,לחימה
מושלם,אידאלימושלם,אלףמושלם,אידאלי,אלף
מזוודה,תיק מסמכיםמזוודה,קצרמזוודה,תיק מסמכים,קצר
מזל רע,חסר מזלמזל רע,חכםמזל רע,חסר מזל,חכם
מזלג,כףמזלג,אביבמזלג,כף,אביב
מזרח,מערבמזרח,עונשמזרח,מערב,עונש
מזרק,מחטמזרק,לשכוחמזרק,מחט,לשכוח
מחיר,ערךמחיר,מלכותימחיר,ערך,מלכותי
מחלה,שפעתמחלה,אזורמחלה,שפעת,אזור
מחלוקת,סתירהמחלוקת,עכבישמחלוקת,סתירה,עכביש
מחריד,נוראמחריד,שומרמחריד,נורא,שומר
מחשב,תוכנהמחשב,תמידמחשב,תוכנה,תמיד
מטונף,דוחהמטונף,מצבמטונף,דוחה,מצב
מטורף,פרנואידיתמטורף,כיסוימטורף,פרנואידית,כיסוי
מטען,משאמטען,קללהמטען,משא,קללה
מטר,קילומטרמטר,אלבוםמטר,קילומטר,אלבום
מידע,מקורמידע,פופולרימידע,מקור,פופולרי
מידע.1,נתוניםמידע,שיעולמידע,נתונים,שיעול
מיונז,קטשופמיונז,להתקדםמיונז,קטשופ,להתקדם
מיטה,ספהמיטה,עיתונאותמיטה,ספה,עיתונאות
מיליארד,מיליוןמיליארד,מטבע הדבריםמיליארד,מיליון,מטבע הדברים
מימון,תקציבמימון,גוףמימון,תקציב,גוף
מימן,פחמןמימן,תמונהמימן,פחמן,תמונה
מינוס,פלוסמינוס,קעקועמינוס,פלוס,קעקוע
מיץ,חלבמיץ,חתםמיץ,חלב,חתם
מיקום,מקוםמיקום,לסביותמיקום,מקום,לסביות
מיקרוסקופ,טלסקופמיקרוסקופ,יריהמיקרוסקופ,טלסקופ,יריה
מיקרופון,מצלמהמיקרופון,להמעיט בערךמיקרופון,מצלמה,להמעיט בערך
מכונה,רובוטמכונה,זוהרמכונה,רובוט,זוהר
מכונית,רכבמכונית,שלוםמכונית,רכב,שלום
מכוער,מגעילמכוער,טרףמכוער,מגעיל,טרף
מכין,מוכןמכין,הסתברותמכין,מוכן,הסתברות
מכירה,מכירה פומביתמכירה,כינוימכירה,מכירה פומבית,כינוי
מכירה.1,קניהמכירה,מצבמכירה,קניה,מצב
מכני,טכנימכני,חוף יםמכני,טכני,חוף ים
מכשיר,כלימכשיר,בחופשיותמכשיר,כלי,בחופשיות
מכשיר.1,שבבמכשיר,הגוןמכשיר,שבב,הגון
מכשפה,קללהמכשפה,בטוןמכשפה,קללה,בטון
מכתב,מברקמכתב,רובהמכתב,מברק,רובה
מלא,ריקמלא,נאוםמלא,ריק,נאום
מלאכותי,טבעימלאכותי,מזכירמלאכותי,טבעי,מזכיר
מלוכה,מלכותימלוכה,ניווטמלוכה,מלכותי,ניווט
מלונית,מלוןמלונית,בטןמלונית,מלון,בטן
מלח,שודדיםמלח,הופעהמלח,שודדים,הופעה
מלך,מלכהמלך,טבקמלך,מלכה,טבק
מלצרית,מלצרמלצרית,סך הכלמלצרית,מלצר,סך הכל
ממונה,מפקחממונה,מזוןממונה,מפקח,מזון
ממחטה,בדממחטה,נינג'הממחטה,בד,נינג'ה
ממשלה,מנהלממשלה,איטיממשלה,מנהל,איטי
מנהיג,חברמנהיג,נוראמנהיג,חבר,נורא
מנהל,יצרןמנהל,אדוםמנהל,יצרן,אדום
מנהרה,גשרמנהרה,אסטרונאוטמנהרה,גשר,אסטרונאוט
מנוע,טנקמנוע,סבלמנוע,טנק,סבל
מנזר,בית יתומיםמנזר,מענהמנזר,בית יתומים,מענה
מנזר.1,מקדשמנזר,שמיכהמנזר,מקדש,שמיכה
מנעול,מפתחמנעול,קריירהמנעול,מפתח,קריירה
מנצח,מפסידמנצח,רךמנצח,מפסיד,רך
מסוכן,לא בטוחמסוכן,גירושיםמסוכן,לא בטוח,גירושים
מסוק,אמבולנסמסוק,להחזיקמסוק,אמבולנס,להחזיק
מסורתי,מודרנימסורתי,שניהמסורתי,מודרני,שניה
מסיבה,קבלת פניםמסיבה,להתירמסיבה,קבלת פנים,להתיר
מסירות,נאמנותמסירות,גנבמסירות,נאמנות,גנב
מסלול,כוכב לכתמסלול,אספיריןמסלול,כוכב לכת,אספירין
מסמך,,מנהמסמך,,מנה
מסעדה,פאבמסעדה,חוֹלִימסעדה,פאב,חוֹלִי
מספק,מספיקמספק,מאמןמספק,מספיק,מאמן
מסתורין,סודמסתורין,התפרצותמסתורין,סוד,התפרצות
מעורר רחמים,אומללמעורר רחמים,לנסותמעורר רחמים,אומלל,לנסות
מעיד,טיעוןמעיד,רקטהמעיד,טיעון,רקטה
מעיל,חולצהמעיל,מושלמעיל,חולצה,מושל
מעניין,מרגשמעניין,חברהמעניין,מרגש,חברה
מערבי,דרומימערבי,מרתוןמערבי,דרומי,מרתון
מערכת,רשתמערכת,ירחמערכת,רשת,ירח
מפה,מצפןמפה,הוגןמפה,מצפן,הוגן
מפורסם,פופולרימפורסם,פצצהמפורסם,פופולרי,פצצה
מפקדה,בסיסמפקדה,ערבוןמפקדה,בסיס,ערבון
מפרש,עוגןמפרש,תמיכהמפרש,עוגן,תמיכה
מצחיק,שנוןמצחיק,שמייםמצחיק,שנון,שמיים
מציאותי,אופטימימציאותי,כלוםמציאותי,אופטימי,כלום
מצמרר,מפחידמצמרר,נפץמצמרר,מפחיד,נפץ
מקומי,אזורימקומי,הנאהמקומי,אזורי,הנאה
מקלט,מפלטמקלט,פחמןמקלט,מפלט,פחמן
מקסים,מושךמקסים,לסבולמקסים,מושך,לסבול
מקסימום,מינימוםמקסימום,גנרלמקסימום,מינימום,גנרל
מקצוען,חובבןמקצוען,אישורמקצוען,חובבן,אישור
מרהיב,סנסציונימרהיב,קריאהמרהיב,סנסציוני,קריאה
מרוץ,מרתוןמרוץ,להענישמרוץ,מרתון,להעניש
מרפאה,בית חוליםמרפאה,חותמתמרפאה,בית חולים,חותמת
משאית,ג'יפמשאית,קרעמשאית,ג'יפ,קרע
משאלה,תשוקהמשאלה,אימוןמשאלה,תשוקה,אימון
משבר,מצבמשבר,בחוץמשבר,מצב,בחוץ
משדר,חיישןמשדר,עצובמשדר,חיישן,עצוב
משהו,כלוםמשהו,חסר מזלמשהו,כלום,חסר מזל
משולש,מעגלמשולש,לשקולמשולש,מעגל,לשקול
משחק,טורנירמשחק,חסר ישעמשחק,טורניר,חסר ישע
משחק.1,לשחקמשחק,למטהמשחק,לשחק,למטה
משטח,שכבהמשטח,חזקמשטח,שכבה,חזק
משימה,מטלהמשימה,שירותמשימה,מטלה,שירות
משפחה,שבטמשפחה,אווירמשפחה,שבט,אוויר
משפט,מילהמשפט,חתןמשפט,מילה,חתן
משפט.1,שימועמשפט,כמוסהמשפט,שימוע,כמוסה
משקיע,בנקאימשקיע,זיהוםמשקיע,בנקאי,זיהום
משרד,שולחן כתיבהמשרד,לקרואמשרד,שולחן כתיבה,לקרוא
משרד ממשלתי,שגרירותמשרד ממשלתי,להביןמשרד ממשלתי,שגרירות,להבין
משרת,עבדמשרת,להכיןמשרת,עבד,להכין
מת,חימת,להכניסמת,חי,להכניס
מתבגר,גיל העשרהמתבגר,דםמתבגר,גיל העשרה,דם
מתוח,מודאגמתוח,תרבותמתוח,מודאג,תרבות
מתימטיקה,פיזיקהמתימטיקה,לקנותמתימטיקה,פיזיקה,לקנות
מתכת,ברזלמתכת,רושםמתכת,ברזל,רושם
מתנה,מחמאהמתנה,בחוץמתנה,מחמאה,בחוץ
מתנקש,שכיר חרבמתנקש,כנסמתנקש,שכיר חרב,כנס
נאמן,שומר אמוניםנאמן,קורבןנאמן,שומר אמונים,קורבן
נדיב,רחוםנדיב,מותגנדיב,רחום,מותג
נהג,נוסענהג,לבןנהג,נוסע,לבן
נוגה,מאדיםנוגה,טכנינוגה,מאדים,טכני
נוהל,כללנוהל,שודדיםנוהל,כלל,שודדים
נוסף,תוספתנוסף,אשליהנוסף,תוספת,אשליה
נוצרי,קתולינוצרי,התקדמותנוצרי,קתולי,התקדמות
נורמלי,בריאנורמלי,אשפהנורמלי,בריא,אשפה
נושא,מושאנושא,שקרנושא,מושא,שקר
נזיל,נוזלנזיל,לבדנזיל,נוזל,לבד
נחישות,אומץנחישות,מנתחנחישות,אומץ,מנתח
נחש,תולעתנחש,סביבהנחש,תולעת,סביבה
ניסיון,לנסותניסיון,נגררניסיון,לנסות,נגרר
נישואים,גירושיםנישואים,יחידהנישואים,גירושים,יחידה
ניתוח,לנתחניתוח,ביתניתוח,לנתח,בית
נכון,לא נכוןנכון,עצבנכון,לא נכון,עצב
נמל,מפרץנמל,שגעוןנמל,מפרץ,שגעון
נמלה,דבורהנמלה,חלוןנמלה,דבורה,חלון
נמלט,פליטנמלט,אבקת שריפהנמלט,פליט,אבקת שריפה
נסיך,נסיכהנסיך,לוח שנהנסיך,נסיכה,לוח שנה
נסיעה,נהיגהנסיעה,שבבנסיעה,נהיגה,שבב
נעים,נוחנעים,מועמדנעים,נוח,מועמד
נעל,מגףנעל,נהיגהנעל,מגף,נהיגה
נקבה,זכרנקבה,לרסקנקבה,זכר,לרסק
נר,מנורהנר,בניהנר,מנורה,בניה
נרגש,גאהנרגש,גיל העשרהנרגש,גאה,גיל העשרה
נשוי,רווקנשוי,סופינשוי,רווק,סופי
נשיא,קנצלרנשיא,להכילנשיא,קנצלר,להכיל
נשק,אקדחנשק,פלוסנשק,אקדח,פלוס
נשקיה,מחסן נשקנשקיה,חג המולדנשקיה,מחסן נשק,חג המולד
נתיב,מסלולנתיב,לזניהנתיב,מסלול,לזניה
סביב,עגולסביב,חקלאיסביב,עגול,חקלאי
סביר,הוגןסביר,זרםסביר,הוגן,זרם
סביר.1,הסברסביר,רומיסביר,הסבר,רומי
סבירות,הסתברותסבירות,הסתכלסבירות,הסתברות,הסתכל
סבתא,סבאסבתא,מושךסבתא,סבא,מושך
סגור,נעולסגור,גיבורסגור,נעול,גיבור
סגור.1,פתוחסגור,שדרהסגור,פתוח,שדרה
סגן,סמלסגן,חובבןסגן,סמל,חובבן
סגנון,מקצבסגנון,לנחותסגנון,מקצב,לנחות
סודה,לימונדהסודה,מלכהסודה,לימונדה,מלכה
סוחר,מסחריסוחר,איזוןסוחר,מסחרי,איזון
סוכנות,חברהסוכנות,ברוןסוכנות,חברה,ברון
סוס,חמורסוס,נוחסוס,חמור,נוח
סופני,קטלניסופני,בהחלטסופני,קטלני,בהחלט
סופר,משוררסופר,שפהסופר,משורר,שפה
סחיטה,שוחדסחיטה,דרקוןסחיטה,שוחד,דרקון
סיגר,עשןסיגר,לנועסיגר,עשן,לנוע
סיגריה,טבקסיגריה,חמורסיגריה,טבק,חמור
סיום,פתיחהסיום,פרנואידיתסיום,פתיחה,פרנואידית
סיוע,תמיכהסיוע,זה עתהסיוע,תמיכה,זה עתה
סיור,שומרסיור,לעמודסיור,שומר,לעמוד
סיים,סוףסיים,להעסיקסיים,סוף,להעסיק
סיסמה,קודסיסמה,כרישסיסמה,קוד,כריש
סיפון,תא נוסעיםסיפון,פעילסיפון,תא נוסעים,פעיל
סיפר,אמרסיפר,שושלתסיפר,אמר,שושלת
סירה,צוללתסירה,סוף סוףסירה,צוללת,סוף סוף
סכין,חרבסכין,ניצחוןסכין,חרב,ניצחון
סכנה,סיכוןסכנה,ניירסכנה,סיכון,נייר
סלט,מרקסלט,ליגהסלט,מרק,ליגה
סליחה,מחילהסליחה,בריאסליחה,מחילה,בריא
סם,אלכוהולסם,גלריהסם,אלכוהול,גלריה
סמוראי,נינג'הסמוראי,מכהסמוראי,נינג'ה,מכה
סמטה,פינהסמטה,להגבירסמטה,פינה,להגביר
סמל,דגלסמל,לילהסמל,דגל,לילה
סנט,פרלמנטסנט,מפסידסנט,פרלמנט,מפסיד
סנטור,מושלסנטור,צרהסנטור,מושל,צרה
סנטימטר,מיילסנטימטר,חיסנטימטר,מייל,חי
סערה,רוחסערה,זכותסערה,רוח,זכות
ספגטי,לזניהספגטי,נוכחותספגטי,לזניה,נוכחות
ספורט,תחביבספורט,מתנדבספורט,תחביב,מתנדב
ספינה,צוותספינה,לחיותספינה,צוות,לחיות
ספר,תנ״ךספר,סנאיספר,תנ״ך,סנאי
ספרות,אומנותספרות,פרהספרות,אומנות,פרה
סקנדל,רכילותסקנדל,די. אן. אי.סקנדל,רכילות,די. אן. אי.
סרט,פורנוסרט,נאמנותסרט,פורנו,נאמנות
סרטון,תקליטורסרטון,ארמוןסרטון,תקליטור,ארמון
סרטן,גידולסרטן,בעילום שםסרטן,גידול,בעילום שם
סרן,מפקדסרן,גרוןסרן,מפקד,גרון
סתיו,אביבסתיו,תשומת לבסתיו,אביב,תשומת לב
עבה,דקעבה,דרמהעבה,דק,דרמה
עבודה,משרהעבודה,נקודת מבטעבודה,משרה,נקודת מבט
עבר,עתידעבר,גאוןעבר,עתיד,גאון
עגבנייה,תפוח אדמהעגבנייה,סנסציוניעגבנייה,תפוח אדמה,סנסציוני
עדות,עדעדות,חלבעדות,עד,חלב
עדיין,כברעדיין,לידהעדיין,כבר,לידה
עדין,רךעדין,לימונדהעדין,רך,לימונדה
עובד,חקלאיעובד,לחסלעובד,חקלאי,לחסל
עוגה,קינוחעוגה,אזוריעוגה,קינוח,אזורי
עוזר,מזכירעוזר,כימיעוזר,מזכיר,כימי
עוזרת,מטפלתעוזרת,קהלעוזרת,מטפלת,קהל
עולם,בינלאומיעולם,בטוןעולם,בינלאומי,בטון
עורף,חזיתעורף,יפהעורף,חזית,יפה
עורק,ורידעורק,נעוריםעורק,וריד,נעורים
עושר,אוצרעושר,דיקןעושר,אוצר,דיקן
עותק,מקורעותק,לאומיעותק,מקור,לאומי
עזיבה,הגעהעזיבה,בשר חזירעזיבה,הגעה,בשר חזיר
עט,ניירעט,ימיעט,נייר,ימי
עינוי,יסוריםעינוי,אחדעינוי,יסורים,אחד
עיסוי,יוגהעיסוי,כלבעיסוי,יוגה,כלב
עיר,עיר בירהעיר,פנימיעיר,עיר בירה,פנימי
עיתון,מאמרעיתון,נאמנותעיתון,מאמר,נאמנות
עכברוש,עכברעכברוש,פרטיעכברוש,עכבר,פרטי
עליון,תחתוןעליון,חלודעליון,תחתון,חלוד
עמדה,דעהעמדה,גן חיותעמדה,דעה,גן חיות
עמדה.1,מצבעמדה,רווקעמדה,מצב,רווק
עמק,מדברעמק,אטומיעמק,מדבר,אטומי
ענק,גדולענק,בתענק,גדול,בת
עסק,תעשייהעסק,אלוהיםעסק,תעשייה,אלוהים
עץ,שיחעץ,מציאותעץ,שיח,מציאות
ערב,לילהערב,קצפתערב,לילה,קצפת
ערום,עירוםערום,תפוח עץערום,עירום,תפוח עץ
ערפד,זומביערפד,שיחהערפד,זומבי,שיחה
ערפל,ענןערפל,למעשהערפל,ענן,למעשה
עשור,מאהעשור,הַדבָּקָהעשור,מאה,הַדבָּקָה
עשיר,עניעשיר,כבודעשיר,עני,כבוד
עתונאי,כתבעתונאי,הכנהעתונאי,כתב,הכנה
פגישה,כנספגישה,תחביבפגישה,כנס,תחביב
פדרציה,מושבהפדרציה,גשםפדרציה,מושבה,גשם
פוליטי,ביקורתיפוליטי,פרפרפוליטי,ביקורתי,פרפר
פוליטיקאי,מדיניותפוליטיקאי,תלונהפוליטיקאי,מדיניות,תלונה
פוליטיקה,עיתונאותפוליטיקה,ציפורןפוליטיקה,עיתונאות,ציפורן
פונקציונלי,שימושיפונקציונלי,יוגהפונקציונלי,שימושי,יוגה
פוקר,הימוריםפוקר,מכללהפוקר,הימורים,מכללה
פושע,גנבפושע,במקום אחרפושע,גנב,במקום אחר
פחד,חרדהפחד,פרויקטפחד,חרדה,פרויקט
פטיש,מקלפטיש,הורמוןפטיש,מקל,הורמון
פין,נרתיקפין,להחליףפין,נרתיק,להחליף
פיננסי,בנקאותפיננסי,שםפיננסי,בנקאות,שם
פיצוץ,רעידת אדמהפיצוץ,מזוייףפיצוץ,רעידת אדמה,מזוייף
פלדה,בטוןפלדה,שולחן כתיבהפלדה,בטון,שולחן כתיבה
פלסטיק,בטוןפלסטיק,וושינגטוןפלסטיק,בטון,וושינגטון
פנטזיה,מציאותפנטזיה,נוסעפנטזיה,מציאות,נוסע
פנטסטי,נפלאפנטסטי,אירוסיןפנטסטי,נפלא,אירוסין
פסטיבל,קרנבלפסטיבל,לרוץפסטיבל,קרנבל,לרוץ
פסיכולוגי,רפואיפסיכולוגי,לחכותפסיכולוגי,רפואי,לחכות
פסיכולוגיה,אנטומיהפסיכולוגיה,סדקפסיכולוגיה,אנטומיה,סדק
פסל,אנדרטהפסל,סוכןפסל,אנדרטה,סוכן
פסקה,סעיףפסקה,אסיר תודהפסקה,סעיף,אסיר תודה
פעולה,תנועהפעולה,כבישפעולה,תנועה,כביש
פעילות,פעילפעילות,,פעיל,
פציעה,פגיעהפציעה,ג'ונגלפציעה,פגיעה,ג'ונגל
פקס,דוארפקס,לשחקפקס,דואר,לשחק
