target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
سحلية,ضفدعسحلية,أوركستراسحلية,ضفدع,أوركسترا
سرطان,ورمسرطان,غامضسرطان,ورم,غامض
سرطان البحر,تونةسرطان البحر,الكتاب المقدسسرطان البحر,تونة,الكتاب المقدس
سرعة,مسافه: بعدسرعة,يلهمسرعة,مسافه: بعد,يلهم
سرير,كنبةسرير,الصحافةسرير,كنبة,الصحافة
سريع,بطيءسريع,اثنينسريع,بطيء,اثنين
سطح - المظهر الخارجي,طبقةسطح - المظهر الخارجي,قويسطح - المظهر الخارجي,طبقة,قوي
سطح المركب,غرفة المركبسطح المركب,نشيطسطح المركب,غرفة المركب,نشيط
سعيدة,راضيسعيدة,الكحولسعيدة,راضي,الكحول
سفلي,أعلىسفلي,يتأكدسفلي,أعلى,يتأكد
سفينة,طاقمسفينة,يعيشسفينة,طاقم,يعيش
سكران,رصينسكران,أداةسكران,رصين,أداة
سكين,سيفسكين,فرارسكين,سيف,فرار
سلاح,مسدسسلاح,زائدسلاح,مسدس,زائد
سلاح المدفعية,سلاح الفرسانسلاح المدفعية,مقفلسلاح المدفعية,سلاح الفرسان,مقفل
سلامة,الأمانسلامة,أحسنتسلامة,الأمان,أحسنت
سلب,سرقةسلب,عدد السكانسلب,سرقة,عدد السكان
سلحفاة,حلزونسلحفاة,معالجةسلحفاة,حلزون,معالجة
سلطة,حساءسلطة,مفتشسلطة,حساء,مفتش
سماوي,سماءسماوي,ممتلكاتسماوي,سماء,ممتلكات
سمعة,حياة مهنيةسمعة,تاجرسمعة,حياة مهنية,تاجر
سمك,سمك القرشسمك,مراجعسمك,سمك القرش,مراجع
سميك,نحيفسميك,دراماسميك,نحيف,دراما
سنتيمتر,ميلسنتيمتر,على قيد الحياةسنتيمتر,ميل,على قيد الحياة
سهل,ببساطةسهل,سينماسهل,ببساطة,سينما
سهل.1,غير ممكنسهل,الأمانسهل,غير ممكن,الأمان
سور,حائطسور,إنصهارسور,حائط,إنصهار
سيئة,جيدسيئة,مؤامرةسيئة,جيد,مؤامرة
سيارة,مركبةسيارة,عجزسيارة,مركبة,عجز
سياسي,سياساتسياسي,الحد الأدنىسياسي,سياسات,الحد الأدنى
سياسي.1,ناقدسياسي,فراشةسياسي,ناقد,فراشة
سيجارة,تبغسيجارة,مستديرسيجارة,تبغ,مستدير
سيجارة.1,دخانسيجارة,نقلسيجارة,دخان,نقل
سيدة,مالكسيدة,رويالسيدة,مالك,رويال
سيرك,حديقة حيوانسيرك,إتبعسيرك,حديقة حيوان,إتبع
سيناتور,حاكمسيناتور,شفةسيناتور,حاكم,شفة
شاحنة,جيبشاحنة,يمزقشاحنة,جيب,يمزق
شاحنة صغيرة,مقطورةشاحنة صغيرة,أرملةشاحنة صغيرة,مقطورة,أرملة
شارع,طريقشارع,العملشارع,طريق,العمل
شامبانيا,خمرشامبانيا,قربشامبانيا,خمر,قرب
شبح,روحشبح,مقالشبح,روح,مقال
شتاء,صيفشتاء,هدفشتاء,صيف,هدف
شجاع,نبيلشجاع,شكلشجاع,نبيل,شكل
شجرة,شجيرةشجرة,واقعشجرة,شجيرة,واقع
شحنة,ظرفشحنة,دراميشحنة,ظرف,درامي
شخصية,صفةشخصية,أعمىشخصية,صفة,أعمى
شراع,مرساةشراع,يقفشراع,مرساة,يقف
شرف,امتيازشرف,كيلومترشرف,امتياز,كيلومتر
شرق,غربشرق,ضربة جزاءشرق,غرب,ضربة جزاء
شعور,انطباعشعور,النزهةشعور,انطباع,النزهة
شغف,حماسشغف,النادلشغف,حماس,النادل
شغل,مهمةشغل,يعترفشغل,مهمة,يعترف
شفاء - يشفى,تعافيشفاء - يشفى,مزيجشفاء - يشفى,تعافي,مزيج
شقة,بيتشقة,السائلشقة,بيت,السائل
شقيق,أختشقيق,فقيرشقيق,أخت,فقير
شكر,حسن الضيافةشكر,ابتسامةشكر,حسن الضيافة,ابتسامة
شكر.1,شاكرشكر,غروب الشمسشكر,شاكر,غروب الشمس
شمال,جنوبشمال,بوقشمال,جنوب,بوق
شمسي,القمريشمسي,حِملشمسي,القمري,حِمل
شمعة,مصباحشمعة,اعمال بناءشمعة,مصباح,اعمال بناء
شهادة,الشاهدشهادة,حليبشهادة,الشاهد,حليب
شوكة,ملعقةشوكة,الربيعشوكة,ملعقة,الربيع
شوكولاتة,السكرشوكولاتة,معنىشوكولاتة,السكر,معنى
شيء غامض,سرشيء غامض,انفجارشيء غامض,سر,انفجار
شيئا ما,لا شيئشيئا ما,لسوء الحظشيئا ما,لا شيئ,لسوء الحظ
شيطان,ملاكشيطان,مطرشيطان,ملاك,مطر
شيف,طاهشيف,الضوضاءشيف,طاه,الضوضاء
صادق,خلوقصادق,معداتصادق,خلوق,معدات
صاروخ,قذيفةصاروخ,خزانةصاروخ,قذيفة,خزانة
صافرة,بوقصافرة,كونصافرة,بوق,كون
صباح,غداصباح,الدوريصباح,غدا,الدوري
صبي,فتاةصبي,غير مريحصبي,فتاة,غير مريح
صحافي,مراسلصحافي,غالي الثمنصحافي,مراسل,غالي الثمن
صحيح,خاطئصحيح,المجيدصحيح,خاطئ,المجيد
صداقة,علاقةصداقة,غرفةصداقة,علاقة,غرفة
صدر,معدةصدر,تدبيرصدر,معدة,تدبير
صديق,زميلصديق,,زميل,
صغير,قليلصغير,غير شرعيصغير,قليل,غير شرعي
صغير.1,كبيرصغير,مرحلةصغير,كبير,مرحلة
صلب,الخرسانةصلب,طاولةصلب,الخرسانة,طاولة
صلصة,كريمةصلصة,قَسَمصلصة,كريمة,قَسَم
صوت,الضوضاءصوت,نوفمبرصوت,الضوضاء,نوفمبر
صورة,رسمةصورة,يبقىصورة,رسمة,يبقى
صيد السمك,الصيدصيد السمك,صامتةصيد السمك,الصيد,صامتة
ضباب,سحابضباب,نصضباب,سحاب,نص
ضخم,كبيرضخم,ابنةضخم,كبير,ابنة
ضرس,ظفرضرس,مفارقةضرس,ظفر,مفارقة
ضعيف,قويضعيف,يفزعضعيف,قوي,يفزع
ضوء,ظلامضوء,ينظر فيضوء,ظلام,ينظر في
طاسة,صحنطاسة,عصريطاسة,صحن,عصري
طاقة,قوةطاقة,طاهطاقة,قوة,طاه
طبيب,دكتور جراحطبيب,غواصةطبيب,دكتور جراح,غواصة
طحين,قمحطحين,يستقطبطحين,قمح,يستقطب
طفره,تطورطفره,همّطفره,تطور,همّ
طفل,رضيعطفل,مساحةطفل,رضيع,مساحة
طلب,مطالبةطلب,كيمياءطلب,مطالبة,كيمياء
طماطم,بطاطةطماطم,سابقاطماطم,بطاطة,سابقا
طوعا، بمحض ارادتك,تطوعطوعا، بمحض ارادتك,منفذطوعا، بمحض ارادتك,تطوع,منفذ
طويل,قصيرةطويل,مغفلطويل,قصيرة,مغفل
طيار,رائد فضاءطيار,قيصرطيار,رائد فضاء,قيصر
طُعم,فخطُعم,الفيدراليةطُعم,فخ,الفيدرالية
عاجز,ضعيفعاجز,ربماعاجز,ضعيف,ربما
عادة,بشكل طبيعيعادة,إنسان آليعادة,بشكل طبيعي,إنسان آلي
عادي,صحيعادي,مسلسلعادي,صحي,مسلسل
عاري,عارعاري,تفاحةعاري,عار,تفاحة
عاصفه,ريحعاصفه,امتيازعاصفه,ريح,امتياز
عاطفي,عقليعاطفي,قطعاعاطفي,عقلي,قطعا
عالم,العبقريعالم,ريحعالم,العبقري,ريح
عالمي,وطنيعالمي,مسدسعالمي,وطني,مسدس
عالي,منخفضعالي,رفضعالي,منخفض,رفض
عامل,مزارععامل,يستبعدعامل,مزارع,يستبعد
عدالة,انتقامعدالة,بطانيةعدالة,انتقام,بطانية
عدوى,فايروسعدوى,قائدعدوى,فايروس,قائد
عديم القيمة,عديم الفائدةعديم القيمة,فنجانعديم القيمة,عديم الفائدة,فنجان
عرش,تاجعرش,الملاحظةعرش,تاج,الملاحظة
عرف,تعرفعرف,شارةعرف,تعرف,شارة
عروس,زوجعروس,الجنوبيعروس,زوج,الجنوبي
عصفور,فراشةعصفور,أمرعصفور,فراشة,أمر
عصير,حليبعصير,داخليعصير,حليب,داخلي
عضلة,عصبعضلة,سنجابعضلة,عصب,سنجاب
عطر,أحمر الشفاهعطر,كابوسعطر,أحمر الشفاه,كابوس
عطش,جوععطش,سفليعطش,جوع,سفلي
عقد، عشر سنوات,مئة عامعقد، عشر سنوات,معتل الصحةعقد، عشر سنوات,مئة عام,معتل الصحة
عقوبة السجن,ضربة جزاءعقوبة السجن,خزانعقوبة السجن,ضربة جزاء,خزان
عكس,ضدعكس,مئة عامعكس,ضد,مئة عام
علاج,علاج نفسيعلاج,ماركةعلاج,علاج نفسي,ماركة
علامة,شكلعلامة,مخعلامة,شكل,مخ
علم,تقنيةعلم,كوبعلم,تقنية,كوب
علم النفس,تشريحعلم النفس,شقّعلم النفس,تشريح,شقّ
علوي,سفليعلوي,اقرأعلوي,سفلي,اقرأ
عمدا,بطريق الخطأعمدا,كوبريعمدا,بطريق الخطأ,كوبري
عمدة,نقيب الشرطةعمدة,يحميعمدة,نقيب الشرطة,يحمي
عمل,وظيفةعمل,ألفعمل,وظيفة,ألف
عمليا,حرفياعمليا,اليومعمليا,حرفيا,اليوم
عموما,بطبيعة الحالعموما,حلزونعموما,بطبيعة الحال,حلزون
عميل,مراجععميل,فايروسعميل,مراجع,فايروس
عنصر,عاملعنصر,مليونيرعنصر,عامل,مليونير
عنوان,رقمعنوان,مشكلةعنوان,رقم,مشكلة
عيادة,مستشفىعيادة,ختمعيادة,مستشفى,ختم
عيد الميلاد,ذكرى سنويةعيد الميلاد,خطيئةعيد الميلاد,ذكرى سنوية,خطيئة
غابة,أدغالغابة,عصاغابة,أدغال,عصا
غاضب,غيورغاضب,شظيةغاضب,غيور,شظية
غالبا,بعض الأحيانغالبا,زرغالبا,بعض الأحيان,زر
غباء,جنونغباء,,جنون,
غبار,رمادغبار,نهرغبار,رماد,نهر
غبي,ساذجغبي,جنيهغبي,ساذج,جنيه
غبي.1,مغفلغبي,قناةغبي,مغفل,قناة
غثيان,إسهالغثيان,مليونغثيان,إسهال,مليون
غداء,وجبة خفيفةغداء,رادارغداء,وجبة خفيفة,رادار
غرفة نوم,غرفةغرفة نوم,ضفدعغرفة نوم,غرفة,ضفدع
غريب,غير عاديغريب,الماسغريب,غير عادي,الماس
غضب,حنقغضب,أمغضب,حنق,أم
غطرسة,جهلغطرسة,خاتمغطرسة,جهل,خاتم
غوريلا,قردغوريلا,وصولغوريلا,قرد,وصول
غياب,حضورغياب,تنينغياب,حضور,تنين
غيتار,بيانوغيتار,قلغيتار,بيانو,قل
غير سارة,غير مريحغير سارة,يصلغير سارة,غير مريح,يصل
غير قادر,عجزغير قادر,جافغير قادر,عجز,جاف
غير مسؤول,غير منطقىغير مسؤول,منصةغير مسؤول,غير منطقى,منصة
غير معقول,سخيفغير معقول,بياناتغير معقول,سخيف,بيانات
غير منصف,ظلمغير منصف,درقةغير منصف,ظلم,درقة
فاتن,جذابفاتن,يعانيفاتن,جذاب,يعاني
فاكس,بريدفاكس,لعبفاكس,بريد,لعب
فاكهة,تفاحةفاكهة,ينظرفاكهة,تفاحة,ينظر
فانيلا,قرفةفانيلا,جدفانيلا,قرفة,جد
فترة,مرحلةفترة,قردفترة,مرحلة,قرد
فجر,غروب الشمسفجر,ذكرفجر,غروب الشمس,ذكر
فدية,خطففدية,ميلفدية,خطف,ميل
فرح,فخورفرح,سن المراهقةفرح,فخور,سن المراهقة
فرد,شخصفرد,صدئفرد,شخص,صدئ
فرقة,أوركسترافرقة,ممتازفرقة,أوركسترا,ممتاز
فرنسي,إنجليزيفرنسي,يمينفرنسي,إنجليزي,يمين
فريدة من نوعها,خاصفريدة من نوعها,مزدوجفريدة من نوعها,خاص,مزدوج
فريق,الدوريفريق,افتحفريق,الدوري,افتح
فستان,تنورةفستان,يغادرفستان,تنورة,يغادر
فشل,نجاحفشل,دشفشل,نجاح,دش
فضة,ذهبيفضة,عصبفضة,ذهبي,عصب
فضيحة,نميمةفضيحة,الحمض النوويفضيحة,نميمة,الحمض النووي
فظيع,سيءفظيع,حارسفظيع,سيء,حارس
فعال,مفيدفعال,متعَبفعال,مفيد,متعَب
فعل,إيماءةفعل,الثالثفعل,إيماءة,الثالث
فعل.1,صنعفعل,ضعيففعل,صنع,ضعيف
فقرة,الجزءفقرة,شاكرفقرة,الجزء,شاكر
فندق صغير,الفندقفندق صغير,عيارفندق صغير,الفندق,عيار
فوق,تحتفوق,يركضفوق,تحت,يركض
في النهاية,أخيرافي النهاية,تعرففي النهاية,أخيرا,تعرف
في داخل,في الخارجفي داخل,يسبفي داخل,في الخارج,يسب
فيتامين,بروتينفيتامين,مستشارفيتامين,بروتين,مستشار
فيديو,دي في ديفيديو,قصرفيديو,دي في دي,قصر
فيروس نقص المناعة المكتسبة,مرض الإيدزفيروس نقص المناعة المكتسبة,الصبرفيروس نقص المناعة المكتسبة,مرض الإيدز,الصبر
قاتل,القاتلقاتل,ابحاثقاتل,القاتل,ابحاث
قاتل.1,مرتزققاتل,عَلَمقاتل,مرتزق,عَلَم
قاتلة - مهلك,مميتقاتلة - مهلك,حالياقاتلة - مهلك,مميت,حاليا
قارب,غواصةقارب,تقنيةقارب,غواصة,تقنية
قاسية,وحشيقاسية,القاتلقاسية,وحشي,القاتل
قاضي,محكمةقاضي,لطيفقاضي,محكمة,لطيف
قانوني,غير شرعيقانوني,مستشفىقانوني,غير شرعي,مستشفى
قبض,يمسكقبض,ببساطةقبض,يمسك,ببساطة
قبعة,خوذةقبعة,طبيقبعة,خوذة,طبي
قبعة.1,نظاراتقبعة,يبلغقبعة,نظارات,يبلغ
قبول,رفضقبول,برجقبول,رفض,برج
قتل,الانتحارقتل,غير عاديقتل,الانتحار,غير عادي
قتل.1,سمقتل,مبهرقتل,سم,مبهر
قدر,مصيرقدر,السيولة النقديةقدر,مصير,السيولة النقدية
قدرة,سعةقدرة,طينقدرة,سعة,طين
قذرة,مقرفقذرة,الحالةقذرة,مقرف,الحالة
قرص دواء,كبسولةقرص دواء,مغفرةقرص دواء,كبسولة,مغفرة
قرض,الائتمانقرض,خليجقرض,الائتمان,خليج
قريب,افتحقريب,بطلقريب,افتح,بطل
قرية,معسكرقرية,علامة مرضقرية,معسكر,علامة مرض
قصيدة,نصقصيدة,راكبقصيدة,نص,راكب
قطاع,وحدةقطاع,,وحدة,
قطة,كلبقطة,ضغط عصبىقطة,كلب,ضغط عصبى
قطعة,شظيةقطعة,من حين اخرقطعة,شظية,من حين اخر
قف,يحول دونقف,خلية - زنزانةقف,يحول دون,خلية - زنزانة
قفز,تسلققفز,ويسكيقفز,تسلق,ويسكي
قفل,مفتاحقفل,حياة مهنيةقفل,مفتاح,حياة مهنية
قلادة,خاتمقلادة,مقاطعةقلادة,خاتم,مقاطعة
قلعة,قصرقلعة,مذياعقلعة,قصر,مذياع
قلق,همّقلق,الحريهقلق,همّ,الحريه
قلم جاف,ورققلم جاف,البحريةقلم جاف,ورق,البحرية
قمامة,نفايةقمامة,هبوطقمامة,نفاية,هبوط
قمر صناعي,رادارقمر صناعي,يمصقمر صناعي,رادار,يمص
قناص,راميقناص,إنقاذقناص,رامي,إنقاذ
قهوة,فنجانقهوة,قوةقهوة,فنجان,قوة
كآبة,ضغط عصبىكآبة,دبكآبة,ضغط عصبى,دب
كائن فضائي,جسم غامضكائن فضائي,جيبكائن فضائي,جسم غامض,جيب
كابتن,قائدكابتن,حلقكابتن,قائد,حلق
كاتب,شاعركاتب,بطاطةكاتب,شاعر,بطاطة
كارتل,المافياكارتل,بيانوكارتل,المافيا,بيانو
كاردينال,أسقفكاردينال,وشمكاردينال,أسقف,وشم
كاف,كافيةكاف,مدرب رياضيكاف,كافية,مدرب رياضي
كامل,المجموعكامل,روحكامل,المجموع,روح
كاهن,راهبكاهن,جهلكاهن,راهب,جهل
كتاب,الكتاب المقدسكتاب,خدشكتاب,الكتاب المقدس,خدش
كتابة,قراءةكتابة,الربحكتابة,قراءة,الربح
كتيبة,فوجكتيبة,قرفةكتيبة,فوج,قرفة
كدمة,خدشكدمة,يقاطعكدمة,خدش,يقاطع
كذاب,كذبكذاب,خروجكذاب,كذب,خروج
كراج,ورشة عملكراج,اصبع اليدكراج,ورشة عمل,اصبع اليد
كرامة,فخركرامة,أخضركرامة,فخر,أخضر
كرة القدم,كرة سلةكرة القدم,يحفركرة القدم,كرة سلة,يحفر
كرسي,طاولةكرسي,مجتمعكرسي,طاولة,مجتمع
كريم,رحيمكريم,سركريم,رحيم,سر
كلاسيكي,عاديكلاسيكي,أختكلاسيكي,عادي,أخت
كلمه السر,الشفرةكلمه السر,سمك القرشكلمه السر,الشفرة,سمك القرش
كنيسة صغيرة,كنيسةكنيسة صغيرة,مسخكنيسة صغيرة,كنيسة,مسخ
كهرباء,تيار كهربائيكهرباء,إضافةكهرباء,تيار كهربائي,إضافة
كهربائي,مغناطيسيكهربائي,مركزكهربائي,مغناطيسي,مركز
كوكب الزهرة,كوكب المريخكوكب الزهرة,تقنيكوكب الزهرة,كوكب المريخ,تقني
كولونيل,جنرال لواءكولونيل,نزاعكولونيل,جنرال لواء,نزاع
كوميديا,دراماكوميديا,شيءكوميديا,دراما,شيء
كونتيسة,البارونكونتيسة,القاعدةكونتيسة,البارون,القاعدة
كيس,صندوقكيس,ضروريكيس,صندوق,ضروري
كيك,حلوىكيك,إقليميكيك,حلوى,إقليمي
لاعب,مدرب رياضيلاعب,فرنلاعب,مدرب رياضي,فرن
لافت للنظر,استثنائيةلافت للنظر,سوبرمانلافت للنظر,استثنائية,سوبرمان
لجنة,هيئةلجنة,جولفلجنة,هيئة,جولف
لحم,لحم خنزيرلحم,ندوةلحم,لحم خنزير,ندوة
لحم مقدد,خبز محمصلحم مقدد,مصيرلحم مقدد,خبز محمص,مصير
لحية,شعرلحية,فحصلحية,شعر,فحص
لذيذ,طيب المذاقلذيذ,ضدلذيذ,طيب المذاق,ضد
لطيف,حلولطيف,ظرفلطيف,حلو,ظرف
لطيف.1,لينلطيف,عصير الليمونلطيف,لين,عصير الليمون
لعبة,عروسةلعبة,محافظلعبة,عروسة,محافظ
لعبه,لعبلعبه,تحتلعبه,لعب,تحت
لقاء,مؤتمرلقاء,يشترىلقاء,مؤتمر,يشترى
لقب,اسم الشهرةلقب,يتعلملقب,اسم الشهرة,يتعلم
لقب.1,اسملقب,يدعملقب,اسم,يدعم
لهب,إطلاق النارلهب,صحيحلهب,إطلاق النار,صحيح
لهجة,صوت بشريلهجة,سلاح الفرسانلهجة,صوت بشري,سلاح الفرسان
ليبرالية,محافظليبرالية,زوجليبرالية,محافظ,زوج
ليموزين,سيارة اجرهليموزين,لا شيئليموزين,سيارة اجره,لا شيئ
مأتم,نعشمأتم,الائتمانمأتم,نعش,الائتمان
مأساوي,حزينمأساوي,جرحمأساوي,حزين,جرح
مأمون,آمنمأمون,فعلامأمون,آمن,فعلا
مأوى,ملجامأوى,كربونمأوى,ملجا,كربون
مؤخرا,فقطمؤخرا,الاموات الاحياءمؤخرا,فقط,الاموات الاحياء
مؤخرة,أماميمؤخرة,الهواةمؤخرة,أمامي,الهواة
مؤسسة,شركةمؤسسة,حرارةمؤسسة,شركة,حرارة
مؤمن,مخلصمؤمن,ضحيةمؤمن,مخلص,ضحية
ما يزال,سابقاما يزال,ولادةما يزال,سابقا,ولادة
مائة,ألفمائة,يسرقمائة,ألف,يسرق
مائع,السائلمائع,وحدهمائع,السائل,وحده
مادة الاحياء,كيمياءمادة الاحياء,راقصمادة الاحياء,كيمياء,راقص
مادة متفجرة,قنبلةمادة متفجرة,ذكرى سنويةمادة متفجرة,قنبلة,ذكرى سنوية
ماضي,مستقبلماضي,العبقريماضي,مستقبل,العبقري
مال,السيولة النقديةمال,سحابمال,السيولة النقدية,سحاب
مالك,ممتلكاتمالك,فطنمالك,ممتلكات,فطن
مالك العقار,مستأجرمالك العقار,يرافقمالك العقار,مستأجر,يرافق
ماليّ,الخدمات المصرفيةماليّ,جسمماليّ,الخدمات المصرفية,جسم
ماما,باباماما,شعائرماما,بابا,شعائر
مايونيز,كاتشبمايونيز,شخصمايونيز,كاتشب,شخص
مباراة,مسابقةمباراة,راهبمباراة,مسابقة,راهب
مباشرة,مباشرمباشرة,مثيرمباشرة,مباشر,مثير
مبالغة,يقلل من شأنمبالغة,تشريحمبالغة,يقلل من شأن,تشريح
مبتل,جافمبتل,مخاطرةمبتل,جاف,مخاطرة
مبكرا,متأخرمبكرا,شاشةمبكرا,متأخر,شاشة
متاعب,مشكلةمتاعب,موتمتاعب,مشكلة,موت
متجر,محل تجاريمتجر,يحميمتجر,محل تجاري,يحمي
متحف,مكتبةمتحف,حلمتحف,مكتبة,حل
متخرج,شهادة دبلوممتخرج,ارسنالمتخرج,شهادة دبلوم,ارسنال
متخصص,خبيرمتخصص,استحقمتخصص,خبير,استحق
متر,كيلومترمتر,أهلامتر,كيلومتر,أهلا
متلازمة,علامة مرضمتلازمة,المسئوليةمتلازمة,علامة مرض,المسئولية
متوتر,قلقمتوتر,ثقافةمتوتر,قلق,ثقافة
متوفى,على قيد الحياةمتوفى,إدراجمتوفى,على قيد الحياة,إدراج
مثلث,دائرةمثلث,قطارمثلث,دائرة,قطار
مثير للانتباه,مثيرمثير للانتباه,شركةمثير للانتباه,مثير,شركة
مثير للشفقة,بائسمثير للشفقة,تجربة - قام بتجاربمثير للشفقة,بائس,تجربة - قام بتجارب
مجانا,بحريةمجانا,مديرمجانا,بحرية,مدير
مجد,المجيدمجد,تفسيرمجد,المجيد,تفسير
مجرة,كونمجرة,إيجابيمجرة,كون,إيجابي
مجرم,لصمجرم,في مكان آخرمجرم,لص,في مكان آخر
مجلس الشيوخ,البرلمانمجلس الشيوخ,الخاسرمجلس الشيوخ,البرلمان,الخاسر
مجموعة,عصابةمجموعة,طبيعيمجموعة,عصابة,طبيعي
مجنون,المذعورمجنون,التغطيةمجنون,المذعور,التغطية
مجهر,تلسكوبمجهر,قلقمجهر,تلسكوب,قلق
مجهول,غامضمجهول,بحجممجهول,غامض,بحجم
محارب,جنديمحارب,الجزءمحارب,جندي,الجزء
محاضرة,ندوةمحاضرة,خارق للعادةمحاضرة,ندوة,خارق للعادة
محاولة,يحاولمحاولة,مقطورةمحاولة,يحاول,مقطورة
محبوب,لطيفمحبوب,القيمةمحبوب,لطيف,القيمة
محتشم,متواضعمحتشم,سيارة اجرهمحتشم,متواضع,سيارة اجره
محتمل,الاحتمالمحتمل,إدارةمحتمل,الاحتمال,إدارة
محتمل.1,ربمامحتمل,عاصمةمحتمل,ربما,عاصمة
محرك,خزانمحرك,معاناةمحرك,خزان,معاناة
محطة,منصةمحطة,نجاحمحطة,منصة,نجاح
محفظة نقود,جيبمحفظة نقود,سحرمحفظة نقود,جيب,سحر
محقق,المحللمحقق,تنورةمحقق,المحلل,تنورة
محلي,إقليميمحلي,بكل سرورمحلي,إقليمي,بكل سرور
محيط,بحرمحيط,الملف الشخصيمحيط,بحر,الملف الشخصي
محيط.1,نصف القطرمحيط,متفائلمحيط,نصف القطر,متفائل
مخبر,مصدرمخبر,غزومخبر,مصدر,غزو
مختلف,مماثلمختلف,تعليقمختلف,مماثل,تعليق
مخلوق,مسخمخلوق,جولةمخلوق,مسخ,جولة
مدخل,خروجمدخل,حساءمدخل,خروج,حساء
مدرسة,صف دراسيمدرسة,غريزهمدرسة,صف دراسي,غريزه
مدى الحياة,أبديمدى الحياة,ضيقمدى الحياة,أبدي,ضيق
مدير,منتجمدير,أحمرمدير,منتج,أحمر
مدينة,عاصمةمدينة,شكوىمدينة,عاصمة,شكوى
مذنب,بريءمذنب,سيفمذنب,بريء,سيف
مذهل,مثيرمذهل,قراءةمذهل,مثير,قراءة
مرآة,انعكاسمرآة,فكرةمرآة,انعكاس,فكرة
مراسم,شعائرمراسم,كرة سلةمراسم,شعائر,كرة سلة
مراقب,شاشةمراقب,أولادمراقب,شاشة,أولاد
مراهقة,سن المراهقةمراهقة,دممراهقة,سن المراهقة,دم
مرح,بكل سرورمرح,السببمرح,بكل سرور,السبب
مرحلة الطفولة,شبابمرحلة الطفولة,قانونمرحلة الطفولة,شباب,قانون
مرض,أنفلونزامرض,مراسلمرض,أنفلونزا,مراسل
مرفأ,خليجمرفأ,جنونمرفأ,خليج,جنون
مريب,مخيفمريب,حشدمريب,مخيف,حشد
مريض,معتل الصحةمريض,قاموسمريض,معتل الصحة,قاموس
مساعد,سكرتيرمساعد,حذاء طويلمساعد,سكرتير,حذاء طويل
مساعدة,الدعممساعدة,شخصيمساعدة,الدعم,شخصي
مسبار,كبسولةمسبار,شجاعةمسبار,كبسولة,شجاعة
مسبب,السببمسبب,دار الأيتاممسبب,السبب,دار الأيتام
مستودع أسلحة,ارسنالمستودع أسلحة,كريسماسمستودع أسلحة,ارسنال,كريسماس
مسدس,بندقيةمسدس,تواصلمسدس,بندقية,تواصل
مسرح,سينمامسرح,أبيضمسرح,سينما,أبيض
مسيحي,كاثوليكيمسيحي,تقدممسيحي,كاثوليكي,تقدم
مشتبه فيه,شكمشتبه فيه,الماليةمشتبه فيه,شك,المالية
مشتر,تاجرمشتر,يصفمشتر,تاجر,يصف
مشرق,يلمعمشرق,كنبةمشرق,يلمع,كنبة
مشروب غازي,عصير الليمونمشروب غازي,ملكةمشروب غازي,عصير الليمون,ملكة
مشهور,شائعمشهور,قنبلةمشهور,شائع,قنبلة
مصاص دماء,الاموات الاحياءمصاص دماء,كلاممصاص دماء,الاموات الاحياء,كلام
مصطنع,طبيعيمصطنع,سكرتيرمصطنع,طبيعي,سكرتير
مصل,مضاد سميمصل,ثقيلمصل,مضاد سمي,ثقيل
مصور فوتوغرافي,توقيعمصور فوتوغرافي,فأرمصور فوتوغرافي,توقيع,فأر
مصيبة,لسوء الحظمصيبة,نحيفمصيبة,لسوء الحظ,نحيف
مضحك,بارعمضحك,سماءمضحك,بارع,سماء
مطار,محطةمطار,رائعمطار,محطة,رائع
مطاردة,إتبعمطاردة,انعكاسمطاردة,إتبع,انعكاس
مطرقة,عصامطرقة,جميلةمطرقة,عصا,جميلة
مطعم,حانةمطعم,مرض الإيدزمطعم,حانة,مرض الإيدز
مظاهرة,احتجاجمظاهرة,يغفرمظاهرة,احتجاج,يغفر
معتاد,عاديمعتاد,افتتاحمعتاد,عادي,افتتاح
معدن,حديدمعدن,انطباعمعدن,حديد,انطباع
معرض,صالة عرضمعرض,خرافةمعرض,صالة عرض,خرافة
معركة,حربمعركة,شيرلوكمعركة,حرب,شيرلوك
معقول,تفسيرمعقول,رومانمعقول,تفسير,رومان
معقول.1,عادلمعقول,زميلمعقول,عادل,زميل
معكرونة,لازانيامعكرونة,حضورمعكرونة,لازانيا,حضور
معلم,طالب علممعلم,قطرةمعلم,طالب علم,قطرة
معلومة,بياناتمعلومة,سعالمعلومة,بيانات,سعال
مغادرة,وصولمغادرة,لحم خنزيرمغادرة,وصول,لحم خنزير
مغبر,صدئمغبر,خوذةمغبر,صدئ,خوذة
مغسلة,حماممغسلة,جسم غامضمغسلة,حمام,جسم غامض
مغلق,مقفلمغلق,ثوممغلق,مقفل,ثوم
مفاعل,مولد كهرباءمفاعل,تكررمفاعل,مولد كهرباء,تكرر
مفوض,مفتشمفوض,غذاءمفوض,مفتش,غذاء
مقاتل,بطلمقاتل,شهرمقاتل,بطل,شهر
مقبرة,قبرمقبرة,تطبيقمقبرة,قبر,تطبيق
مقدار,مجموعمقدار,يجاملمقدار,مجموع,يجامل
مقر رئيسي,مركزمقر رئيسي,ضمانمقر رئيسي,مركز,ضمان
مقزز,قذرمقزز,هزة أرضيةمقزز,قذر,هزة أرضية
مكان ما,في مكان آخرمكان ما,سرقةمكان ما,في مكان آخر,سرقة
