target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
خوفزدہ کرنا,ڈراناخوفزدہ کرنا,چڑھائیخوفزدہ کرنا,ڈرانا,چڑھائی
خوفناک,ہولناکخوفناک,حفاظت کرناخوفناک,ہولناک,حفاظت کرنا
داخلہ,خروجداخلہ,سوپداخلہ,خروج,سوپ
داد دینا,تعریف کرناداد دینا,پکڑناداد دینا,تعریف کرنا,پکڑنا
دادی,دادادادی,پر کششدادی,دادا,پر کشش
دانت,ناخندانت,راؤنڈدانت,ناخن,راؤنڈ
داڑھی,بالداڑھی,امتحانداڑھی,بال,امتحان
دباؤ,ارتعاشدباؤ,گدھادباؤ,ارتعاش,گدھا
درجہ حرارت,گرمیدرجہ حرارت,بام مچھلیدرجہ حرارت,گرمی,بام مچھلی
درحقیقت,دراصلدرحقیقت,تجارتیدرحقیقت,دراصل,تجارتی
درخت,جھاڑیدرخت,حقیقتدرخت,جھاڑی,حقیقت
درخواست,مطالبہدرخواست,کیمسٹریدرخواست,مطالبہ,کیمسٹری
درد,مصیبتدرد,رشتہ داردرد,مصیبت,رشتہ دار
دردمندی,صبردردمندی,ٹوائلٹدردمندی,صبر,ٹوائلٹ
دروازہ,شا ندار دروازہدروازہ,اسہالدروازہ,شا ندار دروازہ,اسہال
دروازہ.1,کھڑکیدروازہ,تعریفدروازہ,کھڑکی,تعریف
دستاویز,فائلدستاویز,خوراکدستاویز,فائل,خوراک
دستخط,مہردستخط,معمولی،عامدستخط,مہر,معمولی،عام
دسمبر,نومبردسمبر,جوادسمبر,نومبر,جوا
دفاع,حفاظتدفاع,تخلیقدفاع,حفاظت,تخلیق
دفتر,ڈیسکدفتر,پڑھیںدفتر,ڈیسک,پڑھیں
دفن,کھدائیدفن,پروٹیندفن,کھدائی,پروٹین
دل سوز,خستہ حالدل سوز,تجربہدل سوز,خستہ حال,تجربہ
دلچسپ,سنسنی خیزدلچسپ,رشوتدلچسپ,سنسنی خیز,رشوت
دلکش,پر کششدلکش,استقبالدلکش,پر کشش,استقبال
دلکش.1,خوش طبعدلکش,تکلیف اٹھانادلکش,خوش طبع,تکلیف اٹھانا
دلہن,دلہادلہن,انٹرنیٹدلہن,دلہا,انٹرنیٹ
دنیا,بین اقوامیدنیا,شاوردنیا,بین اقوامی,شاور
دو کوڑی کا,بیکاردو کوڑی کا,کپدو کوڑی کا,بیکار,کپ
دوا کی گولی,ٹیبلٹدوا کی گولی,بخششدوا کی گولی,ٹیبلٹ,بخشش
دور,قریبدور,رمدور,قریب,رم
دوست,ساتھیدوست,فحشدوست,ساتھی,فحش
دوستانہ,شائستہدوستانہ,منصوبہدوستانہ,شائستہ,منصوبہ
دوستی,تعلقدوستی,کمرہدوستی,تعلق,کمرہ
دولت,خزانہدولت,ڈیندولت,خزانہ,ڈین
دوپہر,آدھی راتدوپہر,جاسوسدوپہر,آدھی رات,جاسوس
دوپہر کا کھانا,ہلکا پھلکا کھانادوپہر کا کھانا,رڈاردوپہر کا کھانا,ہلکا پھلکا کھانا,رڈار
دوڑ,میراتھندوڑ,سزادوڑ,میراتھن,سزا
دھات,لوہادھات,ولولہدھات,لوہا,ولولہ
دھماکہ,زلزلہدھماکہ,مطلبدھماکہ,زلزلہ,مطلب
دھماکہ خیز مواد,بمدھماکہ خیز مواد,سالانہ تقریبدھماکہ خیز مواد,بم,سالانہ تقریب
دھماکے,پھٹدھماکے,غیر معمولیدھماکے,پھٹ,غیر معمولی
دھند,بادلدھند,شخصدھند,بادل,شخص
دھول,راکھدھول,دریادھول,راکھ,دریا
دھونا,صاف کرنادھونا,نوکریدھونا,صاف کرنا,نوکری
دھوکہ,سازشدھوکہ,چومنادھوکہ,سازش,چومنا
دھیما,نرمدھیما,لیموں پانیدھیما,نرم,لیموں پانی
دہائی,صدیدہائی,مہنگادہائی,صدی,مہنگا
دینا,پیش کرنادینا,ٹرمینلدینا,پیش کرنا,ٹرمینل
دیومالا,فرضی داستاندیومالا,شفا پانادیومالا,فرضی داستان,شفا پانا
ذرہ,مادہذرہ,مالکنذرہ,مادہ,مالکن
ذھنی,دماغذھنی,شوقذھنی,دماغ,شوق
ذھین,ہوشیارذھین,اکثریتذھین,ہوشیار,اکثریت
رحم,بخششرحم,پوائنٹرحم,بخشش,پوائنٹ
رس,دودھرس,اندرونیرس,دودھ,اندرونی
رسی,زنجیررسی,کمپنیرسی,زنجیر,کمپنی
رسی وغیرہ سے باندھنا,باندھنارسی وغیرہ سے باندھنا,تجربہرسی وغیرہ سے باندھنا,باندھنا,تجربہ
رضاکارانہ,رضاکاررضاکارانہ,شا ندار دروازہرضاکارانہ,رضاکار,شا ندار دروازہ
رفتار,فاصلہرفتار,تحریک دینارفتار,فاصلہ,تحریک دینا
رفعت، بلندی,شان وشوکترفعت، بلندی,کوئلہرفعت، بلندی,شان وشوکت,کوئلہ
رقص,رقاصہرقص,وکیلرقص,رقاصہ,وکیل
رقم,میزانرقم,بادلرقم,میزان,بادل
رقم.1,نقدیرقم,چاپلوسی کرنارقم,نقدی,چاپلوسی کرنا
رقم کی فراھمی,بجٹرقم کی فراھمی,چڑھنارقم کی فراھمی,بجٹ,چڑھنا
روانگی,آمدروانگی,سور کا گوشتروانگی,آمد,سور کا گوشت
روایتی,جدیدروایتی,سیکنڈروایتی,جدید,سیکنڈ
روح,آتماروح,آرٹیکلروح,آتما,آرٹیکل
روشن,چمکدارروشن,جمعروشن,چمکدار,جمع
روشنی,اندھیراروشنی,غور کرناروشنی,اندھیرا,غور کرنا
روم,سیزرروم,ضدیروم,سیزر,ضدی
رومال,کپڑارومال,کوکینرومال,کپڑا,کوکین
رومانوی,ڈرامائیرومانوی,دارالحکومترومانوی,ڈرامائی,دارالحکومت
روکنا,بازرکھناروکنا,کوٹھریروکنا,بازرکھنا,کوٹھری
رویہ,رائےرویہ,چڑیا گھررویہ,رائے,چڑیا گھر
رکھنا,پکڑنارکھنا,آرٹرکھنا,پکڑنا,آرٹ
رکھنا.1,داخل کرنارکھنا,رابطہرکھنا,داخل کرنا,رابطہ
رہنا,قیام کرنارہنا,گولڈنرہنا,قیام کرنا,گولڈن
رہنما,رکنرہنما,ہولناکرہنما,رکن,ہولناک
ری ایکٹر,جنریٹرری ایکٹر,پہاڑیری ایکٹر,جنریٹر,پہاڑی
ریاست,وفاقیریاست,آہستہ آہستہریاست,وفاقی,آہستہ آہستہ
ریاضی,طبیعیاتریاضی,دوکانریاضی,طبیعیات,دوکان
ریت,مٹیریت,بھاڑےکا سپاہیریت,مٹی,بھاڑےکا سپاہی
ریستوراں,پبریستوراں,ناپریستوراں,پب,ناپ
ریکارڈنگ,ریکارڈریکارڈنگ,فیشن پرستریکارڈنگ,ریکارڈ,فیشن پرست
ریکون,گلہریریکون,قمریریکون,گلہری,قمری
زبردست,بہترینزبردست,برائیزبردست,بہترین,برائی
زخم کا نشان,گودنےکا نشانزخم کا نشان,تعجبزخم کا نشان,گودنےکا نشان,تعجب
زرہ بکتر,ڈھالزرہ بکتر,بے رحمزرہ بکتر,ڈھال,بے رحم
زور,طاقتزور,صحتزور,طاقت,صحت
زھرہ,مریخزھرہ,تکنیکیزھرہ,مریخ,تکنیکی
زیادہ سے زیادہ,کم سے کمزیادہ سے زیادہ,جنرلزیادہ سے زیادہ,کم سے کم,جنرل
سؤر کا گوشت,جام نوش کرناسؤر کا گوشت,قسمتسؤر کا گوشت,جام نوش کرنا,قسمت
سائنس,ٹیکنالوجیسائنس,جھپٹناسائنس,ٹیکنالوجی,جھپٹنا
سائنسدان,عقلمندسائنسدان,بھوکسائنسدان,عقلمند,بھوک
ساتھ ہونا,ہمراہ ہوناساتھ ہونا,قبرساتھ ہونا,ہمراہ ہونا,قبر
ساخت,مخروطیساخت,اوونساخت,مخروطی,اوون
سادہ,سادگی سےسادہ,سیکورٹیسادہ,سادگی سے,سیکورٹی
سازباز,قابو کرناسازباز,دیوارسازباز,قابو کرنا,دیوار
سازوسامان مہیا کرنا,سازوسامانسازوسامان مہیا کرنا,باہرسازوسامان مہیا کرنا,سازوسامان,باہر
سالگرہ,سالانہ تقریبسالگرہ,گناہسالگرہ,سالانہ تقریب,گناہ
سامعین,مجمعسامعین,رسمسامعین,مجمع,رسم
سانپ,کیڑاسانپ,ٹیبلٹسانپ,کیڑا,ٹیبلٹ
ساکھ,کیرئیرساکھ,فریکوئنسیساکھ,کیرئیر,فریکوئنسی
ساگر,سمندرساگر,کمرہساگر,سمندر,کمرہ
سبب,خٹہسبب,یتیم خانہسبب,خٹہ,یتیم خانہ
سخت,مضبوطسخت,بناناسخت,مضبوط,بنانا
سرجری,آپریشنسرجری,ماحولسرجری,آپریشن,ماحول
سرمایہ داری,سیاسی افراتفریسرمایہ داری,سڑکسرمایہ داری,سیاسی افراتفری,سڑک
سرمایہ لگانا,مالی معاملاتسرمایہ لگانا,کھڑا ھوناسرمایہ لگانا,مالی معاملات,کھڑا ھونا
سرمایہ کار,بینکرسرمایہ کار,آلودگیسرمایہ کار,بینکر,آلودگی
سرمایہ کاری,مالی طور پرسرمایہ کاری,صحراسرمایہ کاری,مالی طور پر,صحرا
سرنج,سوئیسرنج,بھول جاناسرنج,سوئی,بھول جانا
سرنگ,پلسرنگ,یوگاسرنگ,پل,یوگا
سرکاری,سرکاری طور پرسرکاری,روزانہسرکاری,سرکاری طور پر,روزانہ
سرکس,چڑیا گھرسرکس,پیروی کرناسرکس,چڑیا گھر,پیروی کرنا
سستا,مہنگاسستا,کتب خانہسستا,مہنگا,کتب خانہ
سسٹم,نیٹ ورکسسٹم,چاندسسٹم,نیٹ ورک,چاند
سطح,پرتسطح,مضبوطسطح,پرت,مضبوط
سعی کرنا,کوشش کرناسعی کرنا,ثرالاسعی کرنا,کوشش کرنا,ثرالا
سلاد,سوپسلاد,تعلقسلاد,سوپ,تعلق
سلام کرنا,مبارک دیناسلام کرنا,راکھسلام کرنا,مبارک دینا,راکھ
سلطنت,پشت درپشت حکومتسلطنت,گالفسلطنت,پشت درپشت حکومت,گالف
سلور,گولڈنسلور,اعصابسلور,گولڈن,اعصاب
سمجھنا,احساس کرناسمجھنا,منافعسمجھنا,احساس کرنا,منافع
سنائپر,شوٹرسنائپر,چھڑاناسنائپر,شوٹر,چھڑانا
سنسنی پیدا کرنے والا,خوف پیدا کرنے والاسنسنی پیدا کرنے والا,ڈیٹونیٹرسنسنی پیدا کرنے والا,خوف پیدا کرنے والا,ڈیٹونیٹر
سننا,سنوسننا,علیلسننا,سنو,علیل
سنک,ٹوائلٹسنک,اڑن طشتریسنک,ٹوائلٹ,اڑن طشتری
سو,ہزارسو,چوری کرناسو,ہزار,چوری کرنا
سواری کرنا,چلاناسواری کرنا,چپسواری کرنا,چلانا,چپ
سوتی,ریشمیسوتی,انتقامسوتی,ریشمی,انتقام
سوداگر,تجارتیسوداگر,توازنسوداگر,تجارتی,توازن
سور,گائےسور,صلاحیتسور,گائے,صلاحیت
سوراخ,دراڑسوراخ,شاعرسوراخ,دراڑ,شاعر
سورج,چاندسورج,پاؤنڈسورج,چاند,پاؤنڈ
سوٹ کیس,بریف کیسسوٹ کیس,کالجسوٹ کیس,بریف کیس,کالج
سوچنا,غور کرناسوچنا,ذریعہسوچنا,غور کرنا,ذریعہ
سوڈا,لیموں پانیسوڈا,ملکہسوڈا,لیموں پانی,ملکہ
سٹور,دوکانسٹور,نادانسٹور,دوکان,نادان
سٹیشن,پلیٹ فارمسٹیشن,کامیابیسٹیشن,پلیٹ فارم,کامیابی
سٹیل,کنکریٹسٹیل,مفعولسٹیل,کنکریٹ,مفعول
سپیگیٹی,لازانیہسپیگیٹی,موجودگیسپیگیٹی,لازانیہ,موجودگی
سگار,سگریٹ نوشیسگار,نقل مکانیسگار,سگریٹ نوشی,نقل مکانی
سگریٹ,تمباکوسگریٹ,مداخلتسگریٹ,تمباکو,مداخلت
سگنل,فریکوئنسیسگنل,خودکشیسگنل,فریکوئنسی,خودکشی
سہارا,مددسہارا,انتباہسہارا,مدد,انتباہ
سیاست,صحافتسیاست,سیبسیاست,صحافت,سیب
سیاستدان,پالیسیسیاستدان,کم سے کمسیاستدان,پالیسی,کم سے کم
سیاسی,بحرانیسیاسی,چمکدارسیاسی,بحرانی,چمکدار
سیال,مائعسیال,اکیلاسیال,مائع,اکیلا
سیمورائے,ننجاسیمورائے,مجمعسیمورائے,ننجا,مجمع
سینٹی میٹر,میلسینٹی میٹر,زندہسینٹی میٹر,میل,زندہ
سینیٹ,پارلیمانسینیٹ,ہارا ہواسینیٹ,پارلیمان,ہارا ہوا
سینیٹر,گورنرسینیٹر,مصیبتسینیٹر,گورنر,مصیبت
سیٹلائٹ,رڈارسیٹلائٹ,چوسناسیٹلائٹ,رڈار,چوسنا
سیٹی,ہارنسیٹی,کائناتسیٹی,ہارن,کائنات
سیکھانا,سیکھناسیکھانا,اکھاڑہسیکھانا,سیکھنا,اکھاڑہ
شادی,طلاقشادی,اکائیشادی,طلاق,اکائی
شادی.1,منگنیشادی,کیڑاشادی,منگنی,کیڑا
شادی شدہ,کنوارہشادی شدہ,فلسفہشادی شدہ,کنوارہ,فلسفہ
شاذونادر,کبھی کبھارشاذونادر,گینگشاذونادر,کبھی کبھار,گینگ
شام,راتشام,ہوشیارشام,رات,ہوشیار
شان وشوکت,عظیم الشانشان وشوکت,وضاحتشان وشوکت,عظیم الشان,وضاحت
شاندار,ہیجان خیزشاندار,پڑھناشاندار,ہیجان خیز,پڑھنا
شخصیت,کردارشخصیت,سرینشخصیت,کردار,سرین
شریان,وریدشریان,جوانیشریان,ورید,جوانی
شعلہ,آگشعلہ,تشویششعلہ,آگ,تشویش
شمال,جنوبشمال,پروڈیوسرشمال,جنوب,پروڈیوسر
شمسی,قمریشمسی,مال اسبابشمسی,قمری,مال اسباب
شوخ,بذلہ سنجشوخ,ہارنشوخ,بذلہ سنج,ہارن
شکاری,شکارشکاری,عاجزانہشکاری,شکار,عاجزانہ
شکریہ,شکر گزارشکریہ,غروب آفتابشکریہ,شکر گزار,غروب آفتاب
شکست,فتحشکست,تحقیقشکست,فتح,تحقیق
شہر,دارالحکومتشہر,شکایتشہر,دارالحکومت,شکایت
شہزادہ,شہزادیشہزادہ,کیلنڈرشہزادہ,شہزادی,کیلنڈر
شہنشاہ,شاہانہشہنشاہ,ناخنشہنشاہ,شاہانہ,ناخن
شیر,ڈریگنشیر,مطالبہشیر,ڈریگن,مطالبہ
شیطان,فرشتہشیطان,سوال کرناشیطان,فرشتہ,سوال کرنا
شیف,ککشیف,شورشیف,کک,شور
شیمپین,وائنشیمپین,قریبشیمپین,وائن,قریب
شیڈول,کیلنڈرشیڈول,پیالہشیڈول,کیلنڈر,پیالہ
صبح,غروب آفتابصبح,علاقائیصبح,غروب آفتاب,علاقائی
صبح.1,کلصبح,فیکٹریصبح,کل,فیکٹری
صحافی,رپورٹرصحافی,کیمپصحافی,رپورٹر,کیمپ
صحت یاب ہونا,شفا پاناصحت یاب ہونا,مجموعہصحت یاب ہونا,شفا پانا,مجموعہ
صحیح,غلطصحیح,عظیم الشانصحیح,غلط,عظیم الشان
صدر,وزیراعظمصدر,مشتمل ہوناصدر,وزیراعظم,مشتمل ہونا
ضرب لگانا,مارناضرب لگانا,آرٹسٹضرب لگانا,مارنا,آرٹسٹ
ضرورت,ضروریضرورت,سیدھاضرورت,ضروری,سیدھا
ضلع,برطانوی ضلعضلع,مارنے والاضلع,برطانوی ضلع,مارنے والا
طاق,خانےدارالماریطاق,سیاسی افراتفریطاق,خانےدارالماری,سیاسی افراتفری
طریقہ کار,عملطریقہ کار,گرمطریقہ کار,عمل,گرم
طنزیہ,طنزطنزیہ,استعدادطنزیہ,طنز,استعداد
طوفان,ہواطوفان,استحقاقطوفان,ہوا,استحقاق
طویل,مختصرطویل,بھاگ جاناطویل,مختصر,بھاگ جانا
طیش,غصہطیش,کیلاطیش,غصہ,کیلا
ظالم,بے رحمظالم,ٹیکنالوجیظالم,بے رحم,ٹیکنالوجی
ظلم,برائیظلم,موادظلم,برائی,مواد
عام طور پر,حسب معمولعام طور پر,روبوٹعام طور پر,حسب معمول,روبوٹ
عام طور پر.1,قدرتی طور پرعام طور پر,ہواعام طور پر,قدرتی طور پر,ہوا
عجائب گھر,کتب خانہعجائب گھر,درست کرناعجائب گھر,کتب خانہ,درست کرنا
عجیب,انوکھاعجیب,ڈائمنڈعجیب,انوکھا,ڈائمنڈ
عدم موجودگی,موجودگیعدم موجودگی,ڈریگنعدم موجودگی,موجودگی,ڈریگن
عذرداری,محرکعذرداری,غیر معقولعذرداری,محرک,غیر معقول
عرشہ,کمرہعرشہ,چستعرشہ,کمرہ,چست
عزم,جراتعزم,وریدعزم,جرات,ورید
عضو تناسل,اندام نہانیعضو تناسل,تبدیل کرناعضو تناسل,اندام نہانی,تبدیل کرنا
عضو کی ایستادگی,ہیجان شہوتعضو کی ایستادگی,صاف کرناعضو کی ایستادگی,ہیجان شہوت,صاف کرنا
عطیہ,خیراتعطیہ,کردارعطیہ,خیرات,کردار
علاج,معالجہعلاج,کرنٹعلاج,معالجہ,کرنٹ
علاقہ,رقبہعلاقہ,پلے بوائےعلاقہ,رقبہ,پلے بوائے
علامت,پرچمعلامت,تلوارعلامت,پرچم,تلوار
علم,تجربہعلم,جیپعلم,تجربہ,جیپ
عمارت,مینارعمارت,گرمعمارت,مینار,گرم
عمل,اشارہعمل,روڈعمل,اشارہ,روڈ
عملی طور پر,حقیقی معنی میںعملی طور پر,آجعملی طور پر,حقیقی معنی میں,آج
عنصر,سببعنصر,ارب پتیعنصر,سبب,ارب پتی
عورت,بیوہعورت,پاش پاش کرناعورت,بیوہ,پاش پاش کرنا
عورت.1,مردعورت,گورنرعورت,مرد,گورنر
عیسائی,کیتھولکعیسائی,پیش قدمیعیسائی,کیتھولک,پیش قدمی
عین ممکن,امکانعین ممکن,دیکھناعین ممکن,امکان,دیکھنا
غالبا,شایدغالبا,دیکھ بھالغالبا,شاید,دیکھ بھال
غدار,جاسوسغدار,اشتہاراتغدار,جاسوس,اشتہارات
غلط,جعلیغلط,سوموارغلط,جعلی,سوموار
غلیظ,ناگوارغلیظ,منصوبےغلیظ,ناگوار,منصوبے
غیر ذمہ دار,غیر معقولغیر ذمہ دار,پلیٹ فارمغیر ذمہ دار,غیر معقول,پلیٹ فارم
غیر متوقع طور پر,اچانکغیر متوقع طور پر,فائلغیر متوقع طور پر,اچانک,فائل
فاتح,ہارا ہوافاتح,نرمفاتح,ہارا ہوا,نرم
فاعل,مفعولفاعل,آٹوگراففاعل,مفعول,آٹوگراف
فراخ دل,رحمدلفراخ دل,برانڈفراخ دل,رحمدل,برانڈ
فرارہونا,بھاگ جانافرارہونا,شائستہفرارہونا,بھاگ جانا,شائستہ
فرانسیسی,انگریزیفرانسیسی,دایاںفرانسیسی,انگریزی,دایاں
فرد,شخصفرد,سرابفرد,شخص,سراب
فرض,ذمہ داریفرض,گڑیافرض,ذمہ داری,گڑیا
فرض.1,کامفرض,لہسنفرض,کام,لہسن
فروخت,نیلامیفروخت,آبدوزفروخت,نیلامی,آبدوز
فضا,ماحولفضا,قابل قدرفضا,ماحول,قابل قدر
فعلی,کام سے متعلقفعلی,نامفعلی,کام سے متعلق,نام
فقرہ,لفظفقرہ,نتیجہفقرہ,لفظ,نتیجہ
فلم,فحشفلم,نمک حلالیفلم,فحش,نمک حلالی
فنگر پرنٹ,ڈی این اےفنگر پرنٹ,مزیدارفنگر پرنٹ,ڈی این اے,مزیدار
فوج,شہریفوج,بذلہ سنجفوج,شہری,بذلہ سنج
فوٹو,تصویرفوٹو,قیام کرنافوٹو,تصویر,قیام کرنا
فوٹوگرافر,آٹوگراففوٹوگرافر,مائعفوٹوگرافر,آٹوگراف,مائع
فٹ بال,باسکٹ بالفٹ بال,کھدائیفٹ بال,باسکٹ بال,کھدائی
فکر,تشویشفکر,ریڈیوفکر,تشویش,ریڈیو
فیکس,میلفیکس,پیچھےفیکس,میل,پیچھے
قابل,مستحققابل,جشنقابل,مستحق,جشن
قابل اعتماد,وفادارقابل اعتماد,مظلومقابل اعتماد,وفادار,مظلوم
قابل ذکر,غیر معمولیقابل ذکر,سپرمینقابل ذکر,غیر معمولی,سپرمین
قابل نفرت,غلیظقابل نفرت,زلزلہقابل نفرت,غلیظ,زلزلہ
قابلیت,استعدادقابلیت,بریف کیسقابلیت,استعداد,بریف کیس
قابلیت.1,صلاحیتقابلیت,حتمیقابلیت,صلاحیت,حتمی
قاتل,مارنے والاقاتل,شاہانہقاتل,مارنے والا,شاہانہ
قالین,فرشقالین,سماعتقالین,فرش,سماعت
قانونی,غیر قانونیقانونی,اگلاقانونی,غیر قانونی,اگلا
قبرستان,قبرقبرستان,درخواست دیںقبرستان,قبر,درخواست دیں
قبول کرنا,انکار کرناقبول کرنا,مینارقبول کرنا,انکار کرنا,مینار
قتل,خودکشیقتل,متاثر کنقتل,خودکشی,متاثر کن
قتل کرنا,زہردیناقتل کرنا,انوکھاقتل کرنا,زہردینا,انوکھا
قرض,ادھارقرض,جنوبیقرض,ادھار,جنوبی
قسط,سلسلہقسط,مٹیقسط,سلسلہ,مٹی
قلبی,ذاتیقلبی,کلوقلبی,ذاتی,کلو
قلعہ,محلقلعہ,کوشش کرناقلعہ,محل,کوشش کرنا
قلم,کاغذقلم,سمندریقلم,کاغذ,سمندری
قوم,ملکقوم,کافی مقدارمیںقوم,ملک,کافی مقدارمیں
قیام گاہ,ہوٹلقیام گاہ,بندوق کی نالی کا قطرقیام گاہ,ہوٹل,بندوق کی نالی کا قطر
قید,جرمانہقید,تیسراقید,جرمانہ,تیسرا
قیدی,یرغمالقیدی,گپ شپقیدی,یرغمال,گپ شپ
قیمت,قدرقیمت,شاھانہقیمت,قدر,شاھانہ
لاش,جسملاش,رائےلاش,جسم,رائے
لاچار,نالائقیلاچار,کاملاچار,نالائقی,کام
لقب,ناملقب,مددلقب,نام,مدد
لمبائی,ناپلمبائی,نصیحتلمبائی,ناپ,نصیحت
لوٹنا,چوری کرنالوٹنا,حتمی طور پرلوٹنا,چوری کرنا,حتمی طور پر
لوگ,آبادیلوگ,پھندہلوگ,آبادی,پھندہ
لڑائی,جنگلڑائی,شرلاکلڑائی,جنگ,شرلاک
لڑاکا,چیمپئن شپلڑاکا,زائدلڑاکا,چیمپئن شپ,زائد
لڑکیاں,لڑکےلڑکیاں,ککلڑکیاں,لڑکے,کک
لکھنا,پڑھنالکھنا,شکارلکھنا,پڑھنا,شکار
لکھیں,پڑھیںلکھیں,کپڑالکھیں,پڑھیں,کپڑا
لیفٹیننٹ,سارجنٹلیفٹیننٹ,طاعونلیفٹیننٹ,سارجنٹ,طاعون
لیموزین کار,ٹیکسیلیموزین کار,کچھ نہیںلیموزین کار,ٹیکسی,کچھ نہیں
لیکچر,سیمینارلیکچر,فوق الفطرتلیکچر,سیمینار,فوق الفطرت
مؤثر,مفیدمؤثر,تھکا ہوامؤثر,مفید,تھکا ہوا
مائیکروفون,کیمرامائیکروفون,کم اندازہ لگانامائیکروفون,کیمرا,کم اندازہ لگانا
مارکیٹنگ,اشتہاراتمارکیٹنگ,زمینمارکیٹنگ,اشتہارات,زمین
ماضی,مستقبلماضی,عقلمندماضی,مستقبل,عقلمند
مالک,جائیدادمالک,میٹھامالک,جائیداد,میٹھا
مالک مکان,کرایہ دارمالک مکان,ہمراہ ہونامالک مکان,کرایہ دار,ہمراہ ہونا
مالکن,مالکمالکن,ہزارمالکن,مالک,ہزار
مالیاتی,بینکاریمالیاتی,جسممالیاتی,بینکاری,جسم
مانیٹر,سکرینمانیٹر,لڑکےمانیٹر,سکرین,لڑکے
ماں,باپماں,سینسرماں,باپ,سینسر
ماہر,مشاقماہر,مستحقماہر,مشاق,مستحق
ماہی گیری,شکارماہی گیری,خاموشماہی گیری,شکار,خاموش
مایوسی,تعجبمایوسی,گواہمایوسی,تعجب,گواہ
متاثر کرنا,چاپلوسی کرنامتاثر کرنا,ریڑھمتاثر کرنا,چاپلوسی کرنا,ریڑھ
متبادل,تبدیل کرنامتبادل,عدالتمتبادل,تبدیل کرنا,عدالت
متلی,اسہالمتلی,مضبوطمتلی,اسہال,مضبوط
مثلث,دائرہمثلث,ٹرینمثلث,دائرہ,ٹرین
مجرم,چورمجرم,آلومجرم,چور,آلو
مجرم.1,معصوممجرم,کسی اورجگہمجرم,معصوم,کسی اورجگہ
مجموعی علامات مرض,علامت مرضمجموعی علامات مرض,ذمہ داریمجموعی علامات مرض,علامت مرض,ذمہ داری
محبت,نفرتمحبت,ٹنکیمحبت,نفرت,ٹنکی
محیط,نصف قطرمحیط,رجائیت پسندمحیط,نصف قطر,رجائیت پسند
مخالف,دشمنمخالف,رگڑمخالف,دشمن,رگڑ
مخبر,ذریعہمخبر,براؤنمخبر,ذریعہ,براؤن
مختلف,ایک جیسامختلف,تاثرمختلف,ایک جیسا,تاثر
مخلوق,عفریبمخلوق,تفریحی دورہمخلوق,عفریب,تفریحی دورہ
مدار,سیارامدار,اسپرینمدار,سیارا,اسپرین
مدت,مرحلہمدت,بندرمدت,مرحلہ,بندر
مدد,سپورٹمدد,ابھی ابھیمدد,سپورٹ,ابھی ابھی
مد‏عی,وکیلمد‏عی,قابو کرنامد‏عی,وکیل,قابو کرنا
مذ ھب,فلسفہمذ ھب,جان لیوامذ ھب,فلسفہ,جان لیوا
مذاق,چالمذاق,ھوامذاق,چال,ھوا
مرجانا,تکلیف اٹھانامرجانا,مظہرقدرتمرجانا,تکلیف اٹھانا,مظہرقدرت
مردہ,زندہمردہ,داخل کرنامردہ,زندہ,داخل کرنا
مرمت کرنا,درست کرنامرمت کرنا,لومڑیمرمت کرنا,درست کرنا,لومڑی
مرکب,مجموعہمرکب,نومبرمرکب,مجموعہ,نومبر
مزاح,ڈرامہمزاح,ناگوارمزاح,ڈرامہ,ناگوار
مزاحم نہ ہونا,اجازت دینامزاحم نہ ہونا,پرتمزاحم نہ ہونا,اجازت دینا,پرت
مسئلہ,مصیبتمسئلہ,موتمسئلہ,مصیبت,موت
مساج,یوگامساج,مختصرمساج,یوگا,مختصر
مستحکم,محفوظمستحکم,دراصلمستحکم,محفوظ,دراصل
مسلسل,ہمیشہمسلسل,دلہامسلسل,ہمیشہ,دلہا
مشتبہ,شک کرنامشتبہ,مالی معاملاتمشتبہ,شک کرنا,مالی معاملات
مشرق,مغربمشرق,جرمانہمشرق,مغرب,جرمانہ
مشورہ,نصیحتمشورہ,چکنمشورہ,نصیحت,چکن
مشورہ دینا,تجویزدینامشورہ دینا,کیتھولکمشورہ دینا,تجویزدینا,کیتھولک
مشہور,مقبولمشہور,بممشہور,مقبول,بم
مشین,روبوٹمشین,ریچھمشین,روبوٹ,ریچھ
مشینی,تکنیکیمشینی,ساحلمشینی,تکنیکی,ساحل
مصنف,شاعرمصنف,ہونٹمصنف,شاعر,ہونٹ
مصنوعات,برانڈمصنوعات,شوٹرمصنوعات,برانڈ,شوٹر
مصنوعی,قدرتیمصنوعی,سیکرٹریمصنوعی,قدرتی,سیکرٹری
مضبوطی سے,ثابت قدمی سےمضبوطی سے,پوسٹ مارٹممضبوطی سے,ثابت قدمی سے,پوسٹ مارٹم
مطالعہ,تحقیقمطالعہ,سایہمطالعہ,تحقیق,سایہ
مظاہرہ,احتجاجمظاہرہ,معاف کرنامظاہرہ,احتجاج,معاف کرنا
معائنہ,امتحانمعائنہ,غریبمعائنہ,امتحان,غریب
معافی چاھنا,معاف کرنامعافی چاھنا,تندرستمعافی چاھنا,معاف کرنا,تندرست
معلومات,موادمعلومات,کھانسیمعلومات,مواد,کھانسی
معمار,انجنیئرمعمار,نازکمعمار,انجنیئر,نازک
معیار,مقدارمعیار,مالی طور پرمعیار,مقدار,مالی طور پر
