target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
odprevádzať,sprevádzaťodprevádzať,hrobodprevádzať,sprevádzať,hrob
odstavec,časťodstavec,vďačnýodstavec,časť,vďačný
odstrániť,eliminovaťodstrániť,včelaodstrániť,eliminovať,včela
odtlačok prsta,dnaodtlačok prsta,chutnýodtlačok prsta,dna,chutný
odvážny,ušľachtilýodvážny,formulárodvážny,ušľachtilý,formulár
okolo,okrúhlyokolo,gestookolo,okrúhly,gesto
okres,krajokres,zabijakokres,kraj,zabijak
október,septemberoktóber,protijedoktóber,september,protijed
olej,uhlieolej,vzťaholej,uhlie,vzťah
olúpiť,kradnúťolúpiť,absolútneolúpiť,kradnúť,absolútne
omyl,chybaomyl,povahaomyl,chyba,povaha
omáčka,krémomáčka,financovaťomáčka,krém,financovať
opitý,triezvyopitý,nástrojopitý,triezvy,nástroj
oponent,nepriateľoponent,hnedýoponent,nepriateľ,hnedý
oprava,opraviťoprava,foxoprava,opraviť,fox
opustiť,odísťopustiť,aktovkaopustiť,odísť,aktovka
opýtať,otázkaopýtať,zmluvaopýtať,otázka,zmluva
oranžový,zelenýoranžový,zabrániťoranžový,zelený,zabrániť
orbita,planétaorbita,aspirínorbita,planéta,aspirín
osamelý,sámosamelý,hmotaosamelý,sám,hmota
osobnosť,povahaosobnosť,slepýosobnosť,povaha,slepý
ospravedlnenie,odpustiťospravedlnenie,zdravýospravedlnenie,odpustiť,zdravý
ostreľovač,strelecostreľovač,vyslobodiťostreľovač,strelec,vyslobodiť
osudný,smrteľnýosudný,terazosudný,smrteľný,teraz
osviežiť,čerstvýosviežiť,situáciaosviežiť,čerstvý,situácia
otec,matkaotec,detonátorotec,matka,detonátor
otáčať,otočiťotáčať,légiaotáčať,otočiť,légia
overiť,skontrolovaťoveriť,službyoveriť,skontrolovať,služby
ovocie,jablkoovocie,davovocie,jablko,dav
označiť,ukázaťoznačiť,trikoznačiť,ukázať,trik
očakávať,čakaťočakávať,polomeročakávať,čakať,polomer
očarujúci,atraktívnyočarujúci,trpieťočarujúci,atraktívny,trpieť
očividne,samozrejmeočividne,seržantočividne,samozrejme,seržant
palec,prstpalec,veličenstvopalec,prst,veličenstvo
palivo,plynpalivo,nemožnýpalivo,plyn,nemožný
paluba,kabínapaluba,slušnýpaluba,kabína,slušný
paradajka,zemiakparadajka,užparadajka,zemiak,už
paranormálny,nadprirodzenýparanormálny,matkaparanormálny,nadprirodzený,matka
parfum,rúžparfum,nočná moraparfum,rúž,nočná mora
patetický,úbohýpatetický,ranapatetický,úbohý,rana
peklo,rajpeklo,dovoliťpeklo,raj,dovoliť
peniaze,hotovosťpeniaze,mrakpeniaze,hotovosť,mrak
penis,vagínapenis,nahradiťpenis,vagína,nahradiť
pero,papierpero,námorníkpero,papier,námorník
perspektíva,pohľadperspektíva,septemberperspektíva,pohľad,september
pečeň,obličkapečeň,nepriateľpečeň,oblička,nepriateľ
peňaženka,vreckopeňaženka,rómeopeňaženka,vrecko,rómeo
pieseň,albumpieseň,uhlíkpieseň,album,uhlík
piesok,bahnopiesok,žoldnierpiesok,bahno,žoldnier
pilot,astronautpilot,kazárpilot,astronaut,kazár
pilulka,tabletkapilulka,odpusteniepilulka,tabletka,odpustenie
pivo,piťpivo,táborpivo,piť,tábor
pištoľ,puškapištoľ,inšpektorpištoľ,puška,inšpektor
plameň,oheňplameň,prevádzkovýplameň,oheň,prevádzkový
plast,cementplast,chuťplast,cement,chuť
plaviť,kotviťplaviť,podporaplaviť,kotviť,podpora
plný,prázdnyplný,rečplný,prázdny,reč
plot,stenaplot,roztaviťplot,stena,roztaviť
plukovník,generálplukovník,konfliktplukovník,generál,konflikt
plánovanie,prípravaplánovanie,šerifplánovanie,príprava,šerif
plávať,utopiťplávať,reportérplávať,utopiť,reportér
pobrežie,plážpobrežie,džezpobrežie,pláž,džez
pocit,dojempocit,zameraťpocit,dojem,zamerať
podivný,neobvyklýpodivný,maratónpodivný,neobvyklý,maratón
podnik,priemyselpodnik,bohapodnik,priemysel,boha
podnikateľ,milionárpodnikateľ,obeseniepodnikateľ,milionár,obesenie
podozrivý,pochybnosťpodozrivý,kopecpodozrivý,pochybnosť,kopec
podpis,pečiatkapodpis,chémiapodpis,pečiatka,chémia
podpísať,formulárpodpísať,mozogpodpísať,formulár,mozog
podvod,konšpiráciapodvod,limonádapodvod,konšpirácia,limonáda
pohreb,rakvapohreb,umožniťpohreb,rakva,umožniť
pojednávanie,vypočutiepojednávanie,mrhaťpojednávanie,vypočutie,mrhať
pokaziť,rozbiťpokaziť,štadiónpokaziť,rozbiť,štadión
poker,gamblingpoker,žalúdokpoker,gambling,žalúdok
pokojný,tichýpokojný,frekvenciapokojný,tichý,frekvencia
pokračovať,postupovaťpokračovať,skrinkapokračovať,postupovať,skrinka
pokrm,jedlopokrm,dobrepokrm,jedlo,dobre
pokus,vyskúšaťpokus,tichýpokus,vyskúšať,tichý
poliklinika,nemocnicapoliklinika,pečiatkapoliklinika,nemocnica,pečiatka
politický,kritickýpolitický,motýľpolitický,kritický,motýľ
politik,politikapolitik,minimálnypolitik,politika,minimálny
politológia,žurnalistikapolitológia,nechtpolitológia,žurnalistika,necht
poloha,miestopoloha,tvrdohlavýpoloha,miesto,tvrdohlavý
poludnie,polnocpoludnie,špiónpoludnie,polnoc,špión
pomoc,podporapomoc,právepomoc,podpora,práve
popis,profilpopis,krajinapopis,profil,krajina
poprava,obeseniepoprava,generátorpoprava,obesenie,generátor
poradiť,radaporadiť,kuraporadiť,rada,kura
poručík,seržantporučík,spevákporučík,seržant,spevák
porážka,víťazstvoporážka,tlačidloporážka,víťazstvo,tlačidlo
poskytnúť,ponúknuťposkytnúť,bleskposkytnúť,ponúknuť,blesk
poskytnúť.1,umožniťposkytnúť,terminálposkytnúť,umožniť,terminál
poslanie,úlohaposlanie,mesiacposlanie,úloha,mesiac
poslať,priniesťposlať,polnocposlať,priniesť,polnoc
posledný,prvýposledný,hniezdoposledný,prvý,hniezdo
postaviť,výstavbapostaviť,fotoaparátpostaviť,výstavba,fotoaparát
posteľ,pohovkaposteľ,rezignáciaposteľ,pohovka,rezignácia
postoj,stanoviskopostoj,zoopostoj,stanovisko,zoo
postup,procespostup,horúcipostup,proces,horúci
potkan,myšpotkan,odmietnuťpotkan,myš,odmietnuť
potreba,nevyhnutnýpotreba,veľvyslanecpotreba,nevyhnutný,veľvyslanec
potvrdiť,potvrdeniepotvrdiť,dôchodokpotvrdiť,potvrdenie,dôchodok
použitie,uplatniťpoužitie,žabapoužitie,uplatniť,žaba
povedať,hovoriťpovedať,dynastiapovedať,hovoriť,dynastia
povesť,kariérapovesť,unavenýpovesť,kariéra,unavený
povinnosť,zodpovednosťpovinnosť,strelecpovinnosť,zodpovednosť,strelec
povrch,vrstvapovrch,silnýpovrch,vrstva,silný
pozdraviť,zablahoželaťpozdraviť,popolpozdraviť,zablahoželať,popol
pozoruhodný,výnimočnýpozoruhodný,lesbapozoruhodný,výnimočný,lesba
pozícia,postaveniepozícia,slobodnýpozícia,postavenie,slobodný
počuť,počúvaťpočuť,okuliarepočuť,počúvať,okuliare
počítač,softvérpočítač,vždypočítač,softvér,vždy
poďakovať,vďačnýpoďakovať,súmrakpoďakovať,vďačný,súmrak
požiadavka,žiadosťpožiadavka,skontrolovaťpožiadavka,žiadosť,skontrolovať
prach,popolprach,riekaprach,popol,rieka
prasa,kravaprasa,kapacitaprasa,krava,kapacita
pravdepodobne,možnopravdepodobne,manažmentpravdepodobne,možno,manažment
pravdepodobný,pravdepodobnosťpravdepodobný,pozeraťpravdepodobný,pravdepodobnosť,pozerať
prašný,hrdzavýprašný,nižšíprašný,hrdzavý,nižší
prechádzka,zdriemnutieprechádzka,kanálprechádzka,zdriemnutie,kanál
predať,kúpiťpredať,prezývkapredať,kúpiť,prezývka
predmet,objektpredmet,večerapredmet,objekt,večera
prednáška,seminárprednáška,nadprirodzenýprednáška,seminár,nadprirodzený
predpoklad,záverpredpoklad,upozorniťpredpoklad,záver,upozorniť
predstavenie,šoupredstavenie,rasistapredstavenie,šou,rasista
predátor,korisťpredátor,lekárskypredátor,korisť,lekársky
preháňať,podceňovaťpreháňať,detonáciapreháňať,podceňovať,detonácia
prenajímateľ,nájomníkprenajímateľ,sprevádzaťprenajímateľ,nájomník,sprevádzať
prepustenie,rezignáciaprepustenie,ústaprepustenie,rezignácia,ústa
presun,pohybpresun,večnýpresun,pohyb,večný
prezident,kancelárprezident,obsahovaťprezident,kancelár,obsahovať
prežiť,žiťprežiť,protestprežiť,žiť,protest
priamo,priamypriamo,vzrušujúcipriamo,priamy,vzrušujúci
priateľ,kolegapriateľ,pornopriateľ,kolega,porno
priateľský,zdvorilýpriateľský,projektpriateľský,zdvorilý,projekt
priateľstvo,vzťahpriateľstvo,miestnosťpriateľstvo,vzťah,miestnosť
priezvisko,prezývkapriezvisko,učiťpriezvisko,prezývka,učiť
prijať,odmietnuťprijať,vežaprijať,odmietnuť,veža
prilákať,pozornosťprilákať,obrazprilákať,pozornosť,obraz
primárny,sekundárnyprimárny,mužprimárny,sekundárny,muž
princ,princeznáprinc,kalendárprinc,princezná,kalendár
pripraviť,pripravenýpripraviť,pravdepodobnosťpripraviť,pripravený,pravdepodobnosť
priznať,pripustiťpriznať,nízkypriznať,pripustiť,nízky
problém,nepríjemnosťproblém,úmrtieproblém,nepríjemnosť,úmrtie
profesionálny,amatérskyprofesionálny,potvrdenieprofesionálny,amatérsky,potvrdenie
profesor,dekanprofesor,úctaprofesor,dekan,úcta
program,projektprogram,usporiadaťprogram,projekt,usporiadať
prokurátor,právnikprokurátor,kontrolovaťprokurátor,právnik,kontrolovať
protokol,pravidloprotokol,vtipnýprotokol,pravidlo,vtipný
prototyp,modelprototyp,občerstvenieprototyp,model,občerstvenie
prvok,faktorprvok,milionárprvok,faktor,milionár
práca,zamestnaniepráca,pohľadpráca,zamestnanie,pohľad
prápor,plukprápor,škoricaprápor,pluk,škorica
príjem,ziskpríjem,sladkýpríjem,zisk,sladký
príjemný,pohodlnýpríjemný,kandidátpríjemný,pohodlný,kandidát
prísaha,prisahaťprísaha,smetiprísaha,prisahať,smeti
príspevok,charitapríspevok,pohovkapríspevok,charita,pohovka
prístav,zálivprístav,šialenstvoprístav,záliv,šialenstvo
prístrešok,úkrytprístrešok,hmotnosťprístrešok,úkryt,hmotnosť
prístroj,nástrojprístroj,držaťprístroj,nástroj,držať
prísť,doraziťprísť,astronautprísť,doraziť,astronaut
prízvuk,hlasprízvuk,kavalériaprízvuk,hlas,kavaléria
príčina,dôvodpríčina,sirotinecpríčina,dôvod,sirotinec
psychologický,lekárskypsychologický,čakaťpsychologický,lekársky,čakať
psychológia,anatómiapsychológia,prasklinapsychológia,anatómia,prasklina
publikum,davpublikum,pohárpublikum,dav,pohár
písanie,čítaniepísanie,ziskpísanie,čítanie,zisk
písať,čítaťpísať,výberpísať,čítať,výber
písmeno,telegrampísmeno,puškapísmeno,telegram,puška
píšťalka,rohpíšťalka,vesmírpíšťalka,roh,vesmír
pôžička,úverpôžička,zálivpôžička,úver,záliv
radosť,potešenieradosť,predávajúciradosť,potešenie,predávajúci
rakovina,nádorrakovina,pánrakovina,nádor,pán
rameno,rukarameno,potenciálrameno,ruka,potenciál
raňajky,večeraraňajky,výsledokraňajky,večera,výsledok
reaktor,generátorreaktor,kŕmiťreaktor,generátor,kŕmiť
realistický,optimistickýrealistický,kapsularealistický,optimistický,kapsula
reštaurácia,krčmareštaurácia,aidsreštaurácia,krčma,aids
riaditeľ,výrobcariaditeľ,červenáriaditeľ,výrobca,červená
riaditeľstvo,základňariaditeľstvo,zárukariaditeľstvo,základňa,záruka
robiť,urobiťrobiť,suchýrobiť,urobiť,suchý
robotník,poľnohospodárrobotník,eliminovaťrobotník,poľnohospodár,eliminovať
rodina,rodrodina,vzduchrodina,rod,vzduch
rodič,dospelýrodič,zajtrarodič,dospelý,zajtra
romantický,dramatickýromantický,dekaromantický,dramatický,deka
rozhodnosť,odvaharozhodnosť,opraviťrozhodnosť,odvaha,opraviť
rozkošný,milýrozkošný,počúvaťrozkošný,milý,počúvať
roztomilý,sladkýroztomilý,recepciaroztomilý,sladký,recepcia
rozumieť,uvedomiťrozumieť,oheňrozumieť,uvedomiť,oheň
rozumný,spravodlivýrozumný,zdriemnutierozumný,spravodlivý,zdriemnutie
rozvrh,kalendárrozvrh,južnýrozvrh,kalendár,južný
ryba,žralokryba,pacientryba,žralok,pacient
rybolov,lovrybolov,prekvapenierybolov,lov,prekvapenie
ráno,zajtraráno,arénaráno,zajtra,aréna
rím,kazárrím,sanitkarím,kazár,sanitka
ríša,dynastiaríša,mliekoríša,dynastia,mlieko
rýchlo,pomalyrýchlo,strelarýchlo,pomaly,strela
rýchlosť,vzdialenosťrýchlosť,inšpirovaťrýchlosť,vzdialenosť,inšpirovať
rýchly,pomalýrýchly,dvarýchly,pomalý,dva
sabotáž,špionážsabotáž,aktívnysabotáž,špionáž,aktívny
samuraj,ninjasamuraj,komisiasamuraj,ninja,komisia
satelit,radarsatelit,saťsatelit,radar,sať
schopnosť,kapacitaschopnosť,tichýschopnosť,kapacita,tichý
schválenie,povolenieschválenie,dôverovaťschválenie,povolenie,dôverovať
sebecký,tvrdohlavýsebecký,železosebecký,tvrdohlavý,železo
sedieť,stáťsedieť,pluksedieť,stáť,pluk
sen,nočná morasen,normálnesen,nočná mora,normálne
senát,parlamentsenát,kombináciasenát,parlament,kombinácia
senátor,guvernérsenátor,hrdzavýsenátor,guvernér,hrdzavý
severný,južnýseverný,výrobcaseverný,južný,výrobca
sieť,internetsieť,rodsieť,internet,rod
signál,frekvenciasignál,samovraždasignál,frekvencia,samovražda
silne,pevnesilne,pitvasilne,pevne,pitva
sklad,obchodsklad,blázonsklad,obchod,blázon
sklamanie,prekvapeniesklamanie,svedoksklamanie,prekvapenie,svedok
skoro,presneskoro,kráľovnáskoro,presne,kráľovná
skočiť,liezťskočiť,whiskyskočiť,liezť,whisky
skriňa,skrinkaskriňa,morskriňa,skrinka,mor
skromný,pokornýskromný,jarskromný,pokorný,jar
skryť,zakryťskryť,lístokskryť,zakryť,lístok
skupina,bandaskupina,prírodnýskupina,banda,prírodný
skutočnosť,pravdaskutočnosť,seniorskutočnosť,pravda,senior
skvelý,vynikajúciskvelý,marsskvelý,vynikajúci,mars
skúška,experimentskúška,lichotiťskúška,experiment,lichotiť
slabý,silnýslabý,vydesiťslabý,silný,vydesiť
slanina,toastslanina,bulvárslanina,toast,bulvár
sledovať,pozeraťsledovať,diamantsledovať,pozerať,diamant
slnko,mesiacslnko,mýtusslnko,mesiac,mýtus
sluha,otroksluha,urobiťsluha,otrok,urobiť
sláva,úžasnýsláva,vysvetleniesláva,úžasný,vysvetlenie
slávny,populárnyslávny,bombaslávny,populárny,bomba
smiech,úsmevsmiech,cisárskysmiech,úsmev,cisársky
smäd,hladsmäd,osobnýsmäd,hlad,osobný
sneh,dážďsneh,únoscasneh,dážď,únosca
socha,pamätníksocha,otvoreniesocha,pamätník,otvorenie
solárny,lunárnysolárny,naložiťsolárny,lunárny,naložiť
sonda,kapsulasonda,západnýsonda,kapsula,západný
spisovateľ,básnikspisovateľ,raketaspisovateľ,básnik,raketa
spojenie,kontaktspojenie,zbehspojenie,kontakt,zbeh
spor,konfliktspor,pavúkspor,konflikt,pavúk
sporák,rúrasporák,bielasporák,rúra,biela
spravodlivosť,pomstaspravodlivosť,vlasyspravodlivosť,pomsta,vlasy
správa,varovaniespráva,chudobaspráva,varovanie,chudoba
správny,nesprávnysprávny,skúsenosťsprávny,nesprávny,skúsenosť
správy,kanálsprávy,trochusprávy,kanál,trochu
spálňa,miestnosťspálňa,autogramspálňa,miestnosť,autogram
spánok,oddychspánok,odvahaspánok,oddych,odvaha
stanica,nástupištestanica,milýstanica,nástupište,milý
starosta,šerifstarosta,zachovaťstarosta,šerif,zachovať
stlačenie,tlačidlostlačenie,krčmastlačenie,tlačidlo,krčma
sto,tisícsto,kradnúťsto,tisíc,kradnúť
stolička,stôlstolička,rozvodstolička,stôl,rozvod
strach,hrôzastrach,fyzikastrach,hrôza,fyzika
stratégia,plánstratégia,tustratégia,plán,tu
strašidelný,desivýstrašidelný,poštastrašidelný,desivý,pošta
strašný,hroznýstrašný,strážstrašný,hrozný,stráž
strela,raketastrela,neschopnosťstrela,raketa,neschopnosť
stretnutie,konferenciastretnutie,kúpiťstretnutie,konferencia,kúpiť
stretnúť,vidieťstretnúť,palicastretnúť,vidieť,palica
strieborný,zlatýstrieborný,nervstrieborný,zlatý,nerv
striekačka,ihlastriekačka,zabudnúťstriekačka,ihla,zabudnúť
strielať,strelastrielať,kódstrielať,strela,kód
strihať,trhaťstrihať,slimákstrihať,trhať,slimák
stroj,robotstroj,žiariťstroj,robot,žiariť
strom,kríkstrom,realitastrom,krík,realita
studený,horúcistudený,vyskúšaťstudený,horúci,vyskúšať
stvorenie,monštrumstvorenie,metropolastvorenie,monštrum,metropola
stále,užstále,narodeniestále,už,narodenie
sudca,súdsudca,pumpasudca,súd,pumpa
svadba,zásnubysvadba,červsvadba,zásnuby,červ
sval,nervsval,zamestnaniesval,nerv,zamestnanie
svedectvo,svedoksvedectvo,veveričkasvedectvo,svedok,veverička
svetlo,temnotasvetlo,zvážiťsvetlo,temnota,zvážiť
svetový,medzinárodnýsvetový,cementsvetový,medzinárodný,cement
sviečka,lampasviečka,bojsviečka,lampa,boj
symbol,vlajkasymbol,nocsymbol,vlajka,noc
syn,dcérasyn,podobnýsyn,dcéra,podobný
syndróm,príznaksyndróm,zodpovednosťsyndróm,príznak,zodpovednosť
synovec,vnuksynovec,občianskysynovec,vnuk,občiansky
syr,chliebsyr,chybasyr,chlieb,chyba
systém,sieťsystém,mesiacsystém,sieť,mesiac
sóda,limonádasóda,dospievajúcisóda,limonáda,dospievajúci
súcit,trpezlivosťsúcit,pyramídasúcit,trpezlivosť,pyramída
súkromie,súkromnýsúkromie,biskupsúkromie,súkromný,biskup
sľub,zárukasľub,populárnysľub,záruka,populárny
talent,potenciáltalent,výstavbatalent,potenciál,výstavba
tam,tutam,zlotam,tu,zlo
tanec,tanečníktanec,právniktanec,tanečník,právnik
tanier,misatanier,modernýtanier,misa,moderný
taška,krabicataška,nevyhnutnýtaška,krabica,nevyhnutný
technika,metódatechnika,nešťastnýtechnika,metóda,nešťastný
teenager,dospievajúciteenager,krvteenager,dospievajúci,krv
tehotenstvo,narodenietehotenstvo,kompastehotenstvo,narodenie,kompas
tekutina,kvapalinatekutina,stáťtekutina,kvapalina,stáť
telefón,hovortelefón,obdivovaťtelefón,hovor,obdivovať
televízia,rádiotelevízia,úkryttelevízia,rádio,úkryt
tenis,golftenis,prázdnytenis,golf,prázdny
teplota,teploteplota,škrabanecteplota,teplo,škrabanec
tepna,žilkatepna,lojálnytepna,žilka,lojálny
teória,myšlienkateória,smutnýteória,myšlienka,smutný
ticho,tichýticho,zbieraťticho,tichý,zbierať
titul,menotitul,pomáhaťtitul,meno,pomáhať
tkanivo,kožatkanivo,nobeltkanivo,koža,nobel
tlak,pulztlak,planétatlak,pulz,planéta
tlak.1,silatlak,zdravietlak,sila,zdravie
tmavý,tieňovýtmavý,vínotmavý,tieňový,víno
to,čoto,dobrovoľníkto,čo,dobrovoľník
tornádo,hurikántornádo,otroktornádo,hurikán,otrok
torta,dezerttorta,regionálnytorta,dezert,regionálny
tradičný,modernýtradičný,sekundatradičný,moderný,sekunda
tragický,smutnýtragický,ranatragický,smutný,rana
tri,jedentri,typickýtri,jeden,typický
trojitý,dvojitýtrojitý,vplyvtrojitý,dvojitý,vplyv
trojuholník,kruhtrojuholník,ženíchtrojuholník,kruh,ženích
trón,korunatrón,pozorovanietrón,koruna,pozorovanie
tunel,mosttunel,jógatunel,most,jóga
tvrdý,tuhýtvrdý,vytváraťtvrdý,tuhý,vytvárať
tím,ligatím,otvoriťtím,liga,otvoriť
týždenný,dennýtýždenný,korunatýždenný,denný,koruna
týždeň,mesiactýždeň,naivnýtýždeň,mesiac,naivný
ucho,okoucho,nezmyselnýucho,oko,nezmyselný
udalosť,fenoménudalosť,nesprávnyudalosť,fenomén,nesprávny
udržiavať,zachovaťudržiavať,senzačnýudržiavať,zachovať,senzačný
ulica,bulvárulica,operovaťulica,bulvár,operovať
umelý,prírodnýumelý,tajomníkumelý,prírodný,tajomník
umyť,vyčistiťumyť,starýumyť,vyčistiť,starý
umývadlo,toaletaumývadlo,ufoumývadlo,toaleta,ufo
uniesť,únosuniesť,trofejuniesť,únos,trofej
uniforma,odznakuniforma,prekážkauniforma,odznak,prekážka
uniknúť,utiecťuniknúť,zdvorilýuniknúť,utiecť,zdvorilý
univerzitný,vysokoškolskýuniverzitný,hodnotauniverzitný,vysokoškolský,hodnota
upír,zombieupír,rozprávaťupír,zombie,rozprávať
uraziť,nahnevaťuraziť,prvýuraziť,nahnevať,prvý
uspieť,zvládnuťuspieť,nenávisťuspieť,zvládnuť,nenávisť
uterák,dekauterák,optimistickýuterák,deka,optimistický
utečenec,zbehutečenec,strelný prachutečenec,zbeh,strelný prach
utorok,pondelokutorok,handričkautorok,pondelok,handrička
utratiť,mrhaťutratiť,nadšenieutratiť,mrhať,nadšenie
uväznenie,trestuväznenie,nádržuväznenie,trest,nádrž
uzdravenie,zotavenieuzdravenie,cukoruzdravenie,zotavenie,cukor
učiteľ,študentučiteľ,kvapkaučiteľ,študent,kvapka
vajce,hniezdovajce,mafiavajce,hniezdo,mafia
vakcína,protijedvakcína,ťažkývakcína,protijed,ťažký
vanilka,škoricavanilka,dedkovanilka,škorica,dedko
vchod,východvchod,polievkavchod,východ,polievka
veda,technológiaveda,uchmatnúťveda,technológia,uchmatnúť
vedec,géniusvedec,hladvedec,génius,hlad
vedieť,rozoznaťvedieť,odznakvedieť,rozoznať,odznak
vedieť.1,terazvedieť,úlohavedieť,teraz,úloha
ventilácia,ventilventilácia,úradneventilácia,ventil,úradne
venuša,marsvenuša,technickývenuša,mars,technický
veriť,dôverovaťveriť,hrôzaveriť,dôverovať,hrôza
verný,lojálnyverný,obeťverný,lojálny,obeť
veta,slovoveta,pripustiťveta,slovo,pripustiť
večer,nocvečer,krémvečer,noc,krém
večierok,recepciavečierok,básnikvečierok,recepcia,básnik
veľkolepý,senzačnýveľkolepý,čítanieveľkolepý,senzačný,čítanie
veľkorysý,súcitnýveľkorysý,značkaveľkorysý,súcitný,značka
veľmi,extrémneveľmi,tlačiťveľmi,extrémne,tlačiť
video,dvdvideo,palácvideo,dvd,palác
vidlička,lyžicavidlička,mníchvidlička,lyžica,mních
viera,nádejviera,vozidloviera,nádej,vozidlo
vinný,nevinnývinný,nádorvinný,nevinný,nádor
vitamín,proteínvitamín,nakoniecvitamín,proteín,nakoniec
vlk,medveďvlk,pýchavlk,medveď,pýcha
vláda,správavláda,pomalývláda,správa,pomalý
vnútri,vonkuvnútri,nahnevaťvnútri,vonku,nahnevať
vodca,členvodca,hroznývodca,člen,hrozný
vodič,cestujúcivodič,predstavivosťvodič,cestujúci,predstavivosť
vodka,whiskyvodka,odborníkvodka,whisky,odborník
vodík,uhlíkvodík,naivnývodík,uhlík,naivný
vojenský,občianskyvojenský,hriechvojenský,občiansky,hriech
volič,kandidátvolič,ihlavolič,kandidát,ihla
voziť,jazdiťvoziť,čipvoziť,jazdiť,čip
voľba,kampaňvoľba,spustiťvoľba,kampaň,spustiť
voľba.1,výbervoľba,varovanievoľba,výber,varovanie
vrah,zabijakvrah,skúmaťvrah,zabijak,skúmať
vražda,samovraždavražda,pôsobivývražda,samovražda,pôsobivý
vrch,kopecvrch,sexuálnyvrch,kopec,sexuálny
vreckovka,handričkavreckovka,amatérskyvreckovka,handrička,amatérsky
vrtuľník,sanitkavrtuľník,tretívrtuľník,sanitka,tretí
vtip,trikvtip,rukavtip,trik,ruka
vták,motýľvták,príkazvták,motýľ,príkaz
vybaviť,vybavenievybaviť,vonkuvybaviť,vybavenie,vonku
vydieranie,úplatokvydieranie,poľnohospodárvydieranie,úplatok,poľnohospodár
vyhlásenie,komentárvyhlásenie,otráviťvyhlásenie,komentár,otráviť
vyhrať,získaťvyhrať,chliebvyhrať,získať,chlieb
vyjadriť,opísaťvyjadriť,nevinnývyjadriť,opísať,nevinný
vynikajúci,chutnývynikajúci,vagínavynikajúci,chutný,vagína
vypočítať,počítaťvypočítať,medvypočítať,počítať,med
vyrábať,vytváraťvyrábať,rukojemníkvyrábať,vytvárať,rukojemník
vysielač,snímačvysielač,firmavysielač,snímač,firma
vysoký,nízkyvysoký,profilvysoký,nízky,profil
vystrašiť,vydesiťvystrašiť,inváziavystrašiť,vydesiť,invázia
vyšetrovateľ,analytikvyšetrovateľ,sukňavyšetrovateľ,analytik,sukňa
vyšetrovať,preskúmaťvyšetrovať,továreňvyšetrovať,preskúmať,továreň
vyšší,nižšívyšší,piknikvyšší,nižší,piknik
vzdelanie,zdravievzdelanie,rohvzdelanie,zdravie,roh
vzrušený,hrdývzrušený,tabletkavzrušený,hrdý,tabletka
vášeň,nadšenievášeň,čašníkvášeň,nadšenie,čašník
väzenie,celaväzenie,prípravaväzenie,cela,príprava
väzeň,rukojemníkväzeň,klebetaväzeň,rukojemník,klebeta
vízia,zjavenievízia,slovovízia,zjavenie,slovo
víťaz,porazenývíťaz,mäkkývíťaz,porazený,mäkký
vôbec,nikdyvôbec,nepohodlnývôbec,nikdy,nepohodlný
výbor,komisiavýbor,golfvýbor,komisia,golf
výbušný,bombavýbušný,výročievýbušný,bomba,výročie
východný,západnývýchodný,slovníkvýchodný,západný,slovník
výkupné,únoscavýkupné,fázavýkupné,únosca,fáza
výroba,továreňvýroba,otecvýroba,továreň,otec
výrobok,značkavýrobok,sobotavýrobok,značka,sobota
výsosť,veličenstvovýsosť,uhlievýsosť,veličenstvo,uhlie
výstava,galériavýstava,osolvýstava,galéria,osol
vývoj,pokrokvývoj,nemocnicavývoj,pokrok,nemocnica
výzva,prekážkavýzva,internetvýzva,prekážka,internet
výška,hmotnosťvýška,ustarostenývýška,hmotnosť,ustarostený
včera,dnesvčera,prehĺtaťvčera,dnes,prehĺtať
vďačnosť,pohostinnosťvďačnosť,závervďačnosť,pohostinnosť,záver
vľavo,vpravovľavo,presnevľavo,vpravo,presne
všeobecne,prirodzenevšeobecne,vietorvšeobecne,prirodzene,vietor
watson,sherlockwatson,nelegálnywatson,sherlock,nelegálny
zabezpečiť,bezpečnýzabezpečiť,vlastnezabezpečiť,bezpečný,vlastne
zabiť,otráviťzabiť,neobvyklýzabiť,otráviť,neobvyklý
zachovať,držaťzachovať,bandazachovať,držať,banda
zachrániť,vyslobodiťzachrániť,čerstvýzachrániť,vyslobodiť,čerstvý
zadarmo,voľnezadarmo,manažérzadarmo,voľne,manažér
zadný,prednýzadný,sériazadný,predný,séria
zadok,riťzadok,rodeozadok,riť,rodeo
zahrabať,kopaťzahrabať,proteínzahrabať,kopať,proteín
zakázať,zakázanýzakázať,väčšinazakázať,zakázaný,väčšina
zapamätať,zabudnúťzapamätať,naliehavýzapamätať,zabudnúť,naliehavý
zapôsobiť,lichotiťzapôsobiť,spinálnyzapôsobiť,lichotiť,spinálny
zariadenie,čipzariadenie,možnozariadenie,čip,možno
zastaviť,zabrániťzastaviť,celazastaviť,zabrániť,cela
zatvorenie,otvoreniezatvorenie,peszatvorenie,otvorenie,pes
zatvorené,uzamknutézatvorené,cesnakzatvorené,uzamknuté,cesnak
zatýkať,trestaťzatýkať,nikdyzatýkať,trestať,nikdy
zaujímavý,vzrušujúcizaujímavý,spoločnosťzaujímavý,vzrušujúci,spoločnosť
zavrieť,otvoriťzavrieť,hrdinazavrieť,otvoriť,hrdina
