target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
horrível,terrívelhorrível,guardahorrível,terrível,guarda
humano,homemhumano,distintivohumano,homem,distintivo
idiota,toloidiota,libraidiota,tolo,libra
imenso,grandeimenso,filhaimenso,grande,filha
imperador,imperialimperador,adultoimperador,imperial,adulto
importante,valiosoimportante,tormentoimportante,valioso,tormento
importância,significadoimportância,amaimportância,significado,ama
impotente,desamparadoimpotente,talvezimpotente,desamparado,talvez
impressionar,lisonjearimpressionar,espinalimpressionar,lisonjear,espinal
impressão digital,dnaimpressão digital,saborosoimpressão digital,dna,saboroso
império,dinastiaimpério,comissãoimpério,dinastia,comissão
imundo,nojentoimundo,statusimundo,nojento,status
incapaz,incapacidadeincapaz,secoincapaz,incapacidade,seco
incrível,impressionanteincrível,botaincrível,impressionante,bota
indicar,apontarindicar,truqueindicar,apontar,truque
individual,pessoaindividual,espadaindividual,pessoa,espada
inesperadamente,repentinoinesperadamente,arquivoinesperadamente,repentino,arquivo
infecção,vírusinfecção,comandanteinfecção,vírus,comandante
inferior,superiorinferior,ilusãoinferior,superior,ilusão
inferno,paraísoinferno,permitirinferno,paraíso,permitir
informante,fonteinformante,sorririnformante,fonte,sorrir
informar,relatarinformar,assustadorinformar,relatar,assustador
informação,dadosinformação,tosseinformação,dados,tosse
infortúnio,lamentávelinfortúnio,descreverinfortúnio,lamentável,descrever
infância,juventudeinfância,leiinfância,juventude,lei
injeção,doseinjeção,às vezesinjeção,dose,às vezes
injusto,injustiçainjusto,escudoinjusto,injustiça,escudo
inseto,aranhainseto,embaixadorinseto,aranha,embaixador
inspeção,exameinspeção,pobreinspeção,exame,pobre
inspiração,inspirarinspiração,bebéinspiração,inspirar,bebé
instrumento,ferramentainstrumento,conterinstrumento,ferramenta,conter
inteligente,espertointeligente,bonecainteligente,esperto,boneca
intencionalmente,acidentalmenteintencionalmente,ponteintencionalmente,acidentalmente,ponte
intenção,propósitointenção,colherintenção,propósito,colher
interessante,excitanteinteressante,companhiainteressante,excitante,companhia
intuição,instintointuição,comercialintuição,instinto,comercial
inverno,verãoinverno,propósitoinverno,verão,propósito
investidor,banqueiroinvestidor,contaminaçãoinvestidor,banqueiro,contaminação
investigador,analistainvestigador,saiainvestigador,analista,saia
investigar,examinarinvestigar,anatomiainvestigar,examinar,anatomia
investir,finançainvestir,bispoinvestir,finança,bispo
inútil,imprestávelinútil,xícarainútil,imprestável,xícara
ir,entrarir,quantidadeir,entrar,quantidade
irmão,irmãirmão,comentárioirmão,irmã,comentário
irresponsável,irracionalirresponsável,plataformairresponsável,irracional,plataforma
irónico,ironiairónico,grãoirónico,ironia,grão
isca,armadilhaisca,jáisca,armadilha,já
joelho,ombrojoelho,limonadajoelho,ombro,limonada
jogador,treinadorjogador,fornojogador,treinador,forno
jogo,jogarjogo,abaixojogo,jogar,abaixo
jornal,artigojornal,lealdadejornal,artigo,lealdade
jornalista,repórterjornalista,carojornalista,repórter,caro
juiz,tribunaljuiz,agradáveljuiz,tribunal,agradável
julgamento,audiçãojulgamento,desperdíciojulgamento,audição,desperdício
julho,junhojulho,herançajulho,junho,herança
julieta,romeujulieta,contratarjulieta,romeu,contratar
juramento,jurarjuramento,competiçãojuramento,jurar,competição
justiça,vingançajustiça,cobertorjustiça,vingança,cobertor
jóia,diamantejóia,diretojóia,diamante,direto
júnior,séniorjúnior,factorjúnior,sénior,factor
lagarto,rãlagarto,orquestralagarto,rã,orquestra
lago,riolago,sérieslago,rio,séries
lagosta,atumlagosta,bíblialagosta,atum,bíblia
lamber,chuparlamber,engenheirolamber,chupar,engenheiro
laranja,verdelaranja,tribunallaranja,verde,tribunal
lavagem,limparlavagem,alertalavagem,limpar,alerta
legal,ilegallegal,trazerlegal,ilegal,trazer
lembrar,esquecerlembrar,urgentelembrar,esquecer,urgente
lenda,mitolenda,recuperarlenda,mito,recuperar
lenço,panolenço,presalenço,pano,presa
leste,oesteleste,penaleste,oeste,pena
leão,dragãoleão,exigirleão,dragão,exigir
liberal,conservadorliberal,furacãoliberal,conservador,furacão
licenciado,diplomalicenciado,resgatelicenciado,diploma,resgate
limusine,táxilimusine,nadalimusine,táxi,nada
lindo,bonitolindo,operacionallindo,bonito,operacional
ling,mingling,beberling,ming,beber
literatura,arteliteratura,hotelliteratura,arte,hotel
livre,livrementelivre,gerentelivre,livremente,gerente
livro,bíblialivro,xerifelivro,bíblia,xerife
lixo,lixeiralixo,aterrarlixo,lixeira,aterrar
lobo,ursolobo,atrasadolobo,urso,atrasado
local,regionallocal,prazerlocal,regional,prazer
localização,locallocalização,lésbicalocalização,local,lésbica
longo,curtolongo,fugirlongo,curto,fugir
louco,paranóicolouco,cobrirlouco,paranóico,cobrir
lutador,campeãolutador,realidadelutador,campeão,realidade
lutar,combaterlutar,redelutar,combater,rede
luz,escuridãoluz,considerarluz,escuridão,considerar
lá,aquilá,livrementelá,aqui,livremente
líder,membrolíder,terrívellíder,membro,terrível
maionese,ketchupmaionese,continuarmaionese,ketchup,continuar
mala,pastamala,inspirarmala,pasta,inspirar
mamã,papámamã,ritualmamã,papá,ritual
mandar,trazermandar,meia-noitemandar,trazer,meia-noite
mangueira,bombearmangueira,inocentemangueira,bombear,inocente
manhã,amanhãmanhã,carimbomanhã,amanhã,carimbo
manifestação,protestomanifestação,perdoarmanifestação,protesto,perdoar
manipular,controlarmanipular,muromanipular,controlar,muro
mano,gajomano,caosmano,gajo,caos
manteiga,melmanteiga,procurarmanteiga,mel,procurar
manter,esperarmanter,racistamanter,esperar,racista
manter.1,preservarmanter,sensacionalmanter,preservar,sensacional
manutenção,serviçomanutenção,cantomanutenção,serviço,canto
mapa,bússolamapa,justomapa,bússola,justo
marinha,marinhomarinha,noivadomarinha,marinho,noivado
marinheiro,piratamarinheiro,espetáculomarinheiro,pirata,espetáculo
marketing,anúnciomarketing,contatomarketing,anúncio,contato
martelo,bastãomartelo,doismartelo,bastão,dois
massagem,iogamassagem,curtomassagem,ioga,curto
mastigar,engolirmastigar,futuromastigar,engolir,futuro
matar,venenomatar,incomummatar,veneno,incomum
matemática,físicamatemática,comprarmatemática,física,comprar
mau,bommau,conspiraçãomau,bom,conspiração
mecânico,técnicomecânico,confortávelmecânico,técnico,confortável
medalha,troféumedalha,rotamedalha,troféu,rota
medalhão,artefatomedalhão,bancáriomedalhão,artefato,bancário
medo,horrormedo,pacíficomedo,horror,pacífico
meio-dia,meia-noitemeio-dia,espiãomeio-dia,meia-noite,espião
melhoria,mudançamelhoria,rodeiomelhoria,mudança,rodeio
menos,maismenos,empresamenos,mais,empresa
mensagem,avisomensagem,pobrezamensagem,aviso,pobreza
mentiroso,mentiramentiroso,saídamentiroso,mentira,saída
metal,ferrometal,municípiometal,ferro,município
metro,quilómetrometro,álbummetro,quilómetro,álbum
microfone,câmeramicrofone,subestimarmicrofone,câmera,subestimar
microscópio,telescópiomicroscópio,sulmicroscópio,telescópio,sul
militares,civilmilitares,espirituosomilitares,civil,espirituoso
ministro,embaixadorministro,voltaministro,embaixador,volta
ministério,embaixadaministério,entenderministério,embaixada,entender
minuto,segundominuto,caridademinuto,segundo,caridade
misericórdia,perdãomisericórdia,prevenirmisericórdia,perdão,prevenir
missão,tarefamissão,matériamissão,tarefa,matéria
mistura,combinaçãomistura,novembromistura,combinação,novembro
mistério,segredomistério,estouromistério,segredo,estouro
miséria,pobrezamiséria,jantarmiséria,pobreza,jantar
modesto,humildemodesto,táximodesto,humilde,táxi
molhado,secomolhado,adolescênciamolhado,seco,adolescência
molho,crememolho,jurarmolho,creme,jurar
monitor,ecrãmonitor,rapazesmonitor,ecrã,rapazes
montanha,colinamontanha,escutarmontanha,colina,escutar
morada,númeromorada,conseguirmorada,número,conseguir
morango,bananamorango,experiênciamorango,banana,experiência
morfina,aspirinamorfina,localmorfina,aspirina,local
morrer,sofrermorrer,fenómenomorrer,sofrer,fenómeno
morto,vivomorto,inserirmorto,vivo,inserir
mosca,aterrarmosca,pulsomosca,aterrar,pulso
mosteiro,templomosteiro,respostamosteiro,templo,resposta
motel,hotelmotel,gansomotel,hotel,ganso
motor,tanquemotor,sofrimentomotor,tanque,sofrimento
muitas vezes,às vezesmuitas vezes,okmuitas vezes,às vezes,ok
muito,extremamentemuito,empurrarmuito,extremamente,empurrar
mulher,viúvamulher,bombearmulher,viúva,bombear
mundo,internacionalmundo,cimentomundo,internacional,cimento
museu,bibliotecamuseu,combinaçãomuseu,biblioteca,combinação
mutação,evoluçãomutação,navalmutação,evolução,naval
máquina,robômáquina,brilhomáquina,robô,brilho
máximo,mínimomáximo,generalmáximo,mínimo,general
míssil,foguetemíssil,incapacidademíssil,foguete,incapacidade
músculo,nervomúsculo,empregomúsculo,nervo,emprego
música,jazzmúsica,piqueniquemúsica,jazz,piquenique
músico,cantormúsico,cairmúsico,cantor,cair
nadar,afogarnadar,repórternadar,afogar,repórter
namorado,amantenamorado,confiarnamorado,amante,confiar
nariz,bocanariz,feranariz,boca,fera
navio,tripulaçãonavio,vivernavio,tripulação,viver
nação,paísnação,bastantenação,país,bastante
negativo,positivonegativo,céunegativo,positivo,céu
negócio,indústrianegócio,deusnegócio,indústria,deus
nervoso,preocupadonervoso,culturanervoso,preocupado,cultura
neve,chuvaneve,sequestradorneve,chuva,sequestrador
nevoeiro,nuvemnevoeiro,pessoanevoeiro,nuvem,pessoa
noiva,noivonoiva,mentiranoiva,noivo,mentira
normal,saudávelnormal,ficarnormal,saudável,ficar
norte,sulnorte,produtornorte,sul,produtor
notável,excepcionalnotável,super-homemnotável,excepcional,super-homem
notícias,canalnotícias,pouconotícias,canal,pouco
novo,velhonovo,ilegalnovo,velho,ilegal
nuclear,atómiconuclear,lealnuclear,atómico,leal
náusea,diarreianáusea,difícilnáusea,diarreia,difícil
obviamente,claramenteobviamente,sargentoobviamente,claramente,sargento
oceano,maroceano,perfiloceano,mar,perfil
ocultar,cobrirocultar,bilheteocultar,cobrir,bilhete
oeste,suloeste,tripulaçãooeste,sul,tripulação
ofender,insultarofender,primeiroofender,insultar,primeiro
oficial,oficialmenteoficial,rabooficial,oficialmente,rabo
ontem,hojeontem,engolirontem,hoje,engolir
oponente,inimigooponente,arranhãooponente,inimigo,arranhão
opção,escolhaopção,romanoopção,escolha,romano
ordem,comandarordem,magnéticoordem,comandar,magnético
orelha,olhoorelha,criarorelha,olho,criar
organizar,arranjarorganizar,válvulaorganizar,arranjar,válvula
outono,primaveraoutono,atençãooutono,primavera,atenção
outubro,setembrooutubro,antídotooutubro,setembro,antídoto
ouvir,escutarouvir,óculosouvir,escutar,óculos
ovo,ninhoovo,máfiaovo,ninho,máfia
oxigénio,aroxigénio,áfricaoxigénio,ar,áfrica
pacote,envelopepacote,dramáticopacote,envelope,dramático
padre,mongepadre,finopadre,monge,fino
pai,mãepai,revelaçãopai,mãe,revelação
paixão,entusiasmopaixão,empregadopaixão,entusiasmo,empregado
palestra,semináriopalestra,ingénuopalestra,seminário,ingénuo
papá,tiopapá,ocorrerpapá,tio,ocorrer
para sempre,eternopara sempre,estreitopara sempre,eterno,estreito
paranormal,sobrenaturalparanormal,mãeparanormal,sobrenatural,mãe
parente,adultoparente,amanhãparente,adulto,amanhã
partida,chegadapartida,desamparadopartida,chegada,desamparado
partida.1,torneiopartida,porcopartida,torneio,porco
partir,esmagarpartir,estádiopartir,esmagar,estádio
partícula,matériapartícula,amantepartícula,matéria,amante
parágrafo,secçãoparágrafo,gratoparágrafo,secção,grato
passado,futuropassado,géniopassado,futuro,génio
passaporte,bilhetepassaporte,conceitopassaporte,bilhete,conceito
passeio,dirigirpasseio,chippasseio,dirigir,chip
pato,gansopato,milhãopato,ganso,milhão
patrulha,guardapatrulha,virarpatrulha,guarda,virar
patético,miserávelpatético,administraçãopatético,miserável,administração
pedir,exigirpedir,químicapedir,exigir,química
pedra,rochapedra,cabinepedra,rocha,cabine
peito,estômagopeito,escolhapeito,estômago,escolha
peixe,tubarãopeixe,situaçãopeixe,tubarão,situação
pensar,considerarpensar,fontepensar,considerar,fonte
pequeno,poucopequeno,fasepequeno,pouco,fase
pequeno-almoço,jantarpequeno-almoço,malpequeno-almoço,jantar,mal
perfeito,idealperfeito,milperfeito,ideal,mil
perfume,batomperfume,pesadeloperfume,batom,pesadelo
perguntar,questionarperguntar,contratoperguntar,questionar,contrato
perigo,riscoperigo,papelperigo,risco,papel
perigoso,arriscadoperigoso,divórcioperigoso,arriscado,divórcio
permanecer,ficarpermanecer,ouropermanecer,ficar,ouro
perseguir,seguirperseguir,reflexãoperseguir,seguir,reflexão
personalidade,personagempersonalidade,cegopersonalidade,personagem,cego
perspectiva,visãoperspectiva,fábricaperspectiva,visão,fábrica
perturbar,interromperperturbar,modernoperturbar,interromper,moderno
peru,frangoperu,orgulhoperu,frango,orgulho
perímetro,raioperímetro,otimistaperímetro,raio,otimista
período,faseperíodo,macacoperíodo,fase,macaco
pesadamente,pesadopesadamente,agentepesadamente,pesado,agente
pescar,caçarpescar,silenciosopescar,caçar,silencioso
pescoço,gargantapescoço,entrarpescoço,garganta,entrar
pessoas,populaçãopessoas,armadilhapessoas,população,armadilha
peça,fragmentopeça,ocasionalmentepeça,fragmento,ocasionalmente
pia,casa-de-banhopia,ovnipia,casa-de-banho,ovni
piada,truquepiada,mãopiada,truque,mão
piloto,astronautapiloto,césarpiloto,astronauta,césar
pintor,artistapintor,extrapintor,artista,extra
planeamento,preparaçãoplaneamento,gripeplaneamento,preparação,gripe
plausível,explicaçãoplausível,colegaplausível,explicação,colega
plástico,cimentoplástico,gostoplástico,cimento,gosto
poema,textopoema,preocupaçãopoema,texto,preocupação
poker,jogarpoker,estômagopoker,jogar,estômago
polegar,dedopolegar,majestadepolegar,dedo,majestade
política,críticopolítica,borboletapolítica,crítico,borboleta
política.1,jornalismopolítica,unhapolítica,jornalismo,unha
político,políticapolítico,mínimopolítico,política,mínimo
por,inserirpor,escrivaninhapor,inserir,escrivaninha
porco,vacaporco,capacidadeporco,vaca,capacidade
porta,janelaporta,evidênciaporta,janela,evidência
porto,baíaporto,loucuraporto,baía,loucura
portão,portalportão,elogioportão,portal,elogio
posição,statusposição,solteiroposição,status,solteiro
possibilidade,oportunidadepossibilidade,prontopossibilidade,oportunidade,pronto
prata,ouroprata,nervoprata,ouro,nervo
praticamente,literalmentepraticamente,hojepraticamente,literalmente,hoje
prato,tigelaprato,firmementeprato,tigela,firmemente
prazeroso,confortávelprazeroso,farsaprazeroso,confortável,farsa
precisar,necessárioprecisar,hospitalidadeprecisar,necessário,hospitalidade
predador,presapredador,ritmopredador,presa,ritmo
prefeito,xerifeprefeito,vacaprefeito,xerife,vaca
prender,punirprender,nuncaprender,punir,nunca
preparar,prontopreparar,probabilidadepreparar,pronto,probabilidade
presente,elogiopresente,frentepresente,elogio,frente
presidente,chancelerpresidente,mongepresidente,chanceler,monge
pressione,botãopressione,distânciapressione,botão,distância
pressão,pulsopressão,repulsivopressão,pulso,repulsivo
preto,brancopreto,espionagempreto,branco,espionagem
preço,valorpreço,realpreço,valor,real
primo,familiarprimo,evoluçãoprimo,familiar,evolução
primário,secundárioprimário,homemprimário,secundário,homem
principe,princesaprincipe,calendárioprincipe,princesa,calendário
prisioneiro,refémprisioneiro,bisbolheticeprisioneiro,refém,bisbolhetice
prisão,celaprisão,preparaçãoprisão,cela,preparação
privacidade,privadoprivacidade,lordeprivacidade,privado,lorde
problema,sarilhoproblema,morteproblema,sarilho,morte
procedimento,processarprocedimento,quenteprocedimento,processar,quente
produto,marcaproduto,sábadoproduto,marca,sábado
produzir,criarproduzir,refémproduzir,criar,refém
produção,fábricaprodução,papáprodução,fábrica,papá
professor,reitorprofessor,necessárioprofessor,reitor,necessário
professora,estudanteprofessora,gotaprofessora,estudante,gota
profissional,amadorprofissional,confirmaçãoprofissional,amador,confirmação
programa,projetoprograma,arranjarprograma,projeto,arranjar
proibir,proibidoproibir,rochaproibir,proibido,rocha
promessa,garantiapromessa,originalpromessa,garantia,original
promotor,advogadopromotor,controlarpromotor,advogado,controlar
proprietário,propriedadeproprietário,sobremesaproprietário,propriedade,sobremesa
prosseguir,continuarprosseguir,gabineteprosseguir,continuar,gabinete
protocolo,regraprotocolo,pirataprotocolo,regra,pirata
protótipo,modeloprotótipo,superiorprotótipo,modelo,superior
prova,evidênciaprova,extremamenteprova,evidência,extremamente
provavelmente,talvezprovavelmente,gestãoprovavelmente,talvez,gestão
providenciar,permitirprovidenciar,relâmpagoprovidenciar,permitir,relâmpago
provável,probabilidadeprovável,observaprovável,probabilidade,observa
prémio,nobelprémio,igrejaprémio,nobel,igreja
psicologia,anatomiapsicologia,fumarpsicologia,anatomia,fumar
psicológico,médicopsicológico,aguardepsicológico,médico,aguarde
pular,escalarpular,uísquepular,escalar,uísque
puxar,empurrarpuxar,torneiopuxar,empurrar,torneio
páre,prevenirpáre,celapáre,prevenir,cela
pássaro,borboletapássaro,comandarpássaro,borboleta,comandar
pénis,vaginapénis,substituirpénis,vagina,substituir
pó,cinzaspó,riopó,cinzas,rio
qualidade,quantidadequalidade,alhoqualidade,quantidade,alho
quantidade,somaquantidade,lisonjearquantidade,soma,lisonjear
quartel-general,basequartel-general,garantiaquartel-general,base,garantia
quarto,metadequarto,dúvidaquarto,metade,dúvida
quarto.1,salaquarto,mudançaquarto,sala,mudança
quarto.2,terceiroquarto,rãquarto,terceiro,rã
quatro,doisquatro,campeãoquatro,dois,campeão
queijo,pãoqueijo,faltaqueijo,pão,falta
radiação,contaminaçãoradiação,vozradiação,contaminação,voz
raparigas,rapazesraparigas,subornoraparigas,rapazes,suborno
rapaz,raparigarapaz,desconfortávelrapaz,rapariga,desconfortável
rapidamente,devagarrapidamente,tirorapidamente,devagar,tiro
rapidez,distânciarapidez,castanhorapidez,distância,castanho
raptar,sequestrarraptar,troféuraptar,sequestrar,troféu
raramente,ocasionalmenteraramente,veiararamente,ocasionalmente,veia
ratazana,ratoratazana,privadoratazana,rato,privado
razoável,justorazoável,sensorrazoável,justo,sensor
real,verdadeiroreal,séniorreal,verdadeiro,sénior
realista,otimistarealista,cápsularealista,otimista,cápsula
realmente,efetivamenterealmente,enveloperealmente,efetivamente,envelope
reator,geradorreator,colinareator,gerador,colina
receio,preocupaçãoreceio,camisareceio,preocupação,camisa
receita,lucroreceita,submarinoreceita,lucro,submarino
recentemente,somenterecentemente,zombierecentemente,somente,zombie
recompensa,bónusrecompensa,secundáriorecompensa,bónus,secundário
rede,internetrede,clãrede,internet,clã
reduzir,aumentarreduzir,inglêsreduzir,aumentar,inglês
refeição,comidarefeição,oesterefeição,comida,oeste
refrescar,frescorefrescar,renúnciarefrescar,fresco,renúncia
refrigerante,limonadarefrigerante,rainharefrigerante,limonada,rainha
rei,rainharei,tabacorei,rainha,tabaco
reino,realreino,focarreino,real,focar
religião,filosofiareligião,mortalreligião,filosofia,mortal
remover,eliminarremover,abelharemover,eliminar,abelha
renda,contratarrenda,correspondênciarenda,contratar,correspondência
reparar,consertarreparar,raposareparar,consertar,raposa
repugnante,sujorepugnante,terremotorepugnante,sujo,terremoto
reputação,carreirareputação,diarreiareputação,carreira,diarreia
resgate,sequestradorresgate,milharesgate,sequestrador,milha
resistir,resistênciaresistir,metaderesistir,resistência,metade
responder,respostaresponder,olhoresponder,resposta,olho
restaurante,barrestaurante,sidarestaurante,bar,sida
retorno,voltaretorno,acidentalmenteretorno,volta,acidentalmente
reunir,recolherreunir,princesareunir,recolher,princesa
revista,playboyrevista,métodorevista,playboy,método
rico,pobrerico,portalrico,pobre,portal
rir,sorrirrir,imperialrir,sorrir,imperial
roma,césarroma,teimosoroma,césar,teimoso
romântico,dramáticoromântico,capitalromântico,dramático,capital
rua,avenidarua,admitirrua,avenida,admitir
rápido,devagarrápido,praiarápido,devagar,praia
sabia,reconhecersabia,somentesabia,reconhecer,somente
sabotar,espionagemsabotar,sestasabotar,espionagem,sesta
salada,sopasalada,ligasalada,sopa,liga
salvador,heróisalvador,aberturasalvador,herói,abertura
salvar,resgatesalvar,frescosalvar,resgate,fresco
salário,pensãosalário,terapiasalário,pensão,terapia
samurai,ninjasamurai,multidãosamurai,ninja,multidão
sapato,botasapato,dirigirsapato,bota,dirigir
satélite,radarsatélite,chuparsatélite,radar,chupar
saudar,felicitarsaudar,cinzassaudar,felicitar,cinzas
sede,fomesede,caixãosede,fome,caixão
segurança,previdênciasegurança,bravosegurança,previdência,bravo
seguro,protegidoseguro,artistaseguro,protegido,artista
selecione,escolhaselecione,telegramaselecione,escolha,telegrama
semana,mêssemana,ingénuosemana,mês,ingénuo
semanalmente,diáriosemanalmente,coroasemanalmente,diário,coroa
sempre,nuncasempre,açúcarsempre,nunca,açúcar
senado,parlamentosenado,perdedorsenado,parlamento,perdedor
senador,governadorsenador,sarilhosenador,governador,sarilho
senha,códigosenha,tubarãosenha,código,tubarão
senhorio,inquilinosenhorio,escoltasenhorio,inquilino,escolta
sensível,delicadosensível,consertarsensível,delicado,consertar
sentar,ficarsentar,regimentosentar,ficar,regimento
sentimento,impressãosentimento,correntesentimento,impressão,corrente
seringa,agulhaseringa,esquecerseringa,agulha,esquecer
sermão,falasermão,ciumentosermão,fala,ciumento
servo,escravoservo,fazerservo,escravo,fazer
silêncio,silenciososilêncio,recolhersilêncio,silencioso,recolher
sim,oksim,examinarsim,ok,examinar
simples,simplesmentesimples,previdênciasimples,simplesmente,previdência
sinal,frequênciasinal,suicídiosinal,frequência,suicídio
sistema,redesistema,luasistema,rede,lua
sniper,atiradorsniper,paraísosniper,atirador,paraíso
soar,sibilarsoar,aquisoar,sibilar,aqui
sobreviver,viversobreviver,protestosobreviver,viver,protesto
sobrinho,netosobrinho,civilsobrinho,neto,civil
sol,luasol,numeráriosol,lua,numerário
solar,lunarsolar,fretesolar,lunar,frete
solitário,sozinhosolitário,internacionalsolitário,sozinho,internacional
som,ruídosom,passageirosom,ruído,passageiro
sombrio,sombrasombrio,lanchesombrio,sombra,lanche
sonda,cápsulasonda,coragemsonda,cápsula,coragem
sonho,pesadelosonho,normalmentesonho,pesadelo,normalmente
sotaque,vozsotaque,cavalariasotaque,voz,cavalaria
substituto,substituirsubstituto,séculosubstituto,substituir,século
sucesso,conseguirsucesso,odiarsucesso,conseguir,odiar
suficiente,bastantesuficiente,treinadorsuficiente,bastante,treinador
sugerir,proporsugerir,católicosugerir,propor,católico
sujeito,objetosujeito,autógrafosujeito,objeto,autógrafo
sumo,leitesumo,internosumo,leite,interno
superfície,camadasuperfície,fortesuperfície,camada,forte
superior,inferiorsuperior,enferrujadosuperior,inferior,enferrujado
suposição,conclusãosuposição,batersuposição,conclusão,bater
surdo,cegosurdo,liberdadesurdo,cego,liberdade
suspeito,dúvidasuspeito,finançasuspeito,dúvida,finança
símbolo,bandeirasímbolo,noitesímbolo,bandeira,noite
síndrome,sintomasíndrome,responsabilidadesíndrome,sintoma,responsabilidade
talento,potencialtalento,setembrotalento,potencial,setembro
tapete,chãotapete,audiçãotapete,chão,audição
tarde,noitetarde,cremetarde,noite,creme
tartaruga,caracoltartaruga,processartartaruga,caracol,processar
teatro,cinemateatro,reconhecerteatro,cinema,reconhecer
tecido,peletecido,nobeltecido,pele,nobel
telefone,chamadatelefone,admirartelefone,chamada,admirar
televisão,rádiotelevisão,refúgiotelevisão,rádio,refúgio
temperatura,calortemperatura,viúvatemperatura,calor,viúva
tempestade,ventotempestade,privilégiotempestade,vento,privilégio
tenente,sargentotenente,cantortenente,sargento,cantor
tentar,experimentartentar,reboquetentar,experimentar,reboque
teoria,ideiateoria,leilãoteoria,ideia,leilão
terça-feira,segunda-feiraterça-feira,panoterça-feira,segunda-feira,pano
teste,experiênciateste,arbustoteste,experiência,arbusto
testemunho,testemunhatestemunho,leitetestemunho,testemunha,leite
toalha,cobertortoalha,projetotoalha,cobertor,projeto
tomate,batatatomate,vivotomate,batata,vivo
tornado,furacãotornado,escravotornado,furacão,escravo
tortura,tormentotortura,umtortura,tormento,um
trabalhador,agricultortrabalhador,eliminartrabalhador,agricultor,eliminar
trabalhar,empregotrabalhar,visãotrabalhar,emprego,visão
tradicional,modernotradicional,cirurgiãotradicional,moderno,cirurgião
traidor,espiãotraidor,anúnciotraidor,espião,anúncio
trancar,chavetrancar,carreiratrancar,chave,carreira
transferir,movertransferir,eternotransferir,mover,eterno
transmissor,sensortransmissor,tristetransmissor,sensor,triste
traseira,frentetraseira,amadortraseira,frente,amador
traseiro,rabotraseiro,inquilinotraseiro,rabo,inquilino
tratamento,terapiatratamento,impressionantetratamento,terapia,impressionante
triplo,duplotriplo,influênciatriplo,duplo,influência
triângulo,círculotriângulo,lamatriângulo,círculo,lama
trono,coroatrono,observaçãotrono,coroa,observação
trovão,relâmpagotrovão,nojentotrovão,relâmpago,nojento
trágico,tristetrágico,lesãotrágico,triste,lesão
três,umtrês,típicotrês,um,típico
técnica,métodotécnica,chancelertécnica,método,chanceler
ténis,golfeténis,vazioténis,golfe,vazio
título,nometítulo,ajudartítulo,nome,ajudar
túnel,pontetúnel,iogatúnel,ponte,ioga
uniforme,distintivouniforme,obstáculouniforme,distintivo,obstáculo
universidade,faculdadeuniversidade,impossíveluniversidade,faculdade,impossível
urina,sangueurina,arriscadourina,sangue,arriscado
usar,aplicarusar,sanduícheusar,aplicar,sanduíche
usual,comumusual,comboiousual,comum,comboio
usualmente,normalmenteusualmente,robôusualmente,normalmente,robô
vacina,antídotovacina,pesadovacina,antídoto,pesado
vale,desertovale,atómicovale,deserto,atómico
vampiro,zombievampiro,palestravampiro,zombie,palestra
vaqueiro,rodeiovaqueiro,apontarvaqueiro,rodeio,apontar
vela,lâmpadavela,construçãovela,lâmpada,construção
velejar,âncoravelejar,apoiovelejar,âncora,apoio
velório,caixãovelório,créditovelório,caixão,crédito
vencedor,perdedorvencedor,suavevencedor,perdedor,suave
vencer,ganharvencer,pãovencer,ganhar,pão
venda,leilãovenda,maisvenda,leilão,mais
vender,comprarvender,alcunhavender,comprar,alcunha
ventilação,válvulaventilação,oficialmenteventilação,válvula,oficialmente
verbas,orçamentoverbas,escalarverbas,orçamento,escalar
verificar,conferirverificar,duploverificar,conferir,duplo
vestido,saiavestido,navegaçãovestido,saia,navegação
vigor,forçavigor,foravigor,força,fora
vila,acampamentovila,sintomavila,acampamento,sintoma
vir,chegarvir,astronautavir,chegar,astronauta
visão,revelaçãovisão,ganharvisão,revelação,ganhar
vitamina,proteínavitamina,oficinavitamina,proteína,oficina
voar,aterrarvoar,gloriosovoar,aterrar,glorioso
vodka,uísquevodka,peritovodka,uísque,perito
voluntariamente,voluntáriovoluntariamente,ninjavoluntariamente,voluntário,ninja
voto,maioriavoto,lâmpadavoto,maioria,lâmpada
vénus,martevénus,técnicovénus,marte,técnico
vê,observavê,tiovê,observa,tio
vídeo,dvdvídeo,paláciovídeo,dvd,palácio
watson,sherlockwatson,cabelowatson,sherlock,cabelo
zangado,ciumentozangado,fragmentozangado,ciumento,fragmento
zona,áreazona,playboyzona,área,playboy
álibi,motivoálibi,irracionalálibi,motivo,irracional
árvore,arbustoárvore,verdadeiroárvore,arbusto,verdadeiro
íntimo,pessoalíntimo,quiloíntimo,pessoal,quilo
óleo,carvãoóleo,relaçãoóleo,carvão,relação
órbita,planetaórbita,aspirinaórbita,planeta,aspirina
ótimo,excelenteótimo,marteótimo,excelente,marte
último,primeiroúltimo,ninhoúltimo,primeiro,ninho
único,especialúnico,sucessoúnico,especial,sucesso
