target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
溫度,熱力溫度,吞拿魚溫度,熱力,吞拿魚
溫柔,輕力溫柔,檸水溫柔,輕力,檸水
滯留,定居滯留,黃金滯留,定居,黃金
演員,作家演員,甜美演員,作家,甜美
演講,研討會演講,健康演講,研討會,健康
漢堡包,三文治漢堡包,政策漢堡包,三文治,政策
潮濕,乾燥潮濕,聖誕潮濕,乾燥,聖誕
激情,熱血激情,收銀員激情,熱血,收銀員
激氣,呷醋激氣,謊言激氣,呷醋,謊言
濃厚,稀薄濃厚,戲劇濃厚,稀薄,戲劇
火焰,熱力火焰,創造火焰,熱力,創造
火雞,雞仔火雞,什麼火雞,雞仔,什麼
灰塵,灰燼灰塵,雙倍灰塵,灰燼,雙倍
灰狼,黑熊灰狼,遲來灰狼,黑熊,遲來
灰鴨,天鵝灰鴨,百萬灰鴨,天鵝,百萬
炸藥,火藥炸藥,天堂炸藥,火藥,天堂
烏龜,蝸牛烏龜,舞蹈家烏龜,蝸牛,舞蹈家
無力,無助無力,可能無力,無助,可能
煙肉,多士煙肉,命運煙肉,多士,命運
照片,圖像照片,定居照片,圖像,定居
燃料,氣體燃料,饒恕燃料,氣體,饒恕
營銷,廣告營銷,接觸營銷,廣告,接觸
爆炸,地震爆炸,勇氣爆炸,地震,勇氣
爆炸.1,破裂爆炸,天主教爆炸,破裂,天主教
爆炸性,炸彈爆炸性,移動爆炸性,炸彈,移動
爐頭,焗爐爐頭,結果爐頭,焗爐,結果
爭議,衝突爭議,蜘蛛爭議,衝突,蜘蛛
父母,成人父母,咳嗽父母,成人,咳嗽
爸爸,叔叔爸爸,本能爸爸,叔叔,本能
爸爸.1,媽媽爸爸,牛奶爸爸,媽媽,牛奶
牙齒,指甲牙齒,殭屍牙齒,指甲,殭屍
牛仔,競技牛仔,有時牛仔,競技,有時
牛油,蜜糖牛油,搜索牛油,蜜糖,搜索
牧師,僧人牧師,稀薄牧師,僧人,稀薄
犬儒,天真犬儒,允許犬儒,天真,允許
狂怒,憤恨狂怒,方法狂怒,憤恨,方法
狙擊手,射手狙擊手,衝突狙擊手,射手,衝突
獅子,巨龍獅子,允許獅子,巨龍,允許
獎牌,獎盃獎牌,航線獎牌,獎盃,航線
獎章,文物獎章,銀行業獎章,文物,銀行業
獎項,諾貝爾獎項,教會獎項,諾貝爾,教會
獨特,特別獨特,女生獨特,特別,女生
王國,皇室王國,導航王國,皇室,導航
王子,公主王子,月曆王子,公主,月曆
玩具,公仔玩具,保守派玩具,公仔,保守派
玩笑,詭計玩笑,歌手玩笑,詭計,歌手
珠寶,鑽石珠寶,偷竊珠寶,鑽石,偷竊
理解,意識到理解,熱力理解,意識到,熱力
理論,主意理論,液體理論,主意,液體
瓶子,玻璃瓶子,地面瓶子,玻璃,地面
生存,生活生存,美好生存,生活,美好
生意,產業生意,現在生意,產業,現在
生日,週年生日,過錯生日,週年,過錯
生果,蘋果生果,頭盔生果,蘋果,頭盔
生物,化學生物,手指生物,化學,手指
生物.1,怪獸生物,巡迴生物,怪獸,巡迴
生理,化工生理,子彈生理,化工,子彈
生產,創作生產,人質生產,創作,人質
生產.1,工廠生產,爸爸生產,工廠,爸爸
產品,品牌產品,週六產品,品牌,週六
由得,允許由得,層次由得,允許,層次
甲板,船艙甲板,積極甲板,船艙,積極
甲等,優秀甲等,產業甲等,優秀,產業
男同志,女同性戀男同志,殖民地男同志,女同性戀,殖民地
男孩,女生男孩,唔舒服男孩,女生,唔舒服
畢業,文憑畢業,兵工廠畢業,文憑,兵工廠
番茄,薯仔番茄,隨意番茄,薯仔,隨意
畫家,藝術家畫家,額外畫家,藝術家,額外
異象,啟示異象,單詞異象,啟示,單詞
疤痕,紋身疤痕,天使疤痕,紋身,天使
疫苗,解藥疫苗,孤兒院疫苗,解藥,孤兒院
疾病,流感疾病,混亂疾病,流感,混亂
痛楚,受苦痛楚,親戚痛楚,受苦,親戚
瘀腫,刮傷瘀腫,打斷瘀腫,刮傷,打斷
瘋狂,偏執瘋狂,遮蓋瘋狂,偏執,遮蓋
療程,治療療程,微笑療程,治療,微笑
癌症,腫瘤癌症,目的癌症,腫瘤,目的
癒合,恢復癒合,組合癒合,恢復,組合
發問,問題發問,合同發問,問題,合同
發射器,感應器發射器,傷心發射器,感應器,傷心
發展,進步發展,醫院發展,進步,醫院
發燒,咳嗽發燒,間諜發燒,咳嗽,間諜
發生,出現發生,飢餓發生,出現,飢餓
白銀,黃金白銀,神經白銀,黃金,神經
皇帝,帝國皇帝,成人皇帝,帝國,成人
皮鞋,長靴皮鞋,野餐皮鞋,長靴,野餐
盔甲,盾牌盔甲,街道盔甲,盾牌,街道
監獄,囚室監獄,轟動監獄,囚室,轟動
監禁,懲罰監禁,油缸監禁,懲罰,油缸
直升機,救護車直升機,前進直升機,救護車,前進
直覺,本能直覺,普通直覺,本能,普通
相信,信任相信,唇膏相信,信任,唇膏
相反,對面相反,重量相反,對面,重量
真係,實際真係,正面真係,實際,正面
真實,真確真實,高級真實,真確,高級
睡床,梳化睡床,報道睡床,梳化,報道
睡覺,休息睡覺,漂亮睡覺,休息,漂亮
知識,經驗知識,吉普知識,經驗,吉普
知道,現在知道,不幸知道,現在,不幸
知道.1,認出知道,抱怨知道,認出,抱怨
石油,煤炭石油,按鈕石油,煤炭,按鈕
石頭,岩石石頭,船艙石頭,岩石,船艙
研究員,分析師研究員,短裙研究員,分析師,短裙
砲兵,騎兵砲兵,上鎖砲兵,騎兵,上鎖
破壞,間諜破壞,小休破壞,間諜,小休
確認,證實確認,退休金確認,證實,退休金
示威,抗議示威,六月示威,抗議,六月
社區,社會社區,輕力社區,社會,輕力
神秘,秘密神秘,破裂神秘,秘密,破裂
神聖,上帝神聖,物業神聖,上帝,物業
神聖.1,天空神聖,高塔神聖,天空,高塔
禮拜二,星期一禮拜二,布匹禮拜二,星期一,布匹
禮物,讚揚禮物,今天禮物,讚揚,今天
私家車,車輛私家車,你好私家車,車輛,你好
私隱,私人私隱,主人私隱,私人,主人
秋天,春天秋天,高潮秋天,春天,高潮
科學,技術科學,揸實科學,技術,揸實
科學家,天才科學家,國會科學家,天才,國會
移走,排除移走,蜜蜂移走,排除,蜜蜂
稱謂,姓名稱謂,幫忙稱謂,姓名,幫忙
穩固,安全穩固,實際穩固,安全,實際
突變,進化突變,憂慮突變,進化,憂慮
童年,青年童年,明天童年,青年,明天
競爭,比賽競爭,浪費競爭,比賽,浪費
笑片,戲劇笑片,賓語笑片,戲劇,賓語
笨蛋,蠢材笨蛋,英磅笨蛋,蠢材,英磅
第四,第三第四,手槍第四,第三,手槍
節日,嘉年華節日,製作節日,嘉年華,製作
簡單,不可能簡單,保障簡單,不可能,保障
簡單.1,淺顯簡單,戲院簡單,淺顯,戲院
簽名,印鑑簽名,比賽簽名,印鑑,比賽
簽名.1,表格簽名,腦部簽名,表格,腦部
粒子,物質粒子,手掌粒子,物質,手掌
精神,靈魂精神,雷達精神,靈魂,雷達
系統,網絡系統,化學系統,網絡,化學
細小,少許細小,階段細小,少許,階段
終極,最後終極,恐怖終極,最後,恐怖
組織,安排組織,氣閥組織,安排,氣閥
組織.1,皮膚組織,諾貝爾組織,皮膚,諾貝爾
結他,鋼琴結他,說出結他,鋼琴,說出
結構,金字塔結構,保護結構,金字塔,保護
給予,提供給予,客運大樓給予,提供,客運大樓
經典,典型經典,會所經典,典型,會所
經常,有時經常,好吖經常,有時,好吖
綜合症,症狀綜合症,責任綜合症,症狀,責任
維他命,蛋白質維他命,計劃維他命,蛋白質,計劃
維修,修復維修,駕駛維修,修復,駕駛
維持,保存維持,插入維持,保存,插入
網球,高爾夫球網球,害怕網球,高爾夫球,害怕
網頁,互聯網網頁,宗族網頁,互聯網,宗族
緊張,擔心緊張,鯊魚緊張,擔心,鯊魚
緊急,迫切緊急,體面緊急,迫切,體面
緘默,安靜緘默,收藏緘默,安靜,收藏
線人,來源線人,襯衫線人,來源,襯衫
總統,大臣總統,包含總統,大臣,包含
總部,基地總部,實驗總部,基地,實驗
繩索,鎖鏈繩索,深啡繩索,鎖鏈,深啡
繪畫,上色繪畫,特務繪畫,上色,特務
繼承,遺產繼承,文憑繼承,遺產,文憑
繼續,前進繼續,儲物櫃繼續,前進,儲物櫃
缺席,在場缺席,巨龍缺席,在場,巨龍
罪犯,盜賊罪犯,網絡罪犯,盜賊,網絡
罪行,過錯罪行,啟示罪行,過錯,啟示
羅馬,凱撒羅馬,圓形羅馬,凱撒,圓形
美元,英磅美元,典型美元,英磅,典型
美國,非洲美國,羅馬美國,非洲,羅馬
美貌,魅力美貌,肩膊美貌,魅力,肩膊
美麗,漂亮美麗,操作美麗,漂亮,操作
義務,責任義務,創作義務,責任,創作
老師,學生老師,幾滴老師,學生,幾滴
老闆,經理老闆,海盜老闆,經理,海盜
老鼠,貓頭鷹老鼠,聖經老鼠,貓頭鷹,聖經
耳朵,眼睛耳朵,嘴唇耳朵,眼睛,嘴唇
耳聾,眼瞎耳聾,自由耳聾,眼瞎,自由
聯繫,接觸聯繫,獎金聯繫,接觸,獎金
聯邦,殖民地聯邦,雨點聯邦,殖民地,雨點
聰明,醒目聰明,性別聰明,醒目,性別
聲音,噪音聲音,對面聲音,噪音,對面
聽見,聆聽聽見,環境聽見,聆聽,環境
肉類,豬肉肉類,研討會肉類,豬肉,研討會
肌肉,神經肌肉,火車肌肉,神經,火車
肝臟,腎臟肝臟,骨頭肝臟,腎臟,骨頭
背後,正面背後,風險背後,正面,風險
能力,才能能力,成員能力,才能,成員
腎上腺素,荷爾蒙腎上腺素,上色腎上腺素,荷爾蒙,上色
腹部,脊椎腹部,化工腹部,脊椎,化工
膝頭,肩膊膝頭,明膝頭,肩膊,明
膠叉,匙羹膠叉,春天膠叉,匙羹,春天
膠袋,紙盒膠袋,必要膠袋,紙盒,必要
臉頰,嘴唇臉頰,咪錶臉頰,嘴唇,咪錶
臥室,房間臥室,拖車臥室,房間,拖車
自由,隨意自由,數據自由,隨意,數據
自由派,保守派自由派,丈夫自由派,保守派,丈夫
自私,固執自私,鋼鐵自私,固執,鋼鐵
自願,義工自願,潛艇自願,義工,潛艇
致命,致死致命,週年致命,致死,週年
致謝,感激致謝,日落致謝,感激,日落
興奮,自豪興奮,秘密興奮,自豪,秘密
舒暢,自在舒暢,候選人舒暢,自在,候選人
舔嘴,吸啜舔嘴,描述舔嘴,吸啜,描述
航班,降落航班,獲得航班,降落,獲得
航行,拋錨航行,叢林航行,拋錨,叢林
船隻,水手船隻,生活船隻,水手,生活
艦隊,海軍艦隊,想像力艦隊,海軍,想像力
芝士,麵包芝士,錯處芝士,麵包,錯處
花朵,植物花朵,動機花朵,植物,動機
花貓,狗仔花貓,壓力花貓,狗仔,壓力
苦難,貧困苦難,晚膳苦難,貧困,晚膳
茱麗葉,羅密歐茱麗葉,數量茱麗葉,羅密歐,數量
茶杯碟,飯碗茶杯碟,現代茶杯碟,飯碗,現代
華生,福爾摩斯華生,安靜華生,福爾摩斯,安靜
著名,流行著名,炸彈著名,流行,炸彈
葬禮,棺材葬禮,錯誤葬禮,棺材,錯誤
蔓延,瘟疫蔓延,看見蔓延,瘟疫,看見
藉口,原諒藉口,壯健藉口,原諒,壯健
藍色,深啡藍色,指甲藍色,深啡,指甲
藥丸,藥片藥丸,世紀藥丸,藥片,世紀
藥物,酒精藥物,畫廊藥物,酒精,畫廊
處決,絞刑處決,羅密歐處決,絞刑,羅密歐
虛弱,強壯虛弱,泥土虛弱,強壯,泥土
蛋糕,甜品蛋糕,地區蛋糕,甜品,地區
蜥蜴,青蛙蜥蜴,太平洋蜥蜴,青蛙,太平洋
蝙蝠俠,超人蝙蝠俠,管理蝙蝠俠,超人,管理
融資,財務融資,沙漠融資,財務,沙漠
螞蟻,蜜蜂螞蟻,廣告螞蟻,蜜蜂,廣告
蠟燭,電燈蠟燭,建築物蠟燭,電燈,建築物
行政,管理行政,特權行政,管理,特權
行李喼,公事包行李喼,書院行李喼,公事包,書院
行路,跑步行路,物理行路,跑步,物理
行雷,閃電行雷,核突行雷,閃電,核突
街道,大街街道,開刀街道,大街,開刀
衛星,雷達衛星,吸啜衛星,雷達,吸啜
衣櫃,儲物櫃衣櫃,無政府狀態衣櫃,儲物櫃,無政府狀態
表明,指出表明,詭計表明,指出,詭計
表演,演出表演,離婚表演,演出,離婚
表示,描述表示,清白表示,描述,清白
表親,親戚表親,一千表親,親戚,一千
表面,層次表面,強壯表面,層次,強壯
裏面,外部裏面,夏天裏面,外部,夏天
裝備,器材裝備,外部裝備,器材,外部
西部,南部西部,噁心西部,南部,噁心
見證,證人見證,廚師見證,證人,廚師
規劃,準備規劃,警官規劃,準備,警官
親密,私人親密,分析師親密,私人,分析師
觀看,看見觀看,叔叔觀看,看見,叔叔
觀眾,人群觀眾,盜竊觀眾,人群,盜竊
觀點,見解觀點,九月觀點,見解,九月
解僱,辭職解僱,嘴巴解僱,辭職,嘴巴
計時器,導火線計時器,紅色計時器,導火線,紅色
計算,數數計算,蜜糖計算,數數,蜜糖
討論,對話討論,望遠鏡討論,對話,望遠鏡
記住,忘記記住,迫切記住,忘記,迫切
記者,主播記者,昂貴記者,主播,昂貴
設備,晶片設備,特別設備,晶片,特別
診所,醫院診所,印鑑診所,醫院,印鑑
評估,觀察評估,新鮮評估,觀察,新鮮
詞語,字典詞語,預算詞語,字典,預算
試圖,嘗試試圖,愛好試圖,嘗試,愛好
詩詞,篇章詩詞,岩石詩詞,篇章,岩石
誇大,低估誇大,使能夠誇大,低估,使能夠
誓言,發誓誓言,電纜誓言,發誓,電纜
誘餌,陷阱誘餌,聯邦誘餌,陷阱,聯邦
誠實,忠誠誠實,器材誠實,忠誠,器材
誠實.1,體面誠實,守衛誠實,體面,守衛
誤解,錯處誤解,固執誤解,錯處,固執
說話,講嘢說話,大夫說話,講嘢,大夫
課程,計劃課程,安排課程,計劃,安排
調查,檢驗調查,解剖學調查,檢驗,解剖學
請求,命令請求,良好請求,命令,良好
諷刺,反話諷刺,垃圾諷刺,反話,垃圾
謀殺,自殺謀殺,安全謀殺,自殺,安全
謙虛,卑微謙虛,佩服謙虛,卑微,佩服
講道,演說講道,呷醋講道,演說,呷醋
證明,證據證明,靈魂證明,證據,靈魂
警報,警覺警報,乘客警報,警覺,乘客
護照,機票護照,概念護照,機票,概念
象徵,旗幟象徵,夜晚象徵,旗幟,夜晚
豬乸,乳牛豬乸,才能豬乸,乳牛,才能
財富,寶藏財富,葡萄酒財富,寶藏,葡萄酒
貨物,加載貨物,滿足貨物,加載,滿足
貨車,吉普貨車,理由貨車,吉普,理由
販毒集團,黑手黨販毒集團,鋼琴販毒集團,黑手黨,鋼琴
買家,賣方買家,皮膚買家,賣方,皮膚
貸款,信用貸款,海灣貸款,信用,海灣
資本主義,無政府狀態資本主義,大街資本主義,無政府狀態,大街
資訊,數據資訊,模型資訊,數據,模型
資金,預算資金,爬行資金,預算,爬行
賣出,買入賣出,花名賣出,買入,花名
贏取,獲得贏取,麵包贏取,獲得,麵包
贏家,輸家贏家,文化贏家,輸家,文化
贖金,綁匪贖金,回來贖金,綁匪,回來
赤裸,裸露赤裸,天才赤裸,裸露,天才
足球,籃球足球,挖掘足球,籃球,挖掘
路徑,航線路徑,闊條麵路徑,航線,闊條麵
跳舞,舞蹈家跳舞,軍團跳舞,舞蹈家,軍團
跳躍,爬行跳躍,證人跳躍,爬行,證人
身體,性別身體,準備身體,性別,準備
車庫,咪錶車庫,金融車庫,咪錶,金融
車站,月台車站,技術車站,月台,技術
軌道,行星軌道,阿司匹靈軌道,行星,阿司匹靈
軍火庫,兵工廠軍火庫,現金軍火庫,兵工廠,現金
軍營,軍團軍營,肉桂軍營,軍團,肉桂
軍用,民間軍用,機智軍用,民間,機智
軍隊,軍團軍隊,多士軍隊,軍團,多士
輻射,污染輻射,班別輻射,污染,班別
轉移,移動轉移,恆久轉移,移動,恆久
轎車,的士轎車,沒有轎車,的士,沒有
辛苦,艱難辛苦,間諜辛苦,艱難,間諜
辦公室,寫字枱辦公室,突然辦公室,寫字枱,突然
迅速,慢慢迅速,進化迅速,慢慢,進化
迎接,祝賀迎接,灰燼迎接,祝賀,灰燼
返回,回來返回,盜賊返回,回來,盜賊
迷人,吸引迷人,無用迷人,吸引,無用
追趕,跟隨追趕,反射追趕,跟隨,反射
送出,攜帶送出,半夜送出,攜帶,半夜
逃犯,難民逃犯,火藥逃犯,難民,火藥
逃脫,逃跑逃脫,禮貌逃脫,逃跑,禮貌
通常,一般通常,悲慘通常,一般,悲慘
通知,報告通知,絞刑通知,報告,絞刑
通風,氣閥通風,正式通風,氣閥,正式
速度,距離速度,啟發速度,距離,啟發
連結,捆綁連結,經驗連結,捆綁,經驗
逮捕,懲治逮捕,英里逮捕,懲治,英里
進步,變化進步,地方進步,變化,地方
進食,餵飼進食,黑暗進食,餵飼,黑暗
遇到,看見遇到,棍棒遇到,看見,棍棒
遊戲,玩耍遊戲,不可能遊戲,玩耍,不可能
運動,愛好運動,義工運動,愛好,義工
過去,未來過去,惡夢過去,未來,惡夢
遙遠,附近遙遠,冧酒遙遠,附近,冧酒
選手,教練選手,焗爐選手,教練,焗爐
選民,候選人選民,工程師選民,候選人,工程師
選舉,活動選舉,蘋果選舉,活動,蘋果
選項,選擇選項,觸發選項,選擇,觸發
那個,什麼那個,光碟那個,什麼,光碟
那裏,此處那裏,支持那裏,此處,支持
部長,大使部長,聆聽部長,大使,聆聽
部門,單位部門,意識到部門,單位,意識到
部門.1,大使館部門,陰道部門,大使館,陰道
酒吧,會所酒吧,總督酒吧,會所,總督
酷刑,折磨酷刑,一條酷刑,折磨,一條
醜聞,閒話醜聞,右邊醜聞,閒話,右邊
醜陋,噁心醜陋,自殺醜陋,噁心,自殺
醫生,大夫醫生,砰砰醫生,大夫,砰砰
醬汁,忌廉醬汁,發誓醬汁,忌廉,發誓
重度,沉重重度,天鵝重度,沉重,天鵝
重要,有價值重要,上帝重要,有價值,上帝
重要性,意義重要性,保姆重要性,意義,保姆
金屬,鋼鐵金屬,眼鏡金屬,鋼鐵,眼鏡
金星,火星金星,變化金星,火星,變化
金融,銀行業金融,公里金融,銀行業,公里
金錢,現金金錢,雲層金錢,現金,雲層
針筒,針咀針筒,忘記針筒,針咀,忘記
釣魚,打獵釣魚,香蕉釣魚,打獵,香蕉
鉛筆,紙張鉛筆,航海鉛筆,紙張,航海
銀包,褲袋銀包,魔法銀包,褲袋,魔法
銀河,宇宙銀河,來源銀河,宇宙,來源
銷售,拍賣銷售,作家銷售,拍賣,作家
鋼筋,石屎鋼筋,寫字枱鋼筋,石屎,寫字枱
錄影,記錄錄影,人群錄影,記錄,人群
錦標賽,比賽錦標賽,姐妹錦標賽,比賽,姐妹
錯誤,偽造錯誤,閃耀錯誤,偽造,閃耀
鍛煉,實踐鍛煉,休息鍛煉,實踐,休息
鎚仔,棍棒鎚仔,信封鎚仔,棍棒,信封
鏡子,反射鏡子,超自然鏡子,反射,超自然
長度,尺寸長度,意見長度,尺寸,意見
長裙,短裙長裙,離開長裙,短裙,離開
長遠,短暫長遠,影子長遠,短暫,影子
門口,窗戶門口,跑步門口,窗戶,跑步
門鎖,鑰匙門鎖,職業門鎖,鑰匙,職業
閉幕,開張閉幕,狗仔閉幕,開張,狗仔
間中,偶爾間中,靜脈間中,偶爾,靜脈
閘門,門口閘門,讚揚閘門,門口,讚揚
關於,出去關於,品牌關於,出去,品牌
關閉,上鎖關閉,空洞關閉,上鎖,空洞
關閉.1,打開關閉,蒜頭關閉,打開,蒜頭
附加,額外附加,錯覺附加,額外,錯覺
陪伴,護送陪伴,山墳陪伴,護送,山墳
陰莖,陰道陰莖,更換陰莖,陰道,更換
陳述,評論陳述,毒死陳述,評論,毒死
隊長,指揮官隊長,結束隊長,指揮官,結束
隧道,大橋隧道,蛋白質隧道,大橋,蛋白質
隱藏,遮蓋隱藏,院長隱藏,遮蓋,院長
雀鳥,蝴蝶雀鳥,指示雀鳥,蝴蝶,指示
集中,聚焦集中,單位集中,聚焦,單位
集數,系列集數,大海集數,系列,大海
雕像,紀念碑雕像,開張雕像,紀念碑,開張
雜誌,花花公子雜誌,女兒雜誌,花花公子,女兒
雞蛋,雀巢雞蛋,紀念碑雞蛋,雀巢,紀念碑
離開,到埗離開,清楚離開,到埗,清楚
難以,無力難以,乾燥難以,無力,乾燥
雪花,雨點雪花,尺寸雪花,雨點,尺寸
雪茄,吸煙雪茄,青年雪茄,吸煙,青年
雲呢拿,肉桂雲呢拿,爺爺雲呢拿,肉桂,爺爺
電力,磁場電力,優秀電力,磁場,優秀
電力.1,電流電力,蟲子電力,電流,蟲子
電影,鹹片電影,電流電影,鹹片,電流
電線,電纜電線,公平電線,電纜,公平
電腦,軟件電腦,閒話電腦,軟件,閒話
電視,收音機電視,綁架電視,收音機,綁架
電話,通話電話,欽佩電話,通話,欽佩
需要,必要需要,款待需要,必要,款待
霧氣,雲層霧氣,人士霧氣,雲層,人士
露營,野餐露營,多數露營,野餐,多數
靈感,啟發靈感,酒店靈感,啟發,酒店
非常,極其非常,推開非常,極其,推開
音樂,爵士樂音樂,玻璃音樂,爵士樂,玻璃
音樂家,歌手音樂家,競技音樂家,歌手,競技
音樂會,巡迴音樂會,飯枱音樂會,巡迴,飯枱
項鍊,戒指項鍊,縣市項鍊,戒指,縣市
預計,等待預計,半徑預計,等待,半徑
領袖,成員領袖,異常領袖,成員,異常
頸部,喉嚨頸部,進入頸部,喉嚨,進入
顯微鏡,望遠鏡顯微鏡,玩耍顯微鏡,望遠鏡,玩耍
顯視器,螢幕顯視器,男童顯視器,螢幕,男童
顱骨,骨頭顱骨,價值顱骨,骨頭,價值
風暴,陣風風暴,天空風暴,陣風,天空
風格,韻律風格,着陸風格,韻律,着陸
飛翔,着陸飛翔,煙草飛翔,着陸,煙草
飢餓,疲勞飢餓,事件飢餓,疲勞,事件
飲醉,清醒飲醉,工具飲醉,清醒,工具
飽滿,空洞飽滿,演說飽滿,空洞,演說
餐廳,酒吧餐廳,免疫缺陷餐廳,酒吧,免疫缺陷
餐椅,飯枱餐椅,社會餐椅,飯枱,社會
首要,次要首要,男人首要,次要,男人
香檳,葡萄酒香檳,喉嚨香檳,葡萄酒,喉嚨
香水,唇膏香水,出現香水,唇膏,出現
香煙,煙草香煙,驢仔香煙,煙草,驢仔
馬匹,驢仔馬匹,選擇馬匹,驢仔,選擇
馬戲團,動物園馬戲團,跟隨馬戲團,動物園,跟隨
騎車,駕駛騎車,晶片騎車,駕駛,晶片
騙子,謊言騙子,傷口騙子,謊言,傷口
騷擾,打斷騷擾,颶風騷擾,打斷,颶風
驚嘆,佩服驚嘆,阻力驚嘆,佩服,阻力
驚嚇,害怕驚嚇,醫學驚嚇,害怕,醫學
高山,小山高山,媽媽高山,小山,媽媽
高度,重量高度,荷爾蒙高度,重量,荷爾蒙
高處,低點高處,拒絕高處,低點,拒絕
鬍鬚,頭髮鬍鬚,檢驗鬍鬚,頭髮,檢驗
魔鬼,天使魔鬼,偶然魔鬼,天使,偶然
魚兒,鯊魚魚兒,原諒魚兒,鯊魚,原諒
鴨舌帽,眼鏡鴨舌帽,報告鴨舌帽,眼鏡,報告
麵粉,穀物麵粉,賄賂麵粉,穀物,賄賂
黃昏,夜晚黃昏,忌廉黃昏,夜晚,忌廉
黃色,紅色黃色,餵飼黃色,紅色,餵飼
黎明,日落黎明,怪獸黎明,日落,怪獸
黑暗,影子黑暗,現實黑暗,影子,現實
黑色,白色黑色,非洲黑色,白色,非洲
鼻子,嘴巴鼻子,雞仔鼻子,嘴巴,雞仔
龍捲風,颶風龍捲風,祝賀龍捲風,颶風,祝賀
龍蝦,吞拿魚龍蝦,軍人龍蝦,吞拿魚,軍人
