target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
luitenant,sergeantluitenant,hotelluitenant,sergeant,hotel
lunch,snacklunch,radarlunch,snack,radar
maaltijd,voedselmaaltijd,westmaaltijd,voedsel,west
machine,robotmachine,schijnenmachine,robot,schijnen
machteloos,hulpeloosmachteloos,misschienmachteloos,hulpeloos,misschien
mama,papamama,ritueelmama,papa,ritueel
manipuleren,controlerenmanipuleren,muurmanipuleren,controleren,muur
marketing,reclamemarketing,contactmarketing,reclame,contact
marteling,kwellingmarteling,laatmarteling,kwelling,laat
massage,yogamassage,kortmassage,yoga,kort
matroos,piraatmatroos,voorstellingmatroos,piraat,voorstelling
maximum,minimummaximum,generaalmaximum,minimum,generaal
mayonaise,ketchupmayonaise,doorgaanmayonaise,ketchup,doorgaan
mechanisch,technischmechanisch,strandmechanisch,technisch,strand
medaille,trofeemedaille,routemedaille,trofee,route
medaillon,artefactmedaillon,bankierenmedaillon,artefact,bankieren
medeleven,geduldmedeleven,piramidemedeleven,geduld,piramide
meel,graanmeel,stilmeel,graan,stil
meer,riviermeer,delicaatmeer,rivier,delicaat
meisjes,jongensmeisjes,omkopingmeisjes,jongens,omkoping
mengsel,combinatiemengsel,novembermengsel,combinatie,november
menselijk,mensmenselijk,kistmenselijk,mens,kist
mensen,bevolkingmensen,valmensen,bevolking,val
mes,zwaardmes,zegemes,zwaard,zege
metaal,ijzermetaal,indrukmetaal,ijzer,indruk
meter,kilometermeter,albummeter,kilometer,album
microfoon,cameramicrofoon,onderschattenmicrofoon,camera,onderschatten
microscoop,telescoopmicroscoop,knapmicroscoop,telescoop,knap
middag,middernachtmiddag,factormiddag,middernacht,factor
mier,bijmier,beschermenmier,bij,beschermen
miljard,miljoenmiljard,natuurlijkmiljard,miljoen,natuurlijk
minister,ambassadeurminister,comfortabelminister,ambassadeur,comfortabel
ministerie,ambassadeministerie,realiserenministerie,ambassade,realiseren
minnaar,minnaresminnaar,terugminnaar,minnares,terug
minus,plusminus,tatoeërenminus,plus,tatoeëren
minuut,secondeminuut,liefdadigheidminuut,seconde,liefdadigheid
misdaad,zondemisdaad,jagenmisdaad,zonde,jagen
mislukking,succesmislukking,douchemislukking,succes,douche
misselijkheid,diarreemisselijkheid,lastigmisselijkheid,diarree,lastig
missie,taakmissie,bovennatuurlijkmissie,taak,bovennatuurlijk
mist,wolkmist,klachtmist,wolk,klacht
moedig,nobelmoedig,formuliermoedig,nobel,formulier
moeilijk,lastigmoeilijk,creërenmoeilijk,lastig,creëren
mogelijkheid,kansmogelijkheid,rookmogelijkheid,kans,rook
monitor,schermmonitor,jongensmonitor,scherm,jongens
mooi,knapmooi,kwantiteitmooi,knap,kwantiteit
moord,zelfmoordmoord,indrukwekkendmoord,zelfmoord,indrukwekkend
moordenaar,killermoordenaar,pingmoordenaar,killer,ping
morfine,aspirinemorfine,leugenmorfine,aspirine,leugen
motel,hotelmotel,kalibermotel,hotel,kaliber
motor,tankmotor,lijdenmotor,tank,lijden
museum,bibliotheekmuseum,kwellingmuseum,bibliotheek,kwelling
musicus,zangermusicus,valmusicus,zanger,val
mutatie,evolutiemutatie,naarmutatie,evolutie,naar
muziek,jazzmuziek,mailmuziek,jazz,mail
mysterie,geheimmysterie,handmysterie,geheim,hand
naakt,blootnaakt,appelnaakt,bloot,appel
nat,droognat,risiconat,droog,risico
natie,landnatie,genoegnatie,land,genoeg
neef,familielidneef,civielneef,familielid,civiel
neef.1,kleinzoonneef,evolutieneef,kleinzoon,evolutie
neerzetten,invoegenneerzetten,kunstneerzetten,invoegen,kunst
negatief,positiefnegatief,geweernegatief,positief,geweer
nek,keelnek,binnenkomennek,keel,binnenkomen
nerveus,bezorgdnerveus,cultuurnerveus,bezorgd,cultuur
neus,mondneus,asneus,mond,as
niet in staat,onvermogenniet in staat,droogniet in staat,onvermogen,droog
nieuws,kanaalnieuws,geringnieuws,kanaal,gering
nog steeds,alnog steeds,geboortenog steeds,al,geboorte
noodgeval,dringendnoodgeval,modelnoodgeval,dringend,model
noorden,zuidennoorden,producentnoorden,zuiden,producent
normaal,gezondnormaal,potentieelnormaal,gezond,potentieel
nucleair,atomischnucleair,loyaalnucleair,atomisch,loyaal
oceaan,zeeoceaan,profieloceaan,zee,profiel
ochtend,morgenochtend,fabriekochtend,morgen,fabriek
oefening,oefenenoefening,drankjeoefening,oefenen,drankje
oktober,septemberoktober,tegengifoktober,september,tegengif
olie,steenkoololie,relatieolie,steenkool,relatie
omhoog,omlaagomhoog,vluchtelingomhoog,omlaag,vluchteling
onaangenaam,ongemakkelijkonaangenaam,aankomenonaangenaam,ongemakkelijk,aankomen
onbekend,anoniemonbekend,maatonbekend,anoniem,maat
onderhoud,dienstonderhoud,hoekonderhoud,dienst,hoek
onderhouden,beschermenonderhouden,sensationeelonderhouden,beschermen,sensationeel
onderkant,bovenkantonderkant,ingenieuronderkant,bovenkant,ingenieur
ondernemer,miljonairondernemer,ophangenondernemer,miljonair,ophangen
ondertekenen,formulierondertekenen,breinondertekenen,formulier,brein
onderwerp,voorwerponderwerp,handtekeningonderwerp,voorwerp,handtekening
onderwijzen,lerenonderwijzen,arenaonderwijzen,leren,arena
onderzoeken,examinerenonderzoeken,competitieonderzoeken,examineren,competitie
onderzoeker,analistonderzoeker,rokonderzoeker,analist,rok
oneerlijk,onrechtoneerlijk,schildoneerlijk,onrecht,schild
onenigheid,conflictonenigheid,spinonenigheid,conflict,spin
ongeluk,incidentongeluk,aanbiedenongeluk,incident,aanbieden
onlangs,zojuistonlangs,snackonlangs,zojuist,snack
ontbijt,dinerontbijt,slechtontbijt,diner,slecht
ontheffing,ontslagontheffing,mondontheffing,ontslag,mond
onthouden,vergetenonthouden,eenonthouden,vergeten,een
ontmoeten,zienontmoeten,stokontmoeten,zien,stok
ontmoeting,conferentieontmoeting,kopenontmoeting,conferentie,kopen
ontploffen,uitbarstingontploffen,uitzonderlijkontploffen,uitbarsting,uitzonderlijk
ontsnappen,vluchtenontsnappen,conclusieontsnappen,vluchten,conclusie
ontvoeren,kidnappenontvoeren,trofeeontvoeren,kidnappen,trofee
ontwikkeling,voortgangontwikkeling,ziekenhuisontwikkeling,voortgang,ziekenhuis
onverantwoordelijk,onredelijkonverantwoordelijk,enthousiasmeonverantwoordelijk,onredelijk,enthousiasme
onverwacht,plotselingonverwacht,dossieronverwacht,plotseling,dossier
ooit,nooitooit,suikerooit,nooit,suiker
oor,oogoor,belachelijkoor,oog,belachelijk
oorzaak,redenoorzaak,weeshuisoorzaak,reden,weeshuis
oosten-,westoosten-,strafoosten-,west,straf
opgewonden,trotsopgewonden,tiener-opgewonden,trots,tiener-
opleiding,gezondheidopleiding,nummeropleiding,gezondheid,nummer
opmerkelijk,uitzonderlijkopmerkelijk,supermanopmerkelijk,uitzonderlijk,superman
opname,vermeldingopname,modieusopname,vermelding,modieus
oppervlak,laagoppervlak,sterkoppervlak,laag,sterk
opslaan,reddenopslaan,conceptopslaan,redden,concept
optie,keuzeoptie,in gang zettenoptie,keuze,in gang zetten
opzettelijk,toevalligopzettelijk,vuilnisopzettelijk,toevallig,vuilnis
oranje,groenoranje,voorkomenoranje,groen,voorkomen
organiseren,afsprekenorganiseren,ventielorganiseren,afspreken,ventiel
ouder,volwassenouder,morgenouder,volwassen,morgen
over,uitover,botover,uit,bot
overblijven,blijvenoverblijven,controlerenoverblijven,blijven,controleren
overdracht,verplaatsenoverdracht,eeuwigoverdracht,verplaatsen,eeuwig
overdrijven,onderschattenoverdrijven,in staat stellenoverdrijven,onderschatten,in staat stellen
overleven,levenoverleven,protestoverleven,leven,protest
pa,oompa,voordoenpa,oom,voordoen
paard,ezelpaard,tweepaard,ezel,twee
pad,routepad,lasagnepad,route,lasagne
pakket,enveloppakket,dramatischpakket,envelop,dramatisch
pantser,schildpantser,brutaalpantser,schild,brutaal
paragraaf,sectieparagraaf,dankbaarparagraaf,sectie,dankbaar
paranormaal,bovennatuurlijkparanormaal,balansparanormaal,bovennatuurlijk,balans
parfum,lippenstiftparfum,nachtmerrieparfum,lippenstift,nachtmerrie
partij,ontvangstpartij,ketchuppartij,ontvangst,ketchup
paspoort,ticketpaspoort,roompaspoort,ticket,room
passie,enthousiasmepassie,bediendepassie,enthousiasme,bediende
patrouille,bewakerpatrouille,draaipatrouille,bewaker,draai
pen,papierpen,marinepen,papier,marine
penis,vaginapenis,vervangenpenis,vagina,vervangen
perfect,ideaalperfect,vertrouwenperfect,ideaal,vertrouwen
perimeter,straalperimeter,contantperimeter,straal,contant
periode,faseperiode,aapperiode,fase,aap
persoonlijkheid,karakterpersoonlijkheid,ambassadeurpersoonlijkheid,karakter,ambassadeur
perspectief,visieperspectief,septemberperspectief,visie,september
pet,brilpet,rapporterenpet,bril,rapporteren
pijn,lijdenpijn,familielidpijn,lijden,familielid
pil,tabletpil,vergiffenispil,tablet,vergiffenis
piloot,astronautpiloot,caesarpiloot,astronaut,caesar
pistool,geweerpistool,combinatiepistool,geweer,combinatie
plaats,ruimteplaats,lesbienneplaats,ruimte,lesbienne
planning,voorbereidingplanning,paradijsplanning,voorbereiding,paradijs
plastic,cementplastic,smaakplastic,cement,smaak
plicht,verantwoordelijkheidplicht,schutterplicht,verantwoordelijkheid,schutter
poging,proberenpoging,duizendpoging,proberen,duizend
poker,gokkenpoker,maagpoker,gokken,maag
politicus,beleidpoliticus,minimumpoliticus,beleid,minimum
politiek,journalistiekpolitiek,nagelpolitiek,journalistiek,nagel
politiek.1,kritischpolitiek,vlinderpolitiek,kritisch,vlinder
poort,portaalpoort,complimentpoort,portaal,compliment
portemonnee,zakportemonnee,magieportemonnee,zak,magie
positie,statuspositie,alleenstaandpositie,status,alleenstaand
praktisch,letterlijkpraktisch,vandaagpraktisch,letterlijk,vandaag
preek,toespraakpreek,jaloerspreek,toespraak,jaloers
president,kanselierpresident,bevattenpresident,kanselier,bevatten
prettig,comfortabelprettig,wijnprettig,comfortabel,wijn
priester,monnikpriester,dunpriester,monnik,dun
prijs,nobelprijs,kerkprijs,nobel,kerk
prijs.1,waardeprijs,koninklijkprijs,waarde,koninklijk
primair,secundairprimair,middernachtprimair,secundair,middernacht
prins,prinsesprins,kalenderprins,prinses,kalender
privacy,priveprivacy,heerprivacy,prive,heer
probleem,moeilijkhedenprobleem,doodprobleem,moeilijkheden,dood
procedure,procesprocedure,heetprocedure,proces,heet
proces,verhoorproces,verspillenproces,verhoor,verspillen
produceren,creërenproduceren,gegijzeldeproduceren,creëren,gegijzelde
product,merkproduct,zaterdagproduct,merk,zaterdag
productie,fabriekproductie,papaproductie,fabriek,papa
professioneel,amateurprofessioneel,bevestigingprofessioneel,amateur,bevestiging
professor,decaanprofessor,respectprofessor,decaan,respect
programma,projectprogramma,afsprekenprogramma,project,afspreken
projectiel,raketprojectiel,plantprojectiel,raket,plant
protocol,regelprotocol,piraatprotocol,regel,piraat
prototype,modelprototype,afrikaprototype,model,afrika
psychologie,anatomiepsychologie,scheurpsychologie,anatomie,scheur
psychologisch,medischpsychologisch,wachtenpsychologisch,medisch,wachten
puber,tiener-puber,bloedpuber,tiener-,bloed
publiek,menigtepubliek,waarschuwingpubliek,menigte,waarschuwing
race,marathonrace,straffenrace,marathon,straffen
rat,muisrat,priverat,muis,prive
razernij,woederazernij,eldersrazernij,woede,elders
reactor,generatorreactor,heuvelreactor,generator,heuvel
realistisch,optimistischrealistisch,capsulerealistisch,optimistisch,capsule
rechter,rechtbankrechter,leukrechter,rechtbank,leuk
rechtstreeks,directrechtstreeks,spannendrechtstreeks,direct,spannend
redder,heldredder,grootredder,held,groot
redelijk,eerlijkredelijk,erkennenredelijk,eerlijk,erkennen
regering,administratieregering,traagregering,administratie,traag
regisseur,producentregisseur,roodregisseur,producent,rood
reparatie,reparerenreparatie,vosreparatie,repareren,vos
reputatie,carrièrereputatie,diarreereputatie,carrière,diarree
restaurant,kroegrestaurant,aidsrestaurant,kroeg,aids
reusachtig,grootreusachtig,dochterreusachtig,groot,dochter
rijden,ritrijden,chiprijden,rit,chip
rijk,armrijk,commissierijk,arm,commissie
rijk.1,dynastierijk,eekhoornrijk,dynastie,eekhoorn
rijkdom,schatrijkdom,decaanrijkdom,schat,decaan
romantisch,dramatischromantisch,hoofdstadromantisch,dramatisch,hoofdstad
rome,caesarrome,eigenwijsrome,caesar,eigenwijs
rondom,ronderondom,gebaarrondom,ronde,gebaar
rondslenteren,dutjerondslenteren,kanaalrondslenteren,dutje,kanaal
roofdier,prooiroofdier,serieroofdier,prooi,serie
sabotage,spionagesabotage,dutjesabotage,spionage,dutje
salade,soepsalade,ligasalade,soep,liga
salaris,pensioensalaris,besmettingsalaris,pensioen,besmetting
samurai,ninjasamurai,lijdensamurai,ninja,lijden
sap,melksap,internsap,melk,intern
satelliet,radarsatelliet,zuigensatelliet,radar,zuigen
saus,roomsaus,zweersaus,room,zweer
schandaal,roddelschandaal,dnaschandaal,roddel,dna
schattig,zoetschattig,ontvangstschattig,zoet,ontvangst
schedel,botschedel,waardeschedel,bot,waarde
schema,kalenderschema,zuidenschema,kalender,zuiden
schepsel,monsterschepsel,tourschepsel,monster,tour
schieten,schotschieten,codeschieten,schot,code
schilder,artiestschilder,extraschilder,artiest,extra
schildpad,slakschildpad,processchildpad,slak,proces
schip,bemanningschip,volwassenschip,bemanning,volwassen
schoen,laarsschoen,ritschoen,laars,rit
school,klasschool,instinctschool,klas,instinct
schoonheid,charmeschoonheid,schouderschoonheid,charme,schouder
schrijf,leesschrijf,keuzeschrijf,lees,keuze
schrijven,lezenschrijven,winstschrijven,lezen,winst
schrijver,dichterschrijver,lipschrijver,dichter,lip
schuilplaats,toevluchtsoordschuilplaats,koolstofschuilplaats,toevluchtsoord,koolstof
schuldig,onschuldigschuldig,aardappelschuldig,onschuldig,aardappel
schutting,muurschutting,smeltenschutting,muur,smelten
selecteren,kiezenselecteren,telegramselecteren,kiezen,telegram
senaat,parlementsenaat,hoornsenaat,parlement,hoorn
senator,gouverneursenator,moeilijkhedensenator,gouverneur,moeilijkheden
serveerster,bediendeserveerster,totaalserveerster,bediende,totaal
sigaar,rooksigaar,verplaatsensigaar,rook,verplaatsen
sigaret,tabaksigaret,afstandsigaret,tabak,afstand
signaal,frequentiesignaal,zelfmoordsignaal,frequentie,zelfmoord
slaan,rakenslaan,artiestslaan,raken,artiest
slaap,rustslaap,pestslaap,rust,pest
slaapkamer,kamerslaapkamer,mytheslaapkamer,kamer,mythe
slagader,aderslagader,jeugdslagader,ader,jeugd
slagen,beherenslagen,haatslagen,beheren,haat
slagveld,arenaslagveld,oudslagveld,arena,oud
slang,pompslang,firmaslang,pomp,firma
slang.1,wormslang,marathonslang,worm,marathon
slecht,goedslecht,complotslecht,goed,complot
slokje,druppelslokje,naiefslokje,druppel,naief
slot,toetsslot,carrièreslot,toets,carrière
sluipmoordenaar,huurlingsluipmoordenaar,vlagsluipmoordenaar,huurling,vlag
sluipschutter,schuttersluipschutter,reddensluipschutter,schutter,redden
sluiting,openingsluiting,hondsluiting,opening,hond
snee,scheursnee,telescoopsnee,scheur,telescoop
sneeuw,regenensneeuw,echtgenootsneeuw,regenen,echtgenoot
snel,langzaamsnel,halfsnel,langzaam,half
snel.1,traagsnel,plansnel,traag,plan
snelheid,afstandsnelheid,inspirerensnelheid,afstand,inspireren
snelweg,wegsnelweg,somsnelweg,weg,som
sonde,capsulesonde,moedsonde,capsule,moed
spaghetti,lasagnespaghetti,aanwezigheidspaghetti,lasagne,aanwezigheid
specialist,deskundigespecialist,verdienspecialist,deskundige,verdien
spectaculair,sensationeelspectaculair,lezenspectaculair,sensationeel,lezen
speelgoed,popspeelgoed,conservatiefspeelgoed,pop,conservatief
spek,geroosterd broodspek,lotsbestemmingspek,geroosterd brood,lotsbestemming
speler,coachspeler,ovenspeler,coach,oven
spiegel,reflectiespiegel,ideespiegel,reflectie,idee
spier,zenuwspier,baanspier,zenuw,baan
sport,hobbysport,vrijwilligersport,hobby,vrijwilliger
spreken,pratenspreken,planeetspreken,praten,planeet
springen,beklimmenspringen,whiskyspringen,beklimmen,whisky
spuit,naaldspuit,vergetenspuit,naald,vergeten
staal,betonstaal,bureaustaal,beton,bureau
staat,federaalstaat,langzaamstaat,federaal,langzaam
stad,hoofdstadstad,opmerkingstad,hoofdstad,opmerking
standbeeld,monumentstandbeeld,altijdstandbeeld,monument,altijd
station,platformstation,successtation,platform,succes
steeg,hoeksteeg,schatsteeg,hoek,schat
steen,rotssteen,cabinesteen,rots,cabine
stem,meerderheidstem,lampstem,meerderheid,lamp
ster,beroemdheidster,onvermogenster,beroemdheid,onvermogen
sterk,stevigsterk,autopsiesterk,stevig,autopsie
sterven,lijdensterven,fenomeensterven,lijden,fenomeen
stijl,ritmestijl,landstijl,ritme,land
stilte,stilstilte,walgelijkstilte,stil,walgelijk
stoel,tafelstoel,samenlevingstoel,tafel,samenleving
stof,asstof,rivierstof,as,rivier
stoffig,roestigstoffig,lagerstoffig,roestig,lager
stoppen,voorkomenstoppen,celstoppen,voorkomen,cel
storen,onderbrekenstoren,orkaanstoren,onderbreken,orkaan
storm,windstorm,voorrechtstorm,wind,voorrecht
straat,laanstraat,huidstraat,laan,huid
straling,besmettingstraling,klasstraling,besmetting,klas
strategie,planstrategie,kroegstrategie,plan,kroeg
strijd,gevechtstrijd,goedstrijd,gevecht,goed
strijd.1,oorlogstrijd,netwerkstrijd,oorlog,netwerk
strijder,soldaatstrijder,sectiestrijder,soldaat,sectie
stropdas,bindenstropdas,ervaringstropdas,binden,ervaring
structuur,piramidestructuur,hemelstructuur,piramide,hemel
studie,onderzoekstudie,schaduwstudie,onderzoek,schaduw
symbool,vlagsymbool,nachtsymbool,vlag,nacht
syndroom,symptoomsyndroom,verantwoordelijkheidsyndroom,symptoom,verantwoordelijkheid
systeem,netwerksysteem,maansysteem,netwerk,maan
taart,toetjetaart,regionaaltaart,toetje,regionaal
talent,potentieeltalent,sergeanttalent,potentieel,sergeant
tand,nageltand,rondetand,nagel,ronde
tapijt,vloertapijt,verhoortapijt,vloer,verhoor
tas,doostas,vereisttas,doos,vereist
team,ligateam,openteam,liga,open
techniek,methodetechniek,kanseliertechniek,methode,kanselier
teder,zachtteder,limonadeteder,zacht,limonade
tegendeel,tegenovergesteldetegendeel,ontvoerdertegendeel,tegenovergestelde,ontvoerder
tegenslag,ongelukkigtegenslag,slimtegenslag,ongelukkig,slim
tegenstander,vijandtegenstander,krastegenstander,vijand,kras
tekenen,verventekenen,medelijdendtekenen,verven,medelijdend
telefoon,telefoongesprektelefoon,bewonderentelefoon,telefoongesprek,bewonderen
teleurstelling,verrassingteleurstelling,getuigeteleurstelling,verrassing,getuige
televisie,radiotelevisie,toevluchtsoordtelevisie,radio,toevluchtsoord
temperatuur,warmtetemperatuur,krediettemperatuur,warmte,krediet
tennis,golftennis,leegtennis,golf,leeg
tentoonstelling,galerijtentoonstelling,spiontentoonstelling,galerij,spion
terugkeer,terugterugkeer,toevalligterugkeer,terug,toevallig
test,experimenttest,struiktest,experiment,struik
theater,bioscooptheater,bisschoptheater,bioscoop,bisschop
theorie,ideetheorie,veilingtheorie,idee,veiling
tijdschrift,playboytijdschrift,methodetijdschrift,playboy,methode
timer,detonatortimer,tevredentimer,detonator,tevreden
titel,naamtitel,helpentitel,naam,helpen
toegeven,erkennentoegeven,laagtoegeven,erkennen,laag
toewijding,trouwtoewijding,dieftoewijding,trouw,dief
tomaat,aardappeltomaat,altomaat,aardappel,al
tornado,orkaantornado,slaaftornado,orkaan,slaaf
touw,ketentouw,verliezertouw,keten,verliezer
traditioneel,moderntraditioneel,secondetraditioneel,modern,seconde
tragisch,triesttragisch,wondtragisch,triest,wond
trekken,duwtrekken,glimlachtrekken,duw,glimlach
troon,kroontroon,observatietroon,kroon,observatie
trouw,loyaaltrouw,slachtoffertrouw,loyaal,slachtoffer
tunnel,brugtunnel,yogatunnel,brug,yoga
ui,knoflookui,jurisdictieui,knoflook,jurisdictie
uitdaging,obstakeluitdaging,internetuitdaging,obstakel,internet
uitdrukken,beschrijvenuitdrukken,onschuldiguitdrukken,beschrijven,onschuldig
uiteindelijk,tenslotteuiteindelijk,herkennenuiteindelijk,tenslotte,herkennen
uitgeven,verspillenuitgeven,ontslaguitgeven,verspillen,ontslag
uitkomst,resultaatuitkomst,verbodenuitkomst,resultaat,verboden
uitrusten,apparatuuruitrusten,buitenuitrusten,apparatuur,buiten
uitspraak,opmerkinguitspraak,vergiftigenuitspraak,opmerking,vergiftigen
uitverkoop,veilinguitverkoop,situatieuitverkoop,veiling,situatie
uitvoering,voorstellinguitvoering,racistischuitvoering,voorstelling,racistisch
ultiem,finaalultiem,lidultiem,finaal,lid
uniek,speciaaluniek,verdubbelenuniek,speciaal,verdubbelen
uniform,insigneuniform,obstakeluniform,insigne,obstakel
universiteit,collegeuniversiteit,onmogelijkuniversiteit,college,onmogelijk
urine,bloedurine,menigteurine,bloed,menigte
vaak,somsvaak,okevaak,soms,oke
vaccin,tegengifvaccin,roestigvaccin,tegengif,roestig
vader,moedervader,stroomvader,moeder,stroom
vakantie,kerstmisvakantie,verlangenvakantie,kerstmis,verlangen
vallei,woestijnvallei,atomischvallei,woestijn,atomisch
vals,nepvals,maandagvals,nep,maandag
vampier,zombievampier,pratenvampier,zombie,praten
vangen,grijpenvangen,eerlijkvangen,grijpen,eerlijk
vanille,kaneelvanille,grootvadervanille,kaneel,grootvader
varken,koevarken,capaciteitvarken,koe,capaciteit
vastberadenheid,moedvastberadenheid,ketenvastberadenheid,moed,keten
vechter,kampioenvechter,maandvechter,kampioen,maand
veiligheid,beveiligingveiligheid,bravoveiligheid,beveiliging,bravo
vennootschap,bedrijfvennootschap,warmtevennootschap,bedrijf,warmte
ventilatie,ventielventilatie,officieelventilatie,ventiel,officieel
venus,marsvenus,alleenvenus,mars,alleen
ver,dichtbijver,rumver,dichtbij,rum
verbergen,bedekkenverbergen,ticketverbergen,bedekken,ticket
verbetering,veranderingverbetering,rodeoverbetering,verandering,rodeo
verbieden,verbodenverbieden,focusverbieden,verboden,focus
verbinding,contactverbinding,toiletverbinding,contact,toilet
verdedigen,beschermenverdedigen,scheppingverdedigen,beschermen,schepping
verdenken,twijfelenverdenken,beestverdenken,twijfelen,beest
verdrievoudigen,verdubbelenverdrievoudigen,kaneelverdrievoudigen,verdubbelen,kaneel
verdwijning,doodverdwijning,eindeverdwijning,dood,einde
vergezellen,begeleidenvergezellen,reparerenvergezellen,begeleiden,repareren
vergissing,foutvergissing,zombievergissing,fout,zombie
verifiëren,controlerenverifiëren,experimentverifiëren,controleren,experiment
verjaardag,jubileumverjaardag,zondeverjaardag,jubileum,zonde
verkiezing,campagneverkiezing,rechtsverkiezing,campagne,rechts
verkopen,kopenverkopen,bijnaamverkopen,kopen,bijnaam
verlaten,vertrekkenverlaten,viesverlaten,vertrekken,vies
verleden,toekomstverleden,technischverleden,toekomst,technisch
verlies,zegeverlies,blootverlies,zege,bloot
verminderen,toenemenverminderen,engelsverminderen,toenemen,engels
vermogen,capaciteitvermogen,moddervermogen,capaciteit,modder
vernieuwen,versvernieuwen,schotvernieuwen,vers,schot
verrader,spionverrader,reclameverrader,spion,reclame
verrukkelijk,smakelijkverrukkelijk,ruimteverrukkelijk,smakelijk,ruimte
verschillend,vergelijkbaarverschillend,klaarverschillend,vergelijkbaar,klaar
versturen,brengenversturen,laagversturen,brengen,laag
vertellen,zeggenvertellen,dynastievertellen,zeggen,dynastie
vertrek,aankomstvertrek,varkensvleesvertrek,aankomst,varkensvlees
vertrouwen,hoopvertrouwen,speciaalvertrouwen,hoop,speciaal
vertrouwen.1,respectvertrouwen,voertuigvertrouwen,respect,voertuig
vervanging,vervangenvervanging,rechtbankvervanging,vervangen,rechtbank
verwachten,wachtenverwachten,aanhangerverwachten,wachten,aanhanger
verwardheid,chaosverwardheid,kabelverwardheid,chaos,kabel
verwijderen,eliminerenverwijderen,bijverwijderen,elimineren,bij
verwoesting,scheppingverwoesting,toetsverwoesting,schepping,toets
verzetten,weerstandverzetten,scheurverzetten,weerstand,scheur
verzoek,eisverzoek,chemieverzoek,eis,chemie
video,dvdvideo,paleisvideo,dvd,paleis
videospel,spelenvideospel,kikkervideospel,spelen,kikker
vier,tweevier,kampioenvier,twee,kampioen
vierde,derdevierde,veranderingvierde,derde,verandering
vies,naarvies,statusvies,naar,status
vinden,zoekenvinden,oorlogvinden,zoeken,oorlog
vingerafdruk,dnavingerafdruk,smakelijkvingerafdruk,dna,smakelijk
vis,haaivis,patiëntvis,haai,patiënt
visie,openbaringvisie,basketbalvisie,openbaring,basketbal
vissen,jagenvissen,bezorgdvissen,jagen,bezorgd
vitamine,eiwitvitamine,bonusvitamine,eiwit,bonus
vlam,vuurvlam,invasievlam,vuur,invasie
vlees,varkensvleesvlees,seminariumvlees,varkensvlees,seminarium
vlieg,landvlieg,pulsvlieg,land,puls
vloeibaar,vloeistofvloeibaar,beschrijvenvloeibaar,vloeistof,beschrijven
vloot,marinevloot,verbeeldingvloot,marine,verbeelding
vlucht,landenvlucht,verdienenvlucht,landen,verdienen
vogel,vlindervogel,commandovogel,vlinder,commando
vol,leegvol,romeinsvol,leeg,romeins
voldoende,genoegvoldoende,coachvoldoende,genoeg,coach
volledig,absoluutvolledig,kidnappenvolledig,absoluut,kidnappen
voor altijd,eeuwigvoor altijd,smalvoor altijd,eeuwig,smal
voorleggen,voorstellenvoorleggen,katholiekvoorleggen,voorstellen,katholiek
voornemen,doelvoornemen,lepelvoornemen,doel,lepel
voortdurend,altijdvoortdurend,ironievoortdurend,altijd,ironie
voortvluchtige,vluchtelingvoortvluchtige,buskruitvoortvluchtige,vluchteling,buskruit
voortzetten,doorgaanvoortzetten,kabinetvoortzetten,doorgaan,kabinet
voorzien in,in staat stellenvoorzien in,bliksemvoorzien in,in staat stellen,bliksem
vork,lepelvork,lentevork,lepel,lente
vrachtauto,jeepvrachtauto,bezorgdheidvrachtauto,jeep,bezorgdheid
vragen,vraagvragen,contractvragen,vraag,contract
vreemd,ongebruikelijkvreemd,diamantvreemd,ongebruikelijk,diamant
vreselijk,verschrikkelijkvreselijk,bewakervreselijk,verschrikkelijk,bewaker
vreugde,pleziervreugde,verkopervreugde,plezier,verkoper
vriend,collegavriend,pornovriend,collega,porno
vriendelijk,beleefdvriendelijk,openbaringvriendelijk,beleefd,openbaring
vriendschap,relatievriendschap,kamervriendschap,relatie,kamer
vrij,vrijelijkvrij,managervrij,vrijelijk,manager
vrijwillig,vrijwilligervrijwillig,karaktervrijwillig,vrijwilliger,karakter
vroeg,laatvroeg,schermvroeg,laat,scherm
vrolijk,tevredenvrolijk,alcoholvrolijk,tevreden,alcohol
vrouw,echtgenootvrouw,bovenkantvrouw,echtgenoot,bovenkant
vrouw.1,weduwevrouw,hardvrouw,weduwe,hard
vrouwelijk,mannelijkvrouwelijk,verpletterenvrouwelijk,mannelijk,verpletteren
waardeloos,nuttelooswaardeloos,bekerwaardeloos,nutteloos,beker
waarderen,bewonderenwaarderen,ringwaarderen,bewonderen,ring
waardig,verdienwaardig,carnavalwaardig,verdien,carnaval
waardigheid,trotswaardigheid,groenwaardigheid,trots,groen
waarschijnlijk,misschienwaarschijnlijk,beheerwaarschijnlijk,misschien,beheer
waarschijnlijk.1,waarschijnlijkheidwaarschijnlijk,kijkwaarschijnlijk,waarschijnlijkheid,kijk
wachtwoord,codewachtwoord,haaiwachtwoord,code,haai
walglijk,vieswalglijk,aardbevingwalglijk,vies,aardbeving
wandeling,rennenwandeling,fysicawandeling,rennen,fysica
wang,lipwang,werkplaatswang,lip,werkplaats
wapen,pistoolwapen,pluswapen,pistool,plus
wapenkamer,arsenaalwapenkamer,kerstmiswapenkamer,arsenaal,kerstmis
