target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
kápolna,templomkápolna,szörnyetegkápolna,templom,szörnyeteg
kávé,csészekávé,erőkávé,csésze,erő
kék,barnakék,meghallgatáskék,barna,meghallgatás
kényszerítés,erőkényszerítés,egészségkényszerítés,erő,egészség
képesség,kapacitásképesség,aktatáskaképesség,kapacitás,aktatáska
képtelen,képtelenségképtelen,bizalomképtelen,képtelenség,bizalom
kérdez,kérdéskérdez,szerződéskérdez,kérdés,szerződés
kérés,igénykérés,kémiakérés,igény,kémia
kés,kardkés,koncepciókés,kard,koncepció
készít,készkészít,valószínűségkészít,kész,valószínűség
kígyó,féregkígyó,maratonkígyó,féreg,maraton
kínzás,kínkínzás,egykínzás,kín,egy
kísérő,kíséretkísérő,sírkísérő,kíséret,sír
kívánság,vágykívánság,területkívánság,vágy,terület
köd,felhőköd,sorozatköd,felhő,sorozat
könnyen,lehetetlenkönnyen,mozikönnyen,lehetetlen,mozi
könyv,bibliakönyv,mókuskönyv,biblia,mókus
körül,kerekkörül,gesztuskörül,kerek,gesztus
köszönet,hálásköszönet,napnyugtaköszönet,hálás,napnyugta
kötelesség,felelősségkötelesség,lövészkötelesség,felelősség,lövész
kötél,lánckötél,barnakötél,lánc,barna
közigazgatási,irányításközigazgatási,puskaközigazgatási,irányítás,puska
központ,bázisközpont,garanciaközpont,bázis,garancia
közvetlenül,közvetlenközvetlenül,izgalmasközvetlenül,közvetlen,izgalmas
közönség,tömegközönség,figyelemközönség,tömeg,figyelem
közösség,társadalomközösség,megpróbálközösség,társadalom,megpróbál
küld,hozzaküld,éjfélküld,hozza,éjfél
küldetés,feladatküldetés,számolküldetés,feladat,számol
külső,belsőkülső,híváskülső,belső,hívás
különböző,hasonlókülönböző,készkülönböző,hasonló,kész
kő,sziklakő,katonakő,szikla,katona
lakás,házlakás,folyékonylakás,ház,folyékony
legenda,mítoszlegenda,visszaszerezlegenda,mítosz,visszaszerez
lehetőség,véletlenlehetőség,limonádélehetőség,véletlen,limonádé
lenyűgöz,hízeleglenyűgöz,gerinc-lenyűgöz,hízeleg,gerinc-
letartóztatás,büntetletartóztatás,sohaletartóztatás,büntet,soha
levél,táviratlevél,szomorúlevél,távirat,szomorú
leírás,profilleírás,országleírás,profil,ország
liberális,konzervatívliberális,férjliberális,konzervatív,férj
limuzin,taxilimuzin,kincslimuzin,taxi,kincs
ling,mingling,italling,ming,ital
liszt,gabonaliszt,csendesliszt,gabona,csendes
lovagol,hajtáslovagol,tapasztalatlovagol,hajtás,tapasztalat
lyuk,réslyuk,diplomalyuk,rés,diploma
láng,tűzláng,sertéshúsláng,tűz,sertéshús
lányok,fiúklányok,megvesztegetlányok,fiúk,megveszteget
látomás,kinyilatkoztatáslátomás,etetlátomás,kinyilatkoztatás,etet
látványos,szenzációslátványos,olvasáslátványos,szenzációs,olvasás
láz,köhögésláz,jutalékláz,köhögés,jutalék
légkör,környezetlégkör,értékeslégkör,környezet,értékes
ló,szamárló,eljegyzésló,szamár,eljegyzés
lövedék,rakétalövedék,képtelenséglövedék,rakéta,képtelenség
lő,lövéslő,kódlő,lövés,kód
macska,kutyamacska,feszültségmacska,kutya,feszültség
madár,pillangómadár,parancsmadár,pillangó,parancs
magas,alacsonymagas,megtagadjamagas,alacsony,megtagadja
magasság,súlymagasság,aggódómagasság,súly,aggódó
magazin,selyemfiúmagazin,veszélytelenmagazin,selyemfiú,veszélytelen
magányos,egyedülmagányos,nemzetközimagányos,egyedül,nemzetközi
magánélet,magánmagánélet,lordmagánélet,magán,lord
magától értetődően,tisztánmagától értetődően,őrmestermagától értetődően,tisztán,őrmester
majonéz,ketchupmajonéz,folytassamajonéz,ketchup,folytassa
malac,tehénmalac,szeptembermalac,tehén,szeptember
mama,apumama,szertartásmama,apu,szertartás
manipulál,ellenőrzésmanipulál,falmanipulál,ellenőrzés,fal
marad,támaszmarad,jövőmarad,támasz,jövő
marketing,hirdetőmarketing,kapcsolatba lépnimarketing,hirdető,kapcsolatba lépni
masszázs,jógamasszázs,rövidmasszázs,jóga,rövid
matematika,fizikamatematika,sarokmatematika,fizika,sarok
maximális,minimálismaximális,tábornokmaximális,minimális,tábornok
mechanikai,műszakimechanikai,strandmechanikai,műszaki,strand
medál,műalkotásmedál,tipikusmedál,műalkotás,tipikus
megegyezés,szerződésmegegyezés,növénymegegyezés,szerződés,növény
megerősít,megerősítésmegerősít,nyugdíjmegerősít,megerősítés,nyugdíj
meghal,szenvednimeghal,jelenségmeghal,szenvedni,jelenség
meghatározás,bátorságmeghatározás,diákmeghatározás,bátorság,diák
meghatározás.1,koncepciómeghatározás,ezredmeghatározás,koncepció,ezred
meghitt,személyesmeghitt,kilómeghitt,személyes,kiló
megijeszt,rémületmegijeszt,inváziómegijeszt,rémület,invázió
megkísérel,megpróbálmegkísérel,filmelőzetesmegkísérel,megpróbál,filmelőzetes
megment,mentésmegment,frissmegment,mentés,friss
megmentő,hősmegmentő,elégmegmentő,hős,elég
megsemmisítés,teremtésmegsemmisítés,dicsőmegsemmisítés,teremtés,dicső
megsérti,sértésmegsérti,készpénzmegsérti,sértés,készpénz
megtalálja,keresésmegtalálja,háborúmegtalálja,keresés,háború
megtilt,tiltottmegtilt,fókuszmegtilt,tiltott,fókusz
megvizsgál,megvizsgálnimegvizsgál,büszkeségmegvizsgál,megvizsgálni,büszkeség
megvéd,védelemmegvéd,teremtésmegvéd,védelem,teremtés
megy,belépmegy,bankimegy,belép,banki
megzavar,megszakítmegzavar,hurrikánmegzavar,megszakít,hurrikán
megállít,megelőzmegállít,cellamegállít,megelőz,cella
megért,rájönmegért,tűzmegért,rájön,tűz
megöl,méregmegöl,szokatlanmegöl,méreg,szokatlan
meleg,leszbikusmeleg,technológiameleg,leszbikus,technológia
mellkas,gyomormellkas,kezelmellkas,gyomor,kezel
menedék,óvóhelymenedék,szénmenedék,óvóhely,szén
menetrend,naptármenetrend,délimenetrend,naptár,déli
mennydörgés,villámmennydörgés,szómennydörgés,villám,szó
mennyei,égmennyei,ingatlanmennyei,ég,ingatlan
mennyiség,összegmennyiség,karriermennyiség,összeg,karrier
mentség,megbocsátmentség,hajtásmentség,megbocsát,hajtás
menyasszony,vőlegénymenyasszony,délimenyasszony,vőlegény,déli
messze,közelmessze,rummessze,közel,rum
mesterlövész,lövészmesterlövész,pénzügyilegmesterlövész,lövész,pénzügyileg
mesterséges,természetesmesterséges,titkármesterséges,természetes,titkár
mikrofon,kameramikrofon,alábecsülmikrofon,kamera,alábecsül
mikroszkóp,távcsőmikroszkóp,csinosmikroszkóp,távcső,csinos
milliárd,milliómilliárd,természetesenmilliárd,millió,természetesen
miniszter,nagykövetminiszter,visszaminiszter,nagykövet,vissza
minisztérium,nagykövetségminisztérium,sugárútminisztérium,nagykövetség,sugárút
minőség,mennyiségminőség,terápiaminőség,mennyiség,terápia
mocskos,csúnyamocskos,állapotmocskos,csúnya,állapot
mond,beszélmond,dinasztiamond,beszél,dinasztia
mondat,szómondat,vőlegénymondat,szó,vőlegény
monitor,képernyőmonitor,fiúkmonitor,képernyő,fiúk
morfin,aszpirinmorfin,helymorfin,aszpirin,hely
mosogató,wcmosogató,ufómosogató,wc,ufó
mostanában,éppenmostanában,zombimostanában,éppen,zombi
mosás,tisztamosás,ébermosás,tiszta,éber
mosómedve,mókusmosómedve,hold-mosómedve,mókus,hold-
motel,szállodamotel,jogászmotel,szálloda,jogász
motor,tartálymotor,szenvedőmotor,tartály,szenvedő
munka,foglalkozásmunka,koronamunka,foglalkozás,korona
munkás,gazdamunkás,megszüntetmunkás,gazda,megszüntet
mutáció,evolúciómutáció,gondmutáció,evolúció,gond
máj,vesemáj,ellenségmáj,vese,ellenség
másolat,eredetimásolat,nemzetimásolat,eredeti,nemzeti
még mindig,mármég mindig,születésmég mindig,már,születés
méltányol,csodálméltányol,felhőméltányol,csodál,felhő
méltó,megérdemelméltó,tejméltó,megérdemel,tej
méltóság,büszkeségméltóság,zöldméltóság,büszkeség,zöld
mérges,irigymérges,töredékmérges,irigy,töredék
mérkőzés,bajnokságmérkőzés,tehetetlenmérkőzés,bajnokság,tehetetlen
méter,kilométerméter,albumméter,kilométer,album
mínusz,pluszmínusz,tetoválásmínusz,plusz,tetoválás
múlt,jövőmúlt,zsenimúlt,jövő,zseni
múzeum,könyvtármúzeum,javítmúzeum,könyvtár,javít
műanyag,cementműanyag,ízműanyag,cement,íz
műhold,radarműhold,szopásműhold,radar,szopás
nagy,kiválónagy,marsnagy,kiváló,mars
nagylelkű,könyörületesnagylelkű,szemüvegnagylelkű,könyörületes,szemüveg
nagymama,nagyapanagymama,sziklanagymama,nagyapa,szikla
nagyon,rendkívülinagyon,nyomnagyon,rendkívüli,nyom
nap,holdnap,bájnap,hold,báj
nap-,hold-nap-,betöltésnap-,hold-,betöltés
narancssárga,zöldnarancssárga,megelőznarancssárga,zöld,megelőz
nedves,száraznedves,kockázatnedves,száraz,kockázat
negatív,pozitívnegatív,semminegatív,pozitív,semmi
negyed,félnegyed,megfelelőnegyed,fél,megfelelő
negyedik,harmadiknegyedik,változásnegyedik,harmadik,változás
nehezen,nehéznehezen,libanehezen,nehéz,liba
nemzet,országnemzet,nagyapanemzet,ország,nagyapa
nevetés,mosolynevetés,császárinevetés,mosoly,császári
normál,egészségesnormál,szemétnormál,egészséges,szemét
nukleáris,atomnukleáris,lojálisnukleáris,atom,lojális
nyak,toroknyak,belépnyak,torok,belép
nyakkendő,kötődiknyakkendő,rabszolganyakkendő,kötődik,rabszolga
nyaklánc,gyűrűnyaklánc,megyenyaklánc,gyűrű,megye
nyalás,szopásnyalás,leírnyalás,szopás,leír
nyilatkozat,megjegyzésnyilatkozat,tengeralattjárónyilatkozat,megjegyzés,tengeralattjáró
nyomja meg,gombnyomja meg,távolságnyomja meg,gomb,távolság
nyomozó,elemzőnyomozó,irányelvnyomozó,elemző,irányelv
nyomozó.1,ügynöknyomozó,szó szerintnyomozó,ügynök,szó szerint
nyomás,impulzusnyomás,szűkítésnyomás,impulzus,szűkítés
nyugati,délinyugati,ügynöknyugati,déli,ügynök
nyugodt,csendesnyugodt,súlynyugodt,csendes,súly
nyúl,rókanyúl,rádiónyúl,róka,rádió
négy,kétnégy,bajnoknégy,két,bajnok
néz,tekintnéz,nagybácsinéz,tekint,nagybácsi
nő,özvegynő,felsőnő,özvegy,felső
női,férfinői,széttörnői,férfi,széttör
odaadás,hűségodaadás,tolvajodaadás,hűség,tolvaj
ok,tekintok,árvaházok,tekint,árvaház
oktatás,egészségoktatás,számoktatás,egészség,szám
október,szeptemberoktóber,ellenméregoktóber,szeptember,ellenméreg
olaj,szénolaj,kapcsolatolaj,szén,kapcsolat
olcsó,drágaolcsó,joghatóságolcsó,drága,joghatóság
orgyilkos,zsoldosorgyilkos,zászlóorgyilkos,zsoldos,zászló
oroszlán,sárkányoroszlán,igényoroszlán,sárkány,igény
orr,szájorr,vadállatorr,száj,vadállat
országút,útországút,összegországút,út,összeg
orvos,sebészorvos,csiporvos,sebész,csip
osztály,egységosztály,szerzetesosztály,egység,szerzetes
ott,ittott,szabadonott,itt,szabadon
oxigén,levegőoxigén,afrikaoxigén,levegő,afrika
pamut-,selyempamut-,bosszúpamut-,selyem,bosszú
pap,szerzetespap,vékonypap,szerzetes,vékony
paradicsom,burgonyaparadicsom,rodeóparadicsom,burgonya,rodeó
paranormális,természetfölöttiparanormális,anyaparanormális,természetfölötti,anya
parfüm,ajakrúzsparfüm,rémálomparfüm,ajakrúzs,rémálom
patkány,egérpatkány,magánpatkány,egér,magán
perc,másodikperc,jótékonyságperc,második,jótékonyság
perspektíva,kilátásperspektíva,levélperspektíva,kilátás,levél
pezsgő,borpezsgő,közelpezsgő,bor,közel
pilóta,űrhajóspilóta,caesarpilóta,űrhajós,caesar
pincérnő,pincérpincérnő,totálispincérnő,pincér,totális
pisztoly,puskapisztoly,ellenőrpisztoly,puska,ellenőr
pokol,paradicsompokol,lehetővé teszipokol,paradicsom,lehetővé teszi
polgármester,seriffpolgármester,megőrzikpolgármester,seriff,megőrzik
politika,újságíráspolitika,kíséretpolitika,újságírás,kíséret
politikai,kritikaipolitikai,különlegespolitikai,kritikai,különleges
politikus,irányelvpolitikus,minimálispolitikus,irányelv,minimális
por,hamupor,folyópor,hamu,folyó
poros,rozsdásporos,alsóporos,rozsdás,alsó
pozíció,állapotpozíció,egyetlenpozíció,állapot,egyetlen
probléma,bajprobléma,halálprobléma,baj,halál
program,projektprogram,rendezniprogram,projekt,rendezni
prototípus,modellprototípus,falatozásprototípus,modell,falatozás
próba,meghallgatáspróba,ajakrúzspróba,meghallgatás,ajakrúzs
pszichológia,anatómiapszichológia,réspszichológia,anatómia,rés
pszichológiai,orvosipszichológiai,várjonpszichológiai,orvosi,várjon
pucér,meztelenpucér,almapucér,meztelen,alma
pulyka,csirkepulyka,gyógyszerpulyka,csirke,gyógyszer
pálya,bolygópálya,aszpirinpálya,bolygó,aszpirin
pálya.1,útvonalpálya,lasagnapálya,útvonal,lasagna
páncél,pajzspáncél,brutálispáncél,pajzs,brutális
pénz,készpénzpénz,frekvenciapénz,készpénz,frekvencia
pénztárca,szütyőpénztárca,varázslatpénztárca,szütyő,varázslat
pénzügyi,bankipénzügyi,testpénzügyi,banki,test
póker,szerencsejátékpóker,gyomorpóker,szerencsejáték,gyomor
rab,túszrab,pletykarab,túsz,pletyka
rablás,lopásrablás,nagykövetrablás,lopás,nagykövet
rabol,loprabol,teljesenrabol,lop,teljesen
ragadozó,zsákmányragadozó,ritmusragadozó,zsákmány,ritmus
rajzol,festékrajzol,könyörületesrajzol,festék,könyörületes
reaktor,generátorreaktor,magaslatreaktor,generátor,magaslat
reggel,holnapreggel,gyárreggel,holnap,gyár
reggeli,vacsorareggeli,gonoszreggeli,vacsora,gonosz
rejtély,titokrejtély,láncrejtély,titok,lánc
rendelés,parancsrendelés,mágnesesrendelés,parancs,mágneses
rendező,producerrendező,pirosrendező,producer,piros
rendszer,hálózatrendszer,fogrendszer,hálózat,fog
repül,földrepül,impulzusrepül,föld,impulzus
repülési,leszállásrepülési,támaszrepülési,leszállás,támasz
repülőtér,terminálrepülőtér,kollégarepülőtér,terminál,kolléga
reális,optimistareális,beismernireális,optimista,beismerni
riasztás,éberriasztás,betegriasztás,éber,beteg
ritkán,esetenkéntritkán,vénaritkán,esetenként,véna
robbanás,földrengésrobbanás,hamisítványrobbanás,földrengés,hamisítvány
robbanó,bombarobbanó,ideálrobbanó,bomba,ideál
romantikus,drámairomantikus,márkaromantikus,drámai,márka
rossz,jórossz,összeesküvésrossz,jó,összeesküvés
rovar,pókrovar,kenyérrovar,pók,kenyér
ruha,szoknyaruha,elhagyruha,szoknya,elhagy
rágás,nyelrágás,kreditrágás,nyel,kredit
rák,tumorrák,névtelenrák,tumor,névtelen
részecske,anyagrészecske,úrnőrészecske,anyag,úrnő
részeg,józanrészeg,eszközrészeg,józan,eszköz
róma,caesarróma,sisakróma,caesar,sisak
rúd,klubrúd,szellemirúd,klub,szellemi
sajt,kenyérsajt,tévedéssajt,kenyér,tévedés
saláta,levessaláta,ligasaláta,leves,liga
sapka,szemüvegsapka,nyereségsapka,szemüveg,nyereség
sebesség,távolságsebesség,készítsebesség,távolság,készít
sebhely,tetoválássebhely,kombinációsebhely,tetoválás,kombináció
sebészet,operálsebészet,jelentéssebészet,operál,jelentés
segít,segítségsegít,szivattyúsegít,segítség,szivattyú
segítség,támogatássegítség,éppensegítség,támogatás,éppen
sikerül,kezelsikerül,gyűlölsikerül,kezel,gyűlöl
sikátor,saroksikátor,növekedéssikátor,sarok,növekedés
sofőr,utassofőr,sivatagsofőr,utas,sivatag
sors,végzetsors,állatkertsors,végzet,állatkert
spagetti,lasagnaspagetti,jelenlétspagetti,lasagna,jelenlét
sport,hobbisport,önkéntessport,hobbi,önkéntes
stratégia,tervstratégia,kocsmastratégia,terv,kocsma
stílus,ritmusstílus,földstílus,ritmus,föld
sugárzás,szennyeződéssugárzás,osztálysugárzás,szennyeződés,osztály
szabotázs,kémkedésszabotázs,szundiszabotázs,kémkedés,szundi
szag,ízszag,meztelenszag,íz,meztelen
szakember,szakértőszakember,fővárosszakember,szakértő,főváros
szakmai,amatőrszakmai,harmadikszakmai,amatőr,harmadik
szakáll,hajszakáll,megérdemelszakáll,haj,megérdemel
szalonna,pirítósszalonna,végzetszalonna,pirítós,végzet
szamuráj,nindzsaszamuráj,tömegszamuráj,nindzsa,tömeg
szavazás,többségszavazás,bokorszavazás,többség,bokor
szavazó,jelöltszavazó,mérnökszavazó,jelölt,mérnök
szellem,lélekszellem,cikkszellem,lélek,cikk
szellőzés,szelepszellőzés,hivatalosanszellőzés,szelep,hivatalosan
személyiség,karakterszemélyiség,vakszemélyiség,karakter,vak
szentbeszéd,beszédszentbeszéd,irigyszentbeszéd,beszéd,irigy
szenvedély,lelkesedésszenvedély,pincérszenvedély,lelkesedés,pincér
szenvedés,szegénységszenvedés,könyvtárszenvedés,szegénység,könyvtár
szenátor,kormányzószenátor,bajszenátor,kormányzó,baj
szenátus,parlamentszenátus,hangszenátus,parlament,hang
szerelem,gyűlölszerelem,kolóniaszerelem,gyűlöl,kolónia
szerető,úrnőszerető,hirdetőszerető,úrnő,hirdető
szerkezet,piramisszerkezet,csúnyaszerkezet,piramis,csúnya
szervez,rendezniszervez,szelepszervez,rendezni,szelep
szerény,alázatosszerény,koporsószerény,alázatos,koporsó
szimbólum,zászlószimbólum,éjszakaszimbólum,zászló,éjszaka
szindróma,tünetszindróma,csodálatosszindróma,tünet,csodálatos
szivar,füstszivar,mozogszivar,füst,mozog
szobalány,dajkaszobalány,paranoidszobalány,dajka,paranoid
szobor,emlékműszobor,nyitásszobor,emlékmű,nyitás
szokásos,rendesszokásos,kötődikszokásos,rendes,kötődik
szolgáló,rabszolgaszolgáló,kilátásszolgáló,rabszolga,kilátás
szomjúság,éhségszomjúság,személyesszomjúság,éhség,személyes
szonda,kapszulaszonda,bátorságszonda,kapszula,bátorság
szállítmány,betöltésszállítmány,csontszállítmány,betöltés,csont
szállítás,mozogszállítás,örökszállítás,mozog,örök
számítógép,szoftverszámítógép,mindigszámítógép,szoftver,mindig
szánalmas,nyomorultszánalmas,szerzőszánalmas,nyomorult,szerző
szándék,céljaszándék,pókszándék,célja,pók
szándékosan,véletlenülszándékosan,hídszándékosan,véletlenül,híd
száz,ezerszáz,lopszáz,ezer,lop
szék,asztalszék,társadalomszék,asztal,társadalom
széles,keskenyszéles,józanszéles,keskeny,józan
szép,csinosszép,hadműveletiszép,csinos,hadműveleti
szépség,bájszépség,szövetségiszépség,báj,szövetségi
színház,moziszínház,szamárszínház,mozi,szamár
színész,szerzőszínész,tisztánszínész,szerző,tisztán
szóda,limonádészóda,királynőszóda,limonádé,királynő
szósz,krémszósz,esküszikszósz,krém,esküszik
szökevény,menekültszökevény,puskaporszökevény,menekült,puskapor
szökés,menekülniszökés,udvariasszökés,menekülni,udvarias
szörnyű,rettenetesszörnyű,őrszörnyű,rettenetes,őr
szövet,bőrszövet,nobelszövet,bőr,nobel
szövetség,kolóniaszövetség,esőszövetség,kolónia,eső
szükség,szükségesszükség,vendégszeretetszükség,szükséges,vendégszeretet
születésnap,évfordulószületésnap,vétekszületésnap,évforduló,vétek
szülő,felnőttszülő,nagyszülő,felnőtt,nagy
szőnyeg,padlószőnyeg,tengeriszőnyeg,padló,tengeri
sárga,pirossárga,karaktersárga,piros,karakter
séf,szakácsséf,szoknyaséf,szakács,szoknya
sérülés,sebsérülés,dzsungelsérülés,seb,dzsungel
séta,fussséta,csatornaséta,fuss,csatorna
séta.1,szundiséta,fizikaséta,szundi,fizika
síp,kürtsíp,világegyetemsíp,kürt,világegyetem
sör,italsör,pozitívsör,ital,pozitív
sötét,árnyéksötét,gombsötét,árnyék,gomb
süket,vaksüket,szabadságsüket,vak,szabadság
sűrítmény,fókuszsűrítmény,elsősűrítmény,fókusz,első
tabletta,gyógyszertabletta,megbocsátástabletta,gyógyszer,megbocsátás
találkozik,láttalálkozik,rúdtalálkozik,lát,rúd
találkozó,konferenciatalálkozó,megvesztalálkozó,konferencia,megvesz
tantárgy,tárgytantárgy,férfitantárgy,tárgy,férfi
tanulmány,kutatástanulmány,püspöktanulmány,kutatás,püspök
tanácsol,tanácstanácsol,csirketanácsol,tanács,csirke
tanár,diáktanár,csepptanár,diák,csepp
tanít,tanultanít,arénatanít,tanul,aréna
tanújel,bizonyítéktanújel,feladattanújel,bizonyíték,feladat
tart,fogtart,adminisztrációtart,fog,adminisztráció
tartalom,tartalmaztartalom,rómeótartalom,tartalmaz,rómeó
technika,módszertechnika,kancellártechnika,módszer,kancellár
tedd,betéttedd,művészettedd,betét,művészet
tegnap,mategnap,nyeltegnap,ma,nyel
tegye,készíttegye,lemondástegye,készít,lemondás
tehetség,lehetségestehetség,utolsótehetség,lehetséges,utolsó
teknősbéka,csigateknősbéka,folyamatteknősbéka,csiga,folyamat
telefon,hívástelefon,csodáltelefon,hívás,csodál
televízió,rádiótelevízió,legénységtelevízió,rádió,legénység
teljes,totálisteljes,beszédteljes,totális,beszéd
teljes.1,üresteljes,hamuteljes,üres,hamu
teljesítmény,előadásteljesítmény,rasszistateljesítmény,előadás,rasszista
temetés,koporsótemetés,mérettemetés,koporsó,méret
temető,sírtemető,alkalmaztemető,sír,alkalmaz
tengerpart,strandtengerpart,dzsezztengerpart,strand,dzsezz
tengerész,kalóztengerész,előadástengerész,kalóz,előadás
tenisz,golftenisz,ürestenisz,golf,üres
teremtmény,szörnyetegteremtmény,túrateremtmény,szörnyeteg,túra
terhesség,születésterhesség,iránytűterhesség,születés,iránytű
termelés,gyártermelés,kívültermelés,gyár,kívül
termék,márkatermék,szombattermék,márka,szombat
tervezés,készítménytervezés,serifftervezés,készítmény,seriff
teszt,kísérletteszt,holnapteszt,kísérlet,holnap
tesó,havertesó,káosztesó,haver,káosz
tevékenység,aktívtevékenység,rétegtevékenység,aktív,réteg
tisztességtelen,igazságtalanságtisztességtelen,pajzstisztességtelen,igazságtalanság,pajzs
tizenéves,serdülőkorútizenéves,vértizenéves,serdülőkorú,vér
tojás,fészektojás,maffiatojás,fészek,maffia
toll,papírtoll,recepciótoll,papír,recepció
tornádó,hurrikántornádó,fehértornádó,hurrikán,fehér
torta,desszerttorta,regionálistorta,desszert,regionális
további,extratovábbi,illúziótovábbi,extra,illúzió
tragikus,szomorútragikus,cementtragikus,szomorú,cement
tréfa,trükktréfa,kéztréfa,trükk,kéz
trón,koronatrón,megfigyeléstrón,korona,megfigyelés
tud,mosttud,kinyilatkoztatástud,most,kinyilatkoztatás
tudomány,technológiatudomány,úttudomány,technológia,út
tudta,elismeriktudta,jelvénytudta,elismerik,jelvény
tudás,tapasztalattudás,autogramtudás,tapasztalat,autogram
tudós,zsenitudós,éhségtudós,zseni,éhség
tulajdonos,ingatlantulajdonos,desszerttulajdonos,ingatlan,desszert
tájékoztat,jelentéstájékoztat,ijedőstájékoztat,jelentés,ijedős
támadás,inváziótámadás,csigatámadás,invázió,csiga
támadó,áldozattámadó,konferenciatámadó,áldozat,konferencia
tánc,táncostánc,hormontánc,táncos,hormon
tányér,táltányér,moderntányér,tál,modern
táska,doboztáska,szükségestáska,doboz,szükséges
téli,nyáritéli,céljatéli,nyári,célja
térd,válltérd,mingtérd,váll,ming
térkép,iránytűtérkép,becsületestérkép,iránytű,becsületes
tó,folyótó,csekkoltó,folyó,csekkol
tökéletes,ideáltökéletes,ezertökéletes,ideál,ezer
tömlő,szivattyútömlő,cégtömlő,szivattyú,cég
történik,előfordultörténik,szexuálistörténik,előfordul,szexuális
törvény,gesztustörvény,inspiráltörvény,gesztus,inspirál
törülköző,takarótörülköző,haditengerészetitörülköző,takaró,haditengerészeti
túloz,alábecsültúloz,serdülőkorútúloz,alábecsül,serdülőkorú
túlél,élőtúlél,tiltakozástúlél,élő,tiltakozás
tükör,visszaverődéstükör,népességtükör,visszaverődés,népesség
tüzérségi,lovasságtüzérségi,zárttüzérségi,lovasság,zárt
tűzhely,sütőtűzhely,következménytűzhely,sütő,következmény
ugrás,mászikugrás,kulcsugrás,mászik,kulcs
ujjlenyomat,dnsujjlenyomat,ízletesujjlenyomat,dns,ízletes
undorító,piszkosundorító,földrengésundorító,piszkos,földrengés
unokatestvér,rokonunokatestvér,evolúcióunokatestvér,rokon,evolúció
unokaöcs,unokájaunokaöcs,civilunokaöcs,unokája,civil
utca,sugárútutca,operálutca,sugárút,operál
utolsó,elsőutolsó,robbanásutolsó,első,robbanás
vaj,édesemvaj,keresésvaj,édesem,keresés
vakcina,ellenméregvakcina,nehézvakcina,ellenméreg,nehéz
valaha,sohavalaha,cukorvalaha,soha,cukor
valahol,másholvalahol,lopásvalahol,máshol,lopás
valami,semmivalami,hazugságvalami,semmi,hazugság
valamiről,kivalamiről,hiábavalóvalamiről,ki,hiábavaló
vallás,filozófiavallás,szörnyűvallás,filozófia,szörnyű
valószínű,magyarázatvalószínű,ingvalószínű,magyarázat,ing
valószínűleg,talánvalószínűleg,irányításvalószínűleg,talán,irányítás
valószínűleg.1,valószínűségvalószínűleg,tekintvalószínűleg,valószínűség,tekint
vanília,fahéjvanília,vállvanília,fahéj,váll
varázsló,varázslatvarázsló,megfulladvarázsló,varázslat,megfullad
vastag,vékonyvastag,drámavastag,vékony,dráma
vasárnap,szombatvasárnap,bónuszvasárnap,szombat,bónusz
vereség,győzelemvereség,templomvereség,győzelem,templom
vers,szövegvers,engedélyezzevers,szöveg,engedélyezze
verseny,maratonverseny,büntetverseny,maraton,büntet
veszély,kockázatveszély,papírveszély,kockázat,papír
veszélyes,kockázatosveszélyes,válásveszélyes,kockázatos,válás
vevő,eladóvevő,havervevő,eladó,haver
vezetéknév,becenévvezetéknév,ésszerűtlenvezetéknév,becenév,ésszerűtlen
vezető,tagvezető,rettenetesvezető,tag,rettenetes
vicces,szellemesvicces,égvicces,szellemes,ég
videó-,dvdvideó-,palotavideó-,dvd,palota
vihar,szélvihar,kiváltságvihar,szél,kiváltság
villa,kanálvilla,tavaszivilla,kanál,tavaszi
világ,nemzetközivilág,tanulvilág,nemzetközi,tanul
virág,növényvirág,másodlagosvirág,növény,másodlagos
visszatérés,visszavisszatérés,véletlenülvisszatérés,vissza,véletlenül
viszlát,hellóviszlát,veseviszlát,helló,vese
vita,beszélgetésvita,nyomorultvita,beszélgetés,nyomorult
vita.1,konfliktusvita,óvóhelyvita,konfliktus,óvóhely
vitamin,fehérjevitamin,mitvitamin,fehérje,mit
vitorla,horgonyvitorla,támogatásvitorla,horgony,támogatás
vizelet,vérvizelet,kockázatosvizelet,vér,kockázatos
vodka,whiskyvodka,személyvodka,whisky,személy
vonz,figyelemvonz,küzdelemvonz,figyelem,küzdelem
vád,filmelőzetesvád,borvád,filmelőzetes,bor
vád.1,panaszvád,özvegyvád,panasz,özvegy
vágott,tépettvágott,távcsővágott,tépett,távcső
válasz,feleletválasz,szemválasz,felelet,szem
választás,kampányválasztás,márválasztás,kampány,már
választási lehetőség,választásválasztási lehetőség,elindítválasztási lehetőség,választás,elindít
vállalat,cégvállalat,hővállalat,cég,hő
vállalkozó,milliomosvállalkozó,tudatlanságvállalkozó,milliomos,tudatlanság
válság,helyzetválság,érzékelőválság,helyzet,érzékelő
váltságdíj,emberrablóváltságdíj,mérföldváltságdíj,emberrabló,mérföld
vámpír,zombivámpír,beszélgetésvámpír,zombi,beszélgetés
vár,palotavár,anatómiavár,palota,anatómia
váratlanul,hirtelenváratlanul,fájlváratlanul,hirtelen,fájl
város,fővárosváros,panaszváros,főváros,panasz
végrehajtás,függővégrehajtás,kürtvégrehajtás,függő,kürt
végső,utolsóvégső,tagvégső,utolsó,tag
