target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
niebezpieczny,ryzykownyniebezpieczny,rozwódniebezpieczny,ryzykowny,rozwód
niebiański,nieboniebiański,własnośćniebiański,niebo,własność
niebieski,brązowyniebieski,regułaniebieski,brązowy,reguła
niedziela,sobotaniedziela,żelazoniedziela,sobota,żelazo
nieobecność,obecnośćnieobecność,smoknieobecność,obecność,smok
nieodpowiedzialny,nierozsądnynieodpowiedzialny,platformanieodpowiedzialny,nierozsądny,platforma
niepokój,obawaniepokój,koszulaniepokój,obawa,koszula
nieprzyjemny,niewygodnynieprzyjemny,przybywaćnieprzyjemny,niewygodny,przybywać
niesamowity,imponującyniesamowity,możeniesamowity,imponujący,może
niespodziewanie,nagleniespodziewanie,plikniespodziewanie,nagle,plik
niesprawiedliwy,niesprawiedliwośćniesprawiedliwy,otwarcieniesprawiedliwy,niesprawiedliwość,otwarcie
nieszczęście,niefortunnynieszczęście,kredytnieszczęście,niefortunny,kredyt
niezdolność,niemożnośćniezdolność,suchyniezdolność,niemożność,suchy
nieznany,anonimowynieznany,rozmiarnieznany,anonimowy,rozmiar
niezwykły,wyjątkowyniezwykły,agentniezwykły,wyjątkowy,agent
nos,ustanos,bestianos,usta,bestia
nowotwór,guznowotwór,świątynianowotwór,guz,świątynia
nóż,miecznóż,nielegalnynóż,miecz,nielegalny
nędza,ubóstwonędza,wygodnynędza,ubóstwo,wygodny
o,pozao,kośćo,poza,kość
obiad,przekąskaobiad,radarobiad,przekąska,radar
obietnica,gwarancjaobietnica,oryginałobietnica,gwarancja,oryginał
obliczyć,liczyćobliczyć,miódobliczyć,liczyć,miód
obowiązek,odpowiedzialnośćobowiązek,strzelecobowiązek,odpowiedzialność,strzelec
obrabować,okraśćobrabować,absolutnieobrabować,okraść,absolutnie
obracać,skręcaćobracać,legionobracać,skręcać,legion
obraza,zniewagaobraza,pierwszyobraza,zniewaga,pierwszy
obrażenia,ranaobrażenia,dżunglaobrażenia,rana,dżungla
obrzydliwy,brudnyobrzydliwy,trzęsienie ziemiobrzydliwy,brudny,trzęsienie ziemi
obwód,promieńobwód,optymistycznyobwód,promień,optymistyczny
ocean,morzeocean,podwoićocean,morze,podwoić
ociężale,ciężkiociężale,kandydatociężale,ciężki,kandydat
oczekiwać,czekaćoczekiwać,promieńoczekiwać,czekać,promień
oczywiście,klarownieoczywiście,aukcjaoczywiście,klarownie,aukcja
odcinek,sezonodcinek,mlekoodcinek,sezon,mleko
odcisk palca,dnaodcisk palca,smacznyodcisk palca,dna,smaczny
odnieść sukces,zarządzaćodnieść sukces,nienawiśćodnieść sukces,zarządzać,nienawiść
odpady,śmieciodpady,lądowanieodpady,śmieci,lądowanie
odważny,szlachetnyodważny,formularzodważny,szlachetny,formularz
odzew,odpowiedźodzew,okoodzew,odpowiedź,oko
odświeżać,świeżyodświeżać,rezygnacjaodświeżać,świeży,rezygnacja
oglądać,patrzyćoglądać,wujekoglądać,patrzyć,wujek
ogrodzenie,ścianaogrodzenie,motywogrodzenie,ściana,motyw
okres,fazaokres,małpaokres,faza,małpa
okrucieństwo,złookrucieństwo,czerwiecokrucieństwo,zło,czerwiec
okrutny,brutalnyokrutny,technologiaokrutny,brutalny,technologia
okup,porywaczokup,milaokup,porywacz,mila
olbrzymi,dużyolbrzymi,córkaolbrzymi,duży,córka
opis,profilopis,zdrowieopis,profil,zdrowie
oprzeć się,opóroprzeć się,połowaoprzeć się,opór,połowa
opuścić,wychodzićopuścić,operacyjnyopuścić,wychodzić,operacyjny
orbita,planetaorbita,chudyorbita,planeta,chudy
oskarżenie,skargaoskarżenie,bezpiecznyoskarżenie,skarga,bezpieczny
osobowość,postaćosobowość,ślepyosobowość,postać,ślepy
ostatecznie,wreszcieostatecznie,wiewiórkaostatecznie,wreszcie,wiewiórka
ostateczny,finalnyostateczny,błotoostateczny,finalny,błoto
ostatni,pierwszyostatni,gniazdoostatni,pierwszy,gniazdo
ostatnio,zaledwieostatnio,zwyczajnyostatnio,zaledwie,zwyczajny
oszustwo,spisekoszustwo,pocałunekoszustwo,spisek,pocałunek
otwór,pękaćotwór,lesbijkaotwór,pękać,lesbijka
owad,pająkowad,międzynarodowyowad,pająk,międzynarodowy
owoc,jabłkoowoc,wolontariuszowoc,jabłko,wolontariusz
oznaczać,wskazaćoznaczać,sztuczkaoznaczać,wskazać,sztuczka
oświadczenie,komentarzoświadczenie,zatrućoświadczenie,komentarz,zatruć
pa,cześćpa,nerkapa,cześć,nerka
paczka,kopertapaczka,dramatycznypaczka,koperta,dramatyczny
paliwo,gazpaliwo,autografpaliwo,gaz,autograf
pamiętać,zapominaćpamiętać,pilnypamiętać,zapominać,pilny
panna młoda,pan młodypanna młoda,południowypanna młoda,pan młody,południowy
papieros,tytońpapieros,pochlebiaćpapieros,tytoń,pochlebiać
paranormalne,nadprzyrodzonyparanormalne,mamaparanormalne,nadprzyrodzony,mama
pasja,entuzjazmpasja,nagrywaćpasja,entuzjazm,nagrywać
paszport,biletpaszport,pojęciepaszport,bilet,pojęcie
patrol,strażnikpatrol,skręcaćpatrol,strażnik,skręcać
październik,wrzesieńpaździernik,antidotumpaździernik,wrzesień,antidotum
penis,pochwapenis,wymienićpenis,pochwa,wymienić
pensja,emeryturapensja,wzgórzepensja,emerytura,wzgórze
perfekcyjny,idealnyperfekcyjny,filozofiaperfekcyjny,idealny,filozofia
perfumy,pomadkaperfumy,koszmarperfumy,pomadka,koszmar
perspektywiczny,poglądperspektywiczny,wrzesieńperspektywiczny,pogląd,wrzesień
pełny,pustypełny,przemówieniepełny,pusty,przemówienie
piasek,błotopiasek,szpitalpiasek,błoto,szpital
piekło,rajpiekło,dopuszczaćpiekło,raj,dopuszczać
pieniądze,gotówkapieniądze,chmurapieniądze,gotówka,chmura
pigułka,tabletkapigułka,przebaczeniepigułka,tabletka,przebaczenie
pijany,trzeźwypijany,narzędziepijany,trzeźwy,narzędzie
pilot,astronautapilot,cezarpilot,astronauta,cezar
piosenka,albumpiosenka,cukierpiosenka,album,cukier
pisarz,poetapisarz,wargapisarz,poeta,warga
pisać,czytaćpisać,wybórpisać,czytać,wybór
pismo,czytaniepismo,zyskpismo,czytanie,zysk
pistolet,karabinpistolet,siećpistolet,karabin,sieć
piwo,drinkpiwo,kotwicapiwo,drink,kotwica
piękno,czarpiękno,ramiępiękno,czar,ramię
piękny,ładnypiękny,konkurencjapiękny,ładny,konkurencja
piłka nożna,koszykówkapiłka nożna,kopaćpiłka nożna,koszykówka,kopać
planowanie,przygotowanieplanowanie,szeryfplanowanie,przygotowanie,szeryf
plastik,cementplastik,mocplastik,cement,moc
pocisk,kaliberpocisk,liczyćpocisk,kaliber,liczyć
pocisk.1,rakietapocisk,niemożnośćpocisk,rakieta,niemożność
podejrzany,wątpliwośćpodejrzany,gęśpodejrzany,wątpliwość,gęś
podekscytowany,dumnypodekscytowany,ironiapodekscytowany,dumny,ironia
podpis,formularzpodpis,czarpodpis,formularz,czar
podpis.1,znaczekpodpis,szpiegostwopodpis,znaczek,szpiegostwo
podstawowa,wtórnypodstawowa,guzpodstawowa,wtórny,guz
podział,jednostkapodział,pochwapodział,jednostka,pochwa
pogrzeb,trumnapogrzeb,tarczapogrzeb,trumna,tarcza
pogrzebać,kopaćpogrzebać,białkopogrzebać,kopać,białko
poinformować,raportpoinformować,strasznypoinformować,raport,straszny
poker,hazardpoker,brzuchpoker,hazard,brzuch
pokojówka,nianiapokojówka,paranoicznypokojówka,niania,paranoiczny
pokonać,zwycięstwopokonać,nagipokonać,zwycięstwo,nagi
pokład,kabinapokład,aktywnośćpokład,kabina,aktywność
pole walki,arenapole walki,starypole walki,arena,stary
policzek,wargapoliczek,generałpoliczek,warga,generał
polityczny,krytycznypolityczny,przyczepapolityczny,krytyczny,przyczepa
polityk,politykapolityk,minimalnypolityk,polityka,minimalny
polityka,dziennikarstwopolityka,paznokiećpolityka,dziennikarstwo,paznokieć
pomarańczowy,zielonypomarańczowy,zapobiecpomarańczowy,zielony,zapobiec
pomidor,ziemniakpomidor,jużpomidor,ziemniak,już
pomyłka,błądpomyłka,porwaćpomyłka,błąd,porwać
poprawa,zmianapoprawa,rodeopoprawa,zmiana,rodeo
porażka,sukcesporażka,prysznicporażka,sukces,prysznic
porozumienie,kontraktporozumienie,mądryporozumienie,kontrakt,mądry
port,zatokaport,szaleństwoport,zatoka,szaleństwo
portfel,kieszeńportfel,magiaportfel,kieszeń,magia
porucznik,sierżantporucznik,krajporucznik,sierżant,kraj
posiłek,jedzenieposiłek,zachódposiłek,jedzenie,zachód
postawa,opiniapostawa,ogród zoologicznypostawa,opinia,ogród zoologiczny
postepować,kontynuowaćpostepować,szafkapostepować,kontynuować,szafka
potroić,podwoićpotroić,osobapotroić,podwoić,osoba
potrzebować,niezbędnypotrzebować,gościnnośćpotrzebować,niezbędny,gościnność
potwierdzać,potwierdzeniepotwierdzać,emeryturapotwierdzać,potwierdzenie,emerytura
potwierdzenie,dowódpotwierdzenie,skrajniepotwierdzenie,dowód,skrajnie
powiedzieć,mówićpowiedzieć,dynastiapowiedzieć,mówić,dynastia
powierzchnia,warstwapowierzchnia,podrzećpowierzchnia,warstwa,podrzeć
powitać,pogratulowaćpowitać,popiółpowitać,pogratulować,popiół
powrót,plecypowrót,przypadkowopowrót,plecy,przypadkowo
poznać,zobaczyćpoznać,kijpoznać,zobaczyć,kij
pozostać,zostawaćpozostać,złotypozostać,zostawać,złoty
pozwolić,dopuszczaćpozwolić,warstwapozwolić,dopuszczać,warstwa
pozycja,statuspozycja,samotnypozycja,status,samotny
położyć,wstawićpołożyć,sztukapołożyć,wstawić,sztuka
południe,środek nocypołudnie,szpiegpołudnie,środek nocy,szpieg
połączenie,kontaktpołączenie,toaletapołączenie,kontakt,toaleta
pościg,śledzićpościg,odbiciepościg,śledzić,odbicie
poświęcenie,wiernośćpoświęcenie,złodziejpoświęcenie,wierność,złodziej
pożyczka,kredytpożyczka,stopićpożyczka,kredyt,stopić
praca,stanowiskopraca,poglądpraca,stanowisko,pogląd
pracownik,rolnikpracownik,wyeliminowaćpracownik,rolnik,wyeliminować
pragnienie,głódpragnienie,dziewczynapragnienie,głód,dziewczyna
prawdopodobne,prawdopodobieństwoprawdopodobne,patrzyćprawdopodobne,prawdopodobieństwo,patrzyć
prawdopodobnie,możeprawdopodobnie,kierownictwoprawdopodobnie,może,kierownictwo
prawdziwy,prawdaprawdziwy,czujnikprawdziwy,prawda,czujnik
prawidłowy,złoprawidłowy,przyjęcieprawidłowy,zło,przyjęcie
prezent,komplementprezent,pozaprezent,komplement,poza
prezydent,kanclerzprezydent,zawieraćprezydent,kanclerz,zawierać
problem,kłopotyproblem,śmierćproblem,kłopoty,śmierć
procedura,procesprocedura,gorącoprocedura,proces,gorąco
proces,przesłuchanieproces,marnowaćproces,przesłuchanie,marnować
produkcja,fabrykaprodukcja,tatuśprodukcja,fabryka,tatuś
produkować,tworzyćprodukować,zakładnikprodukować,tworzyć,zakładnik
produkt,markaprodukt,sobotaprodukt,marka,sobota
profesjonalny,amatorskiprofesjonalny,potwierdzenieprofesjonalny,amatorski,potwierdzenie
profesor,dziekanprofesor,szacunekprofesor,dziekan,szacunek
program,projektprogram,umówićprogram,projekt,umówić
prokurator,prawnikprokurator,kontrolowaćprokurator,prawnik,kontrolować
promieniowanie,zanieczyszczeniepromieniowanie,klasapromieniowanie,zanieczyszczenie,klasa
prosty,zwyczajnieprosty,ochronaprosty,zwyczajnie,ochrona
protokół,regułaprotokół,złoprotokół,reguła,zło
prototyp,modelprototyp,przekąskaprototyp,model,przekąska
prowadzić śledztwo,zbadaćprowadzić śledztwo,anatomiaprowadzić śledztwo,zbadać,anatomia
prośba,żądanieprośba,wiatrprośba,żądanie,wiatr
prywatność,prywatnyprywatność,lordprywatność,prywatny,lord
przechadzka,drzemkaprzechadzka,kanał telewizyjnyprzechadzka,drzemka,kanał telewizyjny
przeciwnie,naprzeciwprzeciwnie,stulecieprzeciwnie,naprzeciw,stulecie
przeciwnik,wrógprzeciwnik,zadrapanieprzeciwnik,wróg,zadrapanie
przedmiot,obiektprzedmiot,terazprzedmiot,obiekt,teraz
przedsiębiorca,milionerprzedsiębiorca,powieszenieprzedsiębiorca,milioner,powieszenie
przenosić,ruszaćprzenosić,wiecznyprzenosić,ruszać,wieczny
przepraszać,wybaczaćprzepraszać,zdrowyprzepraszać,wybaczać,zdrowy
przestraszyć,wystraszyćprzestraszyć,inwazjaprzestraszyć,wystraszyć,inwazja
przestępczość,grzechprzestępczość,objawienieprzestępczość,grzech,objawienie
przeszkadzać,przerwaćprzeszkadzać,huraganprzeszkadzać,przerwać,huragan
przeszłość,przyszłyprzeszłość,keczupprzeszłość,przyszły,keczup
przewód,kabelprzewód,rajprzewód,kabel,raj
przeznaczenie,losprzeznaczenie,zatokaprzeznaczenie,los,zatoka
przeżyć,żyćprzeżyć,protestprzeżyć,żyć,protest
przychodzić,przybywaćprzychodzić,astronautaprzychodzić,przybywać,astronauta
przyciągać,uwagaprzyciągać,walkaprzyciągać,uwaga,walka
przyczyna,powódprzyczyna,sierociniecprzyczyna,powód,sierociniec
przygotowywać,gotowyprzygotowywać,prawdopodobieństwoprzygotowywać,gotowy,prawdopodobieństwo
przyjaciel,współpracownikprzyjaciel,pornoprzyjaciel,współpracownik,porno
przyjazny,grzecznyprzyjazny,planprzyjazny,grzeczny,plan
przyjaźń,relacjaprzyjaźń,niezbędnyprzyjaźń,relacja,niezbędny
przyjemny,wygodnyprzyjemny,kokainaprzyjemny,wygodny,kokaina
przynęta,pułapkaprzynęta,federalnyprzynęta,pułapka,federalny
przysięga,przysięgaćprzysięga,księżycprzysięga,przysięgać,księżyc
próba,próbowaćpróba,ciemnośćpróba,próbować,ciemność
prędkość,dystansprędkość,incydentprędkość,dystans,incydent
psychologia,anatomiapsychologia,pękaćpsychologia,anatomia,pękać
psychologiczny,medycznypsychologiczny,czekaćpsychologiczny,medyczny,czekać
ptak,motylptak,komendaptak,motyl,komenda
publiczność,tłumpubliczność,ostrzeżeniepubliczność,tłum,ostrzeżenie
pułkownik,generałpułkownik,konfliktpułkownik,generał,konflikt
pyszny,smacznypyszny,naprzeciwpyszny,smaczny,naprzeciw
pył,popiółpył,brutalnypył,popiół,brutalny
północ,południepółnoc,producentpółnoc,południe,producent
płomień,ogieńpłomień,klaksonpłomień,ogień,klakson
płyn,cieczpłyn,sampłyn,ciecz,sam
pływać,utopićpływać,reporterpływać,utopić,reporter
radość,przyjemnośćradość,sprzedawcaradość,przyjemność,sprzedawca
radzić,radaradzić,kurczakradzić,rada,kurczak
ramię,rękaramię,potencjałramię,ręka,potencjał
rano,jutrorano,fabrykarano,jutro,fabryka
ratować,ocalićratować,świeżyratować,ocalić,świeży
reaktor,generatorreaktor,żywyreaktor,generator,żywy
realistyczny,optymistycznyrealistyczny,kapsułarealistyczny,optymistyczny,kapsuła
redukować,zwiększaćredukować,angielskiredukować,zwiększać,angielski
religia,filozofiareligia,śmiertelniereligia,filozofia,śmiertelnie
reputacja,karierareputacja,kremreputacja,kariera,krem
restauracja,pubrestauracja,aidsrestauracja,pub,aids
robić,czynićrobić,trzecirobić,czynić,trzeci
rodzic,dorosłyrodzic,jutrorodzic,dorosły,jutro
rodzina,klanrodzina,powietrzerodzina,klan,powietrze
romantyczny,dramatycznyromantyczny,stolicaromantyczny,dramatyczny,stolica
ropa,węgielropa,cynamonropa,węgiel,cynamon
rozbój,kradzieżrozbój,detonatorrozbój,kradzież,detonator
rozczarowanie,niespodziankarozczarowanie,świadekrozczarowanie,niespodzianka,świadek
rozsądny,sprawiedliwyrozsądny,mocnorozsądny,sprawiedliwy,mocno
rozumieć,zrozumiećrozumieć,ogieńrozumieć,zrozumieć,ogień
rozwój,postęprozwój,zardzewiałyrozwój,postęp,zardzewiały
ryba,rekinryba,chwalebnyryba,rekin,chwalebny
rysować,farbarysować,bandarysować,farba,banda
rzadko,sporadycznierzadko,żyłarzadko,sporadycznie,żyła
rzym,cezarrzym,upartyrzym,cezar,uparty
rząd,administracjarząd,wolnyrząd,administracja,wolny
różny,podobnyróżny,autorróżny,podobny,autor
ręcznik,kocręcznik,morskiręcznik,koc,morski
sabotaż,szpiegostwosabotaż,drzemkasabotaż,szpiegostwo,drzemka
samochód,pojazdsamochód,rzekasamochód,pojazd,rzeka
samolubny,upartysamolubny,zwycięstwosamolubny,uparty,zwycięstwo
samotny,samsamotny,zemstasamotny,sam,zemsta
samuraj,ninjasamuraj,czystysamuraj,ninja,czysty
satelita,radarsatelita,ssaćsatelita,radar,ssać
sałatka,zupasałatka,dzwonićsałatka,zupa,dzwonić
schron,schronienieschron,miskaschron,schronienie,miska
selekcjonować,wybieraćselekcjonować,telegramselekcjonować,wybierać,telegram
senat,parlamentsenat,eksperymentsenat,parlament,eksperyment
senator,gubernatorsenator,kłopotysenator,gubernator,kłopoty
ser,chlebser,rytmser,chleb,rytm
siedzieć,staćsiedzieć,pułksiedzieć,stać,pułk
sieć,internetsieć,klansieć,internet,klan
silnie,mocnosilnie,sekcja zwłoksilnie,mocno,sekcja zwłok
silnik,zbiorniksilnik,cierpieniesilnik,zbiornik,cierpienie
siniak,zadrapaniesiniak,przerwaćsiniak,zadrapanie,przerwać
siostrzeniec,wnuksiostrzeniec,cywilnysiostrzeniec,wnuk,cywilny
siła,mocsiła,śledzićsiła,moc,śledzić
skandal,plotkaskandal,dnaskandal,plotka,dna
sklep,sklepiksklep,orkiestrasklep,sklepik,orkiestra
skok,wspinanieskok,whiskyskok,wspinanie,whisky
skromny,pokornyskromny,taksówkaskromny,pokorny,taksówka
skrytobójca,najemnikskrytobójca,flagaskrytobójca,najemnik,flaga
snajper,strzelecsnajper,ocalićsnajper,strzelec,ocalić
sok,mlekosok,wystraszyćsok,mleko,wystraszyć
sonda,kapsułasonda,dyplomsonda,kapsuła,dyplom
sos,kremsos,ligasos,krem,liga
spacerować,biegaćspacerować,fizykaspacerować,biegać,fizyka
spagetti,lazaniaspagetti,obecnośćspagetti,lazania,obecność
spać,odpoczynekspać,zarazaspać,odpoczynek,zaraza
specjalista,ekspertspecjalista,zasługiwaćspecjalista,ekspert,zasługiwać
spektakularny,rewelacyjnyspektakularny,czytaniespektakularny,rewelacyjny,czytanie
spokojny,cichyspokojny,zbadaćspokojny,cichy,zbadać
sport,hobbysport,koloniasport,hobby,kolonia
spotkanie,konferencjaspotkanie,drinkspotkanie,konferencja,drink
społeczność,społeczeństwospołeczność,nieprzydatnyspołeczność,społeczeństwo,nieprzydatny
sprawiedliwość,zemstasprawiedliwość,kocsprawiedliwość,zemsta,koc
sprzedać,kupićsprzedać,przezwiskosprzedać,kupić,przezwisko
spór,konfliktspór,strażnikspór,konflikt,strażnik
srebrny,złotysrebrny,normalniesrebrny,złoty,normalnie
stacja,platformastacja,sukcesstacja,platforma,sukces
stal,betonstal,biurkostal,beton,biurko
stale,zawszestale,krótkistale,zawsze,krótki
stanowy,federalnystanowy,powolistanowy,federalny,powoli
statek,łódź podwodnastatek,wreszciestatek,łódź podwodna,wreszcie
statek.1,załogastatek,żyćstatek,załoga,żyć
statua,pomnikstatua,bodziecstatua,pomnik,bodziec
sto,tysiącsto,okraśćsto,tysiąc,okraść
strach,przerażeniestrach,projektstrach,przerażenie,projekt
straszny,okropnystraszny,rozważaćstraszny,okropny,rozważać
strategia,planstrategia,pubstrategia,plan,pub
strefa,powierzchniastrefa,playboystrefa,powierzchnia,playboy
struktura,piramidastruktura,zazdrosnystruktura,piramida,zazdrosny
strzelać,strzałstrzelać,kodstrzelać,strzał,kod
strzykawka,igłastrzykawka,zapominaćstrzykawka,igła,zapominać
styl,rytmstyl,lądowaćstyl,rytm,lądować
sugerować,proponowaćsugerować,katoliksugerować,proponować,katolik
sukienka,spódnicasukienka,wewnętrznysukienka,spódnica,wewnętrzny
supermen,nadczłowieksupermen,odpoczyneksupermen,nadczłowiek,odpoczynek
sygnał,częstotliwośćsygnał,samobójstwosygnał,częstotliwość,samobójstwo
symbol,flagasymbol,nocsymbol,flaga,noc
syn,córkasyn,wybieraćsyn,córka,wybierać
syndrom,objawsyndrom,odpowiedzialnośćsyndrom,objaw,odpowiedzialność
sypialnia,pokójsypialnia,zanieczyszczeniesypialnia,pokój,zanieczyszczenie
system,siećsystem,eskortowaćsystem,sieć,eskortować
szafa,szafkaszafa,ambasadorszafa,szafka,ambasador
szampan,winoszampan,bliskoszampan,wino,blisko
szantaż,przekupstwoszantaż,odwagaszantaż,przekupstwo,odwaga
szczepionka,antidotumszczepionka,ciężkiszczepionka,antidotum,ciężki
szczur,myszszczur,dobroczynnośćszczur,mysz,dobroczynność
szczęśliwy,usatysfakcjonowanyszczęśliwy,alkoholszczęśliwy,usatysfakcjonowany,alkohol
szef,menedżerszef,morzeszef,menedżer,morze
szeroki,wąskiszeroki,nadziejaszeroki,wąski,nadzieja
szkoła,klasaszkoła,instynktszkoła,klasa,instynkt
szop pracz,wiewiórkaszop pracz,księżycowyszop pracz,wiewiórka,księżycowy
sztuczny,naturalnysztuczny,sekretarzsztuczny,naturalny,sekretarz
szybki,wolnyszybki,dwaszybki,wolny,dwa
szybko,powoliszybko,strzałszybko,powoli,strzał
szyja,gardłoszyja,wchodzićszyja,gardło,wchodzić
sędzia,sądsędzia,wyobraźniasędzia,sąd,wyobraźnia
słaby,mocnysłaby,finansesłaby,mocny,finanse
słoneczny,księżycowysłoneczny,karmićsłoneczny,księżycowy,karmić
słońce,księżycsłońce,naciskaćsłońce,księżyc,naciskać
sługa,niewolniksługa,hotelsługa,niewolnik,hotel
słynny,popularnysłynny,bombasłynny,popularny,bomba
słyszeć,słuchaćsłyszeć,okularysłyszeć,słuchać,okulary
tajemnica,sekrettajemnica,wybuchaćtajemnica,sekret,wybuchać
tak,w porządkutak,wnuktak,w porządku,wnuk
talent,potencjałtalent,finalnytalent,potencjał,finalny
talerz,miskatalerz,wpływtalerz,miska,wpływ
tam,tutajtam,chemiatam,tutaj,chemia
tani,drogitani,bibliotekatani,drogi,biblioteka
taniec,tancerztaniec,prawniktaniec,tancerz,prawnik
tata,mamatata,biegunkatata,mama,biegunka
tata.1,wujektata,pojawić siętata,wujek,pojawić się
teatr,kinoteatr,przysięgaćteatr,kino,przysięgać
technika,metodatechnika,kanclerztechnika,metoda,kanclerz
telefon,dzwonićtelefon,podziwiaćtelefon,dzwonić,podziwiać
telewizja,radiotelewizja,schronienietelewizja,radio,schronienie
temperatura,ciepłotemperatura,pomniktemperatura,ciepło,pomnik
tenis,golftenis,pustytenis,golf,pusty
teoria,pomysłteoria,klubteoria,pomysł,klub
test,eksperymenttest,krzewtest,eksperyment,krzew
tkanka,skóratkanka,nobeltkanka,skóra,nobel
tlen,powietrzetlen,osobatlen,powietrze,osoba
torba,skrzynkatorba,nastoletnitorba,skrzynka,nastoletni
tornado,huragantornado,niewolniktornado,huragan,niewolnik
torturować,dręczyćtorturować,jedentorturować,dręczyć,jeden
towarzyszyć,eskortowaćtowarzyszyć,gróbtowarzyszyć,eskortować,grób
tradycyjny,nowoczesnytradycyjny,sekundatradycyjny,nowoczesny,sekunda
tragiczny,smutnytragiczny,ranatragiczny,smutny,rana
tron,koronatron,obserwacjatron,korona,obserwacja
truskawka,banantruskawka,ambulanstruskawka,banan,ambulans
trzy,jedentrzy,typowytrzy,jeden,typowy
trójkąt,okrągtrójkąt,obawatrójkąt,okrąg,obawa
tunel,mosttunel,jogatunel,most,joga
twardy,wytrzymałytwardy,tworzyćtwardy,wytrzymały,tworzyć
tydzień,miesiąctydzień,naiwnytydzień,miesiąc,naiwny
tygodniowo,codziennietygodniowo,koronatygodniowo,codziennie,korona
tytuł,imiętytuł,pomagaćtytuł,imię,pomagać
tył,przódtył,amatorskitył,przód,amatorski
tętnica,żyłatętnica,osobistytętnica,żyła,osobisty
ucho,okoucho,niedorzecznyucho,oko,niedorzeczny
uciekanie,pierzchanieuciekanie,grzecznyuciekanie,pierzchanie,grzeczny
uczciwość,lojalnośćuczciwość,pasażeruczciwość,lojalność,pasażer
uczciwy,przyzwoityuczciwy,sprzętuczciwy,przyzwoity,sprzęt
uczucie,wrażenieuczucie,piknikuczucie,wrażenie,piknik
ukryć,przykryćukryć,biletukryć,przykryć,bilet
ulica,alejaulica,operowaćulica,aleja,operować
umiejętność,zdolnośćumiejętność,swobodnieumiejętność,zdolność,swobodnie
umierać,cierpiećumierać,zjawiskoumierać,cierpieć,zjawisko
umyć,czystyumyć,alertumyć,czysty,alert
unikalny,specjalnyunikalny,terapiaunikalny,specjalny,terapia
uniwersytet,wydziałuniwersytet,niemożliwyuniwersytet,wydział,niemożliwy
upiorny,strasznyupiorny,pacyfikupiorny,straszny,pacyfik
uprowadzić,porwaćuprowadzić,trofeumuprowadzić,porwać,trofeum
uroczy,atrakcyjnyuroczy,cierpiećuroczy,atrakcyjny,cierpieć
uroczy.1,słodkiuroczy,przegranyuroczy,słodki,przegrany
urodziny,rocznicaurodziny,grzechurodziny,rocznica,grzech
urządzenie,żetonurządzenie,przyzwoityurządzenie,żeton,przyzwoity
urzędnik,oficjalnieurzędnik,tyłekurzędnik,oficjalnie,tyłek
usunąć,wyeliminowaćusunąć,pszczołausunąć,wyeliminować,pszczoła
utrzymywać,zachowaćutrzymywać,rewelacyjnyutrzymywać,zachować,rewelacyjny
uwięzienie,karauwięzienie,kochankauwięzienie,kara,kochanka
uścisk,pocałunekuścisk,częstotliwośćuścisk,pocałunek,częstotliwość
użyć,zastosowaćużyć,kanapkaużyć,zastosować,kanapka
w górę,w dółw górę,uchodźcaw górę,w dół,uchodźca
w normie,zdrowyw normie,śmieciw normie,zdrowy,śmieci
w środku,na zewnątrzw środku,zniewagaw środku,na zewnątrz,zniewaga
wakacje,boże narodzeniewakacje,pragnieniewakacje,boże narodzenie,pragnienie
walizka,aktówkawalizka,wydziałwalizka,aktówka,wydział
walnąć,uderzyćwalnąć,artystawalnąć,uderzyć,artysta
wampir,zombiwampir,rozmawiaćwampir,zombi,rozmawiać
wanilia,cynamonwanilia,dziadekwanilia,cynamon,dziadek
watson,sherlockwatson,włosywatson,sherlock,włosy
ważność,znaczenieważność,nianiaważność,znaczenie,niania
ważny,cennyważny,dręczyćważny,cenny,dręczyć
wcześnie,późnowcześnie,ekranwcześnie,późno,ekran
wczoraj,dzisiajwczoraj,połykaćwczoraj,dzisiaj,połykać
wdzięczność,gościnnośćwdzięczność,wniosekwdzięczność,gościnność,wniosek
wejście,wyjściewejście,zupawejście,wyjście,zupa
wentylacja,zawórwentylacja,oficjalniewentylacja,zawór,oficjalnie
wenus,marswenus,technicznywenus,mars,techniczny
weryfikować,sprawdzaćweryfikować,zombiweryfikować,sprawdzać,zombi
wiadomości,kanał telewizyjnywiadomości,niewielkiwiadomości,kanał telewizyjny,niewielki
wiadomość,ostrzeżeniewiadomość,ubóstwowiadomość,ostrzeżenie,ubóstwo
wiara,nadziejawiara,pojazdwiara,nadzieja,pojazd
wiarygodny,wyjaśnieniewiarygodny,motylwiarygodny,wyjaśnienie,motyl
widelec,łyżkawidelec,wiosnawidelec,łyżka,wiosna
wideo,płyta dvdwideo,pałacwideo,płyta dvd,pałac
wieczór,nocwieczór,inspektorwieczór,noc,inspektor
wiedza,doświadczeniewiedza,jeepwiedza,doświadczenie,jeep
wiedział,rozpoznaćwiedział,odznakawiedział,rozpoznać,odznaka
wiedzieć,terazwiedzieć,zadaniewiedzieć,teraz,zadanie
wierny,lojalnywierny,funtwierny,lojalny,funt
wiersz,tekstwiersz,trzeźwywiersz,tekst,trzeźwy
wierzyć,ufaćwierzyć,wycieczkawierzyć,ufać,wycieczka
wilk,niedźwiedźwilk,późnowilk,niedźwiedź,późno
