"ko_cue","ko_target","type","cue_type","target_type","ko_cosine"
"아프리카","침대","unrelated","word","word",0.169157152289306
"덫","노란색","unrelated","word","word",0.318043944116976
"로켓","부인","unrelated","word","word",0.0177571712232994
"굴뚝","4 분의 1","unrelated","word","word",NA
"킬로미터","숨다","unrelated","word","word",NA
"자유","아픈","unrelated","word","word",0.0272241014458246
"신탁","낭만적 인","unrelated","word","word",NA
"희망","법인","unrelated","word","word",0.423174585761189
"곡물","어린","unrelated","word","word",0.177050952830178
"시나몬","철사","unrelated","word","word",0.561563560887481
"바보","종교","unrelated","word","word",0.193166613341149
"도서관","보드카","unrelated","word","word",0.363832174488486
"반대","보스턴","unrelated","word","word",0.218727970876884
"발전기","폭발","unrelated","word","word",0.436501549678087
"뒤","돛","unrelated","word","word",0.257252020989674
"오르가슴","미사일","unrelated","word","word",NA
"기침","시도","unrelated","word","word",0.402413703235516
"빛나는","거의","unrelated","word","word",0.0545325164385644
"오염","구역","unrelated","word","word",0.500670687553855
"방해하다","자금 조달","unrelated","word","word",NA
"승무원","신부","unrelated","word","word",0.109071950153904
"스파이","대행사","unrelated","word","word",NA
"작가","우정","unrelated","word","word",0.304017786251227
"슈퍼맨","군대","unrelated","word","word",0.34316713971988
"천","전염병","unrelated","word","word",0.180121427258767
"해독제","왕좌","unrelated","word","word",0.394895401044659
"남작","지능적인","unrelated","word","word",NA
"오케스트라","조사","unrelated","word","word",0.235442708596496
"벌레","심리학","unrelated","word","word",0.119849222199076
"짐","역","unrelated","word","word",0.175897796656408
"떠나다","의사 소통","unrelated","word","word",NA
"기차","경비","unrelated","word","word",0.183382659125422
"꿀","전시회","unrelated","word","word",0.264995194129064
"도둑","스타일","unrelated","word","word",0.265482128031127
"죄","늑대","unrelated","word","word",0.276823915244159
"회사","금성","unrelated","word","word",NA
"토스트","직관","unrelated","word","word",NA
"내각","미국","unrelated","word","word",NA
"용서하다","보트","unrelated","word","word",NA
"유명 인사","전문가","unrelated","word","word",NA
"유리","보다","unrelated","word","word",0.0790788506194748
"병기고","대서양","unrelated","word","word",NA
"가져오다","쉬운","unrelated","word","word",NA
"바라보다","거짓말 쟁이","unrelated","word","word",NA
"위스키","설교","unrelated","word","word",0.340000138206174
"보너스","쓰다","unrelated","word","word",NA
"다이아몬드","후진","unrelated","word","word",0.247385658533075
"워싱턴","유지","unrelated","word","word",0.180033304301163
"지원하다","감탄시키다","unrelated","word","word",NA
"겸손한","둘레","unrelated","word","word",NA
"평범한","감옥","unrelated","word","word",0.186991334813044
"잠수함","일정","unrelated","word","word",0.205604301105834
"척추","악센트","unrelated","word","word",0.283966807904386
"원래의","보조","unrelated","word","word",0.2490340938278
"베이스","환상적인 것","unrelated","word","word",NA
"말뿐인","영원히","unrelated","word","word",NA
"트레일러","미친","unrelated","word","word",0.155002437757472
"성인","~하다","unrelated","word","word",NA
"스매시","모자","unrelated","word","word",NA
"남편","외부의","unrelated","word","word",0.164069738110759
"가난한","확인하다","unrelated","word","word",NA
"긍정적 인","어제","unrelated","word","word",NA
"남쪽","준비하다","unrelated","word","word",NA
"초","동정심","unrelated","word","word",0.19025274657358
"검시","무엇","unrelated","word","word",0.139538673629059
"단위","담배","unrelated","word","word",0.143073004999584
"끔찍한","비밀번호","unrelated","word","word",0.11876090957798
"부당","제전","unrelated","word","word",NA
"불","증거","unrelated","word","word",0.132186080607627
"인정하다","멀리","unrelated","word","word",NA
"비참한","구조자","unrelated","word","word",NA
"걱정하는","고발","unrelated","word","word",NA
"불편한","가슴","unrelated","word","word",0.119170803448131
"불행한 사람","창의력","unrelated","word","word",NA
"빈곤","보상","unrelated","word","word",NA
"암호","딱딱한","unrelated","word","word",0.178753918647982
"긴급한","쓰레기","unrelated","word","word",0.207037061083941
"슬퍼","그리다","unrelated","word","word",NA
"단백질","조종하다","unrelated","word","word",NA
"착륙","수학","unrelated","word","word",0.280081105955055
"어둠","영광","unrelated","word","word",0.463823569431815
"천천히","어린이","unrelated","word","word",0.0722867653970381
"느린","공상","unrelated","word","word",0.408806215886352
"발사","롭","unrelated","word","word",0.137929622097621
"사건","감정적 인","unrelated","word","word",NA
"음모","주입","unrelated","word","word",0.257042039844386
"파는 사람","칼","unrelated","word","word",NA
"인구","곧장","unrelated","word","word",0.165329082237866
"싫어하다","예민한","unrelated","word","word",NA
"멋진","싸움","unrelated","word","word",0.0413452298971942
"직무","친밀한","unrelated","word","word",0.481176789757998
"닌자","선장","unrelated","word","word",0.37032094038508
"책상","경주","unrelated","word","word",0.344581798819849
"스파이 활동","점검","unrelated","word","word",NA
"산업","자금 조달","unrelated","word","word",NA
"적용하다","소스","unrelated","word","word",NA
"용","탄산 음료","unrelated","word","word",NA
"관리자","흡혈귀","unrelated","word","word",0.156361580857908
"그림","위성","unrelated","word","word",0.191259634787541
"자필","엄청난","unrelated","word","word",NA
"상대적인","문장","unrelated","word","word",0.276852691398091
"언덕","말","unrelated","word","word",0.112715743391924
"공기","옳은","unrelated","word","word",0.0924088944565821
"자살","아들","unrelated","word","word",0.104461485662608
"살인자","의약품","unrelated","word","word",0.210907375341688
"하나","가치 있는","unrelated","word","word",NA
"원","가르치다","unrelated","word","word",NA
"더블","진료소","unrelated","word","word",0.332416655651576
"시리즈","행복하다","unrelated","word","word",0.178199715302223
"노벨","고객","unrelated","word","word",0.371275437245068
"중사","압력","unrelated","word","word",0.173041093750576
"적","체액","unrelated","word","word",0.205321168538746
"유산","가다","unrelated","word","word",0.134465192156048
"의회","작은","unrelated","word","word",0.114460926817283
"광고","상원","unrelated","word","word",0.253465989393295
"깃발","젖은","unrelated","word","word",0.379006238847066
"연방 정부","점심","unrelated","word","word",NA
"상처","공산주의자","unrelated","word","word",0.0678753985065232
"나비","결석","unrelated","word","word",0.427580870893431
"신선한","고문","unrelated","word","word",0.188744628731046
"일몰","개발","unrelated","word","word",0.42489645283711
"수프","당기다","unrelated","word","word",NA
"연금","완벽한","unrelated","word","word",0.226257435193012
"고려하다","자발적으로","unrelated","word","word",NA
"괴물","졸업하다","unrelated","word","word",NA
"화학","뜻밖에","unrelated","word","word",0.173019198621635
"화학적 인","에너지","unrelated","word","word",NA
"공장","마이크로폰","unrelated","word","word",NA
"만들다","총알","unrelated","word","word",0.169739528002778
"상어","안개","unrelated","word","word",0.441752940032962
"기념일","신뢰","unrelated","word","word",0.315149631686858
"라이브","면","unrelated","word","word",0.330739778951377
"와인","샐러드","unrelated","word","word",0.441947070435685
"우표","거만","unrelated","word","word",0.454608747098754
"남부 지방 사투리","의식","unrelated","word","word",NA
"동물원","뒤쪽","unrelated","word","word",0.333985857910355
"운동","기쁨","unrelated","word","word",0.220230970124052
"칭찬","신문","unrelated","word","word",0.258287857755743
"학생","수도원","unrelated","word","word",0.287463662463142
"경쟁","인공의","unrelated","word","word",NA
"보수적 인","개인","unrelated","word","word",NA
"해적","허락하다","unrelated","word","word",NA
"사령관","교육","unrelated","word","word",0.281416044838186
"연설","치유하다","unrelated","word","word",NA
"프로필","주제","unrelated","word","word",0.401353615059303
"궁전","공격하다","unrelated","word","word",NA
"별명","호수","unrelated","word","word",0.267544281682037
"관리하다","형제","unrelated","word","word",NA
"토너먼트","민주주의","unrelated","word","word",NA
"보여 주다","4","unrelated","word","word",NA
"논평","아름다운","unrelated","word","word",NA
"수도사","분석","unrelated","word","word",NA
"국제적인","공부하다","unrelated","word","word",NA
"마일","핵무기","unrelated","word","word",0.339768418481039
"소녀","판사","unrelated","word","word",0.277648074706095
"이익","천국 같은","unrelated","word","word",NA
"무서운","여자애들","unrelated","word","word",0.254453046087134
"소음","망치","unrelated","word","word",0.353858956684799
"욕구","~에 대한","unrelated","word","word",NA
"크림","명예","unrelated","word","word",0.27550348868821
"채널","스포츠","unrelated","word","word",0.28835547545146
"죽음","위험한","unrelated","word","word",0.0657372573911023
"재산","휘파람","unrelated","word","word",0.0693420126478858
"거리","범죄","unrelated","word","word",0.197587026307952
"옷감","소실","unrelated","word","word",NA
"달의","주인","unrelated","word","word",0.262311039610872
"품위있는","대통령","unrelated","word","word",0.193278794107301
"감지기","배우","unrelated","word","word",0.185051556024755
"담요","요구","unrelated","word","word",0.214906958721062
"고아원","나무","unrelated","word","word",0.339528861650478
"절","최근에","unrelated","word","word",0.00209506770926384
"고치다","문명","unrelated","word","word",NA
"탄소","부정적인","unrelated","word","word",0.425400890197592
"작동하다","볼","unrelated","word","word",NA
"머리카락","통풍","unrelated","word","word",NA
"안 들리게 하다","텔레비전","unrelated","word","word",NA
"물리학","컴퓨터","unrelated","word","word",0.308401101564595
"변호사","일찍","unrelated","word","word",0.0404772048873707
"주님","어딘가에","unrelated","word","word",0.223175331116925
"경비원","믿음","unrelated","word","word",0.143107143927201
"냉철한","폭발물","unrelated","word","word",0.219424526435793
"클럽","웃다","unrelated","word","word",0.29474856134061
"씌우다","프로그램","unrelated","word","word",NA
"밀림","걷다","unrelated","word","word",0.525061609526524
"불가능한","의도적으로","unrelated","word","word",0.250880343927602
"잡담","음경","unrelated","word","word",0.334619561527983
"율","모래","unrelated","word","word",NA
"때리다","마을","unrelated","word","word",0.186986681305268
"라자냐","추운","unrelated","word","word",0.334470818271055
"취미","불행","unrelated","word","word",0.402667639179056
"허가","대피소","unrelated","word","word",0.209449788006125
"텍스트","아침밥","unrelated","word","word",0.32699175948996
"연기","트럭","unrelated","word","word",0.103506348981862
"뇌관","화가","unrelated","word","word",NA
"노력하다","갑옷","unrelated","word","word",NA
"따뜻한","높은","unrelated","word","word",0.16231682990699
"주 장관","복부","unrelated","word","word",NA
"신체","바닐라","unrelated","word","word",0.267968378198336
"선술집","주사위","unrelated","word","word",NA
"음식","동맥","unrelated","word","word",0.20254812305544
"존경","케이크","unrelated","word","word",0.191336222235188
"기사","벽장","unrelated","word","word",0.288543048933668
"신랑","전투","unrelated","word","word",0.266328544144255
"비밀","재능","unrelated","word","word",0.233443159652063
"하느님","기자","unrelated","word","word",0.213600108868762
"가톨릭","시간제 노동자","unrelated","word","word",NA
"빈도","끔찍한","unrelated","word","word",NA
"놀라다","여권","unrelated","word","word",NA
"오류","나쁜","unrelated","word","word",0.133367336403039
"성공","수술","unrelated","word","word",0.19020160348073
"교수형","수리하다","unrelated","word","word",NA
"해부","댓글","unrelated","word","word",0.615346643618913
"의료","수소","unrelated","word","word",0.319107964984822
"십대","생존하다","unrelated","word","word",NA
"구월","선심 쓰는","unrelated","word","word",NA
"화장실","터무니없는","unrelated","word","word",0.0661702603916965
"전투","수염","unrelated","word","word",0.206312898908164
"투기장","서부 사람","unrelated","word","word",NA
"독서","건축가","unrelated","word","word",0.560871981840914
"읽다","과거","unrelated","word","word",0.231700575657266
"쓰레기","말하다","unrelated","word","word",0.0622373449334614
"삼키다","위치","unrelated","word","word",NA
"깨끗한","전사","unrelated","word","word",0.161059199647004
"호르몬","술 취한","unrelated","word","word",NA
"딸","속도","unrelated","word","word",0.0898480545754406
"예쁜","폐쇄","unrelated","word","word",0.11663664720824
"매력","난로","unrelated","word","word",0.313293040102015
"아마도","정치적인","unrelated","word","word",0.193657146613282
"어머니","우둔","unrelated","word","word",NA
"삼촌","콘텐츠","unrelated","word","word",NA
"반어","인간","unrelated","word","word",NA
"이미","감사하다","unrelated","word","word",NA
"내일","두려움","unrelated","word","word",0.0745387994294836
"저녁","회의","unrelated","word","word",0.260997833396268
"집","울타리","unrelated","word","word",0.306574032754348
"아픈","재산","unrelated","word","word",0.140372283168434
"도구","생산","unrelated","word","word",0.585209303844109
"천사","성명","unrelated","word","word",0.180048639805364
"목소리","비참한","unrelated","word","word",0.236917050900428
"구름","고요","unrelated","word","word",0.151088430985499
"안녕하세요","프랑스 국민","unrelated","word","word",NA
"보안","외계인","unrelated","word","word",0.315501441220924
"안전한","암살자","unrelated","word","word",0.162189901611183
"서다","가치 없는","unrelated","word","word",NA
"지금","몸값","unrelated","word","word",0.252679505723991
"익명의","태양","unrelated","word","word",0.130508828145654
"보고서","계란","unrelated","word","word",0.176341739121069
"인정하다","항상","unrelated","word","word",NA
"태블릿","가능성","unrelated","word","word",0.194872293430132
"브라보","은하","unrelated","word","word",0.342348426126625
"종양","지옥","unrelated","word","word",0.0254703267840054
"용병","타다","unrelated","word","word",0.263213272226141
"맥박","산소","unrelated","word","word",0.630601383279526
"정부","왕자","unrelated","word","word",0.155402115089797
"경기장","아마","unrelated","word","word",0.153326829080433
"보장하다","임차료","unrelated","word","word",NA
"뇌물","무기","unrelated","word","word",0.374270350812443
"강한","대상","unrelated","word","word",0.143208309120883
"합집합","식사","unrelated","word","word",NA
"램프","격노","unrelated","word","word",NA
"바닥","불행","unrelated","word","word",0.288310685500677
"마늘","열개의","unrelated","word","word",NA
"그림자","전기 같은","unrelated","word","word",NA
"다른 곳에서는","나타내 다","unrelated","word","word",NA
"낡은","모텔","unrelated","word","word",0.45553413377923
"청소년","유지하다","unrelated","word","word",NA
"아기","강의","unrelated","word","word",0.129970872061985
"비서","순찰","unrelated","word","word",0.329644759187121
"수렵","사진","unrelated","word","word",NA
"오늘","식당","unrelated","word","word",0.167096206433797
"녹다","노동자","unrelated","word","word",NA
"훌륭한","동반하다","unrelated","word","word",NA
"힘","일요일","unrelated","word","word",0.235401525419184
"탱크","이기적인","unrelated","word","word",0.146581447660078
"티켓","알려지지 않은","unrelated","word","word",NA
"과부","무겁게","unrelated","word","word",0.412643308729739
"남성","양파","unrelated","word","word",0.312812136930242
"소년들","닫기","unrelated","word","word",0.3406337570924
"플랫폼","어두운","unrelated","word","word",0.194527920178792
"더러운","듣다","unrelated","word","word",0.343905267977897
"연락하다","댄스","unrelated","word","word",NA
"가스","위기","unrelated","word","word",0.370300705232777
"관행","랍스터","unrelated","word","word",NA
"식민지","수영","unrelated","word","word",0.22168792914353
"세기","학교","unrelated","word","word",0.209148462021041
"열광","리무진","unrelated","word","word",NA
"고무하다","계속하다","unrelated","word","word",NA
"거룩한","합리적인","unrelated","word","word",0.439573176455036
"영원한","물어보기","unrelated","word","word",0.135188907275893
"영혼","팔","unrelated","word","word",0.227434672047729
"포르노","표면","unrelated","word","word",0.163580668044767
"연약한","가방","unrelated","word","word",0.134755888153209
"교회에","플라스틱","unrelated","word","word",0.29692913051696
"기다리다","살인","unrelated","word","word",0.0579790870435734
"도착하다","파괴","unrelated","word","word",NA
"거위","진짜","unrelated","word","word",0.243244091401283
"피","즐거운","unrelated","word","word",0.0937836033766686
"열","스파게티","unrelated","word","word",0.156557511720569
"부드러운","사무라이","unrelated","word","word",0.307086135774832
"이동하다","고릴라","unrelated","word","word",NA
"잘못된","가을","unrelated","word","word",0.0922656436294687
"선택","활성화","unrelated","word","word",0.343021417775023
"이상적인","기업가","unrelated","word","word",0.364137511544298
"총","제목","unrelated","word","word",0.146743666800642
"물론","고백","unrelated","word","word",0.112634782069372
"셜록","임신","unrelated","word","word",0.0989212714323061
"퀸","자르다","unrelated","word","word",NA
"왕실의","우울증","unrelated","word","word",0.322639330800852
"공주님","보통의","unrelated","word","word",0.10237378356022
"왕관","헌법","unrelated","word","word",0.243784159531001
"ufo.","자동차","unrelated","word","word",NA
"홀로","캡","unrelated","word","word",0.191022553159839
"내부의","마케팅","unrelated","word","word",0.331976985364128
"오른쪽","돕다","unrelated","word","word",0.141869439368455
"수요","화난","unrelated","word","word",NA
"요리하다","갈증","unrelated","word","word",NA
"요인","조각","unrelated","word","word",NA
"고귀한","폭풍","unrelated","word","word",0.151436899900536
"광기","불결한","unrelated","word","word",0.623378053469571
"번개","유명한","unrelated","word","word",0.132856898914855
"실패자","먼지","unrelated","word","word",NA
"유행의","베이컨","unrelated","word","word",NA
"스트레스","말하다","unrelated","word","word",0.183101377516597
"관계","생일","unrelated","word","word",0.133749668327517
"운명","미터","unrelated","word","word",0.154042785940466
"승객","버리다","unrelated","word","word",0.185106215410822
"벽","밴드","unrelated","word","word",0.189563419092957
"웃다","거리","unrelated","word","word",0.308365241411129
"모델","지도","unrelated","word","word",0.218980901214593
"이유","타박상","unrelated","word","word",0.239955676370579
"웨이터","사용","unrelated","word","word",0.253901909206105
"상황","싱크대","unrelated","word","word",0.232946944625349
"아래에","테니스","unrelated","word","word",0.178194170802436
"레이더","공격자","unrelated","word","word",NA
"자부심","성능","unrelated","word","word",0.313992562024064
"조사관","문","unrelated","word","word",0.180988393056677
"수수료","음악","unrelated","word","word",0.237352441010522
"장소","곤충","unrelated","word","word",0.378303766126474
"상태","현미경","unrelated","word","word",0.354621528587977
"위험","멍청한","unrelated","word","word",0.130210928435649
"위험한","미끼","unrelated","word","word",0.135856403313742
"후보자","배신자","unrelated","word","word",0.178637165958461
"인기있는","제품","unrelated","word","word",0.334934638795829
"서비스","코냑","unrelated","word","word",NA
"보존하다","극장","unrelated","word","word",NA
"잡고있다","감독","unrelated","word","word",NA
"골든","먹다","unrelated","word","word",0.267940578073992
"사적인","폭풍","unrelated","word","word",0.20257508614116
"우주","장치","unrelated","word","word",0.183258439769827
"질","긴","unrelated","word","word",0.148857507164663
"재즈","전망","unrelated","word","word",0.532697304839953
"가수","메세지","unrelated","word","word",0.220356202835502
"알았어","신호","unrelated","word","word",0.139682046434834
"목적","전설","unrelated","word","word",0.427048591860629
"우연히","거울","unrelated","word","word",0.202739979851339
"책임","완전히","unrelated","word","word",0.156075082731588
"외과 의사","마치다","unrelated","word","word",NA
"항해","자다","unrelated","word","word",0.257847759618823
"의식","스캔들","unrelated","word","word",0.163197082108868
"의심","소름 끼치다","unrelated","word","word",NA
"술","사랑","unrelated","word","word",0.164123157852659
"테이블","가방","unrelated","word","word",0.224211244567523
"얻다","거북이","unrelated","word","word",NA
"고집스러운","흥분한","unrelated","word","word",0.474813842807944
"아이디어","다른","unrelated","word","word",0.174345440617148
"현상","강철","unrelated","word","word",0.305374300105074
"못","요소","unrelated","word","word",0.208435599268206
"특이한","냄새가 나다","unrelated","word","word",NA
"깨닫다","푸른","unrelated","word","word",NA
"남성","상해","unrelated","word","word",0.259763297732332
"캐릭터","조종사","unrelated","word","word",0.331360052265007
"자연스러운","주스","unrelated","word","word",0.196470464930515
"중고등 학년","글로벌","unrelated","word","word",NA
"당연히","이상한","unrelated","word","word",0.074954190740733
"발생하다","완벽한","unrelated","word","word",NA
"토요일","지속적으로","unrelated","word","word",0.0867746526012449
"달력","일 순위","unrelated","word","word",NA
"늦은","양초","unrelated","word","word",0.220198015830187
"직업","함대","unrelated","word","word",0.203695233881613
"출생","응","unrelated","word","word",0.138055090749034
"고용하다","제국","unrelated","word","word",NA
"출구","신비","unrelated","word","word",NA
"문제","플레이어","unrelated","word","word",0.196520115269386
"예산","어린 시절","unrelated","word","word",NA
"재정적으로","원기","unrelated","word","word",NA
"쉬다","앉다","unrelated","word","word",NA
"차량","입구","unrelated","word","word",0.468277070792816
"눈물","버터","unrelated","word","word",0.397968099841387
"자원 봉사자","해임","unrelated","word","word",NA
"무정부 상태","재정적 인","unrelated","word","word",NA
"용서","세계","unrelated","word","word",0.137210374028009
"때때로","놓다","unrelated","word","word",NA
"시인","상관 대리","unrelated","word","word",NA
"작은","연습","unrelated","word","word",0.0628561150762478
"사악한","초콜릿","unrelated","word","word",0.089048362131619
"잔인한 것","예배당","unrelated","word","word",NA
"열쇠","대개","unrelated","word","word",0.110387701850347
"붙잡다","불쌍한","unrelated","word","word",NA
"놀러 다니는 청년","기술","unrelated","word","word",NA
"대사","왼쪽","unrelated","word","word",0.147498887240302
"인형","편지","unrelated","word","word",0.179985532437761
"관","잠그다","unrelated","word","word",NA
"칩","지갑","unrelated","word","word",0.488077913806784
"잠재적 인","기계식","unrelated","word","word",NA
"재치 있는","지문","unrelated","word","word",NA
"보물","논쟁","unrelated","word","word",0.213311474940052
"은행업","장례식","unrelated","word","word",NA
"셔츠","보내다","unrelated","word","word",0.203524774533256
"듣기","평판","unrelated","word","word",0.245502340584708
"뭐라고 요","죽임","unrelated","word","word",NA
"사수","비상","unrelated","word","word",0.466826665233455
"밤","왕국","unrelated","word","word",0.129182184032413
"구조하다","토마토","unrelated","word","word",NA
"저항","스트라이크","unrelated","word","word",0.253465831160426
"나체상","데모","unrelated","word","word",NA
"현재의","키","unrelated","word","word",0.145559014706711
"자극","탈출하다","unrelated","word","word",NA
"계획","체계","unrelated","word","word",0.293524207386896
"시현","솔라","unrelated","word","word",NA
"전문가","분","unrelated","word","word",0.271394421729301
"아마추어","농담","unrelated","word","word",0.211110541445508
"군인","목걸이","unrelated","word","word",0.257887454254109
"신화","십월","unrelated","word","word",NA
"갤러리","애인","unrelated","word","word",0.260208153821117
"바이러스","시장","unrelated","word","word",0.150222784375968
"현대의","복사","unrelated","word","word",0.38267118466998
"전쟁","총","unrelated","word","word",0.0979481357184651
"챔피언","계획","unrelated","word","word",0.203342923047346
"전화","구절","unrelated","word","word",0.270547851334438
"부분","정치가","unrelated","word","word",0.17785565059404
"프로세스","아빠","unrelated","word","word",NA
"시험","드물게","unrelated","word","word",0.224463386361671
"간식","꿈","unrelated","word","word",0.267977010273588
"복수","경보","unrelated","word","word",0.225781591709339
"데이터","상","unrelated","word","word",0.21372018353299
"관리","범인","unrelated","word","word",0.282063440662686
"건강한","소년","unrelated","word","word",0.114496257477038
"자정","보석","unrelated","word","word",0.163525065704358
"개념","성공한 것","unrelated","word","word",NA
"충의","궤도","unrelated","word","word",NA
"저널리즘","불안한","unrelated","word","word",NA
"수단","이기다","unrelated","word","word",NA
"비판적인","아드레날린","unrelated","word","word",0.326425489255374
"마른","시","unrelated","word","word",0.109167297925598
"제거하다","감정","unrelated","word","word",NA
"~ 할 수있게하다","축구","unrelated","word","word",NA
"왕조","합의","unrelated","word","word",0.295814286456682
"이름","사격","unrelated","word","word",0.145746396283086
"배지","생각한다","unrelated","word","word",-0.00646977215605023
"제안하다","구멍","unrelated","word","word",NA
"사육제","메스꺼움","unrelated","word","word",NA
"상표","딸기","unrelated","word","word",NA
"파편","우승자","unrelated","word","word",0.205376924424974
"캡슐","핥다","unrelated","word","word",NA
"분석자","어업","unrelated","word","word",NA
"조사하다","대대","unrelated","word","word",NA
"우주 비행사","상태","unrelated","word","word",NA
"제어","부서지다","unrelated","word","word",NA
"피부","온화한","unrelated","word","word",0.244582670989293
"손자","일반적으로","unrelated","word","word",0.0987611124674802
"균형","로프","unrelated","word","word",0.469193792427312
"지역","놀라다","unrelated","word","word",NA
"졸업 증서","충분한","unrelated","word","word",NA
"철학","메달","unrelated","word","word",0.430123362017264
"인질","묻다","unrelated","word","word",NA
"순결한","차고","unrelated","word","word",0.268194635409538
"월","카르텔","unrelated","word","word",0.332043925536907
"일일","침묵","unrelated","word","word",0.278443640339245
"권하다","빠른","unrelated","word","word",NA
"명령","고마워하다","unrelated","word","word",NA
"바늘","관점","unrelated","word","word",0.234630105789535
"시달리다","삼","unrelated","word","word",NA
"숫자","활동","unrelated","word","word",0.224912827183098
"우유","구조","unrelated","word","word",0.0837005256158481
"둥근","실패","unrelated","word","word",0.199427590075791
"거주자","삼각형","unrelated","word","word",NA
"정량","칠면조","unrelated","word","word",NA
"물체","모르핀","unrelated","word","word",0.285730945789944
"초록","의자","unrelated","word","word",0.308658801230759
"살아있는","사장","unrelated","word","word",0.0995954037995571
"독","전문적인","unrelated","word","word",0.184721398286139
"준비가 된","상징","unrelated","word","word",NA
"romeo.","암","unrelated","word","word",NA
"증가하다","권위 있는","unrelated","word","word",NA
"의미","판매","unrelated","word","word",0.269922199967087
"귀중한","심리학","unrelated","word","word",0.25288841685926
"쥐","기간","unrelated","word","word",0.147593583374366
"편안","센티미터","unrelated","word","word",NA
"증거","대령","unrelated","word","word",0.236196596713084
"징후","무너지다","unrelated","word","word",NA
"포켓","금지","unrelated","word","word",0.430573255166894
"똑똑한","귀","unrelated","word","word",0.07381272023203
"나침반","닫은","unrelated","word","word",0.416464842201847
"회원","패배시키다","unrelated","word","word",NA
"dna.","가득한","unrelated","word","word",NA
"언제나","단순한","unrelated","word","word",0.121310466897984
"경험","약속하다","unrelated","word","word",NA
"사회","운전사","unrelated","word","word",0.179444994592763
"파라다이스","골짜기","unrelated","word","word",0.57309658297537
"보호하다","대학교","unrelated","word","word",NA
"본능","빛","unrelated","word","word",0.320592607542162
"병원","십대","unrelated","word","word",0.147311626084545
"진실","기계","unrelated","word","word",0.263839110467912
"실제로","멋진 것","unrelated","word","word",NA
"독감","얼다","unrelated","word","word",NA
"집중하다","커피","unrelated","word","word",NA
"건설","전기","unrelated","word","word",0.330749468535213
"형태","개선","unrelated","word","word",0.57687247387477
"작업장","발기","unrelated","word","word",0.389097155761738
"혼돈","배트맨","unrelated","word","word",0.350408303672596
"상상력","불쾌한","unrelated","word","word",0.32698011358776
"검색","죄인","unrelated","word","word",0.156873176593445
"성경","시가","unrelated","word","word",0.274495409866102
"무모한","근육","unrelated","word","word",0.212966637720804
"하늘","성직자","unrelated","word","word",0.211599738936618
"케이블","못생긴","unrelated","word","word",0.16376476402462
"눈이 먼","너구리","unrelated","word","word",NA
"군중","선생님","unrelated","word","word",0.0972874918938437
"회로망","태도","unrelated","word","word",NA
"액체","겨울","unrelated","word","word",0.281306846011199
"벌하다","제거하다","unrelated","word","word",NA
"신의 조화","원인","unrelated","word","word",NA
"설탕","친숙한","unrelated","word","word",0.160142243134158
"소총","적나라한","unrelated","word","word",0.513941608846718
"구경","상인","unrelated","word","word",0.236428544003925
"최저한의","마지막","unrelated","word","word",NA
"단지","믿다","unrelated","word","word",0.100701572680263
"추가의","호스","unrelated","word","word",NA
"주교","아름다움","unrelated","word","word",0.369171883176226
"더운","북쪽","unrelated","word","word",0.173711240384298
"결론","은둔","unrelated","word","word",NA
"농구","계산하다","unrelated","word","word",NA
"도착","잔학","unrelated","word","word",NA
"충분한","생산하다","unrelated","word","word",NA
"충실한","사는 사람","unrelated","word","word",NA
"요법","묘지","unrelated","word","word",0.338165164232876
"치명적인","버스","unrelated","word","word",0.130415800441894
"다시 덮다","병기고","unrelated","word","word",NA
"빵","징후","unrelated","word","word",NA
"동료","안전","unrelated","word","word",0.146651431507711
"개인적인","방사능","unrelated","word","word",0.170391607077095
"공손한","요리사","unrelated","word","word",0.331545806249381
"닭","손수건","unrelated","word","word",0.399591606598296
"6 월","이론","unrelated","word","word",NA
"소파","흉터","unrelated","word","word",0.410157746316762
"아빠","최고","unrelated","word","word",0.0707535423719693
"방","군대","unrelated","word","word",0.0908735612606537
"조용한","주문하다","unrelated","word","word",NA
"마피아","서명","unrelated","word","word",0.25196314209859
"로데오","정치","unrelated","word","word",0.300340141587965
"검","피조사자","unrelated","word","word",NA
"피크닉","목","unrelated","word","word",0.180549783329847
"안경","효과적인","unrelated","word","word",0.195798326928257
"컵","능력","unrelated","word","word",0.16308249755112
"소프트웨어","노래","unrelated","word","word",0.18496209177271
"디저트","규약","unrelated","word","word",NA
"입","인격","unrelated","word","word",0.167998348617328
"럼 주","전통적인","unrelated","word","word",NA
"드라마","달러","unrelated","word","word",0.228373634823773
"관광","샴페인","unrelated","word","word",0.335868564966989
"포함하다","교수","unrelated","word","word",NA
"인공물","봉고차","unrelated","word","word",NA
"무게","향수","unrelated","word","word",0.333300252759403
"운전하다","도망자","unrelated","word","word",0.269508637034882
"할퀴다","하녀","unrelated","word","word",NA
"레몬 에이드","투자자","unrelated","word","word",NA
"서두르다","여성","unrelated","word","word",NA
"의견","악기","unrelated","word","word",0.213471251366878
"달","제복","unrelated","word","word",0.225553891101934
"다리","이벤트","unrelated","word","word",0.157531445174915
"말도 안되는","삼루타","unrelated","word","word",NA
"터지다","햄버거","unrelated","word","word",NA
"골프","터널","unrelated","word","word",0.248156127589791
"실험","그릇","unrelated","word","word",0.181453732423129
"라디오","기혼","unrelated","word","word",NA
"여우","조화","unrelated","word","word",0.340797351304855
"감자","그럴듯한","unrelated","word","word",0.139729157839092
