"word_combo","sk_cue","sk_target","type","cue_type","target_type","sk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"charčinskýchobtrvalý","charčinských","obtrvalý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"charčinskýchzlepšenie","charčinských","zlepšenie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"charitaminútu","charita","minútu","unrelated","word","word",0.0509160300287397,1.17281664137538,2.67016982250927,1.19413624691985,5,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"charitapríspevok","charita","príspevok","related","word","word",0.304941972902065,-0.327214829291655,0.86022315441744,0.175592316104176,24,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"charitaprokradný","charita","prokradný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chekmatickýstroskolepý","chekmatický","stroskolepý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chekmatickývrch","chekmatický","vrch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chémiabiológia","chémia","biológia","related","word","word",0.490991024425351,-0.892306092255123,0.208779272313412,0.0409449839830688,26,27,29,1,0.931034482758621,27,29,1,0.931034482758621,FALSE,FALSE,FALSE
"chémiamanliactvo","chémia","manliactvo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chémiapodpis","chémia","podpis","unrelated","word","word",0.118549308140205,-0.623994027661237,0.443026763679703,0.0868846966556409,26,26,26,1,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"chemickýbiologický","chemický","biologický","related","word","word",0.539363504774541,-0.43784484858016,0.977365445379471,0.218545557472785,20,22,22,1,1,21,22,1,0.954545454545455,FALSE,FALSE,FALSE
"chemickýindeklarácia","chemický","indeklarácia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chemickýkráľovstvo","chemický","kráľovstvo","unrelated","word","word",-0.0100053349341276,-0.319571028355146,1.14416121012374,0.188098944258415,37,39,40,0,0.975,38,40,0,0.95,FALSE,FALSE,FALSE
"cheskdiaľnica","chesk","diaľnica","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cheskmučekoch","chesk","mučekoch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chesteínčašníčka","chesteín","čašníčka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chesteínoznatiť","chesteín","oznatiť","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chikardnebezpečný","chikard","nebezpečný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chikardprílo","chikard","prílo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chirurgbohatý","chirurg","bohatý","unrelated","word","word",0.148243835503133,-0.575626164610867,0.635024843120509,0.101685355749252,39,41,41,0,1,37,41,0,0.902439024390244,FALSE,FALSE,FALSE
"chirurgkilva","chirurg","kilva","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chirurglekára","chirurg","lekára","related","word","word",0.325903970396735,-0.55727195194297,1.06587252613867,0.355290842046222,9,9,9,2,1,8,9,2,0.888888888888889,FALSE,FALSE,FALSE
"chlapcidievčatá","chlapci","dievčatá","related","word","word",0.558003272432683,-0.728517233326878,0.343268850205572,0.0917424592157913,14,15,15,2,1,15,15,2,1,FALSE,FALSE,FALSE
"chlapcimonitor","chlapci","monitor","unrelated","word","word",0.137078682284891,-0.46405975897338,0.615123784393859,0.17060464195304,13,14,14,2,1,14,14,2,1,FALSE,FALSE,FALSE
"chlapcipečný","chlapci","pečný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlapvapeniekosva","chlapvapenie","kosva","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlapvapenienahnevaný","chlapvapenie","nahnevaný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlaskalahna","chlaska","lahna","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlaskamožnosť","chlaska","možnosť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlaviťpaluba","chlaviť","paluba","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chlaviťzatknešdenie","chlaviť","zatknešdenie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chliebstokrátka","chlieb","stokrátka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chliebsyr","chlieb","syr","related","word","word",0.493084260242229,-0.754216008846995,0.505196023519758,0.14583753008633,12,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"chliebvyhrať","chlieb","vyhrať","unrelated","word","word",0.0977936842797354,-0.920683271913301,0.405580252454257,0.135193417484752,9,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"chodérlekára","chodér","lekára","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chodérumieny","chodér","umieny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chorýdesaťročie","chorý","desaťročie","unrelated","word","word",0.120388387469798,-0.17202551461183,0.535607295874642,0.169373898636758,10,11,13,0,0.846153846153846,13,13,0,1,FALSE,FALSE,FALSE
"chorýklopka","chorý","klopka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chorýnezdravý","chorý","nezdravý","related","word","word",0.337568431152683,0.155338044652948,1.33117735736698,0.443725785788993,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"chraboboď","chrabo","boď","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrabopočuť","chrabo","počuť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrálaťhladný","chrálať","hladný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrálaťprabral","chrálať","prabral","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrámexplótých","chrám","explótých","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrámhviezda","chrám","hviezda","unrelated","word","word",0.0678054737568624,-0.925436398348845,0.169096667228259,0.0468989772462736,13,16,16,0,1,14,16,0,0.875,FALSE,FALSE,FALSE
"chrámkláštor","chrám","kláštor","related","word","word",0.456053535766619,-0.746213369846361,0.195602661329419,0.0691559841220838,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"chranálnyhamburger","chranálny","hamburger","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chranálnyneschyta","chranálny","neschyta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrániťkonštrukcia","chrániť","konštrukcia","unrelated","word","word",0.0857312480493119,-0.0374421961689601,1.3835512295341,0.276710245906821,25,26,26,1,1,26,26,1,1,FALSE,FALSE,FALSE
"chrániťobhajovať","chrániť","obhajovať","related","word","word",0.397072211159417,0.145180853580943,1.29746642321323,0.28313038552563,21,23,23,2,1,21,23,2,0.91304347826087,FALSE,FALSE,FALSE
"chrániťtjum","chrániť","tjum","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrbravasyr","chrbrava","syr","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrbravažrip","chrbrava","žrip","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrípkadlej","chrípka","dlej","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrípkahrad","chrípka","hrad","unrelated","word","word",0.127434586820713,-0.70880769435128,0.274657075652137,0.0971059403472462,8,9,9,2,1,9,9,2,1,FALSE,FALSE,FALSE
"chrípkaochorenie","chrípka","ochorenie","related","word","word",0.358273184564479,-0.371912540366363,0.687707246257078,0.19852398187509,12,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"chriscioznámeto","chrisci","oznámeto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chrisciväzeň","chrisci","väzeň","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chudobabieda","chudoba","bieda","related","word","word",0.478796261112691,-0.613526650686622,0.368580874946224,0.0868753453633819,18,21,21,2,1,21,21,2,1,FALSE,FALSE,FALSE
"chudobanebezpečenvliecť","chudoba","nebezpečenvliecť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chudobaspráva","chudoba","správa","unrelated","word","word",0.136463507287097,-0.68631972276882,0.553864821290245,0.091054815724179,37,40,40,0,1,40,40,0,1,FALSE,FALSE,FALSE
"chudobnýbohatý","chudobný","bohatý","related","word","word",0.592856861975186,-1.00328103720557,0.280698599805379,0.0992419416959762,8,8,8,1,1,8,8,1,1,FALSE,FALSE,FALSE
"chudobnýinšpekcia","chudobný","inšpekcia","unrelated","word","word",-0.0173413062605957,-0.204333136793142,0.660862148335863,0.120656368681626,30,33,34,1,0.970588235294118,32,33,2,0.96969696969697,FALSE,FALSE,FALSE
"chudobnýstránavý","chudobný","stránavý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chúsklopka","chús","klopka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chúspokaziť","chús","pokaziť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chustupnýkaplnka","chustupný","kaplnka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chustupnýuzdratilácia","chustupný","uzdratilácia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chuťčuch","chuť","čuch","related","word","word",0.314789017242647,-0.782820666944999,0.436004102158799,0.13146018308332,11,11,14,0,0.785714285714286,12,13,1,0.923076923076923,FALSE,FALSE,FALSE
"chutjaťabsurdný","chutjať","absurdný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chutjaťodpacien","chutjať","odpacien","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chutnýodtlačok prsta","chutný","odtlačok prsta","unrelated","word","word",NA,1.16672633370459,1.49347531383369,0.248912552305615,36,37,39,2,0.948717948717949,39,39,2,1,FALSE,FALSE,FALSE
"chutnýstluščinie","chutný","stluščinie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chutnývynikajúci","chutný","vynikajúci","related","word","word",0.381038888939009,-0.289819299761019,0.806936678174489,0.176088019465277,21,24,25,4,0.96,23,25,4,0.92,FALSE,FALSE,FALSE
"chuťplast","chuť","plast","unrelated","word","word",0.103798907701555,0.207286894956393,1.3530492253417,0.51140453741182,7,8,8,1,1,7,8,1,0.875,FALSE,FALSE,FALSE
"chuťvytriasťotenie","chuť","vytriasťotenie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chvíveniečin","chvívenie","čin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chvívenievrectica","chvívenie","vrectica","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chybaomyl","chyba","omyl","related","word","word",0.391886866205129,-0.720789887085603,0.346089264107428,0.0721646001168045,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"chybaopuslógia","chyba","opuslógia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chybasyr","chyba","syr","unrelated","word","word",0.0876793016341897,-0.466812402851766,0.390514196463606,0.130171398821202,9,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"čídovaťchlava","čídovať","chlava","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čídovaťhorúčka","čídovať","horúčka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ciestermanipulotér","ciester","manipulotér","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ciesterpíšťalka","ciester","píšťalka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čipvoziť","čip","voziť","unrelated","word","word",0.116534739663569,-0.517728851462447,0.916335006609341,0.215982232337362,18,21,21,1,1,20,22,0,0.909090909090909,FALSE,FALSE,FALSE
"čipzariadenie","čip","zariadenie","related","word","word",0.263885975877153,0.787311285053818,2.08861876372298,0.696206254574325,9,14,14,2,1,12,14,2,0.857142857142857,FALSE,FALSE,FALSE
"čipzvychybne","čip","zvychybne","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cirdýbatman","cirdý","batman","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cirdýškanťaž","cirdý","škanťaž","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cisárňovýolej","cisárňový","olej","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cisárňovýrork","cisárňový","rork","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cisárskycisár","cisársky","cisár","related","word","word",0.652953612194702,-0.299196880456274,1.21854548404563,0.314627091087,15,17,17,3,1,17,17,3,1,FALSE,FALSE,FALSE
"cisárskylkar","cisársky","lkar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cisárskysmiech","cisársky","smiech","unrelated","word","word",0.0905423569341331,-0.694780321071603,0.434604899847062,0.116153045274351,14,15,16,2,0.9375,14,17,1,0.823529411764706,FALSE,FALSE,FALSE
"čísliagazin","číslia","gazin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čísliazavrieť","číslia","zavrieť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čísloadresa","číslo","adresa","related","word","word",0.40821623551409,-0.778355456677428,0.237888423150851,0.084106258587871,8,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"čísloan","číslo","an","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"číslooceán","číslo","oceán","unrelated","word","word",0.0551509184941585,-0.673438312568884,0.239956610120918,0.0799855367069727,9,12,12,2,1,12,12,2,1,FALSE,FALSE,FALSE
"čítanieexišenie","čítanie","exišenie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čítaniepísanie","čítanie","písanie","related","word","word",0.556432095166706,-0.571437296678483,0.526365129461383,0.0961006849633755,30,30,31,2,0.967741935483871,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"čítanieveľkolepý","čítanie","veľkolepý","unrelated","word","word",0.0730149653249934,-0.353013753647565,0.490459158446135,0.136028895715266,13,15,17,2,0.88235294117647,16,17,2,0.941176470588235,FALSE,FALSE,FALSE
"čítastronáhradník","čítastro","náhradník","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čítastropokraňať","čítastro","pokraňať","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čítaťkancelária","čítať","kancelária","unrelated","word","word",0.136943027195343,-0.401051378189949,0.472301251212221,0.0908944181753242,27,27,27,3,1,27,27,3,1,FALSE,FALSE,FALSE
"čítaťodpoveriks","čítať","odpoveriks","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čítaťpísať","čítať","písať","related","word","word",0.635847830875589,-0.922395199796549,0.297969177001377,0.0635272419885852,22,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"citnýomyl","citný","omyl","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"citnýosobnutie","citný","osobnutie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"člániťnepresmy","člániť","nepresmy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"člániťpriateľstvo","člániť","priateľstvo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"článokduch","článok","duch","unrelated","word","word",0.103731962578995,-0.769780248226575,0.350352758625032,0.0936357133775699,14,14,15,2,0.933333333333333,14,15,2,0.933333333333333,FALSE,FALSE,FALSE
"článoknoviny","článok","noviny","related","word","word",0.415910217810691,-0.332565094473881,1.65687238714274,0.427802610812985,15,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"článokrork","článok","rork","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"členbomko","člen","bomko","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"členkonečný","člen","konečný","unrelated","word","word",0.144012414285695,-0.654612775768163,0.291874604093854,0.0809514500820108,13,15,16,1,0.9375,15,16,1,0.9375,FALSE,FALSE,FALSE
"členvodca","člen","vodca","related","word","word",0.405931590469342,-0.700842843161436,0.508422486574715,0.123310565563925,17,19,21,2,0.904761904761905,19,22,1,0.863636363636364,FALSE,FALSE,FALSE
"clochastanlý","clocha","stanlý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"clochasymbol","clocha","symbol","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čodobrostiahne","čo","dobrostiahne","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čokravata","čo","kravata","unrelated","word","word",0.123522620843626,-0.364966751999148,0.319405541597247,0.0824701562194998,15,15,18,3,0.833333333333333,17,18,3,0.944444444444444,FALSE,FALSE,FALSE
"čoto","čo","to","related","word","word",0.494662416790168,-0.920539985730004,0.435000035645009,0.0997958524112204,19,20,21,0,0.952380952380952,19,21,0,0.904761904761905,FALSE,FALSE,FALSE
"crilokobehľad","crilo","kobehľad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crilokoniec","crilo","koniec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cudándovolenka","cudán","dovolenka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cudánvra","cudán","vra","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cukorčokoláda","cukor","čokoláda","related","word","word",0.424564957602288,-1.00812780858641,0.191790740257685,0.0578270839726592,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"cukortelepnot","cukor","telepnot","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cukoruzdravenie","cukor","uzdravenie","unrelated","word","word",0.11770266054152,0.230154597415015,1.45102226114897,0.418874046537248,12,12,12,1,1,12,12,1,1,FALSE,FALSE,FALSE
"dafuovocie","dafu","ovocie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dafuspada","dafu","spada","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ďalekohľadmikroskop","ďalekohľad","mikroskop","related","word","word",0.384433450286188,-0.434352048781384,0.47556374152164,0.179746198946523,7,7,7,2,1,6,7,2,0.857142857142857,FALSE,FALSE,FALSE
"ďalekohľadnajvzrujúci","ďalekohľad","najvzrujúci","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ďalekohľadštvrtý","ďalekohľad","štvrtý","unrelated","word","word",0.143035356411733,-0.431062687345588,0.538161032464603,0.240672930286465,5,8,8,3,1,7,8,3,0.875,FALSE,FALSE,FALSE
"ďalekostreľreštaurácia","ďalekostreľ","reštaurácia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ďalekostreľtridej","ďalekostreľ","tridej","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dátaabsurdný","dáta","absurdný","unrelated","word","word",0.0655555686977972,0.290381058769265,1.47987944977809,0.308576196345584,23,26,26,3,1,25,26,3,0.961538461538462,FALSE,FALSE,FALSE
"dátainformácie","dáta","informácie","related","word","word",0.444228738008096,-0.445797986255379,0.747701372067917,0.115372826481332,42,46,46,0,1,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"dátanevoľbách","dáta","nevoľbách","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dávkadokument","dávka","dokument","unrelated","word","word",0.066550783969492,-0.47665804277266,0.511148493822067,0.123971719435515,17,18,18,1,1,18,18,1,1,FALSE,FALSE,FALSE
"dávkainjekcia","dávka","injekcia","related","word","word",0.440426709312641,-0.215213770567092,0.61821833863482,0.218573189751281,8,8,8,1,1,8,8,1,1,FALSE,FALSE,FALSE
"dávkaumieny","dávka","umieny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"davkazochca","dav","kazochca","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"davovocie","dav","ovocie","unrelated","word","word",0.0420647700006323,-0.437332401213421,1.40800324569289,0.300187300612749,22,23,24,0,0.958333333333333,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"davpublikum","dav","publikum","related","word","word",0.364040529111907,-0.25983957214388,0.613975961780813,0.137289198709271,20,20,20,0,1,18,20,0,0.9,FALSE,FALSE,FALSE
"dážďfederácia","dážď","federácia","unrelated","word","word",0.123295321075986,0.226078575041306,0.531548006159847,0.153444692221798,12,12,13,2,0.923076923076923,13,13,2,1,FALSE,FALSE,FALSE
"dážďkerach","dážď","kerach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dážďsneh","dážď","sneh","related","word","word",0.450955314665408,-0.76268241742559,0.26922871785956,0.0673071794648899,16,16,17,1,0.941176470588235,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"dcéraobrovský","dcéra","obrovský","unrelated","word","word",0.139915424559667,-0.208610002039027,1.03775789681454,0.168346560810927,38,40,40,0,1,38,40,0,0.95,FALSE,FALSE,FALSE
"dcérapeneň","dcéra","peneň","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dcérasyn","dcéra","syn","related","word","word",0.456232543952467,-0.670742113836392,0.375240527697835,0.16781266556905,5,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"dedičstvojúl","dedičstvo","júl","unrelated","word","word",0.0881492686113932,-0.761113962497163,0.392880226872499,0.0901329055711871,19,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"dedičstvovavzorka","dedičstvo","vavzorka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dedičstvozdediť","dedičstvo","zdediť","related","word","word",0.474814265677403,-0.289815459301688,0.715022932318799,0.104296813943481,47,48,50,1,0.96,48,50,1,0.96,FALSE,TRUE,FALSE
"dedkobabička","dedko","babička","related","word","word",0.296741255543648,-1.02560840971488,0.297947008805696,0.0666229765382265,20,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"dedkonepomstychjúci","dedko","nepomstychjúci","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dedkovanilka","dedko","vanilka","unrelated","word","word",0.0887620066370864,-0.687505984592576,0.32775130259496,0.0875952201699439,14,18,20,0,0.9,19,20,0,0.95,FALSE,FALSE,FALSE
"dedmusabaor","dedmus","abaor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dedmusuniknúť","dedmus","uniknúť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dedročsinlo","dedroč","sinlo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
