"word_combo","es_cue","es_target","type","cue_type","target_type","es_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"combinacióncurar","combinación","curar","unrelated","word","word",0.147870823795065,-0.184370960841928,1.24885604537928,0.162587208519747,59,60,63,1,0.952380952380952,62,63,1,0.984126984126984,FALSE,TRUE,TRUE
"combinacióninlesmación","combinación","inlesmación","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"combinaciónmezcla","combinación","mezcla","related","word","word",0.55867933605297,-0.27871359433367,1.00517269559778,0.140752330665432,51,52,52,0,1,51,52,0,0.980769230769231,FALSE,TRUE,TRUE
"combiñíanei","combiñía","nei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"combiñíanuclear","combiñía","nuclear","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comchuteubicación","comchute","ubicación","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comchutevequi","comchute","vequi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comentariocamioneta","comentario","camioneta","unrelated","word","word",0.0972549740102621,-0.329783455389133,0.457632106706679,0.11440802667667,16,17,18,1,0.944444444444444,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"comentariodeclaración","comentario","declaración","related","word","word",0.390225162073136,-0.341679751548087,0.484943885149376,0.121235971287344,16,16,16,4,1,15,16,4,0.9375,FALSE,FALSE,FALSE
"comentarioliríodo","comentario","liríodo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comercialgelte","comercial","gelte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comercialintuición","comercial","intuición","unrelated","word","word",0.0474201886544113,0.418084106854191,1.04741886331132,0.223310451982352,22,23,23,1,1,23,23,1,1,FALSE,FALSE,FALSE
"comercialmercantil","comercial","mercantil","related","word","word",0.38891246587817,-0.0631636786914484,0.62761547497162,0.0905884908556099,48,49,55,0,0.890909090909091,55,55,0,1,FALSE,TRUE,FALSE
"comercioconfianza","comercio","confianza","unrelated","word","word",0.12502022799955,-0.542467892723293,0.986340911857915,0.148696487273169,44,44,45,0,0.977777777777778,44,45,0,0.977777777777778,FALSE,FALSE,FALSE
"comercioinspleración","comercio","inspleración","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comerciotienda","comercio","tienda","related","word","word",0.322945788081352,-0.217344817905934,1.01841207557222,0.17728278691259,33,34,36,1,0.944444444444444,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"comersacausa","comersa","causa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comersaidiofi","comersa","idiofi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comidrónadrenalina","comidrón","adrenalina","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comidrónpab","comidrón","pab","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comisióncomité","comisión","comité","related","word","word",0.588301055536705,-0.13901629292644,0.719164426390319,0.216836233173441,11,12,13,2,0.923076923076923,12,13,2,0.923076923076923,FALSE,FALSE,FALSE
"comisióncuquello","comisión","cuquello","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comisióntemperatura","comisión","temperatura","unrelated","word","word",0.148392292623032,0.442449888784872,1.71282246474407,0.382998746455648,20,22,23,0,0.956521739130435,23,23,0,1,FALSE,FALSE,FALSE
"cómodoagradable","cómodo","agradable","related","word","word",0.454832751842429,-0.599371251593212,0.456660926792768,0.0696401384626593,43,43,43,0,1,43,43,0,1,FALSE,FALSE,FALSE
"cómodocaballo","cómodo","caballo","unrelated","word","word",0.121845249847974,-0.572131812236479,0.563097244793561,0.0925726167984983,37,37,39,2,0.948717948717949,38,39,2,0.974358974358974,FALSE,FALSE,FALSE
"cómodomestido","cómodo","mestido","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compañíaagencia","compañía","agencia","related","word","word",0.431989606879784,-0.357413744733041,0.484730991008246,0.139929784071582,12,12,13,1,0.923076923076923,13,13,1,1,FALSE,FALSE,FALSE
"compañíacetribral","compañía","cetribral","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compañíamanguera","compañía","manguera","unrelated","word","word",0.13460271776786,0.552508135498726,0.907226409304452,0.138350730386911,43,44,55,0,0.8,53,55,0,0.963636363636364,FALSE,TRUE,FALSE
"comparmacióngrateción","comparmación","grateción","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comparmaciónhormiga","comparmación","hormiga","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compasivodibujar","compasivo","dibujar","unrelated","word","word",0.145844356163589,-0.663210400737294,0.454775740986464,0.151591913662155,9,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"compasivogeneroso","compasivo","generoso","related","word","word",0.661207289341293,-0.402033165941831,0.677621333020095,0.112936888836682,36,36,38,2,0.947368421052632,36,38,2,0.947368421052632,FALSE,FALSE,FALSE
"compasivopoteza","compasivo","poteza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compecaciónhoganto","compecación","hoganto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compecaciónmárketing","compecación","márketing","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"competicióncampeonato","competición","campeonato","related","word","word",0.586720684111624,0.633271459700416,1.38077163676645,0.301309073472872,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"competiciónextraño","competición","extraño","unrelated","word","word",0.108819399279852,-0.789806594247943,0.290167718178947,0.0618639653790244,22,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"competicióngarano","competición","garano","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comprarmonitor","comprar","monitor","unrelated","word","word",0.0806308621504288,-0.18899920725461,1.38864471277016,0.283455915025049,24,25,25,0,1,24,24,1,1,FALSE,FALSE,FALSE
"comprarnior","comprar","nior","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comprarvender","comprar","vender","related","word","word",0.718030610030642,-0.47194345981423,0.656245114947869,0.112545108720243,34,37,39,0,0.948717948717949,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"comprobarcomité","comprobar","comité","unrelated","word","word",0.100013735224166,-0.119685949562034,0.744958716531172,0.180679027940152,17,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"comprobardendo","comprobar","dendo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comprobarverificar","comprobar","verificar","related","word","word",0.826739096796274,-0.512481911205374,0.66262174161873,0.0956412102236181,48,48,48,0,1,45,47,1,0.957446808510638,FALSE,FALSE,FALSE
"comprolasoreucial","comprolaso","reucial","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comprolasoventilación","comprolaso","ventilación","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compromisoboda","compromiso","boda","related","word","word",0.497518892203597,-0.441018563394263,0.457978125371052,0.127020278005092,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"compromisodistrito","compromiso","distrito","unrelated","word","word",0.119987521236973,-0.213648894548574,0.921388575290458,0.122040898140227,57,57,60,0,0.95,60,60,0,1,FALSE,TRUE,TRUE
"compromisojuvo","compromiso","juvo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conceptodefinición","concepto","definición","related","word","word",0.469834049774292,-0.270822618514167,1.24144905336661,0.181083955614389,47,50,51,3,0.980392156862745,44,48,6,0.916666666666667,FALSE,TRUE,FALSE
"conceptoparute","concepto","parute","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conceptopasaporte","concepto","pasaporte","unrelated","word","word",0.127348854883726,-0.403042873728405,0.53449828660748,0.0779645880316393,47,47,48,0,0.979166666666667,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"concielhermano","conciel","hermano","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concieljoneral","conciel","joneral","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conclusióngratitud","conclusión","gratitud","unrelated","word","word",0.143328222182654,-0.555607740943675,0.376679036951569,0.0561519954881909,45,49,51,2,0.96078431372549,50,51,2,0.980392156862745,TRUE,TRUE,FALSE
"conclusiónprokusional","conclusión","prokusional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conclusiónsuposición","conclusión","suposición","related","word","word",0.473869237359286,-0.133891751329691,0.787535369578816,0.133117773669746,35,38,39,0,0.974358974358974,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"condadocollar","condado","collar","unrelated","word","word",0.112780445109903,-0.411759081780615,0.306894922701994,0.0925323007879669,11,11,11,1,1,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"condadodistrito","condado","distrito","related","word","word",0.552399949467936,-0.339191716533416,0.608108087289168,0.0778602621584663,61,63,66,0,0.954545454545455,55,66,0,0.833333333333333,TRUE,TRUE,TRUE
"condadopesmu","condado","pesmu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condarenciainformación","condarencia","información","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condarenciaziato","condarencia","ziato","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condiminaciónenamorado","condiminación","enamorado","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condiminaciónosgraible","condiminación","osgraible","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condistoestación","condisto","estación","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condistofetrimonio","condisto","fetrimonio","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condrelararmagón","condrelar","armagón","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"condrelardistrito","condrelar","distrito","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conducirpasear","conducir","pasear","related","word","word",0.347211837401192,-0.675714574129946,0.374498157809758,0.0817221978945111,21,24,24,0,1,22,23,1,0.956521739130435,FALSE,FALSE,FALSE
"conducirpuergu","conducir","puergu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conducirzapato","conducir","zapato","unrelated","word","word",0.0959115432603392,-0.155563032805096,1.26224252204806,0.178508049368439,50,52,52,0,1,52,52,0,1,FALSE,TRUE,TRUE
"conferenciaagresor","conferencia","agresor","unrelated","word","word",0.0379793741405492,-0.0664643093074253,0.680471213213809,0.0982175595311959,48,51,54,2,0.944444444444444,51,54,2,0.944444444444444,FALSE,TRUE,FALSE
"conferenciapartícufo","conferencia","partícufo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conferenciareunión","conferencia","reunión","related","word","word",0.621717493248438,-0.206514554412443,1.16209508690367,0.171341572851072,46,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
"confiarcreer","confiar","creer","related","word","word",0.501550460898567,-0.46468993999137,0.740175303214592,0.120072289573364,38,43,43,0,1,43,43,0,1,FALSE,FALSE,FALSE
"confiardispositivo","confiar","dispositivo","unrelated","word","word",0.08604902820713,-0.239963922267836,0.459651100131923,0.118681403725124,15,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"confiarpingur","confiar","pingur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmaciónconfirmar","confirmación","confirmar","related","word","word",0.645261256793127,-0.547704116563546,0.722146901493559,0.103163843070508,49,50,50,2,1,50,50,2,1,FALSE,TRUE,FALSE
"confirmaciónprofesional","confirmación","profesional","unrelated","word","word",0.0831947790320571,-0.331419983343686,1.07986227569897,0.207819591854174,27,29,29,1,1,29,29,1,1,FALSE,FALSE,FALSE
"confirmaciónrepuleción","confirmación","repuleción","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conflictoalfierzo","conflicto","alfierzo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conflictocoronel","conflicto","coronel","unrelated","word","word",0.119954380221687,0.0703584320514136,0.793383460297895,0.123905679614922,41,41,46,1,0.891304347826087,46,46,1,1,FALSE,FALSE,FALSE
"conflictodisputa","conflicto","disputa","related","word","word",0.550630292093192,-0.456962821816715,0.835514267879257,0.25191703032218,11,11,12,0,0.916666666666667,12,12,0,1,FALSE,FALSE,FALSE
"confractoconfirmar","confracto","confirmar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confractotelédano","confracto","telédano","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confroctomezpru","confrocto","mezpru","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confroctonotable","confrocto","notable","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confutiempoamarillo","confutiempo","amarillo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confutiempocumpleaca","confutiempo","cumpleaca","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conganvadorabrazo","conganvador","abrazo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conganvadorposir","conganvador","posir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congrasióncráneo","congrasión","cráneo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congrasiónpílmura","congrasión","pílmura","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conircialbrazo","conircial","brazo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conircialfirtilación","conircial","firtilación","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conlanergorre","conlaner","gorre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conlanerrelucir","conlaner","relucir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"consejoaconsejar","consejo","aconsejar","related","word","word",0.43977395616434,-0.158506331509203,0.505495500323654,0.0922904294148751,30,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"consejolongitud","consejo","longitud","unrelated","word","word",0.0587845840532111,-0.262353094627055,0.625387647619881,0.143473766132299,19,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"consejopsicolofer","consejo","psicolofer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservadorjobin","conservador","jobin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservadorjuguete","conservador","juguete","unrelated","word","word",0.139018492288611,-0.38286818587158,0.78174204918119,0.174802836283912,20,21,22,0,0.954545454545455,22,22,0,1,FALSE,FALSE,FALSE
"conservadorliberal","conservador","liberal","related","word","word",0.665467799733204,-0.647405594895259,0.976575452397604,0.121129277044473,65,65,65,0,1,64,65,0,0.984615384615385,FALSE,TRUE,TRUE
"considerarluz","considerar","luz","unrelated","word","word",0.0871721222158159,-0.732281996029031,0.473631595300249,0.0722281411476387,43,44,45,0,0.977777777777778,43,45,0,0.955555555555556,FALSE,FALSE,FALSE
"considerarpárrapu","considerar","párrapu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"considerarpensar","considerar","pensar","related","word","word",0.512752591737416,-0.502004833738998,0.438740359211619,0.109685089802905,16,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"consmelciónhematoma","consmelción","hematoma","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"consmelciónprasión","consmelción","prasión","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conspiraciónfraude","conspiración","fraude","related","word","word",0.51499859987055,-0.186225029238336,0.577355358008998,0.102062972200637,32,34,36,2,0.944444444444444,34,36,2,0.944444444444444,FALSE,FALSE,FALSE
"conspiraciónmal","conspiración","mal","unrelated","word","word",0.121465367680833,-0.683182452601692,0.717410939813647,0.0883071822265461,66,70,71,0,0.985915492957746,70,71,0,0.985915492957746,TRUE,TRUE,TRUE
"conspiraciónrutido","conspiración","rutido","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"construcciónacuntar","construcción","acuntar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"construcciónedificar","construcción","edificar","related","word","word",0.522555687635789,0.0629654765302636,0.748778555106785,0.152843782529173,24,25,26,1,0.961538461538462,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"construcciónvela","construcción","vela","unrelated","word","word",0.0954654204884911,-0.383537512142559,0.664119442028042,0.0920967962024861,52,55,61,2,0.901639344262295,59,61,2,0.967213114754098,FALSE,TRUE,TRUE
"contactoconexión","contacto","conexión","related","word","word",0.423195132162456,-0.462970524078109,0.55242874711907,0.0814511751114347,46,46,49,0,0.938775510204082,46,49,0,0.938775510204082,FALSE,FALSE,FALSE
"contactogresmo","contacto","gresmo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contactomárketing","contacto","márketing","unrelated","word","word",0.119780133841717,0.54651553085153,1.3250967599858,0.282511578469471,22,23,25,2,0.92,25,25,2,1,FALSE,FALSE,FALSE
"contaminaciónexpresar","contaminación","expresar","unrelated","word","word",0.102584925526364,-0.18473492027011,1.17096765524723,0.244163634513663,23,23,25,1,0.92,24,25,1,0.96,FALSE,FALSE,FALSE
"contaminaciónpulmer","contaminación","pulmer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contaminaciónradiación","contaminación","radiación","related","word","word",0.556978248785993,-0.256462529826806,0.74915358606439,0.0908482166221686,68,73,73,0,1,71,73,0,0.972602739726027,FALSE,TRUE,TRUE
"contarcalcular","contar","calcular","related","word","word",0.261953621408037,-0.513608010803934,0.470933592504904,0.121594530729408,15,15,15,1,1,15,15,1,1,FALSE,FALSE,FALSE
"contarhidrógeno","contar","hidrógeno","unrelated","word","word",0.131710732691472,-0.102844604280189,0.422817080268011,0.117268358696022,13,13,15,1,0.866666666666667,15,15,1,1,FALSE,FALSE,FALSE
"contartaberal","contar","taberal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contenercontenido","contener","contenido","related","word","word",0.492200325658542,-0.655983542734098,0.515826308014547,0.0848013226630529,37,37,37,1,1,37,37,1,1,FALSE,FALSE,FALSE
"contenerfreviante","contener","freviante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contenerpresidente","contener","presidente","unrelated","word","word",0.10180566696552,-0.415370018638531,0.532491595166149,0.0768585414525974,48,49,49,2,1,42,50,1,0.84,FALSE,FALSE,FALSE
"contestarmonasterio","contestar","monasterio","unrelated","word","word",0.122271691179384,0.135318468590946,0.839671045692279,0.224411526469623,14,14,16,0,0.875,14,16,0,0.875,FALSE,FALSE,FALSE
"contestarplafu","contestar","plafu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contestarrespuesta","contestar","respuesta","related","word","word",0.511977853322943,-0.597957986898383,0.445708755738568,0.0996635075998289,20,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"contesviodecladoción","contesvio","decladoción","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contesvioreciente","contesvio","reciente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticeafostento","conticea","fostento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticeanación","conticea","nación","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticirconductor","conticir","conductor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticirintuidud","conticir","intuidud","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"continuarmayonesa","continuar","mayonesa","unrelated","word","word",0.122653482351466,-0.256453912261728,0.915479143430078,0.132138032474211,48,48,50,1,0.96,47,49,2,0.959183673469388,FALSE,TRUE,FALSE
"continuarpalce","continuar","palce","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"continuarseguir","continuar","seguir","related","word","word",0.772984497315495,-0.400205185880819,0.909934400571266,0.137177772296902,44,48,50,1,0.96,44,49,2,0.897959183673469,FALSE,TRUE,FALSE
"contomacardenal","contoma","cardenal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contomapulred","contoma","pulred","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contrataralquilar","contratar","alquilar","related","word","word",0.485761701679967,-0.330709689934864,0.49432079736644,0.0713490613563862,48,49,49,2,1,49,49,2,1,FALSE,FALSE,FALSE
"contratardicuno","contratar","dicuno","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contratarsalsa","contratar","salsa","unrelated","word","word",0.0841018803819528,-0.491395124295665,0.626882391616761,0.0934501094368481,45,49,50,1,0.98,48,50,1,0.96,FALSE,TRUE,FALSE
"contratiempoinviscia","contratiempo","inviscia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contratiempomantener","contratiempo","mantener","unrelated","word","word",0.109075783919801,-0.745367194932825,0.280939282115604,0.0644518915796202,19,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"contratiempoproblema","contratiempo","problema","related","word","word",0.428620282965005,-0.482884086114679,0.518487993307469,0.113143356012249,21,22,23,0,0.956521739130435,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"contratoconvenio","contrato","convenio","related","word","word",0.635312483866473,-0.0932623374130069,0.738140628897329,0.153912960726247,23,26,26,1,1,24,26,1,0.923076923076923,FALSE,FALSE,FALSE
"contratoeñapo","contrato","eñapo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contratopedir","contrato","pedir","unrelated","word","word",0.137603819973676,-0.384526500468605,0.746083112769027,0.166829255701618,20,20,20,1,1,19,20,1,0.95,FALSE,FALSE,FALSE
"controlarfiscal","controlar","fiscal","unrelated","word","word",0.0928648866827792,-0.0720805014760103,0.602024971375955,0.0918079474393605,43,46,50,0,0.92,47,50,0,0.94,FALSE,TRUE,FALSE
"controlarmanipular","controlar","manipular","related","word","word",0.547553605903411,-0.514414062753867,0.5064058799345,0.0832526138267102,37,37,37,1,1,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"controlarrecrofono","controlar","recrofono","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conversacionbosque","conversacion","bosque","unrelated","word","word",0.0969701125896719,-0.151712306462443,0.790529732556157,0.12055465402023,43,43,43,1,1,38,43,1,0.883720930232558,FALSE,FALSE,FALSE
"conversaciondiscusión","conversacion","discusión","related","word","word",0.606873559763025,0.018942806296332,0.669117213263561,0.185579724747488,13,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"conversacionmansigna","conversacion","mansigna","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convertuciónalmuerzo","convertución","almuerzo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convertucióninmintigar","convertución","inmintigar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convitarinformar","convitar","informar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convitarperícutro","convitar","perícutro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coplenaoey","coplena","oey","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
