"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"comfortdergeft","comfortder","geft","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comfortderyoung","comfortder","young","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comitdescription","comit","description","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comitseaent","comit","seaent","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commandbird","command","bird","unrelated","word","word",0.100320617857406,-0.489843470120891,0.764652712245901,0.0477907945153688,256,286,296,6,0.966216216216216,282,297,5,0.94949494949495,TRUE,TRUE,TRUE
"commandentenced","command","entenced","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commandercaptain","commander","captain","related","word","word",0.653475817414032,-0.45931570074802,0.714896065637066,0.0460505037868,241,274,285,2,0.96140350877193,265,284,3,0.933098591549296,TRUE,TRUE,TRUE
"commanderinfection","commander","infection","unrelated","word","word",0.132398457180597,-0.225293868463348,0.713150501831907,0.0458430505319937,242,274,279,5,0.982078853046595,255,279,5,0.913978494623656,TRUE,TRUE,TRUE
"commandermaxigara","commander","maxigara","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commandorder","command","order","related","word","word",0.389611774657789,-0.420221417695037,0.872457455523543,0.0540037607495115,261,293,302,4,0.970198675496689,290,300,6,0.966666666666667,TRUE,TRUE,TRUE
"commentbles","comment","bles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commentbrother","comment","brother","unrelated","word","word",0.0998028869569136,-0.488139866265422,0.637310848533534,0.0399884391589892,254,294,302,1,0.973509933774834,285,302,1,0.943708609271523,TRUE,TRUE,TRUE
"commentstatement","comment","statement","related","word","word",0.517646738041913,-0.359742033464949,0.692436779273856,0.0429431060685195,260,280,291,4,0.962199312714777,268,288,7,0.930555555555556,TRUE,TRUE,TRUE
"commercialintuition","commercial","intuition","unrelated","word","word",0.0837023774456183,0.170449556153783,1.1929926400582,0.0776572063086573,236,263,277,2,0.949458483754513,268,275,4,0.974545454545454,TRUE,TRUE,TRUE
"commercialmerchant","commercial","merchant","related","word","word",0.324999924328032,-0.127525930133399,0.675958617456922,0.043908230561373,237,264,278,0,0.949640287769784,266,278,0,0.956834532374101,TRUE,TRUE,TRUE
"commercialsifi","commercial","sifi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commersorsdesry","commersors","desry","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commersorspain","commersors","pain","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commissioncommittee","commission","committee","related","word","word",0.516490117361939,-0.300371548103373,0.584434909363868,0.0376467619566705,241,267,277,4,0.963898916967509,264,275,6,0.96,TRUE,TRUE,TRUE
"commissionempire","commission","empire","unrelated","word","word",0.148332196578051,-0.372928990761224,0.581323795540342,0.0366199570048548,252,281,290,3,0.968965517241379,279,290,3,0.962068965517241,TRUE,TRUE,TRUE
"commissionloked","commission","loked","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commistorselement","commistors","element","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commistorsimprisontario","commistors","imprisontario","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commostposilenc","commost","posilenc","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"commostspectacular","commost","spectacular","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"companycorporation","company","corporation","related","word","word",0.629944236413494,0.0229112534253973,0.916670382051129,0.057975325417966,250,293,308,3,0.951298701298701,291,307,4,0.947882736156352,TRUE,TRUE,TRUE
"companyinteresting","company","interesting","unrelated","word","word",0.138357045450611,-0.326182012579336,0.639399430042267,0.0391306096426461,267,295,300,4,0.983333333333333,293,301,3,0.973421926910299,TRUE,TRUE,TRUE
"companystilily","company","stilily","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compasrecreateorbit","compasrecreate","orbit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compasrecreaterón","compasrecreate","rón","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compassionatedraw","compassionate","draw","unrelated","word","word",0.131356368355406,-0.342286193710958,0.92955461965439,0.0592662379012087,246,277,290,2,0.955172413793103,275,290,2,0.948275862068966,TRUE,TRUE,TRUE
"compassionategenerous","compassionate","generous","related","word","word",0.616271300723808,-0.309893687449112,0.633464097491443,0.0381300578878571,276,311,317,4,0.981072555205047,302,317,4,0.952681388012618,TRUE,TRUE,TRUE
"compassionatesomid","compassionate","somid","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compassmap","compass","map","related","word","word",0.54325463428895,-0.479219428447241,0.752408310980272,0.046752377613117,259,297,302,2,0.983443708609272,286,302,2,0.947019867549669,TRUE,TRUE,TRUE
"compasspregnancy","compass","pregnancy","unrelated","word","word",0.103955238454721,-0.354710850031946,0.753852072862122,0.0471157545538826,256,297,308,3,0.964285714285714,291,309,2,0.941747572815534,TRUE,TRUE,TRUE
"compasssunlin","compass","sunlin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compendablecitlow","compendable","citlow","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"compendablepress","compendable","press","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"competitionchampionship","competition","championship","related","word","word",0.554359046049573,-0.146852109579559,0.902635202048798,0.0548311836551485,271,310,317,5,0.977917981072555,302,316,6,0.955696202531646,TRUE,TRUE,TRUE
"competitionconnecness","competition","connecness","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"competitionoath","competition","oath","unrelated","word","word",0.113195731904864,0.0529328853430999,0.868570516599844,0.0603698241120224,207,235,297,2,0.791245791245791,286,297,2,0.962962962962963,TRUE,TRUE,TRUE
"competivateslove","competivates","love","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"competivatesniar","competivates","niar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"complaintaccusation","complaint","accusation","related","word","word",0.458783130186421,0.362014433634418,1.16754560629018,0.0744399890010034,246,285,312,4,0.913461538461538,296,310,6,0.954838709677419,TRUE,TRUE,TRUE
"complaintcity","complaint","city","unrelated","word","word",0.139921674217638,-0.425673988742593,0.617057626156612,0.0375529312362851,270,299,308,5,0.970779220779221,286,309,4,0.925566343042071,TRUE,TRUE,TRUE
"complaintfestibody","complaint","festibody","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"completbathy","complet","bathy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"completprimary","complet","primary","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"complifiedbuve","complified","buve","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"complifiedsleep","complified","sleep","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"complimentgate","compliment","gate","unrelated","word","word",0.0420397652765869,-0.293186811706322,0.835907162064114,0.0536234694483614,243,273,286,6,0.954545454545455,270,287,5,0.940766550522648,TRUE,TRUE,TRUE
"complimentgift","compliment","gift","related","word","word",0.45601785582336,-0.38599296378148,1.02121515830842,0.0664754446686412,236,268,285,3,0.940350877192982,267,284,4,0.940140845070423,TRUE,TRUE,TRUE
"complimentvetster","compliment","vetster","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comteecenglitter","comtee","cenglitter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comteeclinic","comtee","clinic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comthgrandtacular","comth","grandtacular","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comthimpress","comth","impress","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comtrainsgraduate","comtrains","graduate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"comtrainslenk","comtrains","lenk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concantsrage","concants","rage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concantssubstizles","concants","substizles","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conceptdefinition","concept","definition","related","word","word",0.497581499320024,-0.356660701291388,0.607423947528889,0.038886333519061,244,277,290,3,0.955172413793103,274,288,5,0.951388888888889,TRUE,TRUE,TRUE
"conceptincart","concept","incart","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conceptpassport","concept","passport","unrelated","word","word",0.130200092386762,-0.418037729328686,0.609194962940728,0.0403449220088017,228,262,271,4,0.966789667896679,256,271,4,0.944649446494465,TRUE,TRUE,TRUE
"concerncraim","concern","craim","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concernmutation","concern","mutation","unrelated","word","word",0.111644541730092,0.123985182349159,0.809492090785617,0.051094687705582,251,290,310,2,0.935483870967742,300,311,1,0.964630225080386,TRUE,TRUE,TRUE
"concernworry","concern","worry","related","word","word",0.388872982699661,-0.441605948773129,0.77252936976897,0.0482830856105606,256,294,304,4,0.967105263157895,290,304,4,0.953947368421053,TRUE,TRUE,TRUE
"conclusionassumption","conclusion","assumption","related","word","word",0.445613285711911,-0.156116383715137,0.656417320354228,0.0406312120961508,261,304,313,3,0.971246006389776,296,312,4,0.948717948717949,TRUE,TRUE,TRUE
"conclusiongratitude","conclusion","gratitude","unrelated","word","word",0.109800487822322,-0.124528839455802,0.750377398771953,0.0464471949417914,261,288,300,2,0.96,289,300,2,0.963333333333333,TRUE,TRUE,TRUE
"conclusionrawl","conclusion","rawl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conclutorsbrork","conclutors","brork","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conclutorslover","conclutors","lover","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concretesteel","concrete","steel","related","word","word",0.574784753171382,-0.373821036419617,0.748132663420815,0.0469420182676863,254,292,298,8,0.979865771812081,281,295,11,0.952542372881356,TRUE,TRUE,TRUE
"concretethrage","concrete","thrage","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"concretewitch","concrete","witch","unrelated","word","word",0.0567195838757503,-0.243748675973745,1.10048718214669,0.0714843241518582,237,268,280,1,0.957142857142857,262,277,4,0.945848375451264,TRUE,TRUE,TRUE
"conferdownarinter","conferdown","arinter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conferdownmistake","conferdown","mistake","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conferenceattacker","conference","attacker","unrelated","word","word",0.0727829951979307,-0.204330529664747,0.799929473036114,0.0519610029783305,237,272,283,8,0.96113074204947,273,285,6,0.957894736842105,TRUE,TRUE,TRUE
"conferencelut","conference","lut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conferencemeeting","conference","meeting","related","word","word",0.587893558677771,-0.455274533842543,0.625672332464014,0.0389526579886863,258,286,297,1,0.962962962962963,278,296,2,0.939189189189189,TRUE,TRUE,TRUE
"confillsprize","confills","prize","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confillssteptenance","confills","steptenance","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmanencearrogance","confirmanence","arrogance","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmanencelatery","confirmanence","latery","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmationconfirm","confirmation","confirm","related","word","word",0.649244794321078,-0.45571208058225,0.682543958127737,0.0427425606312994,255,295,301,2,0.980066445182724,293,301,2,0.973421926910299,TRUE,TRUE,TRUE
"confirmationparey","confirmation","parey","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmationprofessional","confirmation","professional","unrelated","word","word",0.0966316090154394,-0.308427001787229,0.724780513761201,0.0471791928933464,236,268,271,4,0.988929889298893,259,269,6,0.962825278810409,TRUE,TRUE,TRUE
"conflictcolonel","conflict","colonel","unrelated","word","word",0.126397451156108,0.36705692643737,1.26547029629949,0.0863043578844274,215,242,291,3,0.831615120274914,281,289,5,0.972318339100346,TRUE,TRUE,TRUE
"conflictcomfriger","conflict","comfriger","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conflictdispute","conflict","dispute","related","word","word",0.570491933700606,-0.0531457849639488,0.863911426313279,0.0529698081303239,266,288,311,0,0.92604501607717,297,309,2,0.961165048543689,TRUE,TRUE,TRUE
"confoundulatefriend","confoundulate","friend","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confoundulatestroro","confoundulate","stroro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congaanceivership","congaan","ceivership","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congaanpill","congaan","pill","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congallspatt","congall","spatt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congallvoluntarily","congall","voluntarily","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congrateaaral","congrate","aaral","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congratenose","congrate","nose","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congratulateanimal","congratulate","animal","unrelated","word","word",0.0624431586704084,-0.446108202669566,0.7876348016177,0.0875149779575222,81,87,88,2,0.988636363636364,78,84,6,0.928571428571429,TRUE,TRUE,TRUE
"congratulategreet","congratulate","greet","related","word","word",0.421725358983484,-0.119914397844961,1.17579220284007,0.0742153457638689,251,288,315,4,0.914285714285714,279,310,9,0.9,TRUE,TRUE,TRUE
"congratulateinicit","congratulate","inicit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congresstionbrother","congresstion","brother","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"congresstioninbishment","congresstion","inbishment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conkeeperstenoger","conkeeper","stenoger","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conkeeperteam","conkeeper","team","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conorinaroney","conorin","aroney","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conorinplayer","conorin","player","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conotnators","conot","nators","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conotwriter","conot","writer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservaclysmsatmosrence","conservaclysms","atmosrence","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservaclysmsrent","conservaclysms","rent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservativeliberal","conservative","liberal","related","word","word",0.726131162375141,-0.316744417430671,0.69389999442738,0.0419200317195267,274,303,310,4,0.97741935483871,298,311,3,0.958199356913183,TRUE,TRUE,TRUE
"conservativeproon","conservative","proon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservativetoy","conservative","toy","unrelated","word","word",0.131837118282062,-0.453751606401831,0.820199153046711,0.0518739491713728,250,270,281,3,0.96085409252669,271,280,4,0.967857142857143,TRUE,TRUE,TRUE
"considerlight","consider","light","unrelated","word","word",0.129078394538153,-0.481898341137495,0.72755242846505,0.0460144558227256,250,289,300,4,0.963333333333333,282,299,5,0.94314381270903,TRUE,TRUE,TRUE
"considersosuk","consider","sosuk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"considerthink","consider","think","related","word","word",0.470820193766329,-0.516492572117192,0.735184064607155,0.0457705606297077,258,295,300,2,0.983333333333333,283,300,2,0.943333333333333,TRUE,TRUE,TRUE
"conspiracybad","conspiracy","bad","unrelated","word","word",0.10888899272354,-0.483136690065643,0.558969294935203,0.0357843422508971,244,285,293,6,0.972696245733788,274,295,4,0.928813559322034,TRUE,TRUE,TRUE
"conspiracyfraud","conspiracy","fraud","related","word","word",0.539999249968443,-0.0596647461202409,0.850062265277501,0.0543084860076558,245,280,308,4,0.909090909090909,285,308,4,0.925324675324675,TRUE,TRUE,TRUE
"conspiracythiris","conspiracy","thiris","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"constatdoctor","constat","doctor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"constatexeculates","constat","execulates","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"constructionbuild","construction","build","related","word","word",0.543708005644819,-0.403838686027903,0.869045985548462,0.0563318843770574,238,263,270,6,0.974074074074074,259,268,8,0.966417910447761,TRUE,TRUE,TRUE
"constructioncandle","construction","candle","unrelated","word","word",0.114959480746304,-0.401831858274084,0.631282270646878,0.0422737875951177,223,246,255,5,0.964705882352941,244,255,5,0.956862745098039,TRUE,TRUE,TRUE
"constructionenouge","construction","enouge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contactartelf","contact","artelf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contactconnection","contact","connection","related","word","word",0.505588476929927,-0.381629531106555,0.756956165480487,0.0487598329889219,241,274,278,4,0.985611510791367,264,276,6,0.956521739130435,TRUE,TRUE,TRUE
"contactmarketing","contact","marketing","unrelated","word","word",0.10019541299081,-0.290382134637688,0.672234312307734,0.0412173302227494,266,298,307,7,0.970684039087948,291,309,5,0.941747572815534,TRUE,TRUE,TRUE
"containbuee","contain","buee","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"containcontent","contain","content","related","word","word",0.308535966870999,-0.427495214587649,0.756545421967802,0.0475636031630441,253,290,301,2,0.963455149501661,277,299,4,0.926421404682274,TRUE,TRUE,TRUE
"containpresident","contain","president","unrelated","word","word",0.1224327689529,-0.35798598008682,0.680602121367343,0.0432182779251258,248,283,289,2,0.97923875432526,272,288,3,0.944444444444444,TRUE,TRUE,TRUE
"contaminationinvestor","contamination","investor","unrelated","word","word",0.12926709090804,-0.062890943601687,0.89666655082875,0.0567101720461198,250,280,290,4,0.96551724137931,252,288,6,0.875,TRUE,TRUE,TRUE
"contaminationradiation","contamination","radiation","related","word","word",0.597335436980859,-0.153956129253482,0.907343525293161,0.0564887404878594,258,290,302,6,0.960264900662252,250,302,6,0.827814569536424,TRUE,TRUE,TRUE
"contaminationthalto","contamination","thalto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticsdro","contics","dro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conticsgather","contics","gather","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contractacyconfutors","contractacy","confutors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contractacyfamily","contractacy","family","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contractagreement","contract","agreement","related","word","word",0.667159289989691,-0.394041640125168,0.727099531529513,0.0469340729441503,240,280,290,3,0.96551724137931,275,291,2,0.945017182130584,TRUE,TRUE,TRUE
"contractantot","contract","antot","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contractask","contract","ask","unrelated","word","word",0.147887943828073,-0.420436413443787,0.66711535000384,0.0412934035073551,261,290,301,3,0.963455149501661,292,300,4,0.973333333333333,TRUE,TRUE,TRUE
"controlatkeiner","control","atkeiner","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"controlmanipulate","control","manipulate","related","word","word",0.428028181098822,-0.103324181080154,0.805436583024565,0.0516687808916005,243,265,277,3,0.956678700361011,269,276,4,0.97463768115942,TRUE,TRUE,TRUE
"controlprosecutor","control","prosecutor","unrelated","word","word",0.107854189978143,0.44653417537956,1.21105244063419,0.0788327991934171,236,262,283,6,0.925795053003534,272,284,5,0.957746478873239,TRUE,TRUE,TRUE
"conversationdiscussion","conversation","discussion","related","word","word",0.729747571503401,-0.297219129113384,0.946855552704829,0.0618978838435334,234,263,268,2,0.98134328358209,256,267,3,0.958801498127341,TRUE,TRUE,TRUE
"conversationforest","conversation","forest","unrelated","word","word",0.146327732972182,-0.310553117526549,0.722949854885305,0.0465692939579888,241,265,283,8,0.936395759717314,275,284,7,0.96830985915493,TRUE,TRUE,TRUE
"conversationose","conversation","ose","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conversavoredcity","conversavored","city","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conversavoredidery","conversavored","idery","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cookchef","cook","chef","related","word","word",0.594223800685507,-0.572410259211773,0.707248770179833,0.0429623031758425,271,303,317,3,0.95583596214511,300,316,4,0.949367088607595,TRUE,TRUE,TRUE
"cookenergy","cook","energy","unrelated","word","word",0.134284174937861,-0.459412830378026,0.901193169249186,0.0591662301858294,232,254,258,1,0.984496124031008,250,256,3,0.9765625,TRUE,TRUE,TRUE
"cookfantascosa","cook","fantascosa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coothhied","cooth","hied","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coothimportant","cooth","important","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corneralley","corner","alley","related","word","word",0.506774501343967,-0.0799225328782665,0.92349714247351,0.0596114842178341,240,281,303,4,0.927392739273927,282,305,2,0.924590163934426,TRUE,TRUE,TRUE
"cornercrempy","corner","crempy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cornermaintenance","corner","maintenance","unrelated","word","word",0.119982165870517,0.0693360484201849,0.961779652384785,0.0638355575910299,227,260,273,4,0.952380952380952,258,273,4,0.945054945054945,TRUE,TRUE,TRUE
"coughfever","cough","fever","related","word","word",0.511473367683061,-0.480961963938711,0.720270022677802,0.0459227393576969,246,278,282,2,0.985815602836879,266,281,3,0.94661921708185,TRUE,TRUE,TRUE
"coughinformation","cough","information","unrelated","word","word",0.122782872071305,-0.210202885975867,0.932279546591711,0.0620143129708332,226,249,258,5,0.965116279069767,247,259,4,0.953667953667954,TRUE,TRUE,TRUE
"coughswol","cough","swol","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"counneticbiot","counnetic","biot","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"counneticcar","counnetic","car","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"counsanbottom","counsan","bottom","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
