"word_combo","de_cue","de_target","type","cue_type","target_type","de_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"firmaagentur","firma","agentur","related","word","word",0.579868180578229,-0.470912929684385,0.444341205851548,0.0527335993084357,71,74,74,1,1,73,74,1,0.986486486486487,TRUE,TRUE,TRUE
"firmapublimans","firma","publimans","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"firmaschlauch","firma","schlauch","unrelated","word","word",0.134480500780806,-0.47740552923074,0.570853068696539,0.0663603213056359,74,76,81,0,0.938271604938272,78,80,1,0.975,TRUE,TRUE,TRUE
"fißcheegoistisch","fißche","egoistisch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fißcheschwetian","fißche","schwetian","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fitrollefinanzilicht","fitrolle","finanzilicht","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fitrolleöl","fitrolle","öl","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fitrotzenexplosiv","fitrotzen","explosiv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fitrotzenpanachtslieren","fitrotzen","panachtslieren","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flaggeattentäter","flagge","attentäter","unrelated","word","word",0.143606503474687,0.618367375859499,1.41735715662392,0.153733968439488,85,89,95,1,0.936842105263158,81,95,1,0.852631578947368,FALSE,TRUE,TRUE
"flaggequadig","flagge","quadig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flaggesymbol","flagge","symbol","related","word","word",0.320591065072657,-0.445595211935976,1.18098098606849,0.132037688249194,80,82,85,1,0.964705882352941,80,85,1,0.941176470588235,FALSE,TRUE,TRUE
"flegwendigschwim","flegwendig","schwim","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flegwendigtelefon","flegwendig","telefon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fliehenflucht","fliehen","flucht","related","word","word",0.508398604294901,-0.571731902815676,0.567683798536434,0.0673716719756855,71,73,74,0,0.986486486486487,73,74,0,0.986486486486487,TRUE,TRUE,TRUE
"fliehenlang","fliehen","lang","unrelated","word","word",0.120363933574107,-0.519040701307544,0.872225878670757,0.100051170028074,76,80,80,0,1,78,80,0,0.975,FALSE,TRUE,TRUE
"fliehenverfastest","fliehen","verfastest","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flikaslastwagen","flikas","lastwagen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flikasverletfall","flikas","verletfall","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flinreichgegenbock","flinreich","gegenbock","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flinreichwürdig","flinreich","würdig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fliphwatson","fliph","watson","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fliphwirknauf","fliph","wirknauf","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fluchassisnon","fluch","assisnon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fluchfracht","fluch","fracht","unrelated","word","word",0.116037555792528,0.00757070475930709,0.751889412002945,0.0845941680278895,79,81,87,0,0.931034482758621,79,87,0,0.908045977011494,TRUE,TRUE,TRUE
"fluchhexe","fluch","hexe","related","word","word",0.449580673881853,-0.49719264997354,0.458824078343908,0.0506686431714027,82,83,88,3,0.943181818181818,83,88,3,0.943181818181818,TRUE,TRUE,TRUE
"fluchtischbiologisch","fluchtisch","biologisch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fluchtischläukus","fluchtisch","läukus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flüchtlingbutmer","flüchtling","butmer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flüchtlingflüchtig","flüchtling","flüchtig","related","word","word",0.310275578553353,0.105864164090682,1.073615189805,0.118560963827303,82,86,88,0,0.977272727272727,85,87,1,0.977011494252874,FALSE,TRUE,TRUE
"flüchtlinghoch","flüchtling","hoch","unrelated","word","word",0.0676190170915948,-0.640330808950458,0.559445596778534,0.057098177123093,96,100,101,4,0.99009900990099,100,102,3,0.980392156862745,TRUE,TRUE,TRUE
"flussarbeit","fluss","arbeit","unrelated","word","word",0.108936325141741,-0.531414748250032,0.82878036973703,0.0983581341475027,71,76,76,2,1,73,76,2,0.960526315789474,FALSE,TRUE,TRUE
"flussgewaltnis","fluss","gewaltnis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flüssigflüssigkeit","flüssig","flüssigkeit","related","word","word",0.430870425883074,-0.558309731097643,0.591701381895319,0.0728334053120264,66,68,69,0,0.985507246376812,68,69,0,0.985507246376812,TRUE,TRUE,TRUE
"flüssigverbreskia","flüssig","verbreskia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flüssigwohnung","flüssig","wohnung","unrelated","word","word",0.128384591648414,-0.702914625640515,0.348674573349556,0.037168834406556,88,89,90,0,0.988888888888889,87,89,1,0.97752808988764,TRUE,TRUE,TRUE
"flusssee","fluss","see","related","word","word",0.563015097775716,-0.616148173189774,0.726158747747854,0.080190818686395,82,86,87,1,0.988505747126437,85,86,2,0.988372093023256,TRUE,TRUE,TRUE
"födemenzcowboy","födemenz","cowboy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"födemenztrisen","födemenz","trisen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"föderalflakel","föderal","flakel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"föderalköder","föderal","köder","unrelated","word","word",NA,0.18835006531239,0.88473999368499,0.131889251219492,45,50,74,0,0.675675675675676,32,73,1,0.438356164383562,FALSE,TRUE,FALSE
"föderalstaat","föderal","staat","related","word","word",NA,-0.234978785919427,0.898913181611849,0.103112413622702,76,76,79,1,0.962025316455696,32,79,1,0.40506329113924,FALSE,TRUE,TRUE
"fokuskonzentrieren","fokus","konzentrieren","related","word","word",0.45273469770894,-0.0103154898680205,0.79147079342226,0.0932757275233295,72,73,74,0,0.986486486486487,72,74,0,0.972972972972973,FALSE,TRUE,TRUE
"fokustierzeitig","fokus","tierzeitig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fokusverbieten","fokus","verbieten","unrelated","word","word",0.0173980714144154,-0.438841095770914,0.481096255225488,0.0548260065780697,77,80,81,2,0.987654320987654,78,81,2,0.962962962962963,TRUE,TRUE,TRUE
"folgenfeldlos","folgen","feldlos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"folgenjagen","folgen","jagen","related","word","word",0.278445826034889,-0.383106088419242,0.928855232892234,0.100748495459283,85,86,90,2,0.955555555555556,88,91,1,0.967032967032967,FALSE,TRUE,TRUE
"folgenzirkus","folgen","zirkus","unrelated","word","word",0.125787860343148,-0.529259238249042,0.541318640219237,0.0609031052656391,79,79,81,2,0.975308641975309,80,81,2,0.987654320987654,TRUE,TRUE,TRUE
"fönnanfrage","fönn","anfrage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fönnsazi","fönn","sazi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foralrealissches","foral","realissches","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foralverwechslung","foral","verwechslung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"formularschlahdi","formular","schlahdi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"formulartapfer","formular","tapfer","unrelated","word","word",0.0459460278834063,-0.177841749479541,0.995120049312817,0.109228615813726,83,87,90,2,0.966666666666667,86,89,3,0.966292134831461,FALSE,TRUE,TRUE
"formularunterschreiben","formular","unterschreiben","related","word","word",0.495561168695026,0.0512976651496054,0.912198972217298,0.101986945544166,80,80,82,1,0.975609756097561,78,83,0,0.939759036144578,FALSE,TRUE,TRUE
"fornecharsisch","forne","charsisch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forneherd","forne","herd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forschungkranstück","forschung","kranstück","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forschungmörder","forschung","mörder","unrelated","word","word",0.0645058183190431,-0.485378822383716,0.447971142332204,0.0510510496174605,77,83,86,2,0.965116279069767,84,85,3,0.988235294117647,TRUE,TRUE,TRUE
"forschungstudieren","forschung","studieren","related","word","word",0.329066673609284,-0.282171342749697,0.981135363878987,0.115627911510127,72,74,75,1,0.986666666666667,70,75,1,0.933333333333333,FALSE,TRUE,TRUE
"fortfahrenfortsetzen","fortfahren","fortsetzen","related","word","word",0.607646646374044,-0.269852759904874,0.707922946385228,0.0754648396469526,88,89,89,1,1,88,89,1,0.98876404494382,TRUE,TRUE,TRUE
"fortfahrenmayonnaise","fortfahren","mayonnaise","unrelated","word","word",0.0814094601640431,0.614561668278792,1.52975910641434,0.174332229611359,77,82,84,0,0.976190476190476,82,84,0,0.976190476190476,FALSE,TRUE,TRUE
"fortfahrenverdienstden","fortfahren","verdienstden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fortschrittcharsion","fortschritt","charsion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fortschrittchristlich","fortschritt","christlich","unrelated","word","word",0.148533770676244,-0.268500301742243,0.530573063577322,0.0596941334388099,79,83,83,1,1,82,83,1,0.987951807228916,TRUE,TRUE,TRUE
"fortschrittentwicklung","fortschritt","entwicklung","related","word","word",0.459346791060731,-0.453825182092412,0.493862105919134,0.0566498687301496,76,78,79,1,0.987341772151899,77,79,1,0.974683544303797,TRUE,TRUE,TRUE
"fragefragen","frage","fragen","related","word","word",0.386314993022752,-0.481843284647699,1.1071433139708,0.123782385543656,80,81,81,1,1,79,81,1,0.975308641975309,FALSE,TRUE,TRUE
"fragerutor","frage","rutor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frageteufel","frage","teufel","unrelated","word","word",0.0983845997828593,-0.647935849417268,0.405141887030248,0.0442046039169847,84,85,86,2,0.988372093023256,85,86,2,0.988372093023256,TRUE,TRUE,TRUE
"fragmentfußbern","fragment","fußbern","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fragmentstück","fragment","stück","related","word","word",0.361446228549475,-0.691460413319586,0.537642530951074,0.0604895106596299,79,83,86,2,0.965116279069767,77,87,1,0.885057471264368,TRUE,TRUE,TRUE
"fragmentwütend","fragment","wütend","unrelated","word","word",0.0520092803084491,-0.492029131738289,0.570415856132234,0.0594699640051388,92,94,94,2,1,84,94,2,0.893617021276596,TRUE,TRUE,TRUE
"framerjuli","framer","juli","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"framerlautschaft","framer","lautschaft","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freigungdankbarkeit","freigung","dankbarkeit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freigungurah","freigung","urah","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freiheitdemokratie","freiheit","demokratie","related","word","word",0.490777332163885,-0.216200880002916,0.555978657542727,0.064198885519196,75,75,77,3,0.974025974025974,78,79,1,0.987341772151899,TRUE,TRUE,TRUE
"freiheitparde","freiheit","parde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freiheittaub","freiheit","taub","unrelated","word","word",0.0561829872276621,-0.291768071355057,0.890780639712463,0.0977758777311815,83,85,87,0,0.977011494252874,86,87,0,0.988505747126437,FALSE,TRUE,TRUE
"freihensweisen","frei","hensweisen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freikostenlos","frei","kostenlos","related","word","word",0.23306822017407,-0.504418084263217,0.790095233201713,0.0888926587454573,79,82,82,1,1,80,82,1,0.975609756097561,TRUE,TRUE,TRUE
"freiperspektive","frei","perspektive","unrelated","word","word",0.0729570406622231,0.0981951328841489,1.14557642339148,0.122818684313265,87,87,90,2,0.966666666666667,88,90,2,0.977777777777778,FALSE,TRUE,TRUE
"freiwilligerfreiwillig","freiwilliger","freiwillig","related","word","word",0.602144566378528,-0.275463005956982,0.752920318139096,0.0802615755929747,88,91,91,4,1,88,91,4,0.967032967032967,TRUE,TRUE,TRUE
"freiwilligerschenname","freiwilliger","schenname","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freiwilligersport","freiwilliger","sport","unrelated","word","word",0.138353490658674,-0.602164508013138,0.566410359010314,0.059375939071273,91,93,94,1,0.98936170212766,92,94,1,0.978723404255319,TRUE,TRUE,TRUE
"frequenzklinn","frequenz","klinn","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frequenzruhig","frequenz","ruhig","unrelated","word","word",0.11739655286745,-0.612389032853123,0.53322374679927,0.0607664855672128,77,79,79,1,1,74,79,1,0.936708860759494,TRUE,TRUE,TRUE
"frequenzsignal","frequenz","signal","related","word","word",0.542821340083112,-0.668856765238353,0.588454333881756,0.0630889267534256,87,88,88,0,1,83,88,0,0.943181818181818,TRUE,TRUE,TRUE
"freszeuggeschäft","freszeug","geschäft","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freszeugtricktur","freszeug","tricktur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freurigeinfrieren","freurig","einfrieren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"freuriggeider","freurig","geider","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frichherum","frich","herum","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frichstetug","frich","stetug","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"friedionfliegen","friedion","fliegen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"friedionsintabel","friedion","sintabel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"friefeentlassung","friefe","entlassung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"friefesitping","friefe","sitping","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frischerfrischen","frisch","erfrischen","related","word","word",0.472682653246538,-0.18305746510808,0.700626922294042,0.0814462253570318,74,80,84,4,0.952380952380952,84,84,4,1,TRUE,TRUE,TRUE
"frischmootung","frisch","mootung","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frischretten","frisch","retten","unrelated","word","word",0.0847539389449411,-0.59232560549019,0.820895517982999,0.0895670440192161,84,85,86,2,0.988372093023256,85,86,2,0.988372093023256,TRUE,TRUE,TRUE
"frizogefahr","frizo","gefahr","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frizotschutus","frizo","tschutus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"froscheidechse","frosch","eidechse","related","word","word",0.372454118183418,0.559901603084817,1.04363852120503,0.125639313688438,69,73,82,2,0.890243902439024,83,83,1,1,FALSE,TRUE,TRUE
"froschschlafzimmer","frosch","schlafzimmer","unrelated","word","word",0.115881622929698,-0.503684554408623,0.530022390863365,0.0588913767625961,81,83,84,0,0.988095238095238,83,84,0,0.988095238095238,TRUE,TRUE,TRUE
"froschuhn","frosch","uhn","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"froschzeabfahrt","froschze","abfahrt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"froschzeprobrik","froschze","probrik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frühlinggabel","frühling","gabel","unrelated","word","word",0.0908824989367764,-0.299094549449578,0.530102314194228,0.0596411699952811,79,82,84,0,0.976190476190476,82,84,0,0.976190476190476,TRUE,TRUE,TRUE
"frühlingherbst","frühling","herbst","related","word","word",0.666784856104645,-0.559340811835538,0.635164126332473,0.0662204378161447,92,93,93,2,1,90,93,2,0.967741935483871,TRUE,TRUE,TRUE
"frühlingkünson","frühling","künson","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fruschfachmann","frusch","fachmann","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fruschgi","frusch","gi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fuchsausweislung","fuchs","ausweislung","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fuchshase","fuchs","hase","related","word","word",0.513424075928912,-0.681397824553039,0.415519222573767,0.0442944979561268,88,89,90,1,0.988888888888889,86,91,0,0.945054945054945,TRUE,TRUE,TRUE
"fuchsreperatur","fuchs","reperatur","unrelated","word","word",0.0660936558995956,0.129255553815282,1.06888030474598,0.118764478305109,81,84,96,2,0.875,94,96,2,0.979166666666667,FALSE,TRUE,TRUE
"fuflichaussage","fuflich","aussage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fuflichbetrott","fuflich","betrott","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fullskartell","fulls","kartell","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fullslobei","fulls","lobei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fürchternerzui","fürchter","nerzui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fürchterzentimeter","fürchter","zentimeter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fütternessen","füttern","essen","related","word","word",0.45019964709426,-0.937699529574068,0.312896584437945,0.0339383996560086,85,89,89,2,1,88,89,2,0.98876404494382,TRUE,TRUE,TRUE
"fütternkonzenfischren","füttern","konzenfischren","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fütternliberal","füttern","liberal","unrelated","word","word",0.0702246141285246,0.0684169848868917,0.739792004915066,0.0816963600807411,82,88,91,0,0.967032967032967,87,90,1,0.966666666666667,TRUE,TRUE,TRUE
"gadiwalschen","gadi","walschen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gadiwirkung","gadi","wirkung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galegungkarschling","galegung","karschling","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galegungpatrouillieren","galegung","patrouillieren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galerieausstellung","galerie","ausstellung","related","word","word",0.53450465866587,-0.223881748923158,0.847108491569825,0.100533282029533,71,77,77,2,1,74,77,2,0.961038961038961,FALSE,TRUE,TRUE
"galeriedroge","galerie","droge","unrelated","word","word",0.0693405370182099,-0.301258533135456,0.624781303132766,0.0707425520900164,78,79,81,2,0.975308641975309,78,81,2,0.962962962962963,TRUE,TRUE,TRUE
"galeriesobotion","galerie","sobotion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gangchimal","gang","chimal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gangfantasie","gang","fantasie","unrelated","word","word",0.0167998672716354,-0.224734598001877,0.894752067628474,0.0994168964031637,81,83,84,3,0.988095238095238,80,85,2,0.941176470588235,FALSE,TRUE,TRUE
"ganggruppe","gang","gruppe","related","word","word",0.353638046438693,-0.696186126550541,0.432867931915479,0.0521111752571176,69,72,72,0,1,70,72,0,0.972222222222222,TRUE,TRUE,TRUE
"gansente","gans","ente","related","word","word",0.559683221407313,-0.574783028435948,0.679519837005154,0.072852173492416,87,92,92,1,1,67,92,1,0.728260869565217,TRUE,TRUE,TRUE
"gansfantassches","gans","fantassches","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gansschwer","gans","schwer","unrelated","word","word",0.0887153387945918,-0.509485552532073,0.599942658683852,0.0650729178066149,85,87,87,2,1,64,87,2,0.735632183908046,TRUE,TRUE,TRUE
"garansatzakzeptieren","garansatz","akzeptieren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garansatzeinzigreme","garansatz","einzigreme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garantiehauptquartier","garantie","hauptquartier","unrelated","word","word",0.110913070867587,0.649708380392278,1.02428123839974,0.120712701585768,72,74,78,4,0.948717948717949,71,79,3,0.89873417721519,FALSE,TRUE,TRUE
"garantieversprechen","garantie","versprechen","related","word","word",0.38648943859187,-0.255794908045514,0.752235505979922,0.0892739301139144,71,73,75,1,0.973333333333333,73,75,1,0.973333333333333,TRUE,TRUE,TRUE
"garantiewego","garantie","wego","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gaskörperlich","gas","körperlich","unrelated","word","word",0.0817889366173947,-0.463915661364144,0.490223284422634,0.0519635642217747,89,98,99,0,0.98989898989899,95,99,0,0.95959595959596,TRUE,TRUE,TRUE
"gaskraftstoff","gas","kraftstoff","related","word","word",0.452385316723714,-0.141696680015871,0.954828969844856,0.110996613148658,74,78,79,1,0.987341772151899,76,79,1,0.962025316455696,FALSE,TRUE,TRUE
"gastfreundschaftbrauchen","gastfreundschaft","brauchen","unrelated","word","word",0.0534979179254129,-0.428041481894036,0.843798613205042,0.093181968556072,82,83,85,0,0.976470588235294,79,85,0,0.929411764705882,FALSE,TRUE,TRUE
"gastfreundschaftdankbarkeit","gastfreundschaft","dankbarkeit","related","word","word",0.518986732991314,-0.372772870618071,0.532251334890666,0.0618729608992857,74,78,79,1,0.987341772151899,71,79,1,0.89873417721519,TRUE,TRUE,TRUE
"gastfreundschaftpierchen","gastfreundschaft","pierchen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gaswoodlich","gas","woodlich","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gatalimousine","gata","limousine","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gatamöglichrung","gata","möglichrung","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gebautschaftkoreat","gebautschaft","koreat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gebautschaftwichtigkeit","gebautschaft","wichtigkeit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gebeuschtalpha","gebeuscht","alpha","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gebeuschtgeuß","gebeuscht","geuß","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geblattproduzieren","geblatt","produzieren","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geblattschmeuch","geblatt","schmeuch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geburtnoch","geburt","noch","unrelated","word","word",0.144655439777167,-0.505881588209324,0.589372975303751,0.0680549291889422,75,77,79,1,0.974683544303797,79,79,1,1,TRUE,TRUE,TRUE
