"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"声荒战略","声荒","战略","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声起喜御","声起","喜御","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声起投票","声起","投票","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声运心熊蒯","声运","心熊蒯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声运直升机","声运","直升机","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声音口音","声音","口音","related","word","word",0.889501127841713,-0.332609550359784,0.920769281842456,0.13290159818332,48,51,54,0,0.944444444444444,53,54,0,0.981481481481482,FALSE,TRUE,FALSE
"声音大西洋","声音","大西洋","unrelated","word","word",0.892394980813954,-0.103141802335721,0.64633711533619,0.100940898750283,41,48,51,2,0.941176470588235,49,50,3,0.98,FALSE,TRUE,FALSE
"声音盈冲","声音","盈冲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"处玫婚姻","处玫","婚姻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"处玫派声","处玫","派声","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"处赛胶果","处赛","胶果","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"处赛节日","处赛","节日","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"复仇正义","复仇","正义","related","word","word",0.916145804059388,-0.680401813928031,0.489794990711228,0.0746930358395337,43,51,51,0,1,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"复仇残忍","复仇","残忍","unrelated","word","word",0.906858168346407,-0.236722512192968,1.10170329325188,0.172057147792212,41,49,50,1,0.98,48,50,1,0.96,FALSE,TRUE,FALSE
"复仇淀圈","复仇","淀圈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夏日最大","夏日","最大","unrelated","word","word",0.886618330430853,-0.163946891668473,0.869439051219358,0.12819179446924,46,51,51,1,1,49,52,0,0.942307692307692,FALSE,TRUE,FALSE
"夏日冬天","夏日","冬天","related","word","word",0.930646566385314,-0.821122326083493,0.303622417979022,0.0339460183046973,80,85,86,1,0.988372093023256,84,86,1,0.976744186046512,TRUE,TRUE,TRUE
"夏日进拌","夏日","进拌","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夏洛克射击","夏洛克","射击","unrelated","word","word",0.77782532941261,-0.353959138510697,0.74198993825127,0.117318910290085,40,48,50,0,0.96,43,50,0,0.86,FALSE,TRUE,FALSE
"夏洛克成给","夏洛克","成给","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夏洛克沃森","夏洛克","沃森","related","word","word",0.869386955641689,1.319485977728,1.67971868331045,0.311915928939646,29,39,61,3,0.639344262295082,53,62,2,0.854838709677419,FALSE,TRUE,FALSE
"外孙三","外孙","三","unrelated","word","word",0.213878681816728,0.232886299700304,0.981217697687239,0.11255338910085,76,80,92,0,0.869565217391304,85,92,0,0.923913043478261,FALSE,TRUE,TRUE
"外孙侄子","外孙","侄子","related","word","word",0.589757339194392,-0.494707506433338,0.474307635067912,0.0677582335811302,49,62,62,2,1,55,62,2,0.887096774193548,TRUE,TRUE,FALSE
"外孙尖族","外孙","尖族","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"外边周围","外边","周围","related","word","word",0.908795897903157,-0.5732020358331,0.342636132291499,0.0516543404740672,44,50,53,1,0.943396226415094,50,53,1,0.943396226415094,TRUE,TRUE,FALSE
"外边浆手","外边","浆手","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"外边装备","外边","装备","unrelated","word","word",0.83135738702286,-0.485005680164033,0.5953130676088,0.0802719976608847,55,68,71,0,0.957746478873239,63,70,1,0.9,TRUE,TRUE,TRUE
"外过密码","外过","密码","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"外过食拘","外过","食拘","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"外部地拨","外部","地拨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"外部某地","外部","某地","unrelated","word","word",0.633059090824285,-0.0118777312512908,0.653847305892399,0.106068039164385,38,48,53,2,0.905660377358491,47,54,1,0.87037037037037,FALSE,TRUE,FALSE
"外部里面","外部","里面","related","word","word",0.580293325982576,-0.407811241199711,0.723901451217139,0.106733446030824,46,50,54,0,0.925925925925926,49,54,0,0.907407407407407,FALSE,TRUE,FALSE
"多数导弹","多数","导弹","unrelated","word","word",0.797767991812545,-0.43780128064487,0.86784287805612,0.130832236522469,44,52,52,0,1,51,52,0,0.980769230769231,FALSE,TRUE,FALSE
"多数投票","多数","投票","related","word","word",0.684047367465268,-0.3850052384964,0.909378815370662,0.132646533172407,47,57,58,2,0.982758620689655,49,58,2,0.844827586206897,FALSE,TRUE,FALSE
"多数渴例","多数","渴例","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夜店内容","夜店","内容","unrelated","word","word",0.794354777223789,-0.432070484254702,0.858879673961498,0.135800800287057,40,51,52,0,0.980769230769231,46,52,0,0.884615384615385,FALSE,TRUE,FALSE
"夜店割捷","夜店","割捷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夜店酒吧","夜店","酒吧","related","word","word",0.927691778274547,-0.675472119721891,0.395390384600484,0.0479481270312172,68,71,72,1,0.986111111111111,70,72,1,0.972222222222222,TRUE,TRUE,TRUE
"夜间少喜","夜间","少喜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夜间无名","夜间","无名","unrelated","word","word",0.809751067891223,0.00899970325701734,0.713215338163612,0.115698805729158,38,46,50,0,0.92,48,50,0,0.96,FALSE,TRUE,FALSE
"夜间晚上","夜间","晚上","related","word","word",0.730723632527722,-0.558480304083915,0.50920023108512,0.0785713014579053,42,50,52,1,0.961538461538462,48,51,2,0.941176470588235,TRUE,TRUE,FALSE
"大从丁本","大从","丁本","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大从海洋","大从","海洋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大使窗版","大使","窗版","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大使走出","大使","走出","unrelated","word","word",0.904925688783021,0.257534403897655,1.48559852627723,0.22145995280196,45,47,50,1,0.94,49,50,1,0.98,FALSE,TRUE,FALSE
"大使部长","大使","部长","related","word","word",0.85790597516162,-0.465915420201054,0.8448341159857,0.128835994856029,43,51,52,0,0.980769230769231,44,52,0,0.846153846153846,FALSE,TRUE,FALSE
"大的巨额","大的","巨额","related","word","word",0.9249666925219,-0.0759412983540446,0.558155828849312,0.0917602530214093,37,48,55,0,0.872727272727273,45,55,0,0.818181818181818,FALSE,TRUE,FALSE
"大的盔甲","大的","盔甲","unrelated","word","word",0.881002872362621,-0.0418569671038676,0.944610645640542,0.151258758751051,39,49,52,4,0.942307692307692,42,52,4,0.807692307692308,FALSE,TRUE,FALSE
"大的茶红","大的","茶红","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大碗巢好","大碗","巢好","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大碗影响","大碗","影响","unrelated","word","word",NA,-0.568104892036273,0.61167322635748,0.0979461044686244,39,48,50,0,0.96,43,50,0,0.86,FALSE,TRUE,FALSE
"大碗盘子","大碗","盘子","related","word","word",NA,-0.461571836371689,0.918042477607457,0.108192343555589,72,77,80,0,0.9625,73,80,0,0.9125,FALSE,TRUE,TRUE
"大蒜氧气","大蒜","氧气","unrelated","word","word",0.760293984682104,-0.479087708984457,0.426653231535551,0.067459799136176,40,50,50,1,1,47,50,1,0.94,TRUE,TRUE,FALSE
"大蒜洋葱","大蒜","洋葱","related","word","word",0.753079680758301,-0.612739014862019,0.354724997705174,0.0506749996721677,49,54,56,0,0.964285714285714,48,56,0,0.857142857142857,TRUE,TRUE,FALSE
"大蒜重祭","大蒜","重祭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大街光乱","大街","光乱","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"大街议员","大街","议员","unrelated","word","word",0.825115679652576,-0.0944971063704726,0.943934627812768,0.137687016460478,47,49,50,1,0.98,51,51,0,1,FALSE,TRUE,FALSE
"大街道路","大街","道路","related","word","word",0.859649155146774,-0.556419290135122,0.493700848451329,0.0752886735608216,43,50,51,1,0.980392156862745,46,51,1,0.901960784313726,TRUE,TRUE,FALSE
"大鹅坚实","大鹅","坚实","unrelated","word","word",NA,-0.388229320271249,0.575186789322198,0.0867126711159513,44,54,55,2,0.981818181818182,47,55,2,0.854545454545454,TRUE,TRUE,FALSE
"大鹅小鸭","大鹅","小鸭","related","word","word",0.557128513968541,-0.139438048335392,1.1912456423233,0.133185311706765,80,88,89,1,0.98876404494382,85,89,1,0.955056179775281,FALSE,TRUE,TRUE
"大鹅搞五","大鹅","搞五","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天主教基督教","天主教","基督教","related","word","word",0.930012269432007,-0.402901089536515,0.926025647935217,0.127199405231332,53,61,65,0,0.938461538461538,56,63,2,0.888888888888889,FALSE,TRUE,TRUE
"天主教巨额","天主教","巨额","unrelated","word","word",0.919869166208948,-0.0493775572285655,0.950881361277102,0.143350758886297,44,48,50,2,0.96,45,50,2,0.9,FALSE,TRUE,FALSE
"天主教庄诊","天主教","庄诊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天使句子","天使","句子","unrelated","word","word",0.85784837149047,-0.353271044338167,0.4313384887923,0.0616197841131858,49,52,54,0,0.962962962962963,50,54,0,0.925925925925926,TRUE,TRUE,FALSE
"天使益景","天使","益景","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天使魔鬼","天使","魔鬼","related","word","word",0.937343217834177,-0.530964329760187,0.855013956267407,0.136911806294683,39,47,50,0,0.94,49,50,0,0.98,FALSE,TRUE,FALSE
"天堂上洼","天堂","上洼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天堂地狱","天堂","地狱","related","word","word",0.90531304704288,-0.765253261683247,0.298980471368746,0.0466929049448857,41,47,50,0,0.94,47,50,0,0.94,TRUE,TRUE,FALSE
"天堂抢劫","天堂","抢劫","unrelated","word","word",0.879706136492843,-0.239274584548008,0.842703396498783,0.121633758203896,48,56,58,2,0.96551724137931,57,59,1,0.966101694915254,FALSE,TRUE,FALSE
"天才步纤","天才","步纤","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天才理由","天才","理由","unrelated","word","word",0.839596490586488,-0.469152929175289,1.18071833146196,0.177999985843354,44,51,51,0,1,49,51,0,0.96078431372549,FALSE,TRUE,FALSE
"天才科学家","天才","科学家","related","word","word",0.746096124462162,-0.287500093620807,1.32275898648846,0.211810954435486,39,50,51,1,0.980392156862745,48,50,2,0.96,FALSE,TRUE,FALSE
"天然人造","天然","人造","related","word","word",NA,-0.445557152147464,0.677779216670665,0.101037360147478,45,53,53,0,1,50,53,0,0.943396226415094,FALSE,TRUE,FALSE
"天然士账","天然","士账","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天然小鸭","天然","小鸭","unrelated","word","word",0.902540548078829,-0.244990164488795,0.722684310409292,0.10894875906838,44,48,50,0,0.96,43,48,2,0.895833333333333,FALSE,TRUE,FALSE
"天然药丸","天然","药丸","unrelated","word","word",0.939504937374691,-0.0574890373139103,1.2692479902489,0.185138847306375,47,54,58,0,0.931034482758621,52,57,1,0.912280701754386,FALSE,TRUE,FALSE
"天然轮示","天然","轮示","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天然通常","天然","通常","related","word","word",0.68822846101301,-0.659971634935407,0.674576910271673,0.0973667901836141,48,53,55,0,0.963636363636364,52,55,0,0.945454545454545,FALSE,TRUE,FALSE
"天真失败","天真","失败","unrelated","word","word",0.889785289623843,-0.472277121093797,0.681846536925102,0.10279223307199,44,49,50,0,0.98,50,50,0,1,FALSE,TRUE,FALSE
"天真愚蠢","天真","愚蠢","related","word","word",0.880141872990403,-0.522926456707197,0.504403190877601,0.0720575986968001,49,51,51,1,1,50,51,1,0.980392156862745,TRUE,TRUE,FALSE
"天真笑挂","天真","笑挂","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天空天国","天空","天国","related","word","word",0.941167881682858,0.196247771885026,1.11506003881757,0.183314741166281,37,47,50,2,0.94,51,51,1,1,FALSE,TRUE,FALSE
"天空带交","天空","带交","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"天空车站","天空","车站","unrelated","word","word",0.809479665430017,-0.371720473374269,0.653155232499848,0.0973666333152893,45,50,51,1,0.980392156862745,50,51,1,0.980392156862745,FALSE,TRUE,FALSE
"太平洋大西洋","太平洋","大西洋","related","word","word",0.940330232606039,-0.600102818275324,0.363921177085179,0.057540990417932,40,52,53,0,0.981132075471698,50,53,0,0.943396226415094,TRUE,TRUE,FALSE
"太平洋师藏","太平洋","师藏","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"太平洋起飞","太平洋","起飞","unrelated","word","word",0.798973297831008,-0.180160788360524,0.746114831915386,0.0773685039418166,93,98,99,0,0.98989898989899,96,98,1,0.979591836734694,TRUE,TRUE,TRUE
"太饭残忍","太饭","残忍","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"太饭贼酸","太饭","贼酸","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夭直叔电","夭直","叔电","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夭直奉献","夭直","奉献","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"头发攻击","头发","攻击","unrelated","word","word",0.877676595375557,-0.50964193275991,1.00541365008653,0.133170291177448,57,65,66,2,0.984848484848485,63,66,2,0.954545454545455,FALSE,TRUE,TRUE
"头发胡须","头发","胡须","related","word","word",0.845130809848536,-0.165003986465098,0.679880683413005,0.110291210662612,38,46,51,1,0.901960784313726,47,51,1,0.92156862745098,FALSE,TRUE,FALSE
"头发铁请","头发","铁请","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"头盔帽子","头盔","帽子","related","word","word",0.936054433190344,-0.698647490385575,0.420757385580614,0.0649242741163804,42,49,51,1,0.96078431372549,47,51,1,0.92156862745098,TRUE,TRUE,FALSE
"头盔据空","头盔","据空","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"头盔走路","头盔","走路","unrelated","word","word",0.942630801580678,-0.449778641674367,1.37180291104713,0.190234835985046,52,54,54,2,1,54,55,1,0.981818181818182,FALSE,TRUE,TRUE
"夸外琴亲","夸外","琴亲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"夸外酱汁","夸外","酱汁","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奇休令巨","奇休","令巨","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奇休椅子","奇休","椅子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奉承佩服","奉承","佩服","related","word","word",0.782631427358911,-0.595411746509689,0.65617229373475,0.0989216952793199,44,55,57,2,0.964912280701754,48,57,2,0.842105263157895,FALSE,TRUE,FALSE
"奉承手卉","奉承","手卉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奉承计算","奉承","计算","unrelated","word","word",0.864554762631789,0.0208765797145998,1.60326440940988,0.253498361260996,40,49,50,1,0.98,43,51,0,0.843137254901961,FALSE,TRUE,FALSE
"奏位堪衔猥","奏位","堪衔猥","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奏位机械","奏位","机械","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奏喂晚上","奏喂","晚上","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奏喂法题","奏喂","法题","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奏款味半","奏款","味半","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奏款谜团","奏款","谜团","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奖杯勋章","奖杯","勋章","related","word","word",0.891343133368992,-0.281444501436485,0.985863384901932,0.138048486345062,51,61,64,2,0.953125,63,65,1,0.969230769230769,FALSE,TRUE,TRUE
"奖杯周长","奖杯","周长","unrelated","word","word",0.609969115376728,0.425264875785713,1.27945612054377,0.233595659519956,30,36,50,0,0.72,44,50,0,0.88,FALSE,TRUE,FALSE
"奖杯重雀","奖杯","重雀","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奖金带罚","奖金","带罚","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奖金报酬","奖金","报酬","related","word","word",0.940241894417673,-0.483106856084438,0.494945474199211,0.0782577508030805,40,51,53,1,0.962264150943396,49,53,1,0.924528301886792,TRUE,TRUE,FALSE
"奖金部门","奖金","部门","unrelated","word","word",0.898139045523414,-0.372193933224395,0.614592638053422,0.0937244986400908,43,47,50,1,0.94,48,50,1,0.96,FALSE,TRUE,FALSE
"奠异绝僭","奠异","绝僭","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奠异高度","奠异","高度","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"女儿儿子","女儿","儿子","related","word","word",0.744615861151921,-0.905013341089183,0.371817018009823,0.0525828669590613,50,51,53,2,0.962264150943396,51,54,1,0.944444444444444,TRUE,TRUE,TRUE
"女儿殉系","女儿","殉系","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"女儿银器","女儿","银器","unrelated","word","word",0.549750897037019,0.221299555775034,0.929160614788456,0.164253942882095,32,41,52,0,0.788461538461538,50,52,0,0.961538461538462,FALSE,TRUE,FALSE
"女孩片赶","女孩","片赶","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"女孩男孩","女孩","男孩","related","word","word",0.896272418360748,-0.928417210327005,0.353704756050151,0.052150921133325,46,51,53,1,0.962264150943396,53,53,1,1,TRUE,TRUE,FALSE
"女孩经典","女孩","经典","unrelated","word","word",0.774350539268299,-0.661406735264966,0.420271835685075,0.0681770944460672,38,49,50,1,0.98,49,49,2,1,TRUE,TRUE,FALSE
"女王国王","女王","国王","related","word","word",0.861891071857919,-0.652817019600032,0.544939263299706,0.0821526849953552,44,48,50,2,0.96,48,50,2,0.96,TRUE,TRUE,FALSE
"女王玩具","女王","玩具","unrelated","word","word",0.833507426436399,-0.734357262698621,0.574294079801068,0.0875790261201416,43,51,51,1,1,49,51,1,0.96078431372549,TRUE,TRUE,FALSE
"女王行柠","女王","行柠","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奴隶个线","奴隶","个线","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奴隶仆人","奴隶","仆人","related","word","word",0.841323336086364,-0.387133172188166,0.527579148895307,0.0814072300446951,42,48,51,1,0.941176470588235,48,51,1,0.941176470588235,TRUE,TRUE,FALSE
"奴隶酷刑","奴隶","酷刑","unrelated","word","word",0.75952306864778,-0.187830444761908,0.666785835884237,0.106771184883525,39,47,52,3,0.903846153846154,51,52,3,0.980769230769231,FALSE,TRUE,FALSE
"奶油报纸","奶油","报纸","unrelated","word","word",0.893743729277561,-0.59264042419779,0.446351543744745,0.0724077817501822,38,46,50,0,0.92,46,49,1,0.938775510204082,TRUE,TRUE,FALSE
"奶油缺触","奶油","缺触","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奶油酱汁","奶油","酱汁","related","word","word",0.895852049975568,-0.482355280847239,0.417778943111647,0.0590828647422388,50,56,58,1,0.96551724137931,55,59,0,0.932203389830508,TRUE,TRUE,TRUE
"奶牛文学","奶牛","文学","unrelated","word","word",0.785174317886333,-0.506719292030073,0.542989314659105,0.0792031317661979,47,54,55,0,0.981818181818182,54,55,0,0.981818181818182,TRUE,TRUE,FALSE
"奶牛肥猪","奶牛","肥猪","related","word","word",0.791607291375664,-0.306158745435957,0.612171866208119,0.090259817456719,46,52,53,1,0.981132075471698,48,53,1,0.905660377358491,FALSE,TRUE,FALSE
"奶牛解监","奶牛","解监","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奶秀示求","奶秀","示求","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"奶秀终于","奶秀","终于","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好代有罪","好代","有罪","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好代钦字","好代","钦字","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好客得下","好客","得下","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好客感激","好客","感激","related","word","word",0.822177607695188,-0.747348612846925,0.374132450293851,0.057729890409867,42,51,52,1,0.980769230769231,45,52,1,0.865384615384615,TRUE,TRUE,FALSE
"好客讨论","好客","讨论","unrelated","word","word",0.549368442070158,-0.466921098781779,0.880181441566153,0.137461246873922,41,48,52,0,0.923076923076923,44,52,0,0.846153846153846,FALSE,TRUE,FALSE
"好恐热爱","好恐","热爱","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好恐考属","好恐","考属","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好极了一级棒","好极了","一级棒","related","word","word",0.676635458975289,-0.175560973281101,0.894107843462021,0.130419032984789,47,49,51,1,0.96078431372549,47,50,2,0.94,FALSE,TRUE,FALSE
"好极了后青","好极了","后青","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好极了道路","好极了","道路","unrelated","word","word",0.632236270026688,-0.491317707080569,0.478796453879533,0.0721812812941416,44,49,52,0,0.942307692307692,49,51,1,0.96078431372549,TRUE,TRUE,FALSE
"好枝柳伏","好枝","柳伏","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好枝熏肉","好枝","熏肉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好毁取代","好毁","取代","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好毁改鬼","好毁","改鬼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"好的伤口","好的","伤口","unrelated","word","word",0.496559010377974,-0.368878338532232,0.897405525640924,0.13685305966882,43,50,52,0,0.961538461538462,47,52,0,0.903846153846154,FALSE,TRUE,FALSE
"好的是的","好的","是的","related","word","word",0.555524028730856,-0.659101074284624,0.630732659210847,0.0718786574355885,77,84,88,0,0.954545454545455,85,88,0,0.965909090909091,TRUE,TRUE,TRUE
"好的键进","好的","键进","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"如整地址","如整","地址","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"如整遽凄","如整","遽凄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"妥源后青","妥源","后青","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"妥源疫苗","妥源","疫苗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"妻得报爱","妻得","报爱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"妻得诱饵","妻得","诱饵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
