"word_combo","fr_cue","fr_target","type","cue_type","target_type","fr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"confiancetruel","confiance","truel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirbabilitémessage","confirbabilité","message","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirbabilitésidiaire","confirbabilité","sidiaire","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirlerclient","confirler","client","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirlerepa","confirler","epa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmationconfirmer","confirmation","confirmer","related","word","word",0.604989705338152,-0.501519216608134,1.6776650294083,0.255841518481773,43,43,43,0,1,43,43,0,1,FALSE,FALSE,FALSE
"confirmationmanipudique","confirmation","manipudique","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confirmationprofessionnel","confirmation","professionnel","unrelated","word","word",0.0991807619416548,-0.492736608871742,0.486158599723574,0.0716801749447694,46,47,47,0,1,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"conflitaséclater","conflit","aséclater","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conflitcolonel","conflit","colonel","unrelated","word","word",0.109325462099127,0.0106435891564418,1.10306442971165,0.178940679386618,38,38,40,1,0.95,38,40,1,0.95,FALSE,FALSE,FALSE
"conflitdispute","conflit","dispute","related","word","word",0.472576292334414,-0.511422794915749,0.626242733906447,0.0923344537149573,46,48,50,1,0.96,45,50,1,0.9,FALSE,TRUE,FALSE
"confortableagréable","confortable","agréable","related","word","word",0.56153841185006,-0.435104178973399,0.635073317543174,0.091664937709675,48,49,50,2,0.98,48,49,3,0.979591836734694,FALSE,TRUE,FALSE
"confortablecheval","confortable","cheval","unrelated","word","word",0.139807635341992,-0.515223959381764,0.604416564960178,0.138662669813863,19,19,21,1,0.904761904761905,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"confortablefâvin","confortable","fâvin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confutéfacez","confuté","facez","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"confutéfestival","confuté","festival","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"connortesseconfiagee","connortesse","confiagee","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"connortesseépisode","connortesse","épisode","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservalisecabral","conservalise","cabral","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservalisequatrième","conservalise","quatrième","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservateurcoudante","conservateur","coudante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conservateurlibéral","conservateur","libéral","related","word","word",0.592317540630145,-0.241921396836778,0.889052523954514,0.148175420659086,36,38,38,1,1,38,38,1,1,FALSE,FALSE,FALSE
"conservateurmarine","conservateur","marine","unrelated","word","word",0.14288476991374,-0.071530555425328,0.9772135447566,0.131767447494423,55,58,59,1,0.983050847457627,56,59,1,0.949152542372881,FALSE,TRUE,TRUE
"considérerfahi","considérer","fahi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"considérerlumière","considérer","lumière","unrelated","word","word",0.106677177442935,-0.557834828004899,0.529002841150541,0.0755718344500773,49,49,50,0,0.98,50,50,0,1,TRUE,TRUE,FALSE
"considérerpenser","considérer","penser","related","word","word",0.494135280213807,-0.529739885710103,0.531989788426186,0.0886649647376976,36,39,40,0,0.975,40,40,0,1,FALSE,FALSE,FALSE
"constilerjourson","constiler","jourson","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"constilersuggérer","constiler","suggérer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"construcponsobilitéanquiérent","construcponsobilité","anquiérent","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"construcponsobilitécalme","construcponsobilité","calme","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"constructionbâtir","construction","bâtir","related","word","word",0.526586467946018,-0.518394215781395,0.359866403059779,0.0750373321728369,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"constructionbougie","construction","bougie","unrelated","word","word",0.0879004280956383,-0.372465992228042,0.643025987676156,0.0928128067701884,48,49,50,2,0.98,47,50,2,0.94,FALSE,TRUE,FALSE
"constructionflomal","construction","flomal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contactcomépeau","contact","comépeau","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contactconnexion","contact","connexion","related","word","word",0.426079473012781,-0.455758679439832,0.707539470951526,0.0990753429837137,51,52,52,2,1,51,52,2,0.980769230769231,FALSE,TRUE,TRUE
"contactmarketing","contact","marketing","unrelated","word","word",0.0821960453539475,-0.151510707348901,0.661354140655859,0.104569271222794,40,41,44,1,0.931818181818182,43,44,1,0.977272727272727,FALSE,FALSE,FALSE
"contaminationinvestisseur","contamination","investisseur","unrelated","word","word",0.108328950741695,-0.0430690325798177,1.13351080127249,0.186348027828881,37,37,38,0,0.973684210526316,38,38,0,1,FALSE,FALSE,FALSE
"contaminationlulinacinague","contamination","lulinacinague","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contaminationradiation","contamination","radiation","related","word","word",0.583254659057999,-0.363980359481925,0.728742771001726,0.171766318371999,18,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"conteniranesrier","contenir","anesrier","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contenircontenu","contenir","contenu","related","word","word",0.51453568333059,-0.546393513250217,0.967560860093547,0.139655380758089,48,50,50,2,1,47,50,2,0.94,FALSE,TRUE,FALSE
"contenirprésident","contenir","président","unrelated","word","word",0.0767575122327693,-0.613642956534273,0.540508800059853,0.073553931201703,54,55,56,1,0.982142857142857,48,56,1,0.857142857142857,TRUE,TRUE,TRUE
"contettbrouillabi","contett","brouillabi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contettmot de passe","contett","mot de passe","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contlitcommissaire","contlit","commissaire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contlitimécrasant","contlit","imécrasant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contrataccord","contrat","accord","related","word","word",0.606251887674901,-0.567985603653151,0.520323497357027,0.090576694758582,33,34,35,1,0.971428571428571,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"contratinterroger","contrat","interroger","unrelated","word","word",0.106987907761551,-0.3625194153471,0.59403662929787,0.108455753950259,30,30,30,1,1,30,30,1,1,FALSE,FALSE,FALSE
"contratponse","contrat","ponse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contrôleradvertures","contrôler","advertures","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"contrôlerbas","contrôler","bas","unrelated","word","word",0.126402974948078,-0.213462356853147,1.05492819630076,0.166798793412181,40,41,41,0,1,41,41,0,1,FALSE,FALSE,FALSE
"contrôlermanipuler","contrôler","manipuler","related","word","word",0.616465440965517,-0.686723868153207,0.463143226574167,0.0675563828065483,47,50,50,2,1,50,50,2,1,TRUE,TRUE,FALSE
"contrôlerprocureur","contrôler","procureur","unrelated","word","word",0.0506703675986598,0.139954104754524,1.35385447871653,0.204101242120224,44,46,49,1,0.938775510204082,48,49,1,0.979591836734694,FALSE,FALSE,FALSE
"contrôlervérifier","contrôler","vérifier","related","word","word",0.305927853302885,-0.65718667539177,0.49399602228113,0.095069578814205,27,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"contrôlervitavais","contrôler","vitavais","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convernionclole","convernion","clole","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"convernionraton laveur","convernion","raton laveur","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conversationcoulquechives","conversation","coulquechives","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"conversationdiscussion","conversation","discussion","related","word","word",0.821199338084858,-0.601295083254677,0.414352822159083,0.0663495524362615,39,39,40,0,0.975,40,40,0,1,FALSE,FALSE,FALSE
"conversationgâteau","conversation","gâteau","unrelated","word","word",0.138211577423739,-0.571428773766607,0.490505272817903,0.0841209602932107,34,34,34,0,1,34,34,0,1,FALSE,FALSE,FALSE
"corpscadavre","corps","cadavre","related","word","word",0.677178935225267,-0.175853140171152,1.3090040845203,0.209608407377554,39,40,40,0,1,36,40,0,0.9,FALSE,FALSE,FALSE
"corpsfinancier","corps","financier","unrelated","word","word",0.0602518152069421,-0.255550037165048,1.13986298883633,0.227972597767265,25,27,27,1,1,26,27,1,0.962962962962963,FALSE,FALSE,FALSE
"corpsmoroc","corps","moroc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coucheévique","couche","évique","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couchelaisser","couche","laisser","unrelated","word","word",0.104883157565757,-0.512535053164599,1.05143284970103,0.172854495710435,37,37,37,1,1,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"couchesurface","couche","surface","related","word","word",0.20977217941496,-0.482694653642759,0.343800312557989,0.0557717752883573,38,38,39,1,0.974358974358974,36,39,1,0.923076923076923,FALSE,FALSE,FALSE
"coucienloup","coucien","loup","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coucienrequinner","coucien","requinner","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"counenteextraterrestre","counente","extraterrestre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"counentemimuse","counente","mimuse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coupachelan","coup","achelan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coupfrappe","coup","frappe","related","word","word",0.291999217029023,-0.51598871052746,0.499905987210933,0.0833176645351556,36,36,38,2,0.947368421052632,36,38,2,0.947368421052632,FALSE,FALSE,FALSE
"couphypothèse","coup","hypothèse","unrelated","word","word",0.121736782528079,-0.230941703094314,0.618376823918241,0.0901995301633293,47,48,48,0,1,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"coupirefemme","coupire","femme","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coupirelub","coupire","lub","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couportécaic","couport","écaic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couportqualité","couport","qualité","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couragedétermination","courage","détermination","related","word","word",0.545906766001815,-0.0223869790869461,0.759316711557271,0.146130569272591,27,29,29,0,1,29,29,0,1,FALSE,FALSE,FALSE
"couragelabar","courage","labar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couragesonde","courage","sonde","unrelated","word","word",0.0816043928852073,0.0962697844609719,0.602611686558729,0.138248602310848,19,20,23,0,0.869565217391304,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"courantélectricité","courant","électricité","related","word","word",0.475422650605229,-0.413948509248182,0.52700484862196,0.117841866599069,20,21,21,1,1,20,20,2,1,FALSE,FALSE,FALSE
"courantfraise","courant","fraise","unrelated","word","word",0.0990591912000319,-0.768627146854604,0.412998417705388,0.0589997739579126,49,49,49,1,1,48,49,1,0.979591836734694,FALSE,FALSE,FALSE
"courantprinture","courant","printure","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"courcéeschotonettes","courcées","chotonettes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"courcéesfluide","courcées","fluide","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"courirapchester","courir","apchester","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"courirfestival","courir","festival","unrelated","word","word",0.0848367454581971,-0.259267859190271,0.888040362538761,0.126862908934109,49,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"courirmarcher","courir","marcher","related","word","word",0.563852748633703,-0.654514321236685,0.914949780074456,0.136392660282998,45,47,48,0,0.979166666666667,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"couronnehebdomadaire","couronne","hebdomadaire","unrelated","word","word",0.03258995107728,0.244828923317335,0.462982071200255,0.0874953872769624,28,29,34,0,0.852941176470588,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"couronnemélantant","couronne","mélantant","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couronnetrône","couronne","trône","related","word","word",0.540627141505735,-0.487388956504712,0.787939839934728,0.135130567726221,34,35,35,1,1,35,35,1,1,FALSE,FALSE,FALSE
"courrierfax","courrier","fax","related","word","word",0.509608169658972,0.510891550163867,1.00083465715928,0.166805776193213,36,38,47,2,0.808510638297872,46,47,2,0.978723404255319,FALSE,FALSE,FALSE
"courriermusique","courrier","musique","unrelated","word","word",0.123374559613791,-0.484041762316136,0.534199159217053,0.0771050070937094,48,50,51,4,0.980392156862745,50,51,4,0.980392156862745,TRUE,TRUE,FALSE
"courrierremarnaille","courrier","remarnaille","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"courtlong","court","long","related","word","word",0.412024912801666,-0.563355676350142,1.16755266153156,0.170305059047645,47,48,50,1,0.96,49,50,1,0.98,FALSE,TRUE,FALSE
"courtmassage","court","massage","unrelated","word","word",0.111912542742144,-0.43103239313331,0.660684008805962,0.0996018619180563,44,45,45,4,1,45,45,4,1,FALSE,FALSE,FALSE
"courtmérailles","court","mérailles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coutonassis","couton","assis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coutonattidote","couton","attidote","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couverriezintime","couverriez","intime","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couverriezrolinuer","couverriez","rolinuer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couverturejustice","couverture","justice","unrelated","word","word",0.0496941925761171,-0.337073822506063,0.804971290178004,0.116187597768548,48,48,50,3,0.96,49,50,3,0.98,FALSE,TRUE,FALSE
"couvertureouelnaline","couverture","ouelnaline","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"couvertureserviette","couverture","serviette","related","word","word",0.399759310819083,-0.431827236482316,0.676563388975097,0.104395997380563,42,46,47,2,0.978723404255319,47,47,2,1,FALSE,FALSE,FALSE
"couvrircacher","couvrir","cacher","related","word","word",0.473635855795618,-0.368484113561724,0.747617170082871,0.155888956158838,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"couvrirfou","couvrir","fou","unrelated","word","word",0.134235811147239,-0.681268666190812,0.367726945026841,0.0707690835665085,27,27,27,0,1,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"couvrirtinction","couvrir","tinction","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coviteachegonnette","covite","achegonnette","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"covitestyle","covite","style","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crapeérecchosser","crape","érecchosser","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crapepreuve","crape","preuve","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crastbidek","crast","bidek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crastsommeil","crast","sommeil","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"créationdéfendre","création","défendre","unrelated","word","word",0.0655562921981611,-0.284959695391136,1.08429399551505,0.180715665919175,36,37,37,0,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"créationdestruction","création","destruction","related","word","word",0.510978788279,-0.0254332336019677,0.721933656333721,0.122029060256432,35,35,35,1,1,34,35,1,0.971428571428571,FALSE,FALSE,FALSE
"créationirte","création","irte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"créditdéterminageuses","crédit","déterminageuses","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"créditfunérailles","crédit","funérailles","unrelated","word","word",0.130679336048656,-0.158656470510605,0.452649658774898,0.0653343505855699,48,48,50,0,0.96,48,50,0,0.96,TRUE,TRUE,FALSE
"créditprêt","crédit","prêt","related","word","word",0.227454853212308,-0.678856921889319,0.430120938119653,0.0680080916893223,40,40,40,2,1,40,40,2,1,FALSE,FALSE,FALSE
"créerdur","créer","dur","unrelated","word","word",0.061038670365464,-0.540308425257749,0.550440415672507,0.0839413764433419,43,43,43,0,1,42,43,0,0.976744186046512,FALSE,FALSE,FALSE
"créergadante","créer","gadante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"créerproduire","créer","produire","related","word","word",0.517243698413276,-0.661064409426313,0.333530040768436,0.0589603383891967,32,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"crèmemusinait","crème","musinait","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crèmesauce","crème","sauce","related","word","word",0.547730076714686,-0.704661921066445,0.578772629447457,0.0818508102094932,50,50,50,0,1,47,50,0,0.94,TRUE,TRUE,TRUE
"crèmesoirée","crème","soirée","unrelated","word","word",0.141916548218446,-0.73461569652149,0.469952768940891,0.0733942918354658,41,41,41,0,1,41,41,0,1,FALSE,FALSE,FALSE
"crépusculeaube","crépuscule","aube","related","word","word",0.565242957282609,-0.187794138930555,1.07213250398928,0.214426500797855,25,25,26,1,0.961538461538462,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"crépusculeévidemion","crépuscule","évidemion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crépusculeremercier","crépuscule","remercier","unrelated","word","word",0.132206726224687,-0.547028170351899,0.431958827219016,0.0666526940855906,42,42,43,1,0.976744186046512,40,43,1,0.930232558139535,FALSE,FALSE,FALSE
"crépusnantcent","crépusnant","cent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crépusnantvavait","crépusnant","vavait","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cresmentconclet","cresment","conclet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cresmentlettre","cresment","lettre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crésuiteapprobation","crésuite","approbation","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crésuitefraint","crésuite","fraint","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"creuperégoïste","creuper","égoïste","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"creuperlulinacinague","creuper","lulinacinague","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"creuserclaint","creuser","claint","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"creuserenterrer","creuser","enterrer","related","word","word",0.546388467509038,-0.470517178502038,0.597304289604181,0.0921660528326527,42,42,43,0,0.976744186046512,41,43,0,0.953488372093023,FALSE,FALSE,FALSE
"creuserfootball","creuser","football","unrelated","word","word",0.13770095922453,-0.471051441185418,0.571382772064094,0.0892349969915895,41,41,41,2,1,39,41,2,0.951219512195122,FALSE,FALSE,FALSE
"critiqueinctrasion","critique","inctrasion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"critiquejouet","critique","jouet","unrelated","word","word",0.10362210027044,-0.629285764743456,0.584201622017429,0.0890899121436466,43,44,45,0,0.977777777777778,45,45,0,1,FALSE,FALSE,FALSE
"critiquepolitique","critique","politique","related","word","word",0.332861166727474,-0.55395072254354,0.565660082928224,0.0799964160970185,50,50,50,0,1,49,50,0,0.98,TRUE,TRUE,TRUE
"croipioncoaient","croipion","coaient","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"croipioncombat","croipion","combat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crurévidemment","crur","évidemment","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"crurfogue","crur","fogue","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cuillèreéternique","cuillère","éternique","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cuillèrefourchette","cuillère","fourchette","related","word","word",0.631177796023829,-0.431962032120908,0.589139626822198,0.0841628038317426,49,50,51,0,0.980392156862745,49,51,0,0.96078431372549,TRUE,TRUE,FALSE
"cuillèreintention","cuillère","intention","unrelated","word","word",0.0885153894985558,-0.0451858514156429,1.00495930739115,0.136757639742729,54,55,57,1,0.964912280701754,54,56,2,0.964285714285714,FALSE,TRUE,TRUE
"cuisinierchef","cuisinier","chef","related","word","word",0.412441649343913,-0.380744725941713,1.00472866191164,0.142090090018042,50,50,50,0,1,50,50,0,1,FALSE,TRUE,TRUE
"cuisiniercobaan","cuisinier","cobaan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cuisinierénergie","cuisinier","énergie","unrelated","word","word",0.102068959564252,-0.263258829030145,0.97302773599011,0.139003962284302,49,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
"cuisirantcherliser","cuisirant","cherliser","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cuisirantinformateur","cuisirant","informateur","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"culfesse","cul","fesse","related","word","word",0.603873430549092,-0.388842263272999,0.494104539765322,0.0728517398880142,46,46,47,0,0.978723404255319,44,47,0,0.936170212765957,FALSE,FALSE,FALSE
"culfopei","cul","fopei","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"culofficiel","cul","officiel","unrelated","word","word",0.0409902400114903,-0.228833971729216,0.739845859812393,0.115544511144612,41,42,44,1,0.954545454545455,43,44,1,0.977272727272727,FALSE,FALSE,FALSE
"cultirenceactignureté","cultirence","actignureté","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cultirencesilence","cultirence","silence","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"culturecivilisation","culture","civilisation","related","word","word",0.597407459270842,-0.234051817873052,0.725797002912711,0.104759773752169,48,49,50,1,0.98,49,50,1,0.98,FALSE,TRUE,FALSE
"culturenerveux","culture","nerveux","unrelated","word","word",0.0545759125158339,-0.557872388536981,0.573262558726751,0.0827433231493058,48,49,50,0,0.98,49,50,0,0.98,TRUE,TRUE,FALSE
"culturevillets","culture","villets","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cupèlèrebeurre","cupèlère","beurre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
