"word_combo","pt_cue","pt_target","type","cue_type","target_type","pt_br_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"câmeraconstruir","câmera","construir","unrelated","word","word",0.0883122806100443,-0.322006661295343,0.90244066167321,0.30081355389107,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"câmeradistraisão","câmera","distraisão","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câmeramicrofone","câmera","microfone","related","word","word",0.513349967310582,-0.0555680711125266,0.972249958949848,0.307452432528673,10,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"camerialtelefô","cameri","altelefô","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"camerireparar","cameri","reparar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"camicrosanespiro","camicros","anespiro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"camicrosinfortúnio","camicros","infortúnio","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"camisajaqueta","camisa","jaqueta","related","word","word",0.635325079551078,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"camisareceio","camisa","receio","unrelated","word","word",0.134091438508619,-0.518115518685043,0.263232665843583,0.131616332921792,4,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"camisaseleciotoshik","camisa","seleciotoshik","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"campanhaconhaque","campanha","conhaque","unrelated","word","word",0.138803650740611,0.208466035308849,0.550321322601122,0.389135939042803,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"campanhadómen","campanha","dómen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"campanhaeleição","campanha","eleição","related","word","word",0.478805856930452,-0.507197681629444,0.428060708078183,0.12357048251922,12,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"campeãoacoscipe","campeão","acoscipe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"campeãolutador","campeão","lutador","related","word","word",0.573539070702122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"campeãoquatro","campeão","quatro","unrelated","word","word",0.143180151849176,-0.831200113576649,0.388501079931881,0.0971252699829702,16,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"camundongoespañolgeiro","camundongo","españolgeiro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"camundongofotógrafo","camundongo","fotógrafo","unrelated","word","word",0.137905922742101,-0.651135268631246,0.313041030751102,0.156520515375551,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"camundongorato","camundongo","rato","related","word","word",0.509985238173231,-0.923122751690294,0.166354354554869,0.0743959290275579,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"canalbilhão","canal","bilhão","unrelated","word","word",0.148651027755841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"canalmonicles","canal","monicles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"canalnotícias","canal","notícias","related","word","word",0.270873428547665,0.162438440693866,1.20419044226816,0.455141205914634,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"candeibande","candei","bande","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"candeilimusine","candei","limusine","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"candidatoeleitor","candidato","eleitor","related","word","word",0.601111658393363,-0.248575216062644,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"candidatonormal","candidato","normal","unrelated","word","word",0.0618542243184784,-0.557110592858713,0.63996955759448,0.286203086862345,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"candidatoopsie","candidato","opsie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"canelabatalhão","canela","batalhão","unrelated","word","word",0.0874979722290933,-0.377456492268803,0.468656024003117,0.117164006000779,16,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"canelabaunilha","canela","baunilha","related","word","word",0.655985735777782,-0.30462002363972,0.484212359376412,0.242106179688206,4,4,7,0,0.571428571428571,7,7,0,1,FALSE,FALSE,FALSE
"canelafrinbolo","canela","frinbolo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cansadodiamarro","cansado","diamarro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cansadoeficaz","cansado","eficaz","unrelated","word","word",0.120518495563324,-0.473872777986284,0.407054146621625,0.12273144306384,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"cansadofaminto","cansado","faminto","related","word","word",0.534210506967376,0.0291654423102287,0.880897695720037,0.166474016668933,28,29,30,0,0.966666666666667,30,30,0,1,FALSE,FALSE,FALSE
"cantobeco","canto","beco","related","word","word",0.296968173071199,-0.166247203701537,0.292998050340092,0.0883422361167045,11,11,12,0,0.916666666666667,11,11,1,1,FALSE,FALSE,FALSE
"cantoloweente","canto","loweente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cantomanutenção","canto","manutenção","unrelated","word","word",0.135912769691323,-0.146748330698036,0.789479658263917,0.279123209983627,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"cantorceucrania","cantor","ceucrania","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cantormúsico","cantor","músico","related","word","word",0.688144041383945,-0.357127987461326,1.14529614738322,0.809846672281499,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"cantortenente","cantor","tenente","unrelated","word","word",0.118844081953861,-0.228795830148735,0.839092553871539,0.375253597974133,5,6,8,0,0.75,8,8,0,1,FALSE,FALSE,FALSE
"cãoconfurões","cão","confurões","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cãofecho","cão","fecho","unrelated","word","word",0.139856022666782,NA,NA,NA,NA,0,0,1,NA,0,0,1,NA,FALSE,FALSE,NA
"cãogato","cão","gato","related","word","word",0.763587744222999,-0.852610986940139,0.331809735358601,0.0691871125467317,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"caosconfusão","caos","confusão","related","word","word",0.565155564198508,-0.769675031119342,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"caoshonta","caos","honta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caosmano","caos","mano","unrelated","word","word",0.135867360640274,-0.119283883973771,1.06376049684405,0.376096130438398,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"capaceteaprotrução","capacete","aprotrução","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capacetechapéu","capacete","chapéu","related","word","word",0.588251726641963,-0.572300190038937,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"capacetedesaparecimento","capacete","desaparecimento","unrelated","word","word",0.102744344483149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capacidadeexaquino","capacidade","exaquino","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capacidadehabilidade","capacidade","habilidade","related","word","word",0.746180037237946,-0.883206749711707,0.322893444915466,0.228320144500411,2,3,3,2,1,3,3,2,1,FALSE,FALSE,FALSE
"capacidadeporco","capacidade","porco","unrelated","word","word",0.0825427900494853,-0.427318097853703,0.788571477558684,0.237763246494392,11,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"capatruisteeleição","capatruiste","eleição","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capatruisteinterespleite","capatruiste","interespleite","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capinheicheirafa","capinhei","cheirafa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capinheitecido","capinhei","tecido","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capitalcidade","capital","cidade","related","word","word",0.475816454119204,-0.135775553161051,1.2479955695712,0.623997784785602,4,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"capitalfranjid","capital","franjid","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capitalromântico","capital","romântico","unrelated","word","word",0.0965337225598006,-0.179470339568503,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"cápsulaatrapado","cápsula","atrapado","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cápsularealista","cápsula","realista","unrelated","word","word",0.0790445056312567,-0.451563307949401,0.582321215370715,0.220096731289685,7,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"cápsulasonda","cápsula","sonda","related","word","word",0.498441827791682,-0.683826790983953,0.859625055833593,0.607846706257798,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"caracolataque","caracol","ataque","unrelated","word","word",0.0529307798480191,-0.50699699234665,1.0675488835121,0.616349635268793,3,3,3,0,1,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"caracolmasolvimento","caracol","masolvimento","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caracoltartaruga","caracol","tartaruga","related","word","word",0.407411319066471,-0.498466902849947,0.406612654977212,0.165998921275419,6,7,7,0,1,4,7,0,0.571428571428571,FALSE,FALSE,FALSE
"caraguêsconstantemente","caraguês","constantemente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caraguêssoututamento","caraguês","soututamento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caráscronômetro","carás","cronômetro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carásestaçäotório","carás","estaçäotório","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carbonoabrigo","carbono","abrigo","unrelated","word","word",0.0347929708214272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carbonofantaques","carbono","fantaques","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carbonohidrogênio","carbono","hidrogênio","related","word","word",0.587800798737463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"careisdofanbaquático","careisdo","fanbaquático","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"careisdoinverno","careisdo","inverno","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caridadedoação","caridade","doação","related","word","word",0.52082996146273,-0.654553296684612,0.359258718527738,0.0824196025604387,19,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"caridademinuto","caridade","minuto","unrelated","word","word",0.0458669234286111,-0.50390949788166,0.552151358963334,0.318784735730899,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"caridadeperinhas","caridade","perinhas","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carimboassinatura","carimbo","assinatura","related","word","word",0.402658246668289,-0.277645965720029,0.743242745116685,0.180262843740595,17,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"carimbobrilhante","carimbo","brilhante","unrelated","word","word",0.0120838800421326,-0.807474917864652,0.31262574782295,0.0699052423648823,20,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"carimbomamos","carimbo","mamos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnaensiveis","carna","ensiveis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnanhougastar","carnanhou","gastar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnanhouroquíminoso","carnanhou","roquíminoso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnaquartel general","carna","quartel general","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnavalfestival","carnaval","festival","related","word","word",0.397886146865007,-0.39593841464186,0.881986028446171,0.39443614296214,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"carnavallaconsto","carnaval","laconsto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnavalvalioso","carnaval","valioso","unrelated","word","word",0.0975393505897602,0.113614996424538,1.3677484790472,0.516960333092248,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"carne de porcocarne de boi","carne de porco","carne de boi","related","word","word",NA,-0.335369197256193,0.573153370520474,0.112404623867899,26,26,27,0,0.962962962962963,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"carne de porcopartida","carne de porco","partida","unrelated","word","word",NA,-0.427990240417454,0.628620104958241,0.362933986815651,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"carne de porcorodoroff","carne de porco","rodoroff","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carobarato","caro","barato","related","word","word",0.602783699427822,-0.708056688693051,0.408857986340354,0.123275321202837,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"carocleptono","caro","cleptono","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carojornalista","caro","jornalista","unrelated","word","word",0.13285381094525,-0.380516910653667,0.538977459027955,0.134744364756989,16,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"carreirareputação","carreira","reputação","related","word","word",0.540043207963596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carreirasegulhõesça","carreira","segulhõesça","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carreiratrancar","carreira","trancar","unrelated","word","word",0.080201329196934,-0.190732275292142,0.960951567698382,0.277402823144427,12,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"cartesmillsico","cartes","millsico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cartessempre","cartes","sempre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cartofechar","carto","fechar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cartokingsalizar","carto","kingsalizar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carvãoalteza","carvão","alteza","unrelated","word","word",0.0719060855294228,-0.0549604915134358,1.09957019289093,0.347714625676601,10,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"carvãoóleo","carvão","óleo","related","word","word",0.353741854191203,-0.412577172866748,0.517300341615158,0.211186980120761,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"carvãovílov","carvão","vílov","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"casaamêijo","casa","amêijo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"casaapartamento","casa","apartamento","related","word","word",0.572078763041982,-0.34976759182832,0.00235131645570695,0.00166263181054591,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"casasombrio","casa","sombrio","unrelated","word","word",0.12611292436016,-0.0823618501700118,1.37025151335465,0.559402837832556,6,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"cashmefalso","cashme","falso","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cashmesozições","cashme","sozições","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castanhoazul","castanho","azul","related","word","word",0.639915592753513,0.0681309253039279,3.53648729982882,0.980845099581537,13,14,14,0,1,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"castanhominma","castanho","minma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castanhoprotótipo","castanho","protótipo","unrelated","word","word",0.0612140539616947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castrabobatagens","castrabo","batagens","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castrabomúsica","castrabo","música","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cateuafircada","cateu","afircada","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cateucapela","cateu","capela","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"católicocristão","católico","cristão","related","word","word",0.604878346623576,-0.547594183919921,0.712345042001855,0.214780111417283,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"católicojunbrar","católico","junbrar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"católicosugerir","católico","sugerir","unrelated","word","word",0.135300234386865,-0.22233754493461,0.561352312940244,0.177515187869478,10,10,12,0,0.833333333333333,12,12,0,1,FALSE,FALSE,FALSE
"catraiadárioestáball","catraiadário","estáball","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catraiadáriofugitivo","catraiadário","fugitivo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caustocomprador","causto","comprador","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caustoshpá","causto","shpá","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caváespaltégia","cavá","espaltégia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caváeventualmente","cavá","eventualmente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalakeshodivino","cavalakesho","divino","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalakeshomatexiphantica","cavalakesho","matexiphantica","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalariaaguencologia","cavalaria","aguencologia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalariaartilharia","cavalaria","artilharia","related","word","word",0.518624639668647,0.409023875621018,0.541987556331419,0.383243076400672,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"cavalariasotaque","cavalaria","sotaque","unrelated","word","word",0.11996470237413,-0.113145069080245,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"ceaestagens","cea","estagens","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceaimpressão digital","cea","impressão digital","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cegopersonalidade","cego","personalidade","unrelated","word","word",0.125892518527002,0.740635466198316,2.24621940506905,0.917015232126195,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"cegosamulões","cego","samulões","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cegosurdo","cego","surdo","related","word","word",0.669322176410701,-0.529298729198909,0.601189892321495,0.347097146165897,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"celakrisnente","cela","krisnente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celapare","cela","pare","unrelated","word","word",0.00797841125469957,-0.408244598955401,0.603230397882309,0.227999659438733,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"celaprisão","cela","prisão","related","word","word",0.56718226927392,-0.483146433043783,0.978323332546148,0.261467908848185,14,15,15,0,1,12,15,0,0.8,FALSE,FALSE,FALSE
"celebridadeatlântico","celebridade","atlântico","unrelated","word","word",0.0502219302500807,-0.476358067308953,0.000849860437442831,0.000600942078377992,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"celebridadeesamassa","celebridade","esamassa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celebridadeestrela","celebridade","estrela","related","word","word",0.497016010148663,-0.385621829971065,0.671162725435249,0.300153095607449,5,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"celemansidademuito","celemansidade","muito","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celemansidadequille","celemansidade","quille","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celeninvestidor","celen","investidor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celenpresiguaiste","celen","presiguaiste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cémiaelegante","cémia","elegante","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cémiamarme","cémia","marme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceptardriagae","ceptar","driagae","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceptarexibição","ceptar","exibição","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cérenaisasnorthsino","cérenais","asnorthsino","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cérenaisquarto","cérenais","quarto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"césarcomulinidade","césar","comulinidade","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"césarpiloto","césar","piloto","unrelated","word","word",0.0889138373942098,-0.54480525192905,0.0354044860629223,0.025034752179517,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"césarroma","césar","roma","related","word","word",0.579443884667304,0.192478651949001,1.53407594123098,0.462541299724952,11,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"cësmontpar","cës","montpar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cësoficial","cës","oficial","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cessoaguentamina","cesso","aguentamina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cessoproprietário","cesso","proprietário","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"céuadicional","céu","adicional","unrelated","word","word",0.11434866086979,-0.65876236179692,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"céucelestial","céu","celestial","related","word","word",0.508648499419366,-0.659964249917205,0.296265079403591,0.111977674607815,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"céufesac","céu","fesac","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cevelaçãocruel","cevelação","cruel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cevelaçãoperma","cevelação","perma","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chaldesagrudari","chal","desagrudari","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chalperfeito","chal","perfeito","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chamaramealistar","chamar","amealistar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chamarexterno","chamar","externo","unrelated","word","word",0.100288371162574,-0.393549647037518,0.152355563866755,0.107731652361683,2,2,3,0,0.666666666666667,2,2,1,1,FALSE,FALSE,FALSE
"chamartelefone","chamar","telefone","related","word","word",0.206402231675173,-0.518829919006734,0.722912047221362,0.255588005395837,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"chancedinamite","chance","dinamite","unrelated","word","word",0.123353572374885,0.102049040280767,0.604730017577038,0.246879995868008,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
