"word_combo","ro_cue","ro_target","type","cue_type","target_type","ro_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"candidatmogs","candidat","mogs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"candidatplacut","candidat","placut","unrelated","word","word",0.104829252995862,-0.623123303292971,0.598456377856936,0.111130559470357,29,30,33,2,0.909090909090909,32,33,2,0.96969696969697,FALSE,FALSE,FALSE
"candiglădrăpo","candiglă","drăpo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"candiglăvestic","candiglă","vestic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cannaljegos","cannal","jegos","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cannalprietestant","cannal","prietestant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cântănantbătălie","cântănant","bătălie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cântănantlusul","cântănant","lusul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cântăreţdurere","cântăreţ","durere","unrelated","word","word",0.0897317093156307,-0.719391933599904,0.41710857378888,0.107696970656311,15,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"cântăreţmuzician","cântăreţ","muzician","related","word","word",0.685397512908778,-0.480724728823112,0.527045719684966,0.0768775194208492,47,50,50,2,1,50,51,1,0.980392156862745,TRUE,TRUE,FALSE
"cântăreţsoftwatare","cântăreţ","softwatare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cantitatecalitate","cantitate","calitate","related","word","word",0.361121195761418,-0.382880962713629,0.639153985771264,0.109614004247967,34,34,35,0,0.971428571428571,33,35,0,0.942857142857143,FALSE,FALSE,FALSE
"cantitateiduzu","cantitate","iduzu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cantitatemerge","cantitate","merge","unrelated","word","word",0.0720184637551664,-0.579861235478678,0.469223790850601,0.0793132966514458,35,36,38,0,0.947368421052632,35,38,0,0.921052631578947,FALSE,FALSE,FALSE
"capacitateabilitate","capacitate","abilitate","related","word","word",0.634985984014984,-0.485262721278334,0.566544339924843,0.103436371601237,30,31,32,1,0.96875,31,32,1,0.96875,FALSE,FALSE,FALSE
"capacitateporc","capacitate","porc","unrelated","word","word",0.136390127346416,-0.742158537188044,0.360746150036903,0.055013272133619,43,44,44,2,1,43,44,2,0.977272727272727,FALSE,FALSE,FALSE
"capacitatestructilare","capacitate","structilare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capadesfoltudidescriere","capadesfoltudi","descriere","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capadesfoltudidesfitura","capadesfoltudi","desfitura","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capcanămomeală","capcană","momeală","related","word","word",0.566853548960661,-0.085828708907157,0.669511905967274,0.0998049422325515,45,45,45,1,1,44,45,1,0.977777777777778,FALSE,FALSE,FALSE
"capcanănoscut","capcană","noscut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capcanăoameni","capcană","oameni","unrelated","word","word",0.116485519687435,-0.679814044324277,0.35291273613241,0.0666942381652653,28,28,28,0,1,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"capiciosconţijitoare","capicios","conţijitoare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capiciospisică","capicios","pisică","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capitalăoraș","capitală","oraș","related","word","word",0.335547589090223,-0.745151724893642,0.556341451432501,0.0999218744145487,31,32,33,0,0.96969696969697,31,33,0,0.93939393939394,FALSE,FALSE,FALSE
"capitalărăztel","capitală","răztel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capitalăromantic","capitală","romantic","unrelated","word","word",0.0272282452205464,-0.415585648843425,0.889172730341265,0.134047832743538,44,44,44,1,1,42,43,2,0.976744186046512,FALSE,FALSE,FALSE
"capsulăjepil","capsulă","jepil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"capsulărealist","capsulă","realist","unrelated","word","word",0.120794725130321,-0.510033454105832,0.413231802244439,0.0719344235010604,33,33,34,0,0.970588235294118,32,33,1,0.96969696969697,FALSE,FALSE,FALSE
"capsulăsondă","capsulă","sondă","related","word","word",0.459740910667815,-0.0199365918212182,0.919951840478611,0.170830768124277,29,29,29,1,1,28,28,2,1,FALSE,FALSE,FALSE
"captibieiconfuzie","captibiei","confuzie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"captibieisurte","captibiei","surte","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carbonadăpost","carbon","adăpost","unrelated","word","word",0.038899358575504,-0.359670965523158,0.704461524628768,0.161614557656284,19,21,22,0,0.954545454545455,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"carbonhidrogen","carbon","hidrogen","related","word","word",0.57499164359059,-0.166432705251099,0.863809930158107,0.155144843399774,31,31,32,0,0.96875,31,32,0,0.96875,FALSE,FALSE,FALSE
"carbonhufusestanţial","carbon","hufusestanţial","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cărbunealteță","cărbune","alteță","unrelated","word","word",0.0981221232464602,0.18295395481515,1.00325185122369,0.154805121499485,42,44,50,0,0.88,49,50,0,0.98,FALSE,TRUE,FALSE
"cărbuneîntradefrunt","cărbune","întradefrunt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cărbunepetrol","cărbune","petrol","related","word","word",0.480260560826008,-0.493642376985029,0.83395727737532,0.133540039178427,39,40,40,0,1,40,40,0,1,FALSE,FALSE,FALSE
"carcărcurs","carcăr","curs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carcărgalin","carcăr","galin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cârciumăechitament","cârciumă","echitament","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cârciumăelectric","cârciumă","electric","unrelated","word","word",0.0967417304057065,-0.426905390021912,0.68023223494681,0.136046446989362,25,25,25,0,1,23,25,0,0.92,FALSE,FALSE,FALSE
"cârciumărestaurant","cârciumă","restaurant","related","word","word",0.472489555525705,-0.411723509614638,0.467075478241488,0.120598369910076,15,16,16,0,1,14,16,0,0.875,FALSE,FALSE,FALSE
"carierălacăt","carieră","lacăt","unrelated","word","word",0.0586675747944566,-0.0300715864765537,0.712366350883945,0.124007064543591,33,35,36,1,0.972222222222222,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"carierăpondat","carieră","pondat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carierăreputație","carieră","reputație","related","word","word",0.360210753406242,-0.297119326025647,0.504216643003854,0.0797236513028092,40,41,41,4,1,40,41,4,0.975609756097561,FALSE,FALSE,FALSE
"caritateceadli","caritate","ceadli","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caritatedonație","caritate","donație","related","word","word",0.420456905004607,-0.295305632818972,0.835554178501066,0.147706506416715,32,33,34,1,0.970588235294118,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"caritateminut","caritate","minut","unrelated","word","word",0.0478437730182197,-0.574389649774548,0.686293729278943,0.0990579673355875,48,50,50,2,1,48,50,2,0.96,FALSE,TRUE,FALSE
"carkaraccent","carkar","accent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carkaroaenţie","carkar","oaenţie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnalismapreguț","carnalism","apreguț","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnalismîncarcerare","carnalism","încarcerare","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnavalfestival","carnaval","festival","related","word","word",0.519972074638261,-0.460950155969702,0.748133431357024,0.136589852125995,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"carnavaljucemord","carnaval","jucemord","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carnavalvrednic","carnaval","vrednic","unrelated","word","word",0.112409158915381,-0.084326996171192,0.537802856538702,0.0981889186723207,30,30,34,1,0.88235294117647,34,34,1,1,FALSE,FALSE,FALSE
"cartofasisbesc","cartof","asisbesc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cartofroșie","cartof","roșie","related","word","word",0.178887965144821,-0.675916702376019,0.586603930163595,0.0991541614836464,35,36,37,1,0.972972972972973,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"cartofșef","cartof","șef","unrelated","word","word",0.140030102361581,-0.742559266852413,0.462123951851171,0.0843719042641058,30,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"casăapartament","casă","apartament","related","word","word",0.536342300333408,-0.434890596632634,0.368218088510271,0.0537101283499217,47,48,49,0,0.979591836734694,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"casăintervenție chirurgicală","casă","intervenție chirurgicală","unrelated","word","word",NA,1.58184416707825,1.46862081244352,0.214220362320706,47,48,50,2,0.96,51,52,0,0.980769230769231,FALSE,TRUE,FALSE
"casăorchescarcerare","casă","orchescarcerare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"căsbroasnătură","căs","broasnătură","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cascăfructe","cască","fructe","unrelated","word","word",0.135500591189181,-0.689281967897507,0.462142495821548,0.0681391936062354,46,46,48,1,0.958333333333333,47,48,1,0.979166666666667,FALSE,FALSE,FALSE
"cascămuf","cască","muf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cascăpălărie","cască","pălărie","related","word","word",0.519739526762312,-0.527893639920348,0.482972715075646,0.0867444603618529,31,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"căsglorie","căs","glorie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câşpesstatrict","câşpes","statrict","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câşpesundeva","câşpes","undeva","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câştigoarici","câştig","oarici","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câştigvictorie","câştig","victorie","related","word","word",0.322495848010752,-0.592304878412989,0.607454247928268,0.107383754492663,32,33,33,1,1,32,33,1,0.96969696969697,FALSE,FALSE,FALSE
"câştigzbor","câştig","zbor","unrelated","word","word",0.135806191185505,-0.744544599162735,0.346578991890758,0.066699158087866,27,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"castiudaronestitate","castiudar","onestitate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castiudarwiborn","castiudar","wiborn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"castronfarfurie","castron","farfurie","related","word","word",0.569078001476825,-0.646525514421606,0.226791686366751,0.0358589141654745,40,42,45,1,0.933333333333333,42,45,1,0.933333333333333,FALSE,FALSE,FALSE
"castronsalvator","castron","salvator","unrelated","word","word",0.0597900270653867,-0.491510975009697,0.382866272999429,0.0666484633482349,33,38,39,0,0.974358974358974,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"castronschimmecător","castron","schimmecător","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catatho","catat","ho","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catatteleviziune","catat","televiziune","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catoliccreştin","catolic","creştin","related","word","word",0.593511802237798,-0.650923935963474,0.375554758889877,0.0634803404718643,35,37,37,0,1,37,37,0,1,FALSE,FALSE,FALSE
"catolicelucriți","catolic","elucriți","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catolicsugera","catolic","sugera","unrelated","word","word",0.142017313128266,-0.298817862341248,0.56006144638497,0.0834890310462432,45,48,50,0,0.96,50,50,0,1,TRUE,TRUE,FALSE
"catoshopconfucent","catoshop","confucent","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"catoshopfluid","catoshop","fluid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cauşoarăextern","cauşoară","extern","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cauşoarăparanorseşti","cauşoară","paranorseşti","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"căutagăsi","căuta","găsi","related","word","word",0.644960147634152,-0.630520935252295,0.533438069957767,0.0990569627973214,29,31,32,0,0.96875,32,32,0,1,FALSE,FALSE,FALSE
"căutaunt","căuta","unt","unrelated","word","word",0.0483577732643884,-0.583544794059501,0.621387914679156,0.100802430592734,38,40,40,2,1,40,40,2,1,FALSE,FALSE,FALSE
"căutavedari","căuta","vedari","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalegămânhartă","cavalegămân","hartă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalegămânînsant","cavalegămân","însant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalerieaccent","cavalerie","accent","unrelated","word","word",0.0980229203447897,-0.421652076633064,0.728996649074625,0.13537127927985,29,29,29,1,1,29,29,1,1,FALSE,FALSE,FALSE
"cavalerieallin","cavalerie","allin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cavalerieartilerie","cavalerie","artilerie","related","word","word",0.58792983141892,-0.0345949909138092,0.758559800658681,0.140861018710831,29,31,33,0,0.93939393939394,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"ceacela","ce","acela","related","word","word",0.222875489755116,-0.497361715477672,0.381044262903661,0.0618135418419559,38,38,38,0,1,36,38,0,0.947368421052632,FALSE,FALSE,FALSE
"ceamprentă","ce","amprentă","unrelated","word","word",0.113689497685337,-0.17173702517045,0.489545737949306,0.0794148053186444,38,39,40,0,0.975,39,40,0,0.975,FALSE,FALSE,FALSE
"ceașcăcafea","ceașcă","cafea","related","word","word",0.599350606406432,-0.776491609513296,0.293669871994521,0.0442723989835238,44,48,49,1,0.979591836734694,46,48,2,0.958333333333333,FALSE,FALSE,FALSE
"ceașcăcu di ostrans","ceașcă","cu di ostrans","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceașcăfără valoare","ceașcă","fără valoare","unrelated","word","word",NA,0.0756177048518549,0.862258888058733,0.128537965860181,45,46,46,1,1,46,46,1,1,FALSE,FALSE,FALSE
"ceatorcinic","ceator","cinic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceatorroghez","ceator","roghez","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celebritateatlantic","celebritate","atlantic","unrelated","word","word",0.0761786611283307,-0.0734454059583475,0.707992830671202,0.129261214636851,30,30,32,0,0.9375,31,32,0,0.96875,FALSE,FALSE,FALSE
"celebritatelutoamnă","celebritate","lutoamnă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celebritatestea","celebritate","stea","related","word","word",0.262914507485584,-0.618954984697575,0.660618026466261,0.176557594183108,14,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"celuîmpăcţie","celu","împăcţie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celulăînchisoare","celulă","închisoare","related","word","word",0.582304563534092,-0.357629582498043,0.67164895512056,0.143196038371201,22,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"celulăpasibilitutybracci","celulă","pasibilitutybracci","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"celulăstop","celulă","stop","unrelated","word","word",0.0927590492542942,-0.667878920862271,0.464206392454217,0.0656486975949041,50,50,51,0,0.980392156862745,50,51,0,0.980392156862745,TRUE,TRUE,TRUE
"celuling","celu","ling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cenialu","ce","nialu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cenușăneastie","cenușă","neastie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cenușăpraf","cenușă","praf","related","word","word",0.435302995904322,-0.721021655322653,0.341594845313512,0.0634325703200303,29,29,30,0,0.966666666666667,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"cenușăsalutare","cenușă","salutare","unrelated","word","word",0.13816457871386,-0.682901990504385,0.724221218339482,0.193556262232739,14,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"ceramuzant","cer","amuzant","unrelated","word","word",0.0925088219660892,-0.719283076659376,0.38051550008209,0.0694723076251065,30,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"cerceresc","cer","ceresc","related","word","word",0.359735550685816,-0.586330469762964,0.443217488246052,0.101681065330235,19,20,22,0,0.909090909090909,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"cercetarecriminal","cercetare","criminal","unrelated","word","word",0.0801849323201829,-0.479114651890732,0.669372515155886,0.124299355568296,29,30,30,0,1,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"cercetarestudiu","cercetare","studiu","related","word","word",0.588010413993065,-0.685628475882336,0.39914732883147,0.0601737239002996,44,45,46,0,0.978260869565217,44,46,0,0.956521739130435,FALSE,FALSE,FALSE
"cercetarețesucesc","cercetare","țesucesc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cercminunat","cerc","minunat","unrelated","word","word",0.113050863953795,-0.560663917643376,0.691013204642151,0.113601871057799,37,39,40,0,0.975,38,40,0,0.95,FALSE,FALSE,FALSE
"cercprădăreas","cerc","prădăreas","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cerctriunghi","cerc","triunghi","related","word","word",0.502640782846722,-0.31201479908942,0.644840083614168,0.0995009850915015,42,43,43,1,1,42,43,1,0.976744186046512,FALSE,FALSE,FALSE
"cerealeauină","cereale","auină","related","word","word",0.546167024910837,0.536083803884316,NA,NA,1,3,43,3,0.0697674418604651,44,44,2,1,FALSE,FALSE,FALSE
"cerealebroaschisoare","cereale","broaschisoare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cerealeironic","cereale","ironic","unrelated","word","word",0.10448637454897,-0.34692566111541,0.779509867463207,0.170102998695959,21,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"ceresclăporc","ceresclă","porc","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceresclăspilnfirma","ceresclă","spilnfirma","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"certeoteci","cer","teoteci","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceţitpunte","ceţit","punte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ceţitsigudiuriță","ceţit","sigudiuriță","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cezarcopilătenţă","cezar","copilătenţă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cezarpilot","cezar","pilot","unrelated","word","word",0.136406843035178,-0.181314699471248,0.80663512477448,0.215582305217411,14,14,15,0,0.933333333333333,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"cezarroma","cezar","roma","related","word","word",0.56080975769551,-0.091550102400793,0.933072939907735,0.137574099495197,46,47,50,0,0.94,38,49,1,0.775510204081633,FALSE,TRUE,FALSE
"chatodefiniție","chato","definiție","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chatoinstruca","chato","instruca","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cheazătornestraie","cheazător","nestraie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cheazătorparfum","cheazător","parfum","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cheiedistrugere","cheie","distrugere","unrelated","word","word",0.125414920221886,-0.398231266847906,0.361479310091563,0.0611011553840426,35,36,38,1,0.947368421052632,38,38,1,1,FALSE,FALSE,FALSE
"cheieîncţiuni","cheie","încţiuni","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cheielacăt","cheie","lacăt","related","word","word",0.418366263011427,-0.42814403040983,0.703477543477519,0.128436839753653,30,32,32,1,1,32,32,1,1,FALSE,FALSE,FALSE
"chelcialachud","chelcial","achud","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chelcialclădire","chelcial","clădire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chellutlux","chellut","lux","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chelluttrecut","chellut","trecut","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chelnerchelneriţă","chelner","chelneriţă","related","word","word",0.67869598674796,-0.429361612987637,0.411466459040577,0.0791867569631931,27,27,27,0,1,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"chelnerpasiune","chelner","pasiune","unrelated","word","word",0.0834783354137159,-0.668071100232311,0.525148305327966,0.0742671855652056,50,52,54,1,0.962962962962963,50,55,0,0.909090909090909,TRUE,TRUE,TRUE
"chelnerpatrulumb","chelner","patrulumb","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chelvairusalariu","chelvairu","salariu","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chelvairuspecturie","chelvairu","specturie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chibaaalerminal","chibaa","alerminal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chibaacomplet","chibaa","complet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chimicbiologic","chimic","biologic","related","word","word",0.522552711810802,-0.555841707168012,0.671440980849344,0.134288196169869,25,25,25,0,1,23,24,1,0.958333333333333,FALSE,FALSE,FALSE
"chimicmarinar","chimic","marinar","unrelated","word","word",0.135834399276304,-0.131349640481712,0.904506562994178,0.134835877396645,45,46,50,1,0.92,47,50,1,0.94,FALSE,TRUE,FALSE
"chimicobliteca","chimic","obliteca","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chimiebiologie","chimie","biologie","related","word","word",0.725014657716007,-0.568561458650785,0.827477192667084,0.1419111677801,34,36,36,0,1,36,36,0,1,FALSE,FALSE,FALSE
"chimiecere","chimie","cere","unrelated","word","word",0.12008891592181,-0.407305657552719,0.545309413109044,0.121934891648234,20,21,21,1,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"chimieselecford","chimie","selecford","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chineaieri","chinea","ieri","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chineaoarici","chinea","oarici","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chininstruca","chin","instruca","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chinspirit","chin","spirit","unrelated","word","word",0.133632926255417,-0.630394356373432,0.503985482809317,0.0877326114831466,33,33,33,1,1,27,33,1,0.818181818181818,FALSE,FALSE,FALSE
