"word_combo","hu_cue","hu_target","type","cue_type","target_type","hu_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"boncolásőszintotég","boncolás","őszintotég","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bónuszhazátengerészet","bónusz","hazátengerészet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bónuszjutalom","bónusz","jutalom","related","word","word",0.477377419713296,-0.634526914819311,0.454843388357964,0.0830426613119131,30,33,36,0,0.916666666666667,32,36,0,0.888888888888889,FALSE,FALSE,FALSE
"bónuszvasárnap","bónusz","vasárnap","unrelated","word","word",0.131836745803515,-0.123760470778326,1.89064654245774,0.505296542954686,14,14,14,0,1,13,13,1,1,FALSE,FALSE,FALSE
"boöltékbiztonság","boölték","biztonság","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boöltéknyilatizzat","boölték","nyilatizzat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bőrfinanszírozás","bőr","finanszírozás","unrelated","word","word",0.110695195101727,0.733230660269876,1.58586436899833,0.478156098214653,11,12,13,0,0.923076923076923,13,13,0,1,FALSE,FALSE,FALSE
"borítékcsomag","boríték","csomag","related","word","word",0.482838241134414,-0.758934444802665,0.471946288490616,0.0703535988529163,45,48,49,1,0.979591836734694,44,50,0,0.88,FALSE,FALSE,FALSE
"borítékjádiány","boríték","jádiány","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borítékzene","boríték","zene","unrelated","word","word",0.14677276519272,-0.596814664532637,0.531550777452805,0.115993889209053,21,23,24,1,0.958333333333333,23,24,1,0.958333333333333,FALSE,FALSE,FALSE
"borítóelrejt","borító","elrejt","related","word","word",0.123248164766738,-0.202396886704086,0.972620374383915,0.251129500811395,15,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"borítómegéás","borító","megéás","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borítóőrült","borító","őrült","unrelated","word","word",0.147920220239243,-0.553582427742399,0.508528275386403,0.103802899539518,24,27,28,1,0.964285714285714,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"boríusembeos","boríus","embeos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boríusvállalkozó","boríus","vállalkozó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borograbol","bor","ograbol","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borpezsgő","bor","pezsgő","related","word","word",0.671535292937953,-0.439260550293685,0.493096265810784,0.0967041339018817,26,26,27,0,0.962962962962963,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"bőrszenvedége","bőr","szenvedége","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bőrszövet","bőr","szövet","related","word","word",0.595294049667707,-0.649528451116222,0.314763103960509,0.0763412661574382,17,18,18,1,1,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"borvád","bor","vád","unrelated","word","word",0.128467664663815,-0.43960500060403,0.722016872144898,0.255271513212379,8,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"borzalomdarab","borzalom","darab","unrelated","word","word",0.111007856214616,-0.588129513180923,0.399196237920793,0.110717115753519,13,14,14,0,1,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"borzalomfélelem","borzalom","félelem","related","word","word",0.406974408858192,0.400037543801032,1.46045106438731,0.51634742560969,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"borzalomországil","borzalom","országil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borzikomkabron","borzikom","kabron","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"borzikomtérkép","borzikom","térkép","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bosséjdemonstráció","bosséj","demonstráció","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bosséjnegyújik","bosséj","negyújik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bosszúigazságszolgáltatás","bosszú","igazságszolgáltatás","related","word","word",0.366491677771907,2.64150861903058,1.99291646363649,0.43489002611133,21,24,25,1,0.96,26,26,0,1,FALSE,FALSE,FALSE
"bosszúpamut-","bosszú","pamut-","unrelated","word","word",NA,0.74549649657284,1.15925837496357,0.309824832990142,14,16,23,1,0.695652173913043,22,23,1,0.956521739130435,FALSE,FALSE,FALSE
"bosszúrobbrsó","bosszú","robbrsó","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boztapolisakai","bozta","polisakai","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boztarepülőtér","bozta","repülőtér","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bravoalfa","bravo","alfa","related","word","word",0.533244811351006,0.423472049364952,0.632828166758371,0.163395530057743,15,20,21,0,0.952380952380952,13,21,0,0.619047619047619,FALSE,FALSE,FALSE
"bravogyümölcs","bravo","gyümölcs","unrelated","word","word",0.140569438975486,-0.398502775101909,0.565512518570867,0.123404948704577,21,22,23,0,0.956521739130435,12,23,0,0.521739130434783,FALSE,FALSE,FALSE
"bravotáekkoztat","bravo","táekkoztat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bretohajó","breto","hajó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bretoismeremnen","breto","ismeremnen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brutáliskegyetlen","brutális","kegyetlen","related","word","word",0.662785872903248,-0.35748179879847,0.634056744458438,0.102857586163593,38,38,38,0,1,34,38,0,0.894736842105263,FALSE,FALSE,FALSE
"brutálispáncél","brutális","páncél","unrelated","word","word",0.0899470299177352,-0.228626316845521,1.13981824133107,0.268657735921775,18,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"brutálispikíta","brutális","pikíta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büntetésbebörtönzés","büntetés","bebörtönzés","related","word","word",0.478333559381297,1.06695393805713,0.978113690622843,0.188238067526386,27,27,30,2,0.9,30,30,2,1,FALSE,FALSE,FALSE
"büntetéshagvereg","büntetés","hagvereg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büntetéskeleti","büntetés","keleti","unrelated","word","word",0.0912911676301623,-0.708635854644334,0.385983121691701,0.116378290005587,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"büntetletartóztatás","büntet","letartóztatás","related","word","word",0.266150474564364,0.583527477053677,0.714816014855586,0.291822416060984,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"büntetszámítógdo","büntet","számítógdo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büntetverseny","büntet","verseny","unrelated","word","word",0.0964934767744252,-0.459035446100267,1.01484446837918,0.202968893675835,25,26,26,1,1,26,26,1,1,FALSE,FALSE,FALSE
"büntgyógyít","bünt","gyógyít","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büntug","bünt","ug","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"burgonidmagától értetődően","burgonid","magától értetődően","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"burgonidváníág","burgonid","váníág","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"burgonyabűnös","burgonya","bűnös","unrelated","word","word",0.0876329499538437,-0.358989130644855,0.707060153245708,0.133621809103669,28,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"burgonyaparadicsom","burgonya","paradicsom","related","word","word",0.52464278526326,-0.350564514933453,0.6464899226423,0.134802467413563,23,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"burgonyaszörlkű","burgonya","szörlkű","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büszkeheroin","büszke","heroin","unrelated","word","word",0.0578768505899196,-0.0815703431701843,0.373925164125794,0.118245519308979,10,11,15,0,0.733333333333333,15,15,0,1,FALSE,FALSE,FALSE
"büszkeizgatott","büszke","izgatott","related","word","word",0.395814575202406,-0.439526437949693,0.69012374149864,0.158325244617408,19,22,22,1,1,21,22,1,0.954545454545455,FALSE,FALSE,FALSE
"büszkejóvártgyás","büszke","jóvártgyás","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büszkeséghülyeske","büszkeség","hülyeske","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"büszkeségmegvizsgál","büszkeség","megvizsgál","unrelated","word","word",0.100250976352332,0.175651455024008,0.85556851967195,0.178398368565076,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"büszkeségméltóság","büszkeség","méltóság","related","word","word",0.55376346165093,-0.268474375961314,0.467779289762406,0.102077809708043,21,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"caesarfanoliziurias","caesar","fanoliziurias","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"caesarpilóta","caesar","pilóta","unrelated","word","word",0.0366656663101834,-0.0195722676268105,0.820571603596889,0.119692669982074,47,53,53,0,1,15,53,0,0.283018867924528,FALSE,TRUE,FALSE
"caesarróma","caesar","róma","related","word","word",0.461026379031161,-0.271740658042938,0.630675753596053,0.126135150719211,25,26,26,0,1,11,26,0,0.423076923076923,FALSE,FALSE,FALSE
"cánkfiikkai","cánk","fiikkai","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cánkmikroszkóp","cánk","mikroszkóp","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cápahal","cápa","hal","related","word","word",0.480870731062709,-0.39203973614419,0.843221696922305,0.225360477926957,14,15,15,2,1,14,15,2,0.933333333333333,FALSE,FALSE,FALSE
"cápajelszó","cápa","jelszó","unrelated","word","word",0.120194049582848,-0.46440266084088,0.496974214150639,0.132821945672351,14,14,16,0,0.875,15,16,0,0.9375,FALSE,FALSE,FALSE
"cápaszamurmé","cápa","szamurmé","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carosbiológiai","caros","biológiai","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"carosvéméhelyzet","caros","véméhelyzet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cebontméter","cebont","méter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cebontnyulkendu","cebont","nyulkendu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cégállandton","cég","állandton","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cégcuít","cég","cuít","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cégérdekes","cég","érdekes","unrelated","word","word",0.082263281271694,-0.548253726155902,0.493236679440547,0.131823047504041,14,15,18,0,0.833333333333333,14,18,0,0.777777777777778,FALSE,FALSE,FALSE
"cégtömlő","cég","tömlő","unrelated","word","word",0.146665802372182,-0.351053675256414,0.72764196517482,0.132848639371213,30,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"cégügynökség","cég","ügynökség","related","word","word",0.494851396984906,-0.57860872495122,0.387998311495232,0.0969995778738079,16,17,20,0,0.85,15,20,0,0.75,FALSE,FALSE,FALSE
"cégvállalat","cég","vállalat","related","word","word",0.782540690913848,-0.559787297903803,0.644445887719362,0.126386236805217,26,31,32,0,0.96875,30,32,0,0.9375,FALSE,FALSE,FALSE
"céljahaomma","célja","haomma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"céljaszándék","célja","szándék","related","word","word",0.354848088662891,-0.666658079699449,0.406439131790344,0.117328871074176,12,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"céljatéli","célja","téli","unrelated","word","word",0.129267609455304,-0.162169715029736,0.967586734550601,0.165939755978088,34,34,36,0,0.944444444444444,33,36,0,0.916666666666667,FALSE,FALSE,FALSE
"cellabörtön","cella","börtön","related","word","word",0.515900681241218,-0.608902329281048,0.691138402824672,0.128341179439675,29,30,31,0,0.967741935483871,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"cellalancs","cella","lancs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cellamegállít","cella","megállít","unrelated","word","word",0.0605285926785438,-0.697275118802068,0.35864176132061,0.126799010723245,8,9,9,0,1,6,9,0,0.666666666666667,FALSE,FALSE,FALSE
"cementmoird","cement","moird","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cementműanyag","cement","műanyag","related","word","word",0.403312003048945,-0.427921543429357,0.430211225285453,0.0727189694963937,35,37,38,1,0.973684210526316,22,38,1,0.578947368421053,FALSE,FALSE,FALSE
"cementtragikus","cement","tragikus","unrelated","word","word",0.0851221552952249,0.250762551265467,1.32683985825392,0.442279952751307,9,11,11,1,1,6,11,1,0.545454545454545,FALSE,FALSE,FALSE
"cészórbaadt","cészór","baadt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cészórhármas","cészór","hármas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cíár","cí","ár","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cihűlmaganán","cihűl","maganán","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cihűlnyak","cihűl","nyak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ciketinformátor","ciket","informátor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ciketizettott","ciket","izettott","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cikkszellem","cikk","szellem","unrelated","word","word",0.139477705872422,-0.990953134801242,0.239909560189619,0.0565472256271872,18,21,21,1,1,17,21,1,0.80952380952381,FALSE,FALSE,FALSE
"cikktalinyuzak","cikk","talinyuzak","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cikkújság","cikk","újság","related","word","word",0.558194897951786,-0.732673161285628,0.424594983695738,0.134268723156059,10,13,14,0,0.928571428571429,14,14,0,1,FALSE,FALSE,FALSE
"cinyáskiráge","cinyás","kiráge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cinyásősz","cinyás","ősz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cinzmotor","cinz","motor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cinzzöl","cinz","zöl","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"civilciprkus","civil","ciprkus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"civilkatonai","civil","katonai","related","word","word",0.464696479378415,-0.509240950061828,0.305026503036649,0.0880535668190897,12,12,14,0,0.857142857142857,9,14,0,0.642857142857143,FALSE,FALSE,FALSE
"civilunokaöcs","civil","unokaöcs","unrelated","word","word",0.0517260547128441,0.544594769869052,1.54271024094766,0.465144639042015,11,11,14,0,0.785714285714286,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"cívitaenn","cí","vitaenn","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coányításkifejez","coányítás","kifejez","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"coányításvégüggis","coányítás","végüggis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csapdacsali","csapda","csali","related","word","word",0.453037689202632,0.0344722064496176,0.711526471018197,0.134465863825254,28,32,34,0,0.941176470588235,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"csapdaemberek","csapda","emberek","unrelated","word","word",0.107591737302606,-0.383036810292859,0.440586021102633,0.106857806010398,17,18,19,0,0.947368421052632,19,19,0,1,FALSE,FALSE,FALSE
"csapdatairetta","csapda","tairetta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csásférijegyzőkönyv","csásféri","jegyzőkönyv","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csásfériszenvedége","csásféri","szenvedége","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"császáribéredes","császári","béredes","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"császáricsászár","császári","császár","related","word","word",0.733317491728367,-0.724498655593792,0.382818948062316,0.0988434273638662,15,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"császárinevetés","császári","nevetés","unrelated","word","word",0.127831494915418,-0.570552603034701,0.501590204167702,0.10031804083354,25,31,32,0,0.96875,29,32,0,0.90625,FALSE,FALSE,FALSE
"csatainafedílet","csataina","fedílet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csatainakapitány","csataina","kapitány","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csatilotasdilimit","csatilotas","dilimit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csatilotastojás","csatilotas","tojás","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csatornafuissa","csatorna","fuissa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csatornahírek","csatorna","hírek","related","word","word",0.329472349434497,-0.762648957246428,0.380313031740172,0.0793007489715716,23,24,24,0,1,22,24,0,0.916666666666667,FALSE,FALSE,FALSE
"csatornaséta","csatorna","séta","unrelated","word","word",0.110232164694755,-0.805918699783974,0.303345709428415,0.0914621727216569,11,11,12,0,0.916666666666667,10,12,0,0.833333333333333,FALSE,FALSE,FALSE
"csekkolellenőriz","csekkol","ellenőriz","related","word","word",0.490204357845893,-0.415721871793817,0.622147275493919,0.219962278699242,8,10,10,0,1,8,10,0,0.8,FALSE,FALSE,FALSE
"csekkoltó","csekkol","tó","unrelated","word","word",0.0382040651454992,-0.490146597434093,0.486269470132756,0.0953652891181287,26,28,30,0,0.933333333333333,26,30,0,0.866666666666667,FALSE,FALSE,FALSE
"csekkolviszgét","csekkol","viszgét","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csendesbaztosituni","csendes","baztosituni","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csendescigaretta","csendes","cigaretta","unrelated","word","word",0.0828976308574194,-0.198418246250274,0.788674984823415,0.210782255909168,14,16,17,0,0.941176470588235,15,16,1,0.9375,FALSE,FALSE,FALSE
"csendescsend","csendes","csend","related","word","word",0.569440292105472,-0.583936636279463,0.539771889438296,0.123832164138186,19,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"csendesdoznmentum","csendes","doznmentum","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csendesliszt","csendes","liszt","unrelated","word","word",0.0945734353069731,-0.531272716725168,0.494495053173369,0.078186532985696,40,44,45,0,0.977777777777778,41,45,0,0.911111111111111,FALSE,FALSE,FALSE
"csendesnyugodt","csendes","nyugodt","related","word","word",0.653693524744452,-0.604145710679085,0.719227527028843,0.109681169615753,43,45,46,1,0.978260869565217,45,46,1,0.978260869565217,FALSE,FALSE,FALSE
"csennosalsó","csennos","alsó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csennosépít","csennos","épít","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csennosgyzásan","csennos","gyzásan","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csennosmarhmális","csennos","marhmális","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csentolbuis","csentol","buis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csentoltegye","csentol","tegye","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cseppkorty","csepp","korty","related","word","word",0.50706641243027,0.136910483647887,0.796130488246611,0.113732926892373,49,56,58,0,0.96551724137931,53,57,1,0.929824561403509,FALSE,TRUE,FALSE
"cseppmegnempinítém","csepp","megnempinítém","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csepptanár","csepp","tanár","unrelated","word","word",0.0889471059033362,-0.603220718977716,0.56439131854547,0.136885001208506,17,17,17,1,1,17,17,1,1,FALSE,FALSE,FALSE
"csésgóiskola","csésgó","iskola","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csésgóperfóm","csésgó","perfóm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csészeegyetem","csésze","egyetem","unrelated","word","word",0.0931240929119051,-0.416334132466748,0.559785916060224,0.109783050362519,26,30,30,1,1,28,30,1,0.933333333333333,FALSE,FALSE,FALSE
"csészekávé","csésze","kávé","related","word","word",0.563998502201125,-0.733455467539593,0.314079013045492,0.0555218499882114,32,33,35,0,0.942857142857143,29,35,0,0.828571428571429,FALSE,FALSE,FALSE
"csészenyomrt","csésze","nyomrt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csigaálat","csiga","álat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csigatámadás","csiga","támadás","unrelated","word","word",0.141015613579615,-0.081272762745156,0.530350661292722,0.200453708205599,7,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"csigateknősbéka","csiga","teknősbéka","related","word","word",0.385831825102964,0.371988797745846,1.10407803826721,0.332892053836725,11,12,13,1,0.923076923076923,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"csinosadszeg","csinos","adszeg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csinosmikroszkóp","csinos","mikroszkóp","unrelated","word","word",0.0333955192719895,0.0942744978045093,0.78853516842386,0.197133792105965,16,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"csinosszép","csinos","szép","related","word","word",0.629778269926547,-0.690843676960991,1.11170974863763,0.248585856920296,20,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"csipeszköz","csip","eszköz","related","word","word",0.323562908552728,0.23870510881684,1.37621705711718,0.3678094798262,14,15,15,1,1,3,15,1,0.2,FALSE,FALSE,FALSE
"csiporvos","csip","orvos","unrelated","word","word",0.121740173143865,-0.338224716628464,0.743331017341092,0.119028223472886,39,42,42,1,1,15,42,1,0.357142857142857,FALSE,FALSE,FALSE
"csiptehetsök","csip","tehetsök","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csirkekiráge","csirke","kiráge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csirkepulyka","csirke","pulyka","related","word","word",0.506890072587458,-0.658209138489524,0.570721018807044,0.109835311280141,27,29,31,0,0.935483870967742,30,31,0,0.967741935483871,FALSE,FALSE,FALSE
"csirketanácsol","csirke","tanácsol","unrelated","word","word",0.0475395147474796,-0.206685233067193,0.526902284706007,0.166621132401749,10,10,11,1,0.909090909090909,11,11,1,1,FALSE,FALSE,FALSE
"csjodandrilla","csjoda","ndrilla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csjodaszenátus","csjoda","szenátus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csnékeszövetjüg","csnéke","szövetjüg","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"csnéketörténik","csnéke","történik","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
