"word_combo","pt_cue","pt_target","type","cue_type","target_type","pt_br_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"dourosabia","douro","sabia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"douroserrotal","douro","serrotal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doutoprefeito","douto","prefeito","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doutoquesditam","douto","quesditam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dráabtucky","drá","abtucky","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drácorda","drá","corda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dragãoausência","dragão","ausência","unrelated","word","word",0.0701730045209483,-0.135220030919632,0.748917946668351,0.128438368241455,34,38,39,2,0.974358974358974,39,40,1,0.975,FALSE,FALSE,FALSE
"dragãoífientil","dragão","ífientil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dragãoleão","dragão","leão","related","word","word",0.501129476264583,-0.600205398804188,0.591272220467064,0.0827946714559048,51,53,54,1,0.981481481481482,53,54,1,0.981481481481482,TRUE,TRUE,TRUE
"dramacomédia","drama","comédia","related","word","word",0.476614512819043,-0.551518002701678,0.677184741762309,0.130324264315859,27,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"dramaconerius","drama","conerius","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dramagrosso","drama","grosso","unrelated","word","word",0.120513368911123,-0.375959926481629,0.93733086043951,0.119041138317016,62,66,66,1,1,61,66,1,0.924242424242424,FALSE,TRUE,TRUE
"dramáticopacote","dramático","pacote","unrelated","word","word",0.123166180419571,-0.46176465805735,0.6555048880027,0.0956152149153421,47,51,52,0,0.980769230769231,50,52,0,0.961538461538462,FALSE,TRUE,FALSE
"dramáticoromântico","dramático","romântico","related","word","word",0.491022835764508,-0.214591742162735,0.838116381640282,0.187408520240383,20,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"dramáticoseaviário","dramático","seaviário","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drapoulagarto","drapou","lagarto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drapouzingão","drapou","zingão","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dratocemitério","drato","cemitério","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dratorimen","drato","rimen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dubetgirar","dubet","girar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dubetrestaucluíste","dubet","restaucluíste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"duploaguentótipo","duplo","aguentótipo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"duplotemperatura","duplo","temperatura","unrelated","word","word",0.133138661976184,-0.303922641520011,0.567292968883177,0.07147219600859,63,67,68,1,0.985294117647059,63,68,1,0.926470588235294,TRUE,TRUE,TRUE
"duplotriplo","duplo","triplo","related","word","word",0.633599662933154,-0.859473931357454,0.320624021949735,0.0534373369916224,36,39,39,1,1,39,39,1,1,FALSE,FALSE,FALSE
"dúvidaplantante","dúvida","plantante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dúvidasuspeito","dúvida","suspeito","related","word","word",0.218376441976091,-0.327637620488284,0.755386990917826,0.113878873654092,44,50,51,0,0.980392156862745,45,51,0,0.88235294117647,FALSE,TRUE,FALSE
"dúvidatrimestre","dúvida","trimestre","unrelated","word","word",0.048913476398525,-0.0658028714650828,0.731454061980443,0.10242405553726,51,57,58,3,0.982758620689655,57,57,4,1,FALSE,TRUE,TRUE
"dvdaquele","dvd","aquele","unrelated","word","word",0.0882930526101605,0.000126079553650927,1.20041491355293,0.19734699613435,37,40,40,1,1,21,40,1,0.525,FALSE,FALSE,FALSE
"dvddesagrudari","dvd","desagrudari","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dvdvídeo","dvd","vídeo","related","word","word",0.556772640684181,-0.378599893908584,0.744120522006887,0.135857198468564,30,35,35,0,1,19,35,0,0.542857142857143,FALSE,FALSE,FALSE
"dyaexercício","dya","exercício","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dyalabilidadem","dya","labilidadem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"educadoamigáveis","educado","amigáveis","related","word","word",0.303842930012275,-0.0317279517372638,0.738041445978036,0.12847652491401,33,37,37,0,1,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"educadoescapar","educado","escapar","unrelated","word","word",0.117474972967653,-0.115790259607589,0.754809231446233,0.120866208706522,39,42,44,0,0.954545454545455,44,44,0,1,FALSE,FALSE,FALSE
"educadoesmitiro","educado","esmitiro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efecbadoabdômento","efecbado","abdômento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efecbadoisca","efecbado","isca","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efernalatedemandro","efernalate","demandro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efernalatetenente","efernalate","tenente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eioproiast","eio","proiast","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eiovídeo","eio","vídeo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eircluístemente","eir","cluístemente","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eirhomicida","eir","homicida","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eleccelerfinal","elecceler","final","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eleccelertarinha de jasthan","elecceler","tarinha de jasthan","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elécmicacienglandta","elécmica","cienglandta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elécmicamartelo","elécmica","martelo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"electolaepidemia","electola","epidemia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"electolavagensro","electola","vagensro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eliminarnaulógico","eliminar","naulógico","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eliminarremover","eliminar","remover","related","word","word",0.53570040302516,-0.309686644654117,0.722285582458688,0.123870955460498,34,36,36,0,1,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"eliminartrabalhador","eliminar","trabalhador","unrelated","word","word",0.0485620173417181,-0.540184902970305,0.377688048648985,0.0678347760495043,31,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"elirirdesconhecido","elirir","desconhecido","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elirirmarições","elirir","marições","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"elogioportão","elogio","portão","unrelated","word","word",0.0838578532061162,-0.66233614837945,0.360935931409745,0.0670241198433817,29,33,33,1,1,31,33,1,0.93939393939394,FALSE,FALSE,FALSE
"elogiopresente","elogio","presente","related","word","word",0.352291212463459,-0.673204568329805,0.419523289967239,0.0807372947979677,27,30,30,0,1,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"elogioqueitério","elogio","queitério","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"em outro cordsfinalivias","em outro cords","finalivias","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"em outro cordspoeirento","em outro cords","poeirento","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"em outro lugarcriminoso","em outro lugar","criminoso","unrelated","word","word",NA,-0.198849257192488,1.3324937600023,0.1903562514289,49,54,54,1,1,54,54,1,1,FALSE,TRUE,FALSE
"em outro lugarem algum lugar","em outro lugar","em algum lugar","related","word","word",NA,0.13957997621213,0.874325458063668,0.124903636866238,49,51,52,1,0.980769230769231,52,53,0,0.981132075471698,FALSE,TRUE,FALSE
"em outro lugareupiã","em outro lugar","eupiã","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emamassaguataporto","emamassa","guataporto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emamassavale","emamassa","vale","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"embaixadaharmonia","embaixada","harmonia","unrelated","word","word",0.103049881968775,-0.431952469956,0.533464455464278,0.116411487987307,21,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"embaixadaincluístúnio","embaixada","incluístúnio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"embaixadaministério","embaixada","ministério","related","word","word",0.394893937344455,-0.436680926869486,0.527313357584548,0.0833755625298998,40,42,42,1,1,43,43,0,1,FALSE,FALSE,FALSE
"embaixadorconsvador","embaixador","consvador","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"embaixadorinseto","embaixador","inseto","unrelated","word","word",0.104193356329997,-0.202616460197652,0.910046911873267,0.156071757799575,34,35,35,0,1,35,35,0,1,FALSE,FALSE,FALSE
"embaixadorministro","embaixador","ministro","related","word","word",0.49150338551427,-0.249771739584459,0.615172034668945,0.13424154353764,21,22,23,0,0.956521739130435,23,23,0,1,FALSE,FALSE,FALSE
"emchilrefísico","emchilre","físico","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emchilrestrescinação","emchilre","strescinação","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emisteenevo","emiste","enevo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emisterisada","emiste","risada","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empresaagência","empresa","agência","related","word","word",0.538189385614164,-0.419031184175748,0.719302146426557,0.110990730828541,42,47,47,0,1,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"empresaalvoretrans","empresa","alvoretrans","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empresacronômetro","empresa","cronômetro","unrelated","word","word",0.103335751256582,0.0452420490731319,0.790452825502513,0.112921832214645,49,52,55,1,0.945454545454545,53,54,2,0.981481481481482,FALSE,TRUE,FALSE
"empressodalebi","empressoda","lebi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empressodasuco","empressoda","suco","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empressodornutriaar","empressodor","nutriaar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empressodorsubstituto","empressodor","substituto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empurrarmuito","empurrar","muito","unrelated","word","word",0.135164875328935,-0.459277964543727,0.877594411380346,0.212847909092525,17,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"empurrarpuxar","empurrar","puxar","related","word","word",0.649889074180031,-0.699367282318804,0.337007471786519,0.0773148164597669,19,23,23,0,1,21,23,0,0.91304347826087,FALSE,FALSE,FALSE
"empurrarsaybi","empurrar","saybi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"encéfaloassinar","encéfalo","assinar","unrelated","word","word",0.0769652200023973,-0.390894249201927,0.70805730448055,0.0914098049471228,60,65,65,0,1,50,64,1,0.78125,FALSE,TRUE,TRUE
"encéfalocentímebacis","encéfalo","centímebacis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"encéfalocerebral","encéfalo","cerebral","related","word","word",0.516039452319591,-0.345980652865346,0.712462291616072,0.0897618115298717,63,65,68,2,0.955882352941177,54,68,2,0.794117647058823,TRUE,TRUE,TRUE
"enclauestação","enclau","estação","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enclaumísbeu","enclau","mísbeu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enedoladicional","enedo","ladicional","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enedomodesto","enedo","modesto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enfermodécada","enfermo","década","unrelated","word","word",0.0323223673525039,0.0367095651838731,0.813370304929465,0.181875129270201,20,21,21,1,1,17,21,1,0.80952380952381,FALSE,FALSE,FALSE
"enfermodoente","enfermo","doente","related","word","word",0.545269723538093,-0.465305201238046,0.754379095956003,0.131320544725999,33,34,34,0,1,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"enfermovolgo","enfermo","volgo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enforcamentoempreendedor","enforcamento","empreendedor","unrelated","word","word",0.105402569876137,-0.15636613799426,0.917223135242362,0.141530602430629,42,44,44,0,1,43,43,1,1,FALSE,FALSE,FALSE
"enforcamentoexecução","enforcamento","execução","related","word","word",0.533254617416061,0.037739183728596,1.31486095966079,0.28692618457085,21,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"enforcamentomanipuríeis","enforcamento","manipuríeis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engalhoschutemunho","engalhos","chutemunho","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engalhosmúsica","engalhos","música","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engelingaroórbita","engelingaro","órbita","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engelingaropreito","engelingaro","preito","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engenheiroarquiteto","engenheiro","arquiteto","related","word","word",0.52815256197912,-0.334080618958804,0.7964804002461,0.173806272556023,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"engenheirodoalhei","engenheiro","doalhei","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engenheirojulieta","engenheiro","julieta","unrelated","word","word",0.0387558391332085,-0.112968364117064,0.772939602485382,0.125387360763425,38,43,44,1,0.977272727272727,44,44,1,1,FALSE,FALSE,FALSE
"engoethecarga","engoethe","carga","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engoethecópiaratha","engoethe","cópiaratha","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engolirmastigar","engolir","mastigar","related","word","word",0.538951935734004,-0.484996501800675,0.407634728920419,0.0849977166501557,23,25,26,0,0.961538461538462,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"engolirontem","engolir","ontem","unrelated","word","word",0.0869579908144005,-0.483260231740501,0.581177660748783,0.0982369545470001,35,39,39,1,1,37,39,1,0.948717948717949,FALSE,FALSE,FALSE
"engolirúl","engolir","úl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entendercompreendo","entender","compreendo","related","word","word",0.547465546275656,-0.376316926622558,0.574772983567586,0.0856820975258327,45,51,51,1,1,48,51,1,0.941176470588235,TRUE,TRUE,FALSE
"entenderferdi","entender","ferdi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entenderministério","entender","ministério","unrelated","word","word",0.148255188156673,-0.206354009957718,0.559353918758393,0.105707954564581,28,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"entennhasmosteiro","entennhas","mosteiro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entennhasprodurant","entennhas","produrant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entrardonse","entrar","donse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entrarir","entrar","ir","related","word","word",0.392383962282618,-0.739730202812343,0.409468946124203,0.0664246343491839,38,41,41,0,1,41,41,0,1,FALSE,FALSE,FALSE
"entrarpescoço","entrar","pescoço","unrelated","word","word",0.0908317020042869,-0.47972676958678,0.567363128188068,0.0973019737462815,34,35,35,3,1,35,35,3,1,FALSE,FALSE,FALSE
"entusiasmofábri","entusiasmo","fábri","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entusiasmogastar","entusiasmo","gastar","unrelated","word","word",0.147881075888104,-0.164088087424356,1.19001831752664,0.181476092092424,43,46,46,2,1,42,45,3,0.933333333333333,FALSE,FALSE,FALSE
"entusiasmopaixão","entusiasmo","paixão","related","word","word",0.518930370771891,-0.597087346898527,0.45749624741957,0.0864586640298183,28,31,31,0,1,27,30,1,0.9,FALSE,FALSE,FALSE
"entutankhaasmoeclerica","entutankhaasmo","eclerica","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entutankhaasmoorelha","entutankhaasmo","orelha","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envecharpoausência","envecharpo","ausência","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envecharpoquesdono","envecharpo","quesdono","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envelopecança","envelope","cança","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"envelopemúsica","envelope","música","unrelated","word","word",0.0693556720674917,-0.499478336823058,0.739028512322604,0.108963809511088,46,51,51,1,1,45,48,4,0.9375,FALSE,TRUE,FALSE
"envelopepacote","envelope","pacote","related","word","word",0.518240326635297,-0.42428732639205,0.721683452962122,0.129618174536988,31,34,34,0,1,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"envenenardeclaração","envenenar","declaração","unrelated","word","word",0.0939017188161785,-0.365604113897683,0.39260601125895,0.0529389837586052,55,60,62,0,0.967741935483871,55,62,0,0.887096774193548,TRUE,TRUE,TRUE
"envenenarmatar","envenenar","matar","related","word","word",0.47206008792137,-0.632636600428564,0.426310834662071,0.0520821577937379,67,70,70,2,1,58,71,1,0.816901408450704,TRUE,TRUE,TRUE
"envenenarpatruções","envenenar","patruções","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equidasentimento","equida","sentimento","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equidauto","equida","uto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equilíbriocomerciante","equilíbrio","comerciante","unrelated","word","word",0.0643701484560686,0.0453851150441274,1.04509184986173,0.201128020281852,27,29,29,2,1,30,30,1,1,FALSE,FALSE,FALSE
"equilíbrioexertimo","equilíbrio","exertimo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equilíbrioharmonia","equilíbrio","harmonia","related","word","word",0.502179086105714,-0.398782138052151,0.719307139684475,0.102758162812068,49,53,53,2,1,52,54,1,0.962962962962963,FALSE,TRUE,FALSE
"equilidoabandono","equilido","abandono","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equilidoconguções","equilido","conguções","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equilinaaprotelo","equilina","aprotelo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equilinarecentemente","equilina","recentemente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"equipamentoequipar","equipamento","equipar","related","word","word",0.469943554850478,-0.397651428913506,0.649918692395957,0.0892731981083033,53,54,55,1,0.981818181818182,53,55,1,0.963636363636364,TRUE,TRUE,TRUE
"equipamentohonesto","equipamento","honesto","unrelated","word","word",0.0729929929451512,-0.25169309088314,1.24615888817362,0.179867542385021,48,49,50,0,0.98,50,50,0,1,FALSE,TRUE,FALSE
"equipamentotrito","equipamento","trito","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erebicontrário","erebi","contrário","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erebivorno","erebi","vorno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erecmistacapitão","erecmista","capitão","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erecmistaemergico","erecmista","emergico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erguerdoapaba","erguerdo","apaba","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erguerdoaprovação","erguerdo","aprovação","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erómomarketing","erómo","marketing","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erómotemafrontade","erómo","temafrontade","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erradocorreto","errado","correto","related","word","word",0.533796839778465,-0.755694540038642,0.62531090293348,0.139823768603103,20,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"erradoevento","errado","evento","unrelated","word","word",0.00583461383000667,-0.306077484322823,0.772426645449194,0.193106661362298,16,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"erradofapresso","errado","fapresso","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esabraçolindar","esabraço","lindar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esabraçoposição","esabraço","posição","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esacordainspenhei","esacorda","inspenhei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esacordaperguntar","esacorda","perguntar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esacordapescaria","esacorda","pescaria","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esacordaregresna","esacorda","regresna","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esagarrapejohnno","esagarra","pejohnno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esagarraperímetro","esagarra","perímetro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esalistacalro","esalista","calro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esalistaplaca","esalista","placa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esbrindoarquiteto","esbrindo","arquiteto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"esbrindoexaquino","esbrindo","exaquino","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
