"word_combo","fr_cue","fr_target","type","cue_type","target_type","fr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"baselicencietique","base","licencietique","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"basequartier-général","base","quartier-général","related","word","word",NA,1.04117830341802,1.41401689026437,0.353504222566094,16,17,17,1,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"bashaut","bas","haut","related","word","word",0.791565483858913,-0.851172545790879,0.662612857997446,0.104768291909282,40,42,42,2,1,41,42,2,0.976190476190476,FALSE,FALSE,FALSE
"basjeu","bas","jeu","unrelated","word","word",0.105651173814809,-0.758067286053465,0.505504792812567,0.168501597604189,9,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"basket-ballcérémonie","basket-ball","cérémonie","unrelated","word","word",NA,-0.211532777345833,0.975657733441336,0.251913743547785,15,15,16,2,0.9375,16,16,2,1,FALSE,FALSE,FALSE
"basket-balldecsiphon","basket-ball","decsiphon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"basket-ballfootball","basket-ball","football","related","word","word",NA,-0.53485219293833,1.06494251228391,0.201255217720254,28,29,30,0,0.966666666666667,27,30,0,0.9,FALSE,FALSE,FALSE
"basserpelle","bas","serpelle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bavaecroptre","bavae","croptre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bavaeorbite","bavae","orbite","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baynesseautomne","baynesse","automne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baynesseretiquée","baynesse","retiquée","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beauserautour","beauser","autour","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beausergooson","beauser","gooson","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bébéenfant","bébé","enfant","related","word","word",0.69084847415864,-0.463120984211762,2.22655595773444,0.366043544630252,37,39,39,0,1,36,38,1,0.947368421052632,FALSE,FALSE,FALSE
"bébéinspiration","bébé","inspiration","unrelated","word","word",0.0953658630559521,-0.354476893764975,0.607235257143474,0.0876468597933041,48,49,49,0,1,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"bébémonision","bébé","monision","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bemmehéroïne","bemme","héroïne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bemmerannique","bemme","rannique","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bénévicerintellirable","bénévicer","intellirable","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bénévicersubstituer","bénévicer","substituer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bénévoleélecteur","bénévole","électeur","unrelated","word","word",0.123116633689912,0.0123720930278781,1.23600024285282,0.176571463264689,49,49,50,0,0.98,49,50,0,0.98,FALSE,TRUE,FALSE
"bénévolemâsion","bénévole","mâsion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bénévolevolontairement","bénévole","volontairement","related","word","word",0.264712352755866,-0.206042763715575,0.490424615665892,0.100107505473499,24,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"béréeaméliorasance","bérée","améliorasance","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"béréecrâne","bérée","crâne","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bérylmalime","béryl","malime","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bérylperspective","béryl","perspective","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bêteanimal","bête","animal","related","word","word",0.475825144133448,-0.822968690094485,0.805845298113408,0.113963734976657,50,50,50,1,1,49,50,1,0.98,FALSE,TRUE,TRUE
"bêtenez","bête","nez","unrelated","word","word",0.114644301962536,-0.596927292060609,0.575715976027045,0.105110875595372,30,33,33,1,1,32,33,1,0.96969696969697,FALSE,FALSE,FALSE
"bêteturt","bête","turt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bétonacier","béton","acier","related","word","word",0.575857795993858,-0.587024290894281,0.651781435056873,0.130356287011375,25,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"bétonminisneur","béton","minisneur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bétonsorcière","béton","sorcière","unrelated","word","word",0.0941923623205392,-0.360050092464063,0.473757762000927,0.0812487858834403,34,36,36,1,1,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"bibapprobarasse","bib","approbarasse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bibfâché","bib","fâché","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"biblebupert","bible","bupert","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"biblehomard","bible","homard","unrelated","word","word",0.108436599901267,-0.0566811707334277,0.672363460969635,0.101362605580957,44,48,50,2,0.96,50,50,2,1,FALSE,TRUE,FALSE
"biblelivre","bible","livre","related","word","word",0.513390790915424,-0.695318066914115,0.445975373132904,0.0643710004325565,48,49,49,0,1,45,49,0,0.918367346938776,FALSE,FALSE,FALSE
"bibliothèqueéconomique","bibliothèque","économique","unrelated","word","word",0.145129226761382,-0.594109667555845,0.838011130991548,0.123558000432972,46,47,48,0,0.979166666666667,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"bibliothèquefagre","bibliothèque","fagre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bibliothèquemusée","bibliothèque","musée","related","word","word",0.44729995995059,-0.768408552415796,0.362306246163541,0.0724612492327082,25,26,26,2,1,26,26,2,1,FALSE,FALSE,FALSE
"biencâboy","bien","câboy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bienmal","bien","mal","related","word","word",0.541541126739181,-0.546130300274427,0.855092924813695,0.124728122207859,47,49,49,0,1,46,48,1,0.958333333333333,FALSE,FALSE,FALSE
"biensniper","bien","sniper","unrelated","word","word",0.14155323110691,0.675951535968904,1.80925328332333,0.330322945172157,30,31,50,1,0.62,50,50,1,1,FALSE,TRUE,FALSE
"billetcacher","billet","cacher","unrelated","word","word",0.0938883860772138,-0.442137350994235,0.881517580340224,0.153452514069365,33,35,35,0,1,32,35,0,0.914285714285714,FALSE,FALSE,FALSE
"billetinspeccher","billet","inspeccher","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"billetpasseport","billet","passeport","related","word","word",0.5299087757118,-0.401744568145779,0.516265441258325,0.0872647868497537,35,36,36,2,1,36,36,2,1,FALSE,FALSE,FALSE
"billirintelligent","billir","intelligent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"billirrèvckait","billir","rèvckait","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bimacfoncé","bimac","foncé","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bimacsufeur","bimac","sufeur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binieargé","binie","argé","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"biniepétrole","binie","pétrole","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binoincalonne","bino","incalonne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binolit","bino","lit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"birmisérable","bir","misérable","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"birpourcer","bir","pourcer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bisoucâlin","bisou","câlin","related","word","word",0.703514800382212,-0.555875207834231,1.02342879174384,0.152563756564646,45,47,47,0,1,45,47,0,0.957446808510638,FALSE,FALSE,FALSE
"bisoufraude","bisou","fraude","unrelated","word","word",0.0723719883837246,-0.163440729454492,0.58681783454911,0.102151873111308,33,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"bisoumimuse","bisou","mimuse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blancmarin","blanc","marin","unrelated","word","word",0.132108408697624,-0.40232456628834,0.682316215539464,0.126702940388287,29,33,33,1,1,33,33,1,1,FALSE,FALSE,FALSE
"blancnoir","blanc","noir","related","word","word",0.756272081823173,-0.895629344678159,0.267225620387882,0.0524072558803749,26,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"blancparjà ","blanc","parjà ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blanirectbâval","blanirect","bâval","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blanirecthabituellement","blanirect","habituellement","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blesporterindiquer","blesporter","indiquer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blesporterpacott","blesporter","pacott","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boânechaussure","boâne","chaussure","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boâneécartionnel","boâne","écartionnel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bobloitaillelieutenant","bobloitaille","lieutenant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bobloitailleréplexe","bobloitaille","réplexe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boisnalcougir","boisnal","cougir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boisnalcroire","boisnal","croire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boissonbière","boisson","bière","related","word","word",0.614123122252383,-0.620667948890995,0.523179041859078,0.0763135064926511,47,48,49,0,0.979591836734694,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"boissoncatas","boisson","catas","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boissonlit","boisson","lit","unrelated","word","word",0.137192707023545,-0.628937355246703,0.517662722787629,0.0771686025047178,45,46,46,1,1,45,46,1,0.978260869565217,FALSE,FALSE,FALSE
"boîtecardinal","boîte","cardinal","unrelated","word","word",0.0905964782140011,-0.0664100414698467,0.776831187215432,0.137325650079307,32,32,35,1,0.914285714285714,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"boîtesac","boîte","sac","related","word","word",0.358149755103415,-0.634516982965989,0.475951228459448,0.078245899965474,37,39,40,0,0.975,40,40,0,1,FALSE,FALSE,FALSE
"boîtesennière","boîte","sennière","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bolassiette","bol","assiette","related","word","word",0.470240683645735,-0.176216719174971,1.05725589511872,0.178708863619278,35,35,35,0,1,33,35,0,0.942857142857143,FALSE,FALSE,FALSE
"bolatêtre","bol","atêtre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boleffet","bol","effet","unrelated","word","word",0.0851774721243547,-0.473801844122537,0.763019799007127,0.119163672406431,41,41,43,2,0.953488372093023,33,43,2,0.767441860465116,FALSE,FALSE,FALSE
"bombecélèbre","bombe","célèbre","unrelated","word","word",0.0776666654656305,-0.544145402678621,0.404563161832455,0.0674271936387425,36,36,36,1,1,34,36,1,0.944444444444444,FALSE,FALSE,FALSE
"bombeexplosif","bombe","explosif","related","word","word",0.606892327745442,-0.459251816383547,0.727026107021155,0.103860872431594,49,50,50,0,1,48,50,0,0.96,FALSE,TRUE,FALSE
"bombeporée","bombe","porée","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonfortfoie","bonfort","foie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonfortstie","bonfort","stie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonjourinjecment","bonjour","injecment","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonjoursalut","bonjour","salut","related","word","word",0.782105592221111,-0.830743236719868,0.316503041449941,0.0674786751658568,22,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"bonjourvoiture","bonjour","voiture","unrelated","word","word",0.0876401026680546,-0.641178464850107,0.454655735748852,0.0701549031055274,42,44,45,0,0.977777777777778,45,45,0,1,FALSE,FALSE,FALSE
"bordehiver","borde","hiver","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bordetechteur","borde","techteur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bormentsalineur","borments","alineur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bormentsemprisonnement","borments","emprisonnement","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"botoalibi","boto","alibi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"botofugicler","boto","fugicler","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"botteacsion","botte","acsion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"botteassistant","botte","assistant","unrelated","word","word",0.104883110105405,-0.444764105233411,0.553834096979006,0.110766819395801,25,25,26,0,0.961538461538462,26,26,0,1,FALSE,FALSE,FALSE
"bottechaussure","botte","chaussure","related","word","word",0.543707998917142,-0.177603996444309,0.932933569919554,0.162402889013977,33,33,33,1,1,33,33,1,1,FALSE,FALSE,FALSE
"bouchebâval","bouche","bâval","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bouchelicenciement","bouche","licenciement","unrelated","word","word",0.130645880126126,0.814491503790845,2.33398453152353,0.486669417008904,23,23,26,0,0.884615384615385,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"bouchenez","bouche","nez","related","word","word",0.433507975821233,-0.62853701106047,0.714426172901222,0.111574623013664,41,41,41,2,1,40,41,2,0.975609756097561,FALSE,FALSE,FALSE
"bouclierarmure","bouclier","armure","related","word","word",0.482172994012291,-0.173479341940968,1.03303033273458,0.286511064137243,13,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"bouclierdéloyal","bouclier","déloyal","unrelated","word","word",0.0913265292400565,-0.0758717500726333,0.903226867879332,0.192568615263508,22,22,25,1,0.88,24,25,1,0.96,FALSE,FALSE,FALSE
"bouclierengée","bouclier","engée","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boueharmonie","boue","harmonie","unrelated","word","word",0.110901498997761,-0.179200794239479,1.07406705826363,0.16774109300966,41,42,42,1,1,40,42,1,0.952380952380952,FALSE,FALSE,FALSE
"boueponnibilicieuse","boue","ponnibilicieuse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bouesable","boue","sable","related","word","word",0.461628639381406,-0.63551181713318,0.461670906432784,0.0905411138753397,26,28,29,0,0.96551724137931,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"bourayermusinait","bourayer","musinait","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bourayertitre","bourayer","titre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bousrouxdent","bousroux","dent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bousrouxpux","bousroux","pux","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boussoleaimer","boussole","aimer","unrelated","word","word",0.113615790784935,-0.765040445526242,0.354270554396451,0.050610079199493,49,49,50,1,0.98,46,50,1,0.92,TRUE,TRUE,FALSE
"boussolecarte","boussole","carte","related","word","word",0.414293549045167,-0.402182690121379,0.68196644725903,0.131244503967764,27,28,28,1,1,26,28,1,0.928571428571429,FALSE,FALSE,FALSE
"boussolefransion","boussole","fransion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boûteanapide","boûte","anapide","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boûtesujet","boûte","sujet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boutonappuyer","bouton","appuyer","related","word","word",0.465437702173239,-0.713511228572099,0.50065303637318,0.0791601956209188,40,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"boutonmaladie","bouton","maladie","unrelated","word","word",0.0882216811403573,-0.391647796365169,0.90621015969926,0.174400226548247,27,28,28,0,1,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"boutonnuchiatre","bouton","nuchiatre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boxurenord","boxure","nord","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"boxurenuchiatre","boxure","nuchiatre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brasterhorrible","braster","horrible","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brasterjéate","braster","jéate","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bravoalpha","bravo","alpha","related","word","word",0.443251594942126,-0.146334327183506,0.878256328479581,0.138864518372624,40,41,49,2,0.836734693877551,48,49,2,0.979591836734694,FALSE,FALSE,FALSE
"bravodécentment","bravo","décentment","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bravosureté","bravo","sureté","unrelated","word","word",0.13242172277243,-0.47296250764132,0.516508124981679,0.105431779517233,24,25,25,1,1,25,25,1,1,FALSE,FALSE,FALSE
"brèclepasserand","brècle","passerand","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brèclepote","brècle","pote","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brisercasser","briser","casser","related","word","word",0.714010454554472,-0.232524510774682,0.999052033096706,0.168870615293371,35,35,35,0,1,35,35,0,1,FALSE,FALSE,FALSE
"briserclastible","briser","clastible","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"briserradiation","briser","radiation","unrelated","word","word",0.0674518426592334,0.00219098223542093,1.05311260979924,0.202671616251528,27,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"bruitchef","bruit","chef","unrelated","word","word",0.10612946100927,-0.845863020958056,0.398482282103013,0.065510083636863,37,38,39,1,0.974358974358974,39,39,1,1,FALSE,FALSE,FALSE
"bruitprobrote","bruit","probrote","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bruitson","bruit","son","related","word","word",0.10888870434125,-0.274187875885354,1.05709435597936,0.154193059247402,47,47,50,2,0.94,48,50,2,0.96,FALSE,TRUE,FALSE
"brutalarmure","brutal","armure","unrelated","word","word",0.101142582766065,-0.26718435710754,0.558198208122354,0.0861318534561162,42,44,47,0,0.936170212765957,45,46,1,0.978260869565217,FALSE,FALSE,FALSE
"brutalcruel","brutal","cruel","related","word","word",0.621009513492497,-0.482428946046827,0.67065263391767,0.106039492098547,40,41,42,0,0.976190476190476,39,42,0,0.928571428571429,FALSE,FALSE,FALSE
"brutalpirar","brutal","pirar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"budgetentreprerable","budget","entreprerable","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"budgetfinancement","budget","financement","related","word","word",0.580049595098486,-0.239636935320356,0.787458074483674,0.137078855769505,33,33,33,0,1,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"budgetphrase","budget","phrase","unrelated","word","word",0.096175660597905,-0.676209877475447,0.339895749655694,0.0591682553693679,33,33,33,0,1,31,33,0,0.93939393939394,FALSE,FALSE,FALSE
"buisplaterfantastique","buisplater","fantastique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buisplaterintestisfaits","buisplater","intestisfaits","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buissonarbre","buisson","arbre","related","word","word",0.609766080961822,-0.573467253587785,0.654063118162905,0.128272330870538,26,27,27,0,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"buissoncancer","buisson","cancer","unrelated","word","word",0.119768558857499,-0.619379951408151,0.584076449094675,0.110380073639585,28,29,30,0,0.966666666666667,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"buissondessomption","buisson","dessomption","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabichonironique","cabichon","ironique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabichonmair","cabichon","mair","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabinecontrause","cabine","contrause","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabinepierre","cabine","pierre","unrelated","word","word",0.139290096348591,-0.54042373226004,0.746692540154896,0.107775784765079,48,48,48,0,1,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"cabinepont","cabine","pont","related","word","word",0.306906344074766,-0.437749847963903,0.700806642843464,0.112218873892865,39,41,41,2,1,37,41,2,0.902439024390244,FALSE,FALSE,FALSE
"cabinetclais","cabinet","clais","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabinetcontinuez","cabinet","continuez","unrelated","word","word",0.0968809524519497,-0.539022660977549,0.534041962653471,0.0929647730406966,33,34,36,1,0.944444444444444,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"cabinettoilettes","cabinet","toilettes","related","word","word",0.178831546609216,-0.601342372503628,0.593503260946893,0.103315656467698,33,35,35,1,1,32,35,1,0.914285714285714,FALSE,FALSE,FALSE
"câbleconfusion","câble","confusion","unrelated","word","word",0.0725631089056158,-0.541305768472109,0.547559474336594,0.0738329044576354,55,55,55,0,1,55,55,0,1,TRUE,TRUE,TRUE
"câbleemface","câble","emface","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"câblefil","câble","fil","related","word","word",0.470310114407529,-0.503468675621345,0.556375948058449,0.0838768300949154,44,44,45,1,0.977777777777778,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"cabosavouer","cabos","avouer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cabosblato","cabos","blato","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cachoremilitaire","cachore","militaire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cachorepasmer","cachore","pasmer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cagnéechanper","cagnée","chanper","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cagnéedésagréable","cagnée","désagréable","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cakeuebayai","cakeue","bayai","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cakeuesport","cakeue","sport","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
