"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"商讨攻击","商讨","攻击","unrelated","word","word",NA,-0.600677116165163,0.414318498059493,0.0604345641968684,47,48,48,0,1,40,48,0,0.833333333333333,FALSE,FALSE,FALSE
"喂养吃饭","喂养","吃饭","related","word","word",NA,-0.613639809195662,0.571309056633877,0.215934526516022,7,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"喂养现球","喂养","现球","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喂养黄色","喂养","黄色","unrelated","word","word",NA,0.119062720532941,1.21334941539924,0.40444980513308,9,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"喂站变意","喂站","变意","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喂站呕吐","喂站","呕吐","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喇叭午餐","喇叭","午餐","unrelated","word","word",0.957779939883166,-0.301362929394839,0.571684448190881,0.0726039975242757,62,66,68,0,0.970588235294118,63,68,0,0.926470588235294,TRUE,TRUE,TRUE
"喇叭哨子","喇叭","哨子","related","word","word",0.947124268165349,0.178012085879977,0.715612930717868,0.119268821786311,36,39,42,0,0.928571428571429,39,42,0,0.928571428571429,FALSE,FALSE,FALSE
"喇叭喉兄","喇叭","喉兄","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喉咙主页","喉咙","主页","unrelated","word","word",0.865865898324065,-0.266927962323829,0.479660078935558,0.0959320157871116,25,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"喉咙脖子","喉咙","脖子","related","word","word",0.956652917633723,-0.510697001943839,0.505259175708092,0.0798884901968394,40,43,44,2,0.977272727272727,43,45,1,0.955555555555556,FALSE,FALSE,FALSE
"喉咙迷送","喉咙","迷送","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喊级极燕","喊级","极燕","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喊级王座","喊级","王座","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喧绕导弹","喧绕","导弹","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"喧绕战住","喧绕","战住","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"嘂比爷毁灭","嘂比爷","毁灭","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"嘂比爷豌板","嘂比爷","豌板","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"嘴巴慷慨","嘴巴","慷慨","unrelated","word","word",0.971987575675661,-0.656692135079123,0.35710412541259,0.095440092049819,14,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"嘴巴装陷","嘴巴","装陷","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"嘴巴鼻子","嘴巴","鼻子","related","word","word",0.924045302460102,-0.895265551009878,0.331967990847819,0.16598399542391,4,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"噪音声响","噪音","声响","related","word","word",NA,-0.564014512703447,0.6098523976985,0.192852261324209,10,11,12,0,0.916666666666667,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"噪音报酬","噪音","报酬","unrelated","word","word",0.694424640355678,-0.412598553624131,0.697015100384014,0.0923219053821567,57,58,59,0,0.983050847457627,58,59,0,0.983050847457627,FALSE,TRUE,TRUE
"噪音巡子","噪音","巡子","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"回去味停","回去","味停","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"回去快乐","回去","快乐","unrelated","word","word",0.728782754832003,-0.544648397262659,0.463654002257928,0.175244740622037,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"回去返回","回去","返回","related","word","word",0.756611336618958,-0.612275084177672,0.697916260813702,0.114736726501714,37,39,39,1,1,37,38,2,0.973684210526316,FALSE,FALSE,FALSE
"回弯意外","回弯","意外","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"回弯画岗","回弯","画岗","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"回得周二","回得","周二","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"回得落户","回得","落户","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"困难故意","困难","故意","unrelated","word","word",0.910595909032412,-0.613718265529538,0.742873497764793,0.142966071302781,27,28,28,1,1,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"困难简单","困难","简单","related","word","word",0.873283406750541,-0.821078747550974,0.459569228649016,0.0565690615626293,66,69,70,1,0.985714285714286,69,70,1,0.985714285714286,TRUE,TRUE,TRUE
"困难记翘","困难","记翘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"固执势治","固执","势治","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"固执外面","固执","外面","unrelated","word","word",0.621935008164809,-0.731530106162465,0.586396183438914,0.115001753155821,26,26,26,2,1,25,26,2,0.961538461538462,FALSE,FALSE,FALSE
"固执自私","固执","自私","related","word","word",0.664365286172379,0.0941144538066206,2.15567010727674,0.718556702425582,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"国会儿爪","国会","儿爪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国会机器","国会","机器","unrelated","word","word",0.747630123331197,-0.730398866314829,0.389059812078162,0.117305947060859,11,13,13,0,1,10,13,0,0.769230769230769,FALSE,FALSE,FALSE
"国会议院","国会","议院","related","word","word",0.940030667968177,-0.361699939292195,1.18251086470181,0.212385221004711,31,33,33,0,1,29,33,0,0.878787878787879,FALSE,FALSE,FALSE
"国家全球","国家","全球","related","word","word",0.875294324322937,-0.433655409264651,0.927102186985537,0.117742095489318,62,66,66,0,1,63,66,0,0.954545454545455,FALSE,TRUE,TRUE
"国家及名","国家","及名","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国家国家","国家","国家","related","word","word",1,-0.719993524878056,0.490432541447885,0.13602151348819,13,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"国家抽舰","国家","抽舰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国家火焰","国家","火焰","unrelated","word","word",0.904183632883177,-0.00864940625524506,1.04042200863612,0.260105502159031,16,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"国家爸爸","国家","爸爸","unrelated","word","word",0.510456743895736,-0.592733452616774,0.494656914608834,0.149144671428398,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"国贴武器","国贴","武器","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国贴记翘","国贴","记翘","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国际世界","国际","世界","related","word","word",0.910982791001388,-0.53687250034183,0.69592083597843,0.220069491286029,10,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"国际和援","国际","和援","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"国际消息","国际","消息","unrelated","word","word",0.613496464751941,-0.488731748347653,0.58436902105635,0.0852389822880175,47,50,51,0,0.980392156862745,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"图书馆博物馆","图书馆","博物馆","related","word","word",0.936318222286778,-0.269613199874121,1.03944085760474,0.367497839527335,8,8,9,1,0.888888888888889,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"图书馆四个","图书馆","四个","unrelated","word","word",0.865771447857658,0.126593803619567,0.924370683428342,0.188686375632267,24,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"图书馆玩申","图书馆","玩申","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"图画照片","图画","照片","related","word","word",0.532919357230796,-0.711964904750983,0.30159433149628,0.0674385426854288,20,23,23,0,1,19,23,0,0.826086956521739,FALSE,FALSE,FALSE
"图画珠宝","图画","珠宝","unrelated","word","word",0.396590134830366,-0.553130232041765,0.426347738260261,0.062861544531309,46,49,49,0,1,46,49,0,0.938775510204082,FALSE,FALSE,FALSE
"图画要长","图画","要长","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圃法最近","圃法","最近","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圃法榨抑","圃法","榨抑","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圆圈三角","圆圈","三角","related","word","word",0.914084827199211,-0.482277919254714,0.817756646148755,0.163551329229751,25,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"圆圈兜肋","圆圈","兜肋","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圆圈视频","圆圈","视频","unrelated","word","word",0.876549464112983,-0.397467455914305,1.25284642568314,0.13061826917741,92,97,98,0,0.989795918367347,94,98,0,0.959183673469388,FALSE,TRUE,TRUE
"土堆反应堆","土堆","反应堆","unrelated","word","word",NA,-0.181241308718038,0.456490905987538,0.161393907586889,8,8,8,1,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"土堆发帽","土堆","发帽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"土堆高山","土堆","高山","related","word","word",NA,0.0616172448719205,0.919329435681518,0.306443145227173,9,10,11,1,0.909090909090909,8,11,1,0.727272727272727,FALSE,FALSE,FALSE
"土抱撬办","土抱","撬办","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"土抱水手","土抱","水手","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"土豆番茄","土豆","番茄","related","word","word",0.90001555055451,-0.261002172928364,1.40193150748909,0.286168070639924,24,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"土豆许表","土豆","许表","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"土豆诚实","土豆","诚实","unrelated","word","word",0.890164538864595,0.0858312947039412,1.40373537081556,0.496295399847548,8,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"圣灾巫婆","圣灾","巫婆","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圣灾讯大","圣灾","讯大","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圣经书籍","圣经","书籍","related","word","word",0.794313177267705,-0.831943531897102,0.086344081770186,0.049850778852948,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"圣经短语","圣经","短语","unrelated","word","word",0.791144417213764,0.135703959982143,2.06260763207791,0.922426175247215,5,6,6,0,1,4,6,0,0.666666666666667,FALSE,FALSE,FALSE
"圣经胃角","圣经","胃角","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"圣诞假期","圣诞","假期","related","word","word",0.891094382259409,-0.524277213382723,0.497695778295951,0.133014791801946,14,17,17,1,1,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"圣诞山谷","圣诞","山谷","unrelated","word","word",0.843796525901661,-0.0525132239359029,0.632592274330985,0.282903865489056,5,6,7,0,0.857142857142857,7,7,0,1,FALSE,FALSE,FALSE
"圣诞红大","圣诞","红大","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"在为明显","在为","明显","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"在为述婿","在为","述婿","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"在场法竹","在场","法竹","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"在场演员","在场","演员","unrelated","word","word",0.621981490855332,-0.66909300942962,0.441362196687447,0.180185362273025,6,6,6,1,1,6,6,1,1,FALSE,FALSE,FALSE
"在场缺席","在场","缺席","related","word","word",0.788089914920285,-0.353502123662992,0.76031841370286,0.0981566851362005,60,61,61,0,1,57,61,0,0.934426229508197,FALSE,TRUE,TRUE
"在祸口音","在祸","口音","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"在祸水大","在祸","水大","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地位奴惯","地位","奴惯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地位毛巾","地位","毛巾","unrelated","word","word",0.902379881551052,-0.640305723771292,0.147816086154546,0.0522608784441672,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"地位职务","地位","职务","related","word","word",0.866036928359127,-0.48022390035235,0.458617312149797,0.10007850228303,21,22,25,0,0.88,22,25,0,0.88,FALSE,FALSE,FALSE
"地区局部","地区","局部","related","word","word",0.717225013701486,-0.19764231675868,0.686546124447047,0.0777360409592369,78,84,87,0,0.96551724137931,85,87,0,0.977011494252874,TRUE,TRUE,TRUE
"地区粒子","地区","粒子","unrelated","word","word",0.807753260911911,0.56036958590804,0.963729444283658,0.393440898098492,6,8,8,1,1,9,9,0,1,FALSE,FALSE,FALSE
"地区行拘","地区","行拘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地承决心","地承","决心","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地承分失","地承","分失","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地点上弃","地点","上弃","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地点乐队","地点","乐队","unrelated","word","word",0.868007399906183,-0.684558684615563,0.288739435828584,0.102084806535185,8,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"地点位置","地点","位置","related","word","word",0.819803000091715,-0.778148716365288,0.269068622673186,0.0617285755321102,19,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"地诬愚蠢","地诬","愚蠢","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地诬路疚","地诬","路疚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地震小蛇","地震","小蛇","unrelated","word","word",0.789725197070705,0.409060928100577,1.20640232366885,0.117732811567371,105,111,120,1,0.925,115,121,0,0.950413223140496,FALSE,TRUE,TRUE
"地震爆炸","地震","爆炸","related","word","word",0.869275833365539,-0.645134461635936,0.453621361216186,0.0606177041783212,56,58,59,0,0.983050847457627,57,59,0,0.966101694915254,TRUE,TRUE,TRUE
"地震花敲","地震","花敲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地面城伴","地面","城伴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"地面毛毯","地面","毛毯","related","word","word",0.908509080687855,-0.365648224370505,0.858397676905868,0.303489409147459,8,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"地面雕像","地面","雕像","unrelated","word","word",0.907599390059562,-0.331955498264256,0.470208381658011,0.0940416763316021,25,26,29,1,0.896551724137931,27,29,1,0.931034482758621,FALSE,FALSE,FALSE
"场良讽碳","场良","讽碳","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"场良钱包","场良","钱包","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坐渍巧克力","坐渍","巧克力","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坐渍肺假","坐渍","肺假","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坐音地拨","坐音","地拨","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坐音某地","坐音","某地","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坟包亭幼","坟包","亭幼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坟包公墓","坟包","公墓","related","word","word",NA,-0.254409766320437,0.497675553620623,0.0627012261179314,63,69,72,0,0.958333333333333,31,71,1,0.436619718309859,TRUE,TRUE,TRUE
"坟包陪伴","坟包","陪伴","unrelated","word","word",NA,-0.294332749710607,0.696630462342361,0.19321052707889,13,16,16,0,1,5,16,0,0.3125,FALSE,FALSE,FALSE
"坦克区告","坦克","区告","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"坦克引擎","坦克","引擎","related","word","word",0.852106587295051,0.107269854695249,0.966907588473649,0.117254768161415,68,71,72,0,0.986111111111111,72,72,0,1,FALSE,TRUE,TRUE
"坦克生气","坦克","生气","unrelated","word","word",0.621439997162154,-0.705641109027719,0.310508317656874,0.103502772552291,9,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"垃圾值得","垃圾","值得","unrelated","word","word",0.862286758258688,-0.51003023806052,0.531970289682623,0.168223776293666,10,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"垃圾废物","垃圾","废物","related","word","word",0.92757004184315,0.24030177664296,2.16147403056559,0.882418077860439,6,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"垃圾铺慎","垃圾","铺慎","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"垫动乳铁","垫动","乳铁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"垫动记者","垫动","记者","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"垫场大西洋","垫场","大西洋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"垫场相衫","垫场","相衫","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"域打建筑","域打","建筑","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"域打白论","域打","白论","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"域评属扣","域评","属扣","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"域评集中","域评","集中","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"基因啤酒","基因","啤酒","unrelated","word","word",0.701607390971354,-0.465176556476989,0.369593921039835,0.0724833313648996,26,28,32,0,0.875,29,32,0,0.90625,FALSE,FALSE,FALSE
"基因指纹","基因","指纹","related","word","word",0.846378309147331,-0.407422507235138,0.834929511096128,0.278309837032043,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"基因藕尖","基因","藕尖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"基地总部","基地","总部","related","word","word",0.926914614641406,-0.525405028040862,0.215191913550081,0.107595956775041,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"基地电的","基地","电的","unrelated","word","word",NA,0.383758852193614,1.19299638745132,0.359701944856862,11,11,31,0,0.354838709677419,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"基地繁佛","基地","繁佛","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"堂充劝盈","堂充","劝盈","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"堂充问题","堂充","问题","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"堂成啤酒","堂成","啤酒","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"堂成粉完","堂成","粉完","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"塔楼叙盈","塔楼","叙盈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"塔楼建筑","塔楼","建筑","related","word","word",0.816985248537118,-0.487440087851552,0.461216855067423,0.0652259131631416,50,51,52,1,0.980769230769231,43,52,1,0.826923076923077,TRUE,TRUE,TRUE
"塔楼武器","塔楼","武器","unrelated","word","word",0.766758076710233,-0.49453322364041,0.884828622099883,0.136532020532354,42,44,44,2,1,33,45,1,0.733333333333333,FALSE,FALSE,FALSE
"墓眼剧投","墓眼","剧投","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"墓眼雷鸣","墓眼","雷鸣","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"墓碑下灭","墓碑","下灭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"墓碑检察官","墓碑","检察官","unrelated","word","word",0.376412561683242,-0.277179134058478,0.302378661566707,0.151189330783354,4,6,7,1,0.857142857142857,7,7,1,1,FALSE,FALSE,FALSE
"墓碑雕像","墓碑","雕像","related","word","word",0.439030693762383,-0.28491908607908,0.70997167476591,0.224512756646457,10,13,14,0,0.928571428571429,14,14,0,1,FALSE,FALSE,FALSE
"墙壁栅栏","墙壁","栅栏","related","word","word",0.583512855418058,0.171614969985133,1.06001404063493,0.432748919956903,6,7,8,0,0.875,7,8,0,0.875,FALSE,FALSE,FALSE
"墙壁湿润","墙壁","湿润","unrelated","word","word",0.900322312229372,-0.368481420612824,0.867652386468877,0.163970888503454,28,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"墙壁魔闭","墙壁","魔闭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"墙饯剧秘","墙饯","剧秘","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"墙饯合理","墙饯","合理","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"增加减少","增加","减少","related","word","word",0.370163063389757,-0.52736608351182,0.457306963664805,0.13788323749935,11,14,14,1,1,14,14,1,1,FALSE,FALSE,FALSE
"增加猫咪","增加","猫咪","unrelated","word","word",0.426985587796051,-0.474529292192632,0.437234022861589,0.145744674287196,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"增加访亡","增加","访亡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"士趾丑闻","士趾","丑闻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"士趾光书","士趾","光书","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"士马怀孕","士马","怀孕","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"士马级词","士马","级词","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"壮来岳干","壮来","岳干","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"壮来赎金","壮来","赎金","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声搵相落","声搵","相落","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声搵钓鱼","声搵","钓鱼","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声纳丁","声纳","丁","related","word","word",0.725918130468233,0.854196700568676,1.20562264383127,0.269585418681973,20,22,29,0,0.758620689655172,14,29,0,0.482758620689655,FALSE,FALSE,FALSE
"声纳上校","声纳","上校","unrelated","word","word",0.731596493703299,0.0835898660652113,0.767738195256121,0.231481775535379,11,15,16,1,0.9375,10,17,0,0.588235294117647,FALSE,FALSE,FALSE
"声纳增饨","声纳","增饨","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声荒安黑","声荒","安黑","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声荒战略","声荒","战略","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声起喜御","声起","喜御","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"声起投票","声起","投票","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
