"word_combo","de_cue","de_target","type","cue_type","target_type","de_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"eisenegoistisch","eisen","egoistisch","unrelated","word","word",0.0794462169428864,0.12416269564751,0.71605813533513,0.0895072669168912,64,68,69,1,0.985507246376812,64,69,1,0.927536231884058,TRUE,TRUE,TRUE
"eisenmetall","eisen","metall","related","word","word",0.563297675106133,-0.5807313040766,0.559122261153778,0.0613716412393068,83,85,85,1,1,79,85,1,0.929411764705882,TRUE,TRUE,TRUE
"eisnenblautig","eisnen","blautig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eisnenmittag","eisnen","mittag","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ekelhaftausfuhlen","ekelhaft","ausfuhlen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ekelhaftdruck","ekelhaft","druck","unrelated","word","word",0.0533871558625428,-0.547216896585151,0.637499812140919,0.0767459587266022,69,73,74,2,0.986486486486487,71,74,2,0.959459459459459,TRUE,TRUE,TRUE
"ekelhafthässlich","ekelhaft","hässlich","related","word","word",0.512842667881658,-0.683343871531608,0.422022144080754,0.0519473349411948,66,69,69,0,1,67,69,0,0.971014492753623,TRUE,TRUE,TRUE
"emdelesen","emdel","esen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emdelfestnehmen","emdel","festnehmen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emmangreifer","emm","angreifer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emmschwimzig","emm","schwimzig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empfangnachttrizität","empfang","nachttrizität","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empfangniedlich","empfang","niedlich","unrelated","word","word",0.070631381247051,-0.311526629286059,1.06286832720534,0.122729462965026,75,78,80,0,0.975,77,80,0,0.9625,FALSE,TRUE,TRUE
"empfangparty","empfang","party","related","word","word",0.319561230042572,-0.676503348430078,0.541278682305217,0.062088923064771,76,76,76,0,1,74,76,0,0.973684210526316,TRUE,TRUE,TRUE
"empfindlicharchitekt","empfindlich","architekt","unrelated","word","word",0.12340150885315,0.300379977970961,1.29689197914421,0.152840185486553,72,74,75,0,0.986666666666667,73,75,0,0.973333333333333,FALSE,TRUE,TRUE
"empfindlichbemermarktwert","empfindlich","bemermarktwert","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empfindlichsensibel","empfindlich","sensibel","related","word","word",0.640784246689954,-0.409351155576581,0.573410707553565,0.0671126470266141,73,76,77,0,0.987012987012987,76,77,0,0.987012987012987,TRUE,TRUE,TRUE
"empheimlichelhaarteil","empheimlich","elhaarteil","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empheimlichfangen","empheimlich","fangen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empungschwann","empung","schwann","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"empungstadt","empung","stadt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emwaltagogisch","emwalt","agogisch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emwaltsehr","emwalt","sehr","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"endekötos","ende","kötos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"endeverschwinden","ende","verschwinden","unrelated","word","word",0.113690991949461,-0.338544904464346,0.572516358128575,0.0665536747746576,74,76,78,2,0.974358974358974,78,78,2,1,TRUE,TRUE,TRUE
"endeziel","ende","ziel","related","word","word",0.303884424852017,-0.670989159102952,0.50855832774452,0.0591187047638058,74,76,78,0,0.974358974358974,78,78,0,1,TRUE,TRUE,TRUE
"endlichboot","endlich","boot","unrelated","word","word",0.118103192586966,-0.280798112009512,0.834021747716658,0.101891973499619,67,68,69,0,0.985507246376812,67,69,0,0.971014492753623,FALSE,TRUE,TRUE
"endlichletztlich","endlich","letztlich","related","word","word",0.26292914017092,-0.38447694573424,0.643480734132986,0.0758349317780554,72,72,72,0,1,72,72,0,1,TRUE,TRUE,TRUE
"endlichwasserviert","endlich","wasserviert","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enerraumorsed","enerraum","orsed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enerraumschloss","enerraum","schloss","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engagespielfrühstück","engagespiel","frühstück","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engagespielmorlockum","engagespiel","morlockum","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engelbaseball","engel","baseball","unrelated","word","word",0.119317092904191,0.0567976288617259,0.995504031013159,0.109935029358444,82,83,87,0,0.954022988505747,84,86,1,0.976744186046512,FALSE,TRUE,TRUE
"engelkarschling","engel","karschling","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engelteufel","engel","teufel","related","word","word",0.447948160511379,-0.73654407340828,0.604137848119007,0.0684051410882688,78,84,84,1,1,83,84,1,0.988095238095238,TRUE,TRUE,TRUE
"englischfranzösisch","englisch","französisch","related","word","word",0.7725755547985,-0.559903596256109,0.362528336568953,0.0424307324031352,73,74,75,2,0.986666666666667,74,75,2,0.986666666666667,TRUE,TRUE,TRUE
"englischimm","englisch","imm","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"englischleiche","englisch","leiche","unrelated","word","word",0.100348885755697,-0.414343452049916,0.580909535277627,0.0743778444202159,61,63,63,0,1,61,62,1,0.983870967741935,TRUE,TRUE,TRUE
"engselerfrischen","engsel","erfrischen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"engselkleinkolade","engsel","kleinkolade","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enkelbus","enkel","bus","unrelated","word","word",0.123748947037622,-0.599985168939121,0.485441746008915,0.0593061483772638,67,70,73,1,0.958904109589041,70,73,1,0.958904109589041,TRUE,TRUE,TRUE
"enkelneffe","enkel","neffe","related","word","word",0.423501657360437,-0.532271467310039,0.555242646902499,0.0641138983309436,75,76,78,1,0.974358974358974,71,79,0,0.89873417721519,TRUE,TRUE,TRUE
"enkelschwätivität","enkel","schwätivität","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enratgestehen","enrat","gestehen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enratpilge","enrat","pilge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entfistelnbintern","entfisteln","bintern","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entfistelninspektion","entfisteln","inspektion","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entführergeisel","entführer","geisel","related","word","word",0.419581194378488,-0.243730369631582,0.799290253572644,0.0866952003187517,85,87,89,1,0.97752808988764,87,89,1,0.97752808988764,TRUE,TRUE,TRUE
"entführermeeter","entführer","meeter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entführerschnee","entführer","schnee","unrelated","word","word",0.0563531635644814,-0.6850271710248,0.442988499249602,0.0553735624062003,64,65,65,3,1,65,66,2,0.984848484848485,TRUE,TRUE,TRUE
"enthaltengerö","enthalten","gerö","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"enthalteninhalt","enthalten","inhalt","related","word","word",0.397399828893075,-0.322867991486954,0.741323493695158,0.091250614136945,66,70,70,2,1,70,70,2,1,FALSE,TRUE,TRUE
"enthaltenpräsident","enthalten","präsident","unrelated","word","word",0.0889251115427381,-0.224986885535589,0.907065654045105,0.106164004731648,73,76,76,1,1,75,76,1,0.986842105263158,FALSE,TRUE,TRUE
"entsatztentrinnerin","entsatzten","trinnerin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entsatztenzynisch","entsatzten","zynisch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entwicknererparanorziert","entwicknerer","paranorziert","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entwicknererwaffe","entwicknerer","waffe","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entwickrenbolber","entwickren","bolber","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"entwickrendurst","entwickren","durst","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erbeerben","erbe","erben","related","word","word",0.654450785535643,-0.238699832942229,0.785661648786707,0.0883938415271515,79,81,83,2,0.975903614457831,80,84,1,0.952380952380952,TRUE,TRUE,TRUE
"erbegi","erbe","gi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erbejuli","erbe","juli","unrelated","word","word",0.100202570445859,-0.448015015746519,0.646044572433342,0.0722299790227869,80,83,83,0,1,76,83,0,0.91566265060241,TRUE,TRUE,TRUE
"erdbebenexplosion","erdbeben","explosion","related","word","word",0.478875358064224,-0.369147377065225,0.602745871581948,0.069139693233212,76,78,80,0,0.975,74,80,0,0.925,TRUE,TRUE,TRUE
"erdbebentigstegie","erdbeben","tigstegie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erdbebenwiderlich","erdbeben","widerlich","unrelated","word","word",0.101028513133996,0.109335053024233,1.02889041320528,0.120422514300646,73,73,77,2,0.948051948051948,73,77,2,0.948051948051948,FALSE,TRUE,TRUE
"erdbenutzpolitisch","erdbenutz","politisch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erdbenutzzigaschäfte","erdbenutz","zigaschäfte","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erenabsturzlich","eren","absturzlich","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erencharmant","eren","charmant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfahkeitklold","erfahkeit","klold","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfahkeitretter","erfahkeit","retter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfahrunggelb","erfahrung","gelb","unrelated","word","word",0.148556037363157,-0.625899640786193,0.547183118230688,0.0694923255076576,62,65,66,1,0.984848484848485,65,66,1,0.984848484848485,TRUE,TRUE,TRUE
"erfahrungwissen","erfahrung","wissen","related","word","word",0.216148307743591,-0.429161310182492,1.24073033315292,0.142321529957871,76,78,79,2,0.987341772151899,78,79,2,0.987341772151899,FALSE,TRUE,TRUE
"erfahrungzauro","erfahrung","zauro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgbahnhof","erfolg","bahnhof","unrelated","word","word",0.0930884830049178,-0.547561988222321,0.47103656441015,0.0517029799205662,83,84,85,1,0.988235294117647,85,85,1,1,TRUE,TRUE,TRUE
"erfolggwend","erfolg","gwend","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgnisgeschenk","erfolgnis","geschenk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgnissüdrig","erfolgnis","südrig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgssenearterie","erfolgssene","arterie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgsseneräckfläche","erfolgssene","räckfläche","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erfolgversagen","erfolg","versagen","related","word","word",0.305347903492173,-0.266627736910715,0.761311192434289,0.0851171789157247,80,83,84,1,0.988095238095238,82,84,1,0.976190476190476,TRUE,TRUE,TRUE
"ergonsberückben","ergons","berückben","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ergonsläuten","ergons","läuten","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhältkenanthrofer","erhältken","anthrofer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhältkenatmosphäre","erhältken","atmosphäre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhoffzendemokraführt","erhoffzen","demokraführt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhoffzentaschentuch","erhoffzen","taschentuch","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhöhengasse","erhöhen","gasse","unrelated","word","word",0.0507668771642877,-0.212729114704409,0.611873568646595,0.0711288575649209,74,75,82,2,0.914634146341463,79,82,2,0.963414634146341,TRUE,TRUE,TRUE
"erhöhenraoo","erhöhen","raoo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erhöhenreduzieren","erhöhen","reduzieren","related","word","word",0.57441933720827,-0.357064598204532,0.828005890386622,0.0982662203587313,71,73,73,0,1,71,73,0,0.972602739726027,FALSE,TRUE,TRUE
"erholenheilen","erholen","heilen","related","word","word",0.446365006744847,-0.39774013014186,0.788669129256885,0.0898771886060354,77,84,84,2,1,81,84,2,0.964285714285714,TRUE,TRUE,TRUE
"erholenhorsam","erholen","horsam","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erholenlegende","erholen","legende","unrelated","word","word",0.108199084450844,-0.453118832019709,0.567985998353827,0.0688784195613155,68,68,68,1,1,67,68,1,0.985294117647059,TRUE,TRUE,TRUE
"erkennengedicht","erkennen","gedicht","unrelated","word","word",0.0588321352662641,-0.404546073361852,0.477530784149694,0.054419683438922,77,80,80,1,1,78,79,2,0.987341772151899,TRUE,TRUE,TRUE
"erkennenhorme","erkennen","horme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erkennenwissen","erkennen","wissen","related","word","word",0.31335122184408,-0.641751742267247,0.642880034946627,0.0732629793769098,77,79,79,1,1,77,79,1,0.974683544303797,TRUE,TRUE,TRUE
"erklärungampertium","erklärung","ampertium","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erklärungplausibel","erklärung","plausibel","related","word","word",0.40003258763161,0.00487431978439432,1.20878053856294,0.142456152630697,72,73,74,2,0.986486486486487,73,74,2,0.986486486486487,FALSE,TRUE,TRUE
"erklärungruhm","erklärung","ruhm","unrelated","word","word",0.127815318031109,-0.230172795650073,0.737808313633227,0.090137631718034,67,68,72,4,0.944444444444444,72,72,4,1,FALSE,TRUE,TRUE
"erlaubnisgenehmigung","erlaubnis","genehmigung","related","word","word",0.692822063974156,0.0960508827048073,1.18396943978567,0.142533171036078,69,74,75,2,0.986666666666667,73,74,3,0.986486486486487,FALSE,TRUE,TRUE
"erlaubnisschobeere","erlaubnis","schobeere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erlaubniszynisch","erlaubnis","zynisch","unrelated","word","word",0.0278017826996927,0.105653146296602,0.680671154796307,0.0909585090824125,56,58,70,1,0.828571428571429,69,70,1,0.985714285714286,FALSE,TRUE,TRUE
"erläutelettsinhaltstion","erläuteletts","inhaltstion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erläutelettsscharfschütze","erläuteletts","scharfschütze","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ermöglichenbieten","ermöglichen","bieten","related","word","word",0.350696995342693,-0.497067981895904,0.670049145891712,0.0735474486555279,83,90,91,1,0.989010989010989,90,91,1,0.989010989010989,TRUE,TRUE,TRUE
"ermöglichenhölle","ermöglichen","hölle","unrelated","word","word",0.140243730968343,-0.473100242720401,0.539624767179248,0.0607125296593395,79,83,84,2,0.988095238095238,84,84,2,1,TRUE,TRUE,TRUE
"ermöglichenhummer","ermöglichen","hummer","unrelated","word","word",0.0429067393066114,-0.0462478342092392,0.813589564963188,0.0939452308682734,75,76,78,0,0.974358974358974,77,77,1,1,FALSE,TRUE,TRUE
"ermöglichenkrius","ermöglichen","krius","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ermöglichenlassen","ermöglichen","lassen","related","word","word",0.193206454122585,-0.530341787434711,0.660260305716942,0.0729135531669667,82,86,89,1,0.966292134831461,84,88,2,0.954545454545455,TRUE,TRUE,TRUE
"ermöglichenwidermann","ermöglichen","widermann","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ermöglivingsklar","ermöglivings","klar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ermöglivingstroge","ermöglivings","troge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ernixdepo","ernix","depo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ernixschuldig","ernix","schuldig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersaglichendrei","ersaglichen","drei","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersaglichenverheimhen","ersaglichen","verheimhen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersalenalibi","ersalen","alibi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersalenlackie","ersalen","lackie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersatzneenttäuschung","ersatzne","enttäuschung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersatznevorbe","ersatzne","vorbe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erschaffungbewolfwer","erschaffung","bewolfwer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erschaffungverteidigen","erschaffung","verteidigen","unrelated","word","word",0.139100695829783,-0.221853531598921,0.71086915323993,0.0785023654318194,82,83,85,3,0.976470588235294,84,85,3,0.988235294117647,TRUE,TRUE,TRUE
"erschaffungzerstörung","erschaffung","zerstörung","related","word","word",0.416605544716085,-0.343902017547175,0.606182882923906,0.0735104721981379,68,71,72,0,0.986111111111111,72,72,0,1,TRUE,TRUE,TRUE
"ersetzenersatz","ersetzen","ersatz","related","word","word",0.400215428546642,-0.28068578678667,0.752263124140604,0.0846362139283405,79,81,81,1,1,81,81,1,1,TRUE,TRUE,TRUE
"ersetzenmonu","ersetzen","monu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersetzenpenis","ersetzen","penis","unrelated","word","word",0.142050139594443,-0.314526776394788,0.701714681066788,0.0804921942623422,76,80,82,0,0.975609756097561,78,82,0,0.951219512195122,TRUE,TRUE,TRUE
"erstahlfungantwort","erstahlfung","antwort","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erstahlfungfäch","erstahlfung","fäch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersterbeleidigen","erster","beleidigen","unrelated","word","word",0.129276319702684,-0.119745198869158,0.843533136204464,0.0937259040227182,81,84,85,0,0.988235294117647,80,85,0,0.941176470588235,FALSE,TRUE,TRUE
"ersterkrisk","erster","krisk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ersterletzter","erster","letzter","related","word","word",0.62172952002401,-0.772666984279243,0.354578101621642,0.0439800007257858,65,68,69,3,0.985507246376812,67,69,3,0.971014492753623,TRUE,TRUE,TRUE
"ertrinkenmagier","ertrinken","magier","unrelated","word","word",0.0719408932853461,0.0973202571285108,1.18889652623883,0.141096059083063,71,75,81,2,0.925925925925926,79,81,2,0.975308641975309,FALSE,TRUE,TRUE
"ertrinkenschwimmen","ertrinken","schwimmen","related","word","word",0.582718615832896,-0.643975651844162,0.402144669433333,0.0506654660186132,63,65,66,3,0.984848484848485,60,66,3,0.909090909090909,TRUE,TRUE,TRUE
"ertrinkenverifischnurren","ertrinken","verifischnurren","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erwachseneelternteil","erwachsene","elternteil","related","word","word",0.381881946477969,-0.22355446609029,0.54794133779423,0.0636968866887087,74,77,78,0,0.987179487179487,77,78,0,0.987179487179487,TRUE,TRUE,TRUE
"erwachsenekaiser","erwachsene","kaiser","unrelated","word","word",0.132158012988342,-0.339548941881053,0.715132725314852,0.0860918632065795,69,72,73,3,0.986301369863014,71,72,4,0.986111111111111,TRUE,TRUE,TRUE
"erwachsenezwiesibel","erwachsene","zwiesibel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erwägenhell","erwägen","hell","unrelated","word","word",0.0431921738705635,-0.524007629342797,0.766100517123149,0.0915665255691461,70,72,74,2,0.972972972972973,68,74,2,0.918918918918919,FALSE,TRUE,TRUE
"erwägentesen","erwägen","tesen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erwägenüberlegen","erwägen","überlegen","related","word","word",0.364488640022087,-0.257104838677395,0.972531280258883,0.115418228543103,71,71,71,1,1,66,70,2,0.942857142857143,FALSE,TRUE,TRUE
"erwäschebrott","erwäsche","brott","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"erwäscheruf","erwäsche","ruf","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"escogräfin","esco","gräfin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"escosauerschüt","esco","sauerschüt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eselpferd","esel","pferd","related","word","word",0.485321729368005,-0.693808027203603,0.349439275476049,0.0388265861640054,81,82,82,1,1,75,82,1,0.914634146341463,TRUE,TRUE,TRUE
"eselverbessegelst","esel","verbessegelst","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eselvollständig","esel","vollständig","unrelated","word","word",0.0684038917924324,-0.475431735359925,0.481523378321375,0.0545217862677013,78,80,80,0,1,72,80,0,0.9,TRUE,TRUE,TRUE
"essenkommissar","essen","kommissar","unrelated","word","word",0.132981618083776,-0.109332423748405,0.609236087700893,0.0664731068568594,84,87,90,2,0.966666666666667,86,90,2,0.955555555555556,TRUE,TRUE,TRUE
"essenmahlzeit","essen","mahlzeit","related","word","word",0.408351099492962,-0.432110758545377,0.926692354684389,0.109211741345177,72,73,76,2,0.960526315789474,73,75,3,0.973333333333333,FALSE,TRUE,TRUE
"essenperua","essen","perua","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"etanieerlaubler","etanie","erlaubler","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"etanieschwach","etanie","schwach","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eugimagier","eugi","magier","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eugiwilfall","eugi","wilfall","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eunmischcharmiss","eunmisch","charmiss","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eunmischselten","eunmisch","selten","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"everterfinanzierung","everter","finanzierung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
