"target_word","avgRT_unrelated","avgRT_related","avgZ_RT_unrelated","avgZ_RT_related","samplesize_unrelated","samplesize_related","seRT_unrelated","seRT_related","seZ_RT_unrelated","seZ_RT_related","avgRT_prime","avgZ_prime"
"director",NA,599.646400015283,NA,-0.375381069876839,NA,40,NA,37.3246811028536,NA,0.0870559678435525,NA,NA
"discussion",671.198000011922,NA,0.349631897880264,NA,2,NA,181.801999988107,NA,0.65506769727882,NA,NA,NA
"disease",885.873999999953,677.904437529371,0.382094673426399,-0.200910857633453,1,16,NA,59.1934228786184,NA,0.187655862006662,207.969562470582,0.583005531059852
"disgusting",648.95514287066,737.14275002807,-0.152836821064204,-0.266035130537617,14,8,50.5584963855301,86.1329688646375,0.145816901301256,0.199244853415717,-88.1876071574098,0.113198309473413
"dismissal",NA,828.23164286215,NA,0.349555159279376,NA,14,NA,71.9010803144467,NA,0.153609909533099,NA,NA
"dispute",NA,839.417333334355,NA,-0.0832557895994337,NA,3,NA,204.840066140081,NA,0.243131836384833,NA,NA
"district",NA,550,NA,-0.336171565612581,NA,1,NA,NA,NA,NA,NA,NA
"disturb",734.47900000005,NA,-0.647130901309228,NA,1,NA,NA,NA,NA,NA,NA,NA
"divine",556.685363655735,NA,-0.445496214659497,NA,11,NA,32.2121545207176,NA,0.122540444395468,NA,NA,NA
"division",592.41096431535,759.833000005543,-0.520289044917291,-0.399673017387044,28,7,35.4477839553487,129.060532054538,0.0638371221759045,0.141643724002885,-167.422035690194,-0.120616027530247
"do",654.549952386424,453.556999997003,-0.452770599950108,-0.891820756049463,21,1,51.1140543554637,NA,0.149129774835197,NA,200.992952389421,0.439050156099355
"doctor",472.137250012267,465.58000002231,-0.86873701775361,-0.8872397228829,4,2,43.5726130381372,29.320000025327,0.0636726978919149,0.0736010215730175,6.55724998995703,0.0185027051292899
"document",NA,912.016000023954,NA,-0.090339654110254,NA,2,NA,295.473999976266,NA,0.360034329777949,NA,NA
"dollar",566.803250035766,511.676000000793,-0.279857862089026,-0.633118273105931,4,1,80.9331588761145,NA,0.233631780848023,NA,55.1272500349728,0.353260411016905
"donation",713.349083398643,558.293200081959,-0.325372921335444,-0.588146354231952,12,5,95.1753862338033,55.4697768635901,0.16365130602432,0.0790683888070826,155.055883316684,0.262773432896508
"door",584.513277780834,500.147833314167,-0.490839503310278,-0.744008277968826,18,6,30.0256029786807,27.9267691745106,0.0790260650825618,0.0682525276486049,84.3654444666672,0.253168774658548
"draw",738.192999991957,NA,0.0733871300937998,NA,12,NA,140.061846755254,NA,0.308618417581244,NA,NA,NA
"dream",692.793285726636,526.643000059616,-0.466350275544384,-0.485308262867604,7,4,134.49775111444,42.4493022829562,0.150083182287546,0.199747876863979,166.15028566702,0.01895798732322
"dress",NA,682.330250011903,NA,-0.425691978784393,NA,8,NA,113.109097879785,NA,0.219392371904628,NA,NA
"driver",416.594000000274,NA,-0.891079238645379,NA,1,NA,NA,NA,NA,NA,NA,NA
"drug",511.345100025181,NA,-0.663880827422812,NA,10,NA,25.776238610697,NA,0.0750652104339952,NA,NA,NA
"dust",NA,504.483999976132,NA,-0.785017591612634,NA,1,NA,NA,NA,NA,NA,NA
"dusty",567.396727282347,NA,-0.453543669074679,NA,11,NA,99.6430595674727,NA,0.264493947054819,NA,NA,NA
"dynamite",662.066820490556,627.579888883506,-0.170240986215646,-0.410999788069372,39,18,29.1826084694409,31.3672938818958,0.0594270127415957,0.0750443265652644,34.4869316070502,0.240758801853726
"east",617.235292700114,442.806000047683,-0.329087752826685,-0.74149855339324,41,2,39.354157235337,44.1939999523165,0.0861642854435489,0.124215550612266,174.42929265243,0.412410800566555
"easy",NA,515.202466649686,NA,-0.686471132562292,NA,15,NA,25.1438481841768,NA,0.140255516523729,NA,NA
"education",980.541250003821,NA,0.120591844497768,NA,4,NA,215.088721796703,NA,0.394732138570394,NA,NA,NA
"effective",831.033250012668,570.794000071473,-0.447702650999893,-0.58699319669266,4,1,218.279915118252,NA,0.135629777472078,NA,260.239249941195,0.139290545692767
"egg",455.959499999255,482.838000059593,-0.727864206024381,-0.849659968776671,2,2,11.040500000774,2.06400001188749,0.198424646212412,0.00616381168573632,-26.8785000603385,0.12179576275229
"election",586.636675021797,NA,-0.43928729077996,NA,40,NA,32.0041524509891,NA,0.0973827527848502,NA,NA,NA
"electric",683.971999999951,NA,-0.249004885399256,NA,1,NA,NA,NA,NA,NA,NA,NA
"electricity",546.732500053637,NA,-0.399344476391275,NA,4,NA,28.2787401039582,NA,0.124297930394035,NA,NA,NA
"element",892.455249997001,696.0306668579,-0.147924278505382,-0.381470280314196,4,3,233.879934927294,65.3957653196713,0.226946423634999,0.254837679516119,196.424583139101,0.233546001808814
"emergency",665.354117650381,473.62100000144,-0.29285416867093,-0.811759644429427,17,1,34.7933272071173,NA,0.0820658833570482,NA,191.733117648941,0.518905475758497
"emperor",587.842000036268,NA,-0.305125388647281,NA,9,NA,48.2260123209029,NA,0.241719444757427,NA,NA,NA
"energy",471,651.045999999973,-0.520125439609653,-0.808847031301889,1,1,NA,NA,NA,NA,-180.045999999973,0.288721591692236
"engine",692.719000000041,699.785157903876,-0.728073281284642,-0.130964838384665,1,38,NA,61.196581951425,NA,0.162625609202929,-7.06615790383512,-0.597108442899977
"entrance",799.925333318929,555.550999999978,0.0529952553326154,-0.63251402102659,15,1,130.523004141833,NA,0.257952934714047,NA,244.374333318951,0.685509276359206
"entrepreneur",NA,676.759000000005,NA,-0.0542029992724393,NA,2,NA,9.02099999999348,NA,0.0170258309592083,NA,NA
"epidemic",NA,1451.40799999982,NA,0.742474930428387,NA,1,NA,NA,NA,NA,NA,NA
"episode",550.244300029559,799.365000024198,-0.522241698287488,-0.185964442718993,40,17,22.1138081914586,134.382018111467,0.0563379168316447,0.233281115991122,-249.120699994638,-0.336277255568495
"equip",1035.90666666763,NA,0.327552840097677,NA,3,NA,304.910044286468,NA,0.275879250425654,NA,NA,NA
"escape",479.486000000034,618.009250024838,-0.788356613157741,-0.209643255415946,1,12,NA,53.7423066070849,NA,0.212157627346881,-138.523250024804,-0.578713357741795
"evaluation",1073.05875000036,493.834999999963,0.554720087824024,-0.73109998983357,4,1,237.460822495723,NA,0.528910116572898,NA,579.223750000397,1.28582007765759
"evening",610.811562511415,NA,-0.446017947370566,NA,16,NA,36.714933021772,NA,0.0784710305828701,NA,NA,NA
"event",NA,492.357500011027,NA,-0.680055005494733,NA,14,NA,23.1701152251894,NA,0.0674639600792097,NA,NA
"eventually",580,629.752999998513,-0.266315664094705,-0.188748207205503,1,1,NA,NA,NA,NA,-49.752999998513,-0.077567456889202
"ever",NA,472.157000003033,NA,-0.817601424097403,NA,1,NA,NA,NA,NA,NA,NA
"exaggerate",874.609833333583,1420.52975010207,0.853094389878899,1.17987861450576,6,4,108.469336872136,378.425407259687,0.479441249896473,0.515293803278633,-545.919916768485,-0.326784224626861
"excuse",779.778400000598,NA,-0.356067159279157,NA,5,NA,170.624799337748,NA,0.180898011330962,NA,NA,NA
"exercise",731.069250007832,708.816769232085,-0.303545121607763,-0.163185316434853,8,13,101.506925025221,81.4521832841518,0.0953472471901058,0.209768221507555,22.2524807757472,-0.140359805172911
"exhibition",736.088850021956,795.03853335192,0.0550622211121493,0.0745115430373544,40,15,40.8653191171137,96.0574869576076,0.104124279097296,0.200244971946929,-58.9496833299632,-0.0194493219252051
"expect",595.030000000377,350.244250000032,-0.406975803223613,-1.12915247392758,1,4,NA,72.3036844132253,NA,0.118915140688674,244.785750000344,0.722176670703967
"explosion",NA,882.665000001434,NA,0.373388538321652,NA,1,NA,NA,NA,NA,NA,NA
"explosive",537.9120000361,NA,-0.619644142334279,NA,2,NA,28.689000035403,NA,0.0201292100557391,NA,NA,NA
"express",NA,687.165000000037,NA,-0.157010157152226,NA,1,NA,NA,NA,NA,NA,NA
"external",709.92933332314,NA,-0.086028388395908,NA,15,NA,55.765551896916,NA,0.170696937727272,NA,NA,NA
"failure",582.480000001472,NA,-0.507977610926417,NA,5,NA,34.7454854625315,NA,0.123683534464364,NA,NA,NA
"faith",615.933000023826,600.073756107378,-0.0720401950325928,-0.384320106008007,4,41,95.8769360220383,32.3456787737348,0.354532485242715,0.0807323946521019,15.8592439164485,0.312279910975414
"faithful",891.414999987581,NA,-0.293863929921738,NA,3,NA,348.920574314336,NA,0.415851448744531,NA,NA,NA
"false",652.431976770408,NA,-0.162757250887908,NA,43,NA,33.0566705206923,NA,0.117161371575955,NA,NA,NA
"family",NA,503.278380971905,NA,-0.771634325406386,NA,42,NA,28.6427262301542,NA,0.0586042976364872,NA,NA
"fantastic",622.25000000021,NA,0.0225017621768175,NA,5,NA,136.022550269759,NA,0.618900716386476,NA,NA,NA
"fantasy",728.595384601806,592.839619067671,0.0175483448187177,-0.404778827995638,13,42,51.3623688359207,33.1649133247324,0.158772076482955,0.0919829734749836,135.755765534135,0.422327172814355
"far",570.225047637699,449.037250047666,-0.437917611109728,-0.807428271068912,42,4,34.1123454579258,50.2487582172373,0.105302400946954,0.17447019557559,121.187797590033,0.369510659959184
"fast",489.153250065574,442.871250011929,-0.699952009286152,-0.811656711667898,4,4,90.1761576747949,89.9294963669428,0.221933208183219,0.133978060846137,46.2820000536449,0.111704702381746
"father",599.870175445329,NA,-0.356252111845607,NA,57,NA,20.3179564531533,NA,0.0575446664385087,NA,NA,NA
"fax",499.556000023847,715.862170754013,-0.799734289053651,0.0211501457398939,1,41,NA,44.1091169364886,NA,0.122984772618677,-216.306170730166,-0.820884434793545
"fear",477.10699999705,NA,-0.797849505140439,NA,1,NA,NA,NA,NA,NA,NA,NA
"federation",863.237871798469,839.996000000043,0.561933959507837,-0.442609897768438,39,1,41.4549910882156,NA,0.107082222357038,NA,23.2418717984257,1.00454385727627
"feeling",491.653333340267,744.49200000546,-0.685532312789957,-0.274731548265779,3,3,13.8398648212674,36.6084050702687,0.0800670695490109,0.0767231799219936,-252.838666665193,-0.410800764524178
"female",NA,454.039750000011,NA,-0.818660142884294,NA,4,NA,84.7851041185553,NA,0.172808328881976,NA,NA
"fence",901.230250009686,607.380000000005,-0.323566521507051,-0.543701917224057,4,1,211.485480116545,NA,0.50566503337812,NA,293.850250009681,0.220135395717005
"festival",609.912000033945,NA,-0.428607750958133,NA,17,NA,75.9439728948723,NA,0.148220647588299,NA,NA,NA
"fever",NA,638.736222233361,NA,-0.215457955988696,NA,45,NA,25.6207595277366,NA,0.0857011597547725,NA,NA
"fight",648.331000000006,552.071000001509,-0.814109448965455,-0.596597359845014,1,2,NA,51.3639999985465,NA,0.107081380029854,96.2599999984966,-0.217512089120441
"fighter",702.578500000644,NA,-0.444304979587303,NA,2,NA,83.192499999539,NA,0.103407900799779,NA,NA,NA
"filthy",1105.26733333439,NA,0.565797233197306,NA,3,NA,356.49736754458,NA,0.630123963948178,NA,NA,NA
"financial",NA,802.110111120797,NA,0.0105151075380416,NA,18,NA,92.3345541869903,NA,0.172472638362099,NA,NA
"financing",894.794750044698,858.608666690495,-0.027317762742115,0.66658965734967,4,3,255.561425884484,107.127192393235,0.306470997245941,0.489555168486568,36.1860833542033,-0.693907420091785
"find",NA,564.393000023847,NA,-0.60610877744204,NA,1,NA,NA,NA,NA,NA,NA
"fingerprint",600.614500035764,1091.424,-0.144131773718349,0.939759388791624,2,1,47.6145000357645,NA,0.384294614044389,NA,-490.809499964236,-1.08389116250997
"finish",NA,487.858000001404,NA,-0.697737383737043,NA,1,NA,NA,NA,NA,NA,NA
"fish",NA,451.288750054373,NA,-0.871563895194863,NA,4,NA,33.3507906690977,NA,0.126204247409629,NA,NA
"fishing",881.092250010435,NA,-0.198488419126206,NA,4,NA,251.217295879552,NA,0.321075582303235,NA,NA,NA
"flame",689.969222253137,541.661000071559,-0.331115021461706,-0.67399432305206,18,1,101.376790098703,NA,0.148557302737577,NA,148.308222181578,0.342879301590354
"fleet",NA,872.148666662667,NA,-0.468116395772525,NA,3,NA,286.687700738804,NA,0.231783746676273,NA,NA
"flight",838.916166685047,NA,-0.035900745804005,NA,6,NA,162.363539500695,NA,0.263680700383314,NA,NA,NA
"flour",641.272975637861,561.511250035779,-0.207279791309511,-0.3841473215407,41,4,34.6360604148196,49.5267652151176,0.102074378804166,0.0723288458765794,79.761725602082,0.17686753023119
"fluid",535.624923069017,576.245916693371,-0.499884882433983,-0.345122024536626,13,12,17.11464231647,21.7602796659193,0.0787307052595617,0.0745194816874859,-40.620993624354,-0.154762857897357
"fly",NA,252.525999999954,NA,-1.33620176124669,NA,1,NA,NA,NA,NA,NA,NA
"fog",722.846750104305,NA,-0.37291948079828,NA,4,NA,85.1307448885829,NA,0.135569800219603,NA,NA,NA
"football",412.714750023821,NA,-0.921851100690902,NA,4,NA,56.8647041818223,NA,0.114978509086825,NA,NA,NA
"force",588.310046512463,NA,-0.426123463859827,NA,43,NA,25.6983618516777,NA,0.078440353695965,NA,NA,NA
"forever",638.998166673623,861.957000000054,-0.862782549674097,-0.125904388739399,6,2,142.064315054853,128.126000000047,0.121138003631427,0.0257955716877526,-222.958833326431,-0.736878160934698
"fork",769.029000002238,NA,0.272412578480024,NA,10,NA,44.5438430633391,NA,0.126929847138464,NA,NA,NA
"four",NA,1374.78000000003,NA,2.75826190623483,NA,1,NA,NA,NA,NA,NA,NA
"fourth",NA,488.244615393225,NA,-0.674468738499543,NA,13,NA,12.6591702816151,NA,0.061015533401382,NA,NA
"fraud",NA,651.349561004491,NA,-0.244800349525526,NA,41,NA,35.6509978734875,NA,0.0787860939311368,NA,NA
"freeze",NA,498.175000071526,NA,-0.545037666973515,NA,4,NA,39.6969979906929,NA,0.0795451723568283,NA,NA
"french",NA,690.208000000023,NA,-0.329358956556501,NA,3,NA,121.366612959787,NA,0.425035502647775,NA,NA
"friend",NA,522.393000047683,NA,-0.731535177230315,NA,1,NA,NA,NA,NA,NA,NA
"friendly",556.501000071527,625.873660736769,-0.629676995101814,-0.355166841160115,1,56,NA,32.8530384189882,NA,0.0788194615245018,-69.3726606652423,-0.274510153941699
"friendship",NA,624.45299999998,NA,-0.42674902571429,NA,1,NA,NA,NA,NA,NA,NA
"frighten",704.923090923736,NA,0.027991231911525,NA,11,NA,84.1485825546264,NA,0.223730844206523,NA,NA,NA
"fuel",520.079999999987,902.077000000281,-0.947035030836182,0.426054008786377,1,1,NA,NA,NA,NA,-381.997000000294,-1.37308903962256
"fugitive",1106.44749999997,674.355142841607,0.31242632719966,-0.184779973980499,2,7,478.367499999969,150.030345315866,0.688628107189155,0.345802336494451,432.092357158365,0.49720630118016
"full",NA,545.86990244514,NA,-0.539543549539673,NA,41,NA,31.1141346519232,NA,0.125814112260682,NA,NA
"functional",493.467999999993,NA,-0.817915144418801,NA,1,NA,NA,NA,NA,NA,NA,NA
"funding",571.420800033677,NA,-0.323863014614383,NA,5,NA,108.517549913844,NA,0.392177143441429,NA,NA,NA
"funeral",561.097666702338,668.828000000794,-0.449650024158968,-0.133343375863539,15,2,15.6372926597562,1.17199999920553,0.0469148572310722,0.0765954163224606,-107.730333298456,-0.316306648295428
"funny",NA,577.084000000264,NA,-0.952205755145681,NA,1,NA,NA,NA,NA,NA,NA
"galaxy",594.469055571771,NA,-0.332863581971981,NA,18,NA,37.4500539155017,NA,0.104582987996212,NA,NA,NA
"game",486,NA,-1.1271646344366,NA,1,NA,NA,NA,NA,NA,NA,NA
"garage",711.247000000207,714.742000000013,-0.692160914996386,0.60894453714217,1,2,NA,269.258000000016,NA,1.06522007055938,-3.49499999980605,-1.30110545213856
"garbage",684.88300007151,677.476000000304,-0.246284326845748,-0.304786822745547,1,5,NA,44.3195055740666,NA,0.0446969565365185,7.4070000712062,0.0585024958997987
"gate",797.175499994047,570.565666765984,-0.555728296479593,-0.492812217050782,4,6,249.284067925662,45.9366721988701,0.305324363757437,0.187554717269545,226.609833228063,-0.062916079428811
"gather",NA,554.601000002935,NA,-0.488626230470273,NA,1,NA,NA,NA,NA,NA,NA
"gay",674.699000002933,518.011785728246,-0.00940078284185535,-0.587034036025783,1,14,NA,20.8302057604204,NA,0.0726830840357942,156.687214274687,0.577633253183927
"generally",622.182249995258,NA,-0.583584435310104,NA,16,NA,72.080548109863,NA,0.0973083827239738,NA,NA,NA
"generous",635.992000071565,690.952500000014,-0.392289615310554,-0.506270999562078,1,2,NA,163.985500000068,NA,0.0926228125598165,-54.9604999284489,0.113981384251524
"gentle",1465.85700000008,NA,0.770481071431393,NA,1,NA,NA,NA,NA,NA,NA,NA
"gift",564.39215385281,788.171999994752,-0.493762253047041,-0.677301298151501,52,4,30.0087121819324,197.001513125419,0.0752158905874995,0.103269127389051,-223.779846141943,0.18353904510446
"girls",NA,471.604465151019,NA,-0.811026359498954,NA,43,NA,15.1527357605986,NA,0.0406167216519082,NA,NA
"global",NA,755.490500151587,NA,-0.106212730935173,NA,4,NA,85.0459878110072,NA,0.185379234045859,NA,NA
"glory",906.132250003778,823.845249999257,-0.1344723163336,-0.464666524903249,4,4,230.454633574914,212.012861617556,0.266599200174338,0.102883941044789,82.2870000045211,0.330194208569649
"go",550.310325023794,NA,-0.49410713950291,NA,40,NA,15.7930760142334,NA,0.0512742819093734,NA,NA,NA
"gorilla",528.914000047662,NA,-0.71206123548077,NA,1,NA,NA,NA,NA,NA,NA,NA
"government",NA,734.31076924566,NA,0.115041906274328,NA,13,NA,59.5620801176413,NA,0.182540444883368,NA,NA
"graduate",756.04850000143,NA,-0.384877185530892,NA,2,NA,233.740499998442,NA,0.232607372140828,NA,NA,NA
"gram",654.321666690725,NA,-0.0398369611932024,NA,12,NA,31.8617163990639,NA,0.134818603086548,NA,NA,NA
"gratitude",475.834999998566,787.649000195204,-0.802925149769465,-0.187436233790265,1,3,NA,66.2466453309951,NA,0.197550638345773,-311.814000196638,-0.6154889159792
"great",477.30025001787,NA,-0.626100365994607,NA,4,NA,45.7143343378096,NA,0.0745863640971236,NA,NA,NA
"greek",596.682439027662,295.189000000013,-0.380084569678338,-1.22045547201461,41,1,25.6089939499737,NA,0.0745978118091623,NA,301.493439027649,0.840370902336271
"greet",679.776687507074,522.169916691511,-0.123492040471828,-0.584574891863225,16,12,48.6145200809477,40.0958197900156,0.227131911256651,0.120644543735135,157.606770815563,0.461082851391397
"guilty",439.828999999911,773.593800002977,-0.828041828471185,-0.656690589299825,1,5,NA,155.076494748282,NA,0.107650968858839,-333.764800003066,-0.17135123917136
"gun",870.699249999263,624.104217412494,-0.392963193936547,-0.522926014894037,4,23,195.539304830869,48.8615770947188,0.358366799026556,0.0847665417515323,246.595032586768,0.12996282095749
"hamburger",NA,538.797000001068,NA,-0.559538001903935,NA,1,NA,NA,NA,NA,NA,NA
"hammer",699.984000000753,722.667600003537,-0.122231738340916,-0.715068515213006,2,5,174.870999999694,161.626551501615,0.474431459209142,0.115299743910173,-22.6836000027834,0.592836776872089
"handkerchief",NA,1290.0458571323,NA,1.14938018319926,NA,7,NA,190.300722391422,NA,0.490572519719128,NA,NA
"happen",531.125743601474,NA,-0.688275327662223,NA,39,NA,56.9101383517605,NA,0.0985280747194131,NA,NA,NA
"happy",501.778312500599,652.836800077768,-0.740385261623839,-0.30209738557156,16,5,25.583424462106,166.362707192887,0.082959226120842,0.398362817763175,-151.058487577169,-0.438287876052279
"harbor",886.907363666031,653.589250011457,0.624522972305243,-0.131004069284234,11,12,90.6054657943332,56.6524334139261,0.223030017203439,0.159260019803731,233.318113654574,0.755527041589477
"hard",768.10400000005,NA,-0.581956391570897,NA,1,NA,NA,NA,NA,NA,NA,NA
"harmony",646.854250017904,953.409999999916,-0.174979573684117,-0.222782333531862,4,1,137.267838231322,NA,0.222362409925839,NA,-306.555749982012,0.0478027598477457
"hat",820.186999999918,NA,-0.481005194821665,NA,1,NA,NA,NA,NA,NA,NA,NA
"headquarters",979.880333323293,916.516500013395,0.956543007067734,0.85502003008488,12,24,93.1206972065605,56.5874517389073,0.283112817555967,0.142341180214892,63.3638333098977,0.101522976982854
"hear",476.242512836261,547.029000000097,-0.789445789283727,-0.537204282923911,39,1,18.8408050158088,NA,0.0428331640707375,NA,-70.7864871638357,-0.252241506359816
"heavenly",784.349705906372,722.810357168724,-0.126347924645805,0.0121293235874758,17,14,108.763490282671,51.6146780247974,0.22620253369325,0.160839805409187,61.5393487376482,-0.138477248233281
"heavily",576.357999998494,NA,-0.40180956356555,NA,1,NA,NA,NA,NA,NA,NA,NA
"helicopter",689.07300002384,671.294062530363,-0.233771550430699,-0.0310316718402184,1,16,NA,73.5468694509203,NA,0.21616063867682,17.7789374934766,-0.20273987859048
"hell",516.998181816968,NA,-0.568871415848885,NA,11,NA,34.2881300592329,NA,0.0743309767062934,NA,NA,NA
"heroin",790.976463420246,NA,0.25692461128681,NA,41,NA,36.7923153397567,NA,0.111990804299244,NA,NA,NA
"hide",810.266400019673,594.533909095382,-0.339618305258292,-0.306819204941334,5,11,177.057617116947,33.7935606950013,0.111245452521498,0.103743027846401,215.732490924291,-0.0327991003169582
"highness",1072.54975001267,898.905357161071,0.711779767028091,0.416760515680298,4,14,294.507692107467,108.820797651439,0.67407330942312,0.227708554642912,173.644392851596,0.295019251347793
"highway",765.125416726328,616.502000000095,0.153650229584855,-0.87580281611655,12,1,56.962090981266,NA,0.117336034821611,NA,148.623416726233,1.0294530457014
"hiv",875.999071411884,982.022750013391,0.528278731496943,0.165008669350894,28,4,56.8197267310687,245.964716125666,0.152876717022756,0.395979590819364,-106.023678601506,0.363270062146049
"hole",722.37833340338,NA,-0.327681139612313,NA,3,NA,42.8822023187751,NA,0.155075555663776,NA,NA,NA
"holiday",NA,535.118981836932,NA,-0.614133071829872,NA,55,NA,20.894022631713,NA,0.0555357363109985,NA,NA
"honest",NA,513.986999999965,NA,-0.650687733004905,NA,1,NA,NA,NA,NA,NA,NA
"honesty",NA,516.884111125132,NA,-0.778649512661071,NA,18,NA,28.3966266266133,NA,0.0604240526965423,NA,NA
"honor",673.089823567716,1078.2987500067,-0.473385887334687,0.552368982563758,17,4,95.8744570387314,273.871305223587,0.174822776647245,0.712600931806701,-405.20892643898,-1.02575486989844
"hug",511.054625033659,NA,-0.719450003369648,NA,16,NA,22.2155428789552,NA,0.0570243864109357,NA,NA,NA
"huge",634.699000000022,NA,-0.840532018980382,NA,1,NA,NA,NA,NA,NA,NA,NA
"human",638.771608712185,458.048365872228,-0.239432328316455,-0.901296280725757,46,41,26.646099089396,17.8640874041446,0.0799173485160029,0.05302858971795,180.723242839956,0.661863952409302
"hundred",750.428999999771,NA,-0.616215408958055,NA,1,NA,NA,NA,NA,NA,NA,NA
"hungry",599.394000047701,513.657599998242,-0.501583791145068,-0.720608236929024,1,5,NA,43.2741886495233,NA,0.086922010877395,85.736400049459,0.219024445783956
"hydrogen",796.720225014537,656.435000145299,0.172247771235002,-0.359474013908775,40,4,56.0257485057309,35.3757207865991,0.126050951250223,0.135039660852184,140.285224869238,0.531721785143777
"idiot",518.937000000384,510.663000047673,-0.613418912862497,-0.766564978905379,1,1,NA,NA,NA,NA,8.27399995271105,0.153146066042883
"importance",NA,581.240500009429,NA,-0.454434581163041,NA,12,NA,60.1660968942416,NA,0.123591969846977,NA,NA
"important",631.911200057203,NA,-0.184001505312007,NA,5,NA,70.9836113627113,NA,0.134684409562154,NA,NA,NA
"impress",1005.88649995753,572.556916675578,0.497212924604914,-0.468376057224304,4,24,172.87242894931,29.2931803274465,0.45271998589215,0.0930171289287225,433.329583281952,0.965588981829218
"imprisonment",1207.44233332521,904.216300005396,1.54790303093859,0.686169317732818,9,10,149.305910841993,108.96648406936,0.252938348059749,0.320688084221367,303.226033319817,0.861733713205772
"improvement",725.218200012044,847.126000001503,-0.0454555708510926,0.678632375558296,15,1,68.4946885697709,NA,0.184000655587558,NA,-121.907799989459,-0.724087946409389
"income",565.188923104998,NA,-0.440776451872679,NA,13,NA,49.8914003908983,NA,0.180361696010275,NA,NA,NA
"indicate",635.422500013989,NA,-0.213539672587413,NA,38,NA,31.2540132637388,NA,0.0910192960203925,NA,NA,NA
"individual",461.240000001504,NA,-0.861163383601244,NA,1,NA,NA,NA,NA,NA,NA,NA
"infection",885.958399997605,637.206690486798,-0.19570535619622,-0.258350884327276,5,42,170.01980774606,29.2508415918772,0.230803564801462,0.0740500109613982,248.751709510808,0.0626455281310565
"inform",642.40864704676,766.932249994018,-0.388937192205299,-0.799789676986944,17,4,43.218940716844,190.901744924583,0.113096801643027,0.261361859591738,-124.523602947257,0.410852484781645
"informant",607.73350000038,243.388000000385,-0.439875025487414,-1.36099349157394,2,1,111.816500000364,NA,0.370726565282371,NA,364.345499999995,0.921118466086524
"information",NA,535.043800028646,NA,-0.52168172612018,NA,5,NA,41.946205955148,NA,0.15166146880867,NA,NA
"inherit",NA,795.964562495865,NA,0.0651625334039327,NA,16,NA,74.6867831540947,NA,0.190272057809695,NA,NA
"injury",575.851250000734,689.566658547885,-0.551745540158323,-0.0990229273559305,4,41,29.2089744688482,34.341687631583,0.147139601008436,0.091943633917211,-113.715408547151,-0.452722612802392
"inside",567.661214282138,444.728999997023,-0.375809353461602,-0.927047006708542,14,1,42.0114783648037,NA,0.156107423915673,NA,122.932214285115,0.551237653246941
"inspiration",648.329475017491,NA,-0.248119409933932,NA,40,NA,44.4051574252237,NA,0.0937442531533361,NA,NA,NA
"intelligent",505.765000000014,NA,-0.683495869946215,NA,1,NA,NA,NA,NA,NA,NA,NA
"intentionally",1459.77899999986,686.365111142565,0.758700233655812,-0.164698872821835,1,9,NA,76.9140217619352,NA,0.176777581265226,773.413888857295,0.923399106477647
"interesting",NA,726.553400079626,NA,-0.343755328227797,NA,5,NA,131.49638778563,NA,0.164817401916392,NA,NA
"intimate",798.304516142268,NA,0.095806559955506,NA,31,NA,78.7914913581366,NA,0.188202231949407,NA,NA,NA
"intuition",1068.12824999998,1037.74350002011,0.588051799984865,0.535310470918849,4,6,159.261120948356,178.736717353175,0.34111028898371,0.46530371335508,30.3847499798749,0.052741329066016
"invest",951.524000047706,471.535999998508,0.549997117962348,-0.820079392133055,1,1,NA,NA,NA,NA,479.988000049198,1.3700765100954
"investigate",689.089833327375,NA,0.0142151052490041,NA,12,NA,41.3107045713106,NA,0.101807321025758,NA,NA,NA
"investigator",747.908000011234,826.85575004769,0.0869582800353052,0.42125291570541,16,4,50.9767128385089,221.833099728063,0.113228420750895,0.380688151529608,-78.9477500364562,-0.334294635670105
"investor",NA,814.833000047714,NA,0.141790926934059,NA,1,NA,NA,NA,NA,NA,NA
"irresponsible",814.049999971385,NA,0.0403096226133877,NA,5,NA,97.7638606836819,NA,0.202695236428219,NA,NA,NA
"jewel",705.259000071517,663.195000071544,-0.13483444993743,-0.311052130658787,3,1,180.937342893526,NA,0.335377289141933,NA,42.0639999999734,0.176217680721357
"joke",599.871000002953,793.237000000197,-0.307985953245445,-0.533241716380917,1,1,NA,NA,NA,NA,-193.365999997244,0.225255763135472
"judge",NA,465.334000035771,NA,-0.719582945277238,NA,4,NA,65.6564725640393,NA,0.20647501850982,NA,NA
"juice",NA,495.606000047701,NA,-0.811530343254911,NA,1,NA,NA,NA,NA,NA,NA
"july",559.303272746514,NA,-0.409072064323092,NA,11,NA,30.2353044225052,NA,0.0730339484585371,NA,NA,NA
"justice",NA,635.970150000989,NA,-0.326117979299222,NA,60,NA,33.4614716995914,NA,0.104819263896487,NA,NA
"keep",NA,518.10720000444,NA,-0.674801672571086,NA,5,NA,28.5787278539934,NA,0.124581306167576,NA,NA
"kill",484.263583332717,481.960666707128,-0.709021411717847,-0.799229762113499,12,6,35.7899246533341,20.2258049714235,0.129511770247697,0.0614701345471398,2.30291662558966,0.0902083503956519
"king",NA,476.662142852675,NA,-0.761471773697054,NA,14,NA,24.7812409030876,NA,0.0757372775275088,NA,NA
