"ja_cue","ja_target","type","cue_type","target_type","ja_cosine"
"ブラボー","信仰","unrelated","word","word",0.859530980735415
"暖かい","知的","unrelated","word","word",NA
"バナナ","緊張","unrelated","word","word",0.63623507600304
"普通","おそらく","unrelated","word","word",0.969329839360207
"通常は","どこかに","unrelated","word","word",0.913063662607487
"相対的","夜","unrelated","word","word",0.817019264288484
"現象","集める","unrelated","word","word",NA
"インスパイヤ","武器","unrelated","word","word",NA
"啓示","自由","unrelated","word","word",0.85444613158862
"ウェイター","カウボーイ","unrelated","word","word",0.903971480468774
"インターネット","壊す","unrelated","word","word",0.793466388392852
"ウィスキー","事件","unrelated","word","word",0.881046495717743
"狐","野球","unrelated","word","word",0.767281551478062
"横たわる","クレイジー","unrelated","word","word",NA
"ストレス","貨物","unrelated","word","word",0.826736910152016
"ロバ","引く","unrelated","word","word",0.64718778790435
"わかった","映画","unrelated","word","word",0.529412349537463
"固い","アヒル","unrelated","word","word",NA
"ufo","オフィス","unrelated","word","word",0.842157604502364
"ギャラリー","お尻","unrelated","word","word",0.633972761757093
"練習","評価","unrelated","word","word",0.690216643705473
"パワー","勃起","unrelated","word","word",0.826985250862121
"シリーズ","運転者","unrelated","word","word",NA
"ペスト","送信機","unrelated","word","word",0.789387729790719
"ファッショナブルー","プレーヤー","unrelated","word","word",NA
"要素","厚い","unrelated","word","word",NA
"タンク","実行","unrelated","word","word",0.75009883902549
"財産","注文","unrelated","word","word",0.914643961106256
"汚れた","仕事","unrelated","word","word",NA
"確率","換気","unrelated","word","word",NA
"デスク","安いです","unrelated","word","word",NA
"選択","段階","unrelated","word","word",0.724793199738371
"人形","耳","unrelated","word","word",0.876583860137215
"緑","ロープ","unrelated","word","word",0.692316724075285
"墓","返事","unrelated","word","word",0.8401767674499
"お尻","パフォーマンス","unrelated","word","word",0.824274434862975
"店","残酷","unrelated","word","word",NA
"お父ちゃん","ストラテジー","unrelated","word","word",NA
"おじさん","ばかげている","unrelated","word","word",0.625273714214496
"豚肉","センチメートル","unrelated","word","word",0.72481921408979
"疲れた","維持","unrelated","word","word",0.352912317877276
"現金","大隊","unrelated","word","word",0.801490612399537
"食物","音","unrelated","word","word",0.858933133554031
"床","正式","unrelated","word","word",0.662650542320347
"ロデオ","大臣","unrelated","word","word",0.806160680721079
"カタツムリ","出発","unrelated","word","word",0.727414942396653
"マフィア","エレガント","unrelated","word","word",NA
"ワークショップ","武器","unrelated","word","word",0.752103344910378
"甘い","アパート","unrelated","word","word",0.824868814901882
"ピアノ","選ぶ","unrelated","word","word",0.815716468023449
"掴む","酔っ払い","unrelated","word","word",NA
"眼鏡","身代金","unrelated","word","word",0.745713266624711
"司令官","歩く","unrelated","word","word",0.800362255771841
"ランプ","建物","unrelated","word","word",0.752720925422354
"ピクニック","疾患","unrelated","word","word",0.766506490482797
"ローマ","支援する","unrelated","word","word",NA
"カトリック","額","unrelated","word","word",0.670672319973626
"女王","リクエスト","unrelated","word","word",0.69501726993135
"半分","重要","unrelated","word","word",0.944458104648485
"忍耐強い","コンサート","unrelated","word","word",NA
"典型的","ジュニア","unrelated","word","word",NA
"キロ","残酷","unrelated","word","word",NA
"ギャング","残る","unrelated","word","word",0.67026273993382
"妄想","シンボル","unrelated","word","word",0.850407298725254
"戸棚","アタッカー","unrelated","word","word",NA
"全国","王子","unrelated","word","word",0.892904116237723
"デザート","同性愛者","unrelated","word","word",0.856629870349529
"ポータル","雰囲気","unrelated","word","word",0.589086482348502
"遊ぶ","主要な","unrelated","word","word",0.825623199934415
"傷","ナイフ","unrelated","word","word",0.795859991226316
"カップ","ギター","unrelated","word","word",0.604527822711049
"シルク","失敗","unrelated","word","word",0.752519149366937
"ラム","ジャケット","unrelated","word","word",0.895387961729157
"オリジナル","カメ","unrelated","word","word",0.77109445743615
"ごみ","逆に","unrelated","word","word",0.649720365627419
"インスペクタ","殺人者","unrelated","word","word",0.861776831236807
"ナビゲーション","魚","unrelated","word","word",0.498775358100083
"社会","デバイス","unrelated","word","word",0.840720137571722
"ドラマ","調査","unrelated","word","word",0.689588315942289
"猿","審判","unrelated","word","word",0.79274789869112
"一度もない","修道院","unrelated","word","word",0.919774464803356
"旅行","盟主","unrelated","word","word",NA
"含む","アドレナリン","unrelated","word","word",0.912803410222819
"ソフトウェア","観客","unrelated","word","word",0.619482524639748
"動物園","なにか","unrelated","word","word",0.962114342975185
"奴隷","誓い","unrelated","word","word",0.939535636549167
"形","簡単","unrelated","word","word",0.823244608644027
"切手","繋がり","unrelated","word","word",NA
"許可する","ミーティング","unrelated","word","word",0.60084767184053
"スパイ","釣り","unrelated","word","word",0.847262287787602
"こんにちは","猫","unrelated","word","word",0.436581087976457
"スープ","王位","unrelated","word","word",0.934777474968956
"ライトニング","鋼","unrelated","word","word",0.653773716395454
"シネマ","怒り","unrelated","word","word",0.903500196505417
"料理","毎週","unrelated","word","word",0.79602776356669
"避難","分","unrelated","word","word",0.665172310967825
"タバコ","必要","unrelated","word","word",0.925621851435293
"通信網","銀河","unrelated","word","word",NA
"落とす","北","unrelated","word","word",0.548022874112569
"ナイーブ","男の子","unrelated","word","word",0.908378228172881
"レポーター","ダイナマイト","unrelated","word","word",0.901999028593415
"シャツ","わからない","unrelated","word","word",0.912486387818776
"ワイン","プロフェッショナル","unrelated","word","word",0.90289455229901
"登る","電話","unrelated","word","word",0.895774708473306
"ミルク","戻る","unrelated","word","word",0.894998882682961
"ショット","ウサギ","unrelated","word","word",0.789262814744326
"シニア","承認","unrelated","word","word",0.838947471641538
"ロミオ","路地","unrelated","word","word",0.727263247369195
"針","教えて","unrelated","word","word",0.909170053439375
"トイレ","朝","unrelated","word","word",0.795039071266376
"国旗","伯爵","unrelated","word","word",0.621193235194589
"ブリーフケース","伝統的","unrelated","word","word",NA
"ゴシップ","危険な","unrelated","word","word",0.693026712883379
"カレンダー","妻","unrelated","word","word",0.551853080579826
"優秀な","吸血鬼","unrelated","word","word",0.951350478162933
"有名人","怒り","unrelated","word","word",0.94769653900823
"リズム","親指","unrelated","word","word",0.791686291112672
"オーブン","ヘリコプター","unrelated","word","word",NA
"防ぐ","共産主義者","unrelated","word","word",NA
"打つ","写真家","unrelated","word","word",0.831728029285467
"予定","資料","unrelated","word","word",0.87980287653919
"ラザニア","弱い","unrelated","word","word",0.758623196966288
"印象的","失望","unrelated","word","word",NA
"趣味","一般的","unrelated","word","word",0.801297783973753
"作る","本物","unrelated","word","word",0.931028028367098
"競売","コットン","unrelated","word","word",0.466190714860491
"繊細","虫","unrelated","word","word",NA
"マイル","お金","unrelated","word","word",0.778965054360767
"クリーム","思いやり","unrelated","word","word",0.766362549579916
"レモネード","睡眠","unrelated","word","word",0.854555423070886
"範囲","ストップ","unrelated","word","word",0.758576322713658
"ここ","速い","unrelated","word","word",0.712548803746152
"円形","ロック","unrelated","word","word",NA
"何","卵","unrelated","word","word",0.904652227666187
"練る","委員会","unrelated","word","word",NA
"アウト","バンド","unrelated","word","word",0.878127190267065
"名前","輸送する","unrelated","word","word",NA
"火薬","ティーンエイジャー","unrelated","word","word",0.835110205919278
"雷管","世界","unrelated","word","word",NA
"毛布","エイリアン","unrelated","word","word",0.788780996435992
"潜在的","ゲート","unrelated","word","word",NA
"踊り子","パスポート","unrelated","word","word",0.8397730809939
"パン","天","unrelated","word","word",0.786787123524738
"同盟","ドア","unrelated","word","word",0.906622554419768
"教会","資金調達","unrelated","word","word",0.916715565495476
"障害","文","unrelated","word","word",0.741775228625391
"競争","症候群","unrelated","word","word",0.884239774529426
"シュガー","試み","unrelated","word","word",NA
"十代","省","unrelated","word","word",0.885450557433959
"実験","コミッショナー","unrelated","word","word",0.89867535277609
"キャビン","ハグ","unrelated","word","word",0.896822496458048
"ゴルフ","ワトソン","unrelated","word","word",0.866201796638892
"チップ","ボトル","unrelated","word","word",NA
"抗議する","段落","unrelated","word","word",NA
"無線","写真","unrelated","word","word",0.647160030028656
"窓","魔女","unrelated","word","word",0.913580942659968
"シャワー","愛","unrelated","word","word",0.549886203982173
"カエル","直感","unrelated","word","word",0.892583941411731
"他の場所で","丁","unrelated","word","word",0.794652555534259
"非常に","囚人","unrelated","word","word",0.823525386124706
"じゃがいも","聞く","unrelated","word","word",0.94524710986997
"聴覚","生き物","unrelated","word","word",0.872918889398353
"ジープ","道","unrelated","word","word",0.653356819972051
"ダブル","注入","unrelated","word","word",0.631356901713293
"ポンド","衛生","unrelated","word","word",0.439553104270852
"スカート","恐れ","unrelated","word","word",0.799542002089564
"橋","ジュース","unrelated","word","word",0.766661977337233
"剣","そこの","unrelated","word","word",0.823581533327169
"なし","音楽家","unrelated","word","word",0.838775831801221
"値する","ストライク","unrelated","word","word",0.943149075051253
"チャネル","犯罪者に","unrelated","word","word",0.892795625449291
"ポジティブ","乱す","unrelated","word","word",NA
"ねずみ","人","unrelated","word","word",0.627269304268905
"指輪","運命","unrelated","word","word",0.898988154103567
"クラブ","限目","unrelated","word","word",NA
"受信","正しい","unrelated","word","word",0.89439330051016
"宇宙飛行士","スケジュール","unrelated","word","word",0.798272741921711
"ïう","空港","unrelated","word","word",NA
"ばかげている","パッケージ","unrelated","word","word",0.636280501164254
"接吻","シュート","unrelated","word","word",0.865628804748482
"訓練","結婚","unrelated","word","word",0.956161349276443
"チケット","プレッシャー","unrelated","word","word",0.947791294791861
"コード","ネガティブ","unrelated","word","word",0.903895984053936
"蜂蜜","魔法使い","unrelated","word","word",0.906219561016959
"箱","ミッション","unrelated","word","word",0.709883991063056
"封筒","いちご","unrelated","word","word",0.756412964895881
"スーパーマン","ニュース","unrelated","word","word",0.851434584864561
"満足","尿","unrelated","word","word",0.551778146294327
"シナモン","ビール","unrelated","word","word",0.851437979679174
"見せる","傲慢","unrelated","word","word",NA
"トレーラー","地図","unrelated","word","word",0.678714194800662
"布","処理","unrelated","word","word",0.635121278834406
"オーケストラ","違う","unrelated","word","word",0.878438602990837
"サンドイッチ","帝国","unrelated","word","word",0.902590300252865
"棒","恐喝","unrelated","word","word",0.714382547328631
"断片","切る","unrelated","word","word",0.923732304382311
"飲む","政治家","unrelated","word","word",0.870184955094811
"髪","示す","unrelated","word","word",NA
"タンパク質","ベッドルーム","unrelated","word","word",NA
"dvd","感謝する","unrelated","word","word",0.857120097888048
"重い","捜査官","unrelated","word","word",0.967787660209585
"タブレット","ハンバーガー","unrelated","word","word",0.900812665839007
"郵便物","ワイヤー","unrelated","word","word",0.836775807587987
"現実","感謝","unrelated","word","word",0.788455041784697
"印象","爆発物","unrelated","word","word",0.953424154724387
"コロニー","コーヒー","unrelated","word","word",0.954276410031916
"壁","不公平です","unrelated","word","word",NA
"スプーン","顕著","unrelated","word","word",0.794896650148191
"バスケットボール","巡回する","unrelated","word","word",NA
"着陸","ランチ","unrelated","word","word",0.943687960642025
"プライベート","政治的","unrelated","word","word",NA
"セメント","無力","unrelated","word","word",NA
"白","戦い","unrelated","word","word",0.786328951757357
"英語","金融","unrelated","word","word",0.486547035146874
"りんご","チョコレート","unrelated","word","word",0.849640297491935
"コーチ","最終的","unrelated","word","word",NA
"脈","ファックス","unrelated","word","word",NA
"丁寧","ホイッスル","unrelated","word","word",0.902417884771919
"事業","保つ","unrelated","word","word",NA
"ルール","有罪","unrelated","word","word",0.68763132809426
"モデル","三","unrelated","word","word",0.796040963021334
"アマチュア","投資家","unrelated","word","word",0.892329286343616
"トースト","椅子","unrelated","word","word",0.82164250504553
"ソファー","ネックレス","unrelated","word","word",0.92934607187759
"部屋","うん","unrelated","word","word",0.96715650672282
"いも虫","軍","unrelated","word","word",NA
"救急車","陰茎","unrelated","word","word",0.879621868031906
"コカイン","分割","unrelated","word","word",0.645511145941368
"紙","モルヒネ","unrelated","word","word",0.72160971126115
"ギャンブル","バス","unrelated","word","word",0.94587129800469
"ポンプ","行く","unrelated","word","word",0.873993088686409
"潜水艦","知識","unrelated","word","word",0.876960971194212
"ホーン","フェデレーション","unrelated","word","word",NA
"灰","だいたい","unrelated","word","word",0.922463205532536
"さびた","花嫁","unrelated","word","word",NA
"マネジャー","バカ","unrelated","word","word",NA
"ワシントン","大佐","unrelated","word","word",0.776537735404666
"ガラス","緊急","unrelated","word","word",0.864499539604546
"クリスマス","タイマー","unrelated","word","word",0.916612220300506
"広告","うつ","unrelated","word","word",0.763954829549264
"カメラ","文明","unrelated","word","word",0.838775892726813
"プラス","完了","unrelated","word","word",0.560321538397401
"すでに","東","unrelated","word","word",0.697507428207082
"ヨガ","カルテル","unrelated","word","word",0.889115792745929
"トーナメント","友情","unrelated","word","word",0.54532552806416
"ケチャップ","インスピレーション","unrelated","word","word",0.817692972787119
"会議","紛争","unrelated","word","word",0.960477434869528
"ロケット","メンテナンス","unrelated","word","word",0.858381498857767
"タスク","息子","unrelated","word","word",0.855468857835742
"キロメートル","キリスト教徒","unrelated","word","word",0.677060435027599
"乳母","フォーク","unrelated","word","word",0.712038973235441
"アーティファクト","トラック","unrelated","word","word",0.804492501080064
"トロフィー","テスト","unrelated","word","word",0.806481198916267
"警告","駅","unrelated","word","word",0.631615333931961
"たまに","金星","unrelated","word","word",0.953618862150494
"サービス","冬","unrelated","word","word",0.810014344137396
"ホテル","大統領","unrelated","word","word",0.813638359267951
"説明","太陽","unrelated","word","word",0.719430542045918
"画面","感情の","unrelated","word","word",NA
"アスピリン","目的","unrelated","word","word",0.860002255469179
"バッジ","シャンパン","unrelated","word","word",0.959403870964622
"ドラゴン","昼","unrelated","word","word",0.650027849830344
"暗闇","親","unrelated","word","word",0.813217996467516
"リス","検察官","unrelated","word","word",0.911315975334792
"スナック","禁止","unrelated","word","word",0.757373678172633
"要求する","確認","unrelated","word","word",0.358117113582349
"貧しい","腹部","unrelated","word","word",NA
"保守的","醜い","unrelated","word","word",NA
"タクシー","能力","unrelated","word","word",0.886349376112502
"ming","アシスタント","unrelated","word","word",0.401445458802595
"パブ","百姓","unrelated","word","word",0.908579731144042
"主","引きつける","unrelated","word","word",0.914701775382982
"域の","お母さん","unrelated","word","word",NA
"鎖","見る","unrelated","word","word",0.920062116131054
"帝王","人工的な","unrelated","word","word",NA
"クレジット","正常","unrelated","word","word",0.621485055081217
"鍵","信じる","unrelated","word","word",0.814917401852892
"窃盗","ウェイトレス","unrelated","word","word",0.909976356222669
"ツナ","ヴィジョン","unrelated","word","word",0.708005352590631
"劇的","ファンタジー","unrelated","word","word",NA
"農家","おぞましい","unrelated","word","word",NA
"ケーブル","コンピューター","unrelated","word","word",0.909926126439548
"匿名","喧嘩","unrelated","word","word",0.915320211018628
"解毒剤","結婚","unrelated","word","word",NA
"シャーロック","エレメント","unrelated","word","word",0.914451254322203
"当然","軌道","unrelated","word","word",0.827101684583373
"ping","栄光","unrelated","word","word",0.604019075042263
"チキン","国家","unrelated","word","word",0.931645409324352
"一","位置","unrelated","word","word",0.652695696188261
"サークル","ジャンプ","unrelated","word","word",0.855425054039479
"下","長さ","unrelated","word","word",0.836589197671964
"議会","後方","unrelated","word","word",0.82083478352981
"知事","電気","unrelated","word","word",0.939061417638771
"上","ロマンチック","unrelated","word","word",0.526114811650766
"不正","アクティビティ","unrelated","word","word",NA
"不可","分析","unrelated","word","word",0.918122671078312
"面前","宝石","unrelated","word","word",NA
"不幸な","いつもの","unrelated","word","word",NA
"快適でない","過去","unrelated","word","word",NA
"不快な","強く","unrelated","word","word",NA
"オファー","政治","unrelated","word","word",NA
"インターナショナル","ウェブ","unrelated","word","word",0.813311433349555
"軍曹","幅","unrelated","word","word",0.850389578516201
"外","破壊","unrelated","word","word",0.790897870980874
"二次","病気","unrelated","word","word",NA
"物体","小麦粉","unrelated","word","word",0.95659201850826
"ドライブ","ボストン","unrelated","word","word",0.729670091680469
"割り込み","完全","unrelated","word","word",0.948552654886115
"待つ","氷結","unrelated","word","word",0.825740692760679
"結論","保存","unrelated","word","word",0.887096287293132
"インシデント","意味","unrelated","word","word",0.785721049502459
"人口","説明","unrelated","word","word",0.67863942962778
"ナチュラル","子","unrelated","word","word",0.692396882330052
"マラソン","手術","unrelated","word","word",0.278716271223137
"男","火炎","unrelated","word","word",NA
"業界","ベッド","unrelated","word","word",NA
"仕事","終了","unrelated","word","word",0.455617753734709
"交換","昨日","unrelated","word","word",0.954318901048018
"考え","株式会社","unrelated","word","word",0.553269357377076
"お前","勝つ","unrelated","word","word",0.967420149983004
"準備","大学","unrelated","word","word",0.798306214300985
"見る","蟻","unrelated","word","word",0.764297841033364
"モダン","傷跡","unrelated","word","word",0.669373042496975
"神話","資金調達","unrelated","word","word",0.854891664255371
"男爵","高い","unrelated","word","word",0.759786976287949
"場所","恐ろしい","unrelated","word","word",0.911736241887309
"スターテス","恐らく","unrelated","word","word",NA
"番号","死","unrelated","word","word",0.834877206242299
"液体","反応器","unrelated","word","word",NA
"詩人","父親","unrelated","word","word",0.981055454519299
"申し込み","雑誌","unrelated","word","word",NA
"価値","狼","unrelated","word","word",0.916999217314527
"所有","心理学","unrelated","word","word",0.718721314662831
"救援","大西洋の","unrelated","word","word",NA
"信頼","テニス","unrelated","word","word",0.777007609871216
"望む","小さい","unrelated","word","word",NA
"周波数","コミュニケーション","unrelated","word","word",0.612208993468165
"修理","スキャンダル","unrelated","word","word",0.8025688457832
"孤児院","その周り","unrelated","word","word",NA
"寺","爆発する","unrelated","word","word",0.820325213964888
"著者","拉致","unrelated","word","word",0.663554295314681
"人","hiv","unrelated","word","word",0.298739315837175
"特別な","左","unrelated","word","word",0.817187777796799
"無知","個性的","unrelated","word","word",NA
"入れ墨","憲法","unrelated","word","word",0.940470857067451
"柔らかい","悪魔","unrelated","word","word",0.818219776097877
"思いやりある","科学者","unrelated","word","word",NA
"妹","餌","unrelated","word","word",0.852594511292765
"学生","バッグ","unrelated","word","word",0.926517306137749
"出口","生き残ります","unrelated","word","word",NA
"人種差別主義者","百","unrelated","word","word",NA
"最小","ジャーナリスト","unrelated","word","word",0.750045728616247
"ひどい","暗い","unrelated","word","word",0.935775897548021
"最後に","12月","unrelated","word","word",0.493877632204311
"騙す","させて","unrelated","word","word",0.672632224738674
"写真","単純","unrelated","word","word",0.625722245659212
"サイン","子供時代","unrelated","word","word",NA
"夏","監督","unrelated","word","word",0.678768573562574
"治療","相手","unrelated","word","word",NA
"到着","構造","unrelated","word","word",0.368818685951028
"2番目","葉巻","unrelated","word","word",NA
"単位","ジュリエット","unrelated","word","word",0.566376821961373
"剖検","フィーリング","unrelated","word","word",NA
"破れ目","殺人","unrelated","word","word",NA
"ペナルティ","センシティブ","unrelated","word","word",NA
"細胞","長さ","unrelated","word","word",0.887562073502698
"排除","正義","unrelated","word","word",0.803057852810056
"想像力","優しい","unrelated","word","word",0.947119071528727
"強さ","拷問","unrelated","word","word",0.857799862292555
"影響","マーケティング","unrelated","word","word",0.800122085764247
"使える","献身","unrelated","word","word",0.866907079864604
"オーガズム","放棄する","unrelated","word","word",NA
"ノーブル","無価値","unrelated","word","word",0.826646729450747
"リサーチ","セール","unrelated","word","word",0.836141036702851
"獣","かわいい","unrelated","word","word",0.93431083541517
"静脈","暗殺者","unrelated","word","word",0.944527221539984
"利得","手紙","unrelated","word","word",0.584738509986225
"敗者","態度","unrelated","word","word",0.80859840127036
"味","混合","unrelated","word","word",0.967671784043535
"南","海軍","unrelated","word","word",0.651773325274502
"郡","投票","unrelated","word","word",0.586729272180703
"外科医","海軍","unrelated","word","word",0.956483468317871
"100万","書き込み","unrelated","word","word",0.772253237122431
"足りる","キャプテン","unrelated","word","word",0.808572014771899
"世紀","ベーコン","unrelated","word","word",0.896365456600845
"ディプロマ","マッチ","unrelated","word","word",0.90459529095462
"単に","不在","unrelated","word","word",0.724884594727696
"お世辞","原因","unrelated","word","word",0.701631254396346
"シチュエーション","祖母","unrelated","word","word",NA
"危険","救世主","unrelated","word","word",0.957914823341377
"リスキーな","ごみ","unrelated","word","word",NA
"ネスト","商人","unrelated","word","word",0.545196105730421
"薄い","教授","unrelated","word","word",NA
"理由","情報","unrelated","word","word",0.797268200979174
"関係","本","unrelated","word","word",0.830152930445328
"同僚","トライアル","unrelated","word","word",0.715920777070335
"発生器","綺麗な","unrelated","word","word",NA
"ごみ","三角形","unrelated","word","word",0.621035289724819
"機会","価格","unrelated","word","word",0.873094073096521
"契約する","スタイル","unrelated","word","word",NA
"レズビアン","興奮した","unrelated","word","word",0.746419701048708
"護衛","機械","unrelated","word","word",0.932883381149383
"特権","頭蓋骨","unrelated","word","word",0.945342158647664
"下痢","勇敢","unrelated","word","word",0.946808119837081
"ゾンビ","黄","unrelated","word","word",0.621176533581729
"苦情","ハンカチ","unrelated","word","word",0.781363883067843
"認める","現実的","unrelated","word","word",NA
"半径","エキシビション","unrelated","word","word",0.496648293419769
"惨め","女性","unrelated","word","word",0.796953502101715
"量","サーカス","unrelated","word","word",0.769979616739905
"商業の","カーペット","unrelated","word","word",NA
"問題","いつもの","unrelated","word","word",0.897101022663118
"喜び","鏡","unrelated","word","word",0.775769443685777
"戦闘","砲兵","unrelated","word","word",0.90630647260062
"飲み込む","品質","unrelated","word","word",NA
"人質","教える","unrelated","word","word",0.850986599975222
"二","クライアント","unrelated","word","word",0.656252479265861
"順番","メダリオン","unrelated","word","word",NA
"国","説教","unrelated","word","word",-0.0705308549081791
"方位磁針","明るい","unrelated","word","word",0.949808789626841
"パラダイス","香水","unrelated","word","word",0.643920305006006
"城","散歩","unrelated","word","word",0.751468662223105
"掘る","お父さん","unrelated","word","word",NA
"スマッシュ","銀","unrelated","word","word",0.801879142301089
"センセーショナル","ゴリラ","unrelated","word","word",NA
"コメント","穴","unrelated","word","word",0.472359764856825
"買う","高速道路","unrelated","word","word",NA
"普通でない","視点","unrelated","word","word",NA
"内部","上院","unrelated","word","word",0.852518548520189
"夜","間違い","unrelated","word","word",0.780492345586917
"日没","日曜日","unrelated","word","word",0.823971729213032
"悪夢","冗談で","unrelated","word","word",NA
"全般的","レストラン","unrelated","word","word",0.568485028486237
"カレッジ","けが","unrelated","word","word",0.744860930931122
"首相","頻繁","unrelated","word","word",NA
"大使","周囲","unrelated","word","word",0.931320741059707
"パシフィック","プライバシー","unrelated","word","word",0.836445646384415
"連隊","ポーカー","unrelated","word","word",0.811586715543689
"空","リムジン","unrelated","word","word",0.691721884697726
"インペリアル","メーター","unrelated","word","word",0.8829176311424
"月","情熱","unrelated","word","word",0.49642264075348
"月","山","unrelated","word","word",0.473222968119032
"成功","市","unrelated","word","word",0.743351297758207
"サプライズ","情報提供者","unrelated","word","word",0.65027630792891
"男の子","西部の","unrelated","word","word",NA
"男","録音","unrelated","word","word",0.679071813211704
"未亡人","俳優","unrelated","word","word",0.800784271699122
"誕生","夢","unrelated","word","word",0.806557171228287
"夫","ロブ","unrelated","word","word",0.861421686866272
"ニックネーム","狙撃兵","unrelated","word","word",NA
"手数料","銃弾","unrelated","word","word",0.823749719212045
"赤ちゃん","遠い","unrelated","word","word",0.781609102554876
"若者","上","unrelated","word","word",0.721769745061337
"クラス","活動","unrelated","word","word",0.852520262749261
"守る","核の","unrelated","word","word",NA
"高価な","感謝","unrelated","word","word",0.811643779794987
"安全","リン","unrelated","word","word",0.868610064469749
"安全","渇き","unrelated","word","word",0.88794790162653
"合計","水素","unrelated","word","word",0.892359750344008
"理想","ローマ","unrelated","word","word",0.752087635649151
"絶対","殺します","unrelated","word","word",NA
"哲学","美術館","unrelated","word","word",0.897896278219133
"ダイヤモンド","政府","unrelated","word","word",0.729927168971688
"ぶらぶら","街","unrelated","word","word",0.896896465601762
"テナント","十年","unrelated","word","word",0.655092947911479
"ちゃんちゃん","女性","unrelated","word","word",NA
"雇用","企画","unrelated","word","word",0.879325632206813
"疑い","肝臓","unrelated","word","word",0.854462033898779
"一人で","描く","unrelated","word","word",NA
"慈愛","葬儀","unrelated","word","word",0.851685817144919
"宝物","エピソード","unrelated","word","word",0.56493967622006
"ホット","歯","unrelated","word","word",0.763210882524942
"裁判所","組織","unrelated","word","word",0.797435156852518
"エキスパート","秋","unrelated","word","word",0.768989223627023
"誇り","容疑者","unrelated","word","word",0.645622397639198
"少し","結婚式","unrelated","word","word",0.981177756914982
"粒","鎧","unrelated","word","word",NA
"血液","敗北","unrelated","word","word",0.790881448307917
"丘","専門家","unrelated","word","word",0.814401344406695
"秋","信号","unrelated","word","word",0.726881102167743
"風","講義","unrelated","word","word",0.578586285658002
"連邦政府","面白い","unrelated","word","word",0.942992383809875
"正しい","濡れた","unrelated","word","word",NA
"大きい","お墓","unrelated","word","word",NA
"資本","ストーブ","unrelated","word","word",0.840584602904842
"シェリフ","不快","unrelated","word","word",0.92926837556045
"アンカー","ライオン","unrelated","word","word",0.92782004530332
"王朝","心理学","unrelated","word","word",0.943856983732711
"いつも","村","unrelated","word","word",0.844570929269204
"ヘルメット","捕り物","unrelated","word","word",NA
"狭い","太陽","unrelated","word","word",0.782659439866604
"錯覚","指紋","unrelated","word","word",0.934869786335047
"台","十億","unrelated","word","word",NA
"工事","クローゼット","unrelated","word","word",0.77676279791294
"タワー","シップ","unrelated","word","word",0.869045877407418
"エンジニア","キャンドル","unrelated","word","word",0.916057080051912
"儀式","新聞","unrelated","word","word",0.790840248729658
"注意","ソーダ","unrelated","word","word",0.678982961800328
"押す","ドレス","unrelated","word","word",NA
"強い","押す","unrelated","word","word",NA
"しっかりと","タレント","unrelated","word","word",0.780322325512372
"盗難","シンク","unrelated","word","word",NA
"フロント","空気","unrelated","word","word",0.738831714899144
"解剖学","これまで","unrelated","word","word",0.902865724108517
"医学","詩","unrelated","word","word",0.801865019987695
"懸念","バー","unrelated","word","word",NA
"必要","飛ぶ","unrelated","word","word",0.901324866607532
"忠実","人間","unrelated","word","word",0.806605589200876
"怒り","耳の不自由な","unrelated","word","word",NA
"突然","修道院","unrelated","word","word",0.938907670849721
"嫉妬","効果的","unrelated","word","word",NA
"忍耐","帽子","unrelated","word","word",0.84662442438326
"多分","女の子","unrelated","word","word",0.983492603856323
"ホラー","勝者","unrelated","word","word",0.747473684970005
"恐れる","温度","unrelated","word","word",NA
"賄賂","死ぬ","unrelated","word","word",0.934163568776822
"娘","水面","unrelated","word","word",0.69850207288862
"良い","軍隊","unrelated","word","word",0.957169884781185
"天使","痛み","unrelated","word","word",0.802838463291751
"悲しい","シェルター","unrelated","word","word",0.929878647555239
"貧困","隠れる","unrelated","word","word",0.553586718532489
"データ","祭司","unrelated","word","word",0.830044096720323
"ソース","重要性","unrelated","word","word",NA
"熱意","サラダ","unrelated","word","word",NA
"概念","エクササイズ","unrelated","word","word",NA
"バカ","犯罪的","unrelated","word","word",NA
"狂気","確認","unrelated","word","word",0.450766537593328
"嫌い","起業家","unrelated","word","word",0.978111933273171
"愛人","癒し","unrelated","word","word",0.917261268264637
"メンタル","早く","unrelated","word","word",0.856563127506607
"ウイルス","トマト","unrelated","word","word",0.933891696064627
"ありがたい","死体","unrelated","word","word",0.921192622804809
"おもてなし","可能性","unrelated","word","word",0.911218560795489
"憧れ","不潔","unrelated","word","word",0.672238618443321
"許し","財布","unrelated","word","word",NA
"意見","究極","unrelated","word","word",0.753757952855901
"法","送信","unrelated","word","word",0.72866254575992
"管理","トンネル","unrelated","word","word",0.804028521474953
"戦争","友達","unrelated","word","word",0.897631020171228
"アリーナ","尊厳","unrelated","word","word",0.746897646313137
"チャンピオン","精神","unrelated","word","word",0.704128384261235
"兵隊","城","unrelated","word","word",0.411430619559578
"戻る","電気の","unrelated","word","word",0.896397777366625
"利益","リベラル","unrelated","word","word",0.910018918909035
"電報","ねずみ","unrelated","word","word",0.934802549869151
"為替える","崩壊","unrelated","word","word",NA
"処理する","サンダー","unrelated","word","word",0.680154636874225
"無駄","給料","unrelated","word","word",0.786361283313936
"許可","起こる","unrelated","word","word",NA
"方法","ホリデー","unrelated","word","word",0.890534415296537
